stream,sym,exit_ts_utc,managed_r,cum_r
S1,LTCUSDT,2025-08-05T12:35:00+00:00,-1.009427,-10.6014
S1,AVAXUSDT,2025-08-08T15:30:00+00:00,-1.013259,-11.6146
S1,PAXGUSDT,2025-08-17T23:15:00+00:00,-1.054387,-12.669
S1,PAXGUSDT,2025-08-18T05:30:00+00:00,-1.124788,-13.7938
S1,AVAXUSDT,2025-08-19T03:40:00+00:00,-1.008935,-14.8028
S1,AVAXUSDT,2025-08-23T16:00:00+00:00,-1.011309,-15.8141
S1,AVAXUSDT,2025-08-24T10:30:00+00:00,-1.01125,-16.8253
S1,PAXGUSDT,2025-08-25T21:00:00+00:00,-1.076392,-17.9017
S1,PAXGUSDT,2025-09-01T06:35:00+00:00,11.965493,-5.9362
S1,PAXGUSDT,2025-09-01T12:35:00+00:00,-1.073069,-7.0093
S1,PAXGUSDT,2025-09-05T14:05:00+00:00,11.920054,4.9108
S1,LTCUSDT,2025-09-05T14:25:00+00:00,-1.02221,3.8886
S1,PAXGUSDT,2025-09-06T15:40:00+00:00,11.922922,15.8115
S1,PAXGUSDT,2025-09-06T16:15:00+00:00,11.922986,27.7345
S1,PAXGUSDT,2025-09-17T01:35:00+00:00,-1.073253,26.6612
S1,PAXGUSDT,2025-09-17T18:40:00+00:00,-1.06389,25.5973
S1,AVAXUSDT,2025-09-18T17:50:00+00:00,11.986842,37.5842
S1,AVAXUSDT,2025-09-19T23:25:00+00:00,-1.010547,36.5736
S1,PAXGUSDT,2025-09-22T12:20:00+00:00,-1.08552,35.4881
S1,PAXGUSDT,2025-09-23T19:15:00+00:00,-1.058011,34.4301
S1,AVAXUSDT,2025-09-25T16:05:00+00:00,-1.009317,33.4208
S1,AVAXUSDT,2025-09-26T12:10:00+00:00,-1.010978,32.4098
S1,PAXGUSDT,2025-09-30T07:50:00+00:00,-1.051901,31.3579
S1,PAXGUSDT,2025-09-30T09:45:00+00:00,-1.061088,30.2968
S1,LTCUSDT,2025-10-02T02:50:00+00:00,-1.012468,29.2843
S1,PAXGUSDT,2025-10-06T06:05:00+00:00,-1.072998,28.2113
S1,LTCUSDT,2025-10-07T15:05:00+00:00,-1.013708,27.1976
S1,PAXGUSDT,2025-10-08T04:00:00+00:00,11.932598,39.1302
S1,LTCUSDT,2025-10-10T13:25:00+00:00,11.984041,51.1143
S1,LTCUSDT,2025-10-10T21:10:00+00:00,-1.01541,50.0989
S1,PAXGUSDT,2025-10-10T21:15:00+00:00,-1.082367,49.0165
S1,PAXGUSDT,2025-10-10T21:15:00+00:00,-1.075903,47.9406
S1,PAXGUSDT,2025-10-10T21:15:00+00:00,-1.053471,46.8871
S1,AVAXUSDT,2025-10-17T08:15:00+00:00,-1.001874,45.8853
S1,PAXGUSDT,2025-10-20T14:00:00+00:00,-1.030372,44.8549
S1,AVAXUSDT,2025-10-20T16:00:00+00:00,-1.012356,43.8425
S1,AVAXUSDT,2025-10-27T13:40:00+00:00,-1.015571,42.827
S1,AVAXUSDT,2025-10-28T05:50:00+00:00,-1.01683,41.8101
S1,LTCUSDT,2025-10-28T07:45:00+00:00,-1.01082,40.7993
S1,AVAXUSDT,2025-11-03T06:45:00+00:00,-1.008188,39.7911
S1,LTCUSDT,2025-11-08T10:30:00+00:00,-1.006261,38.7849
S1,AVAXUSDT,2025-11-08T16:05:00+00:00,-1.007826,37.777
S1,PAXGUSDT,2025-11-13T18:30:00+00:00,-1.040553,36.7365
S1,PAXGUSDT,2025-11-13T18:35:00+00:00,-1.041127,35.6953
S1,PAXGUSDT,2025-11-14T13:20:00+00:00,-1.06834,34.627
S1,AVAXUSDT,2025-12-04T17:35:00+00:00,-1.012088,33.6149
S1,AVAXUSDT,2025-12-05T16:40:00+00:00,-1.011359,32.6036
S1,AVAXUSDT,2025-12-10T11:35:00+00:00,-1.011612,31.5919
S1,AVAXUSDT,2025-12-11T00:45:00+00:00,-1.013169,30.5788
S1,PAXGUSDT,2025-12-15T14:15:00+00:00,-1.101652,29.4771
S1,PAXGUSDT,2025-12-22T15:55:00+00:00,11.955492,41.4326
S1,PAXGUSDT,2025-12-23T01:00:00+00:00,11.852478,53.2851
S1,PAXGUSDT,2025-12-24T00:40:00+00:00,11.877852,65.1629
S1,PAXGUSDT,2025-12-26T17:30:00+00:00,-1.054101,64.1088
S1,PAXGUSDT,2025-12-29T14:00:00+00:00,-1.09452,63.0143
S1,PAXGUSDT,2025-12-29T14:00:00+00:00,-1.096886,61.9174
S1,PAXGUSDT,2025-12-31T05:50:00+00:00,-1.026291,60.8912
S1,PAXGUSDT,2026-01-12T13:05:00+00:00,11.953286,72.8444
S1,PAXGUSDT,2026-01-12T13:05:00+00:00,11.923397,84.7678
S1,PAXGUSDT,2026-01-12T14:25:00+00:00,-1.054685,83.7131
S1,PAXGUSDT,2026-01-16T15:30:00+00:00,-1.058751,82.6544
S1,PAXGUSDT,2026-01-19T11:40:00+00:00,-1.070484,81.5839
S1,PAXGUSDT,2026-01-21T17:30:00+00:00,-1.035749,80.5482
S1,PAXGUSDT,2026-01-21T19:35:00+00:00,-1.036846,79.5113
S1,PAXGUSDT,2026-01-23T16:05:00+00:00,11.934593,91.4459
S1,PAXGUSDT,2026-02-23T06:55:00+00:00,-1.050003,90.3959
S1,PAXGUSDT,2026-02-28T13:45:00+00:00,-1.03452,89.3614
S2,LTCUSDT,2025-01-07T15:05:00+00:00,2.982211,2.9822
S2,AVAXUSDT,2025-01-13T09:30:00+00:00,2.989357,5.9716
S2,AVAXUSDT,2025-01-17T01:35:00+00:00,-1.012604,4.959
S2,AVAXUSDT,2025-01-19T01:45:00+00:00,-1.01327,3.9457
S2,AVAXUSDT,2025-01-19T14:00:00+00:00,-1.010634,2.9351
S2,AVAXUSDT,2025-01-19T14:55:00+00:00,-1.011641,1.9234
S2,LTCUSDT,2025-01-20T02:30:00+00:00,-1.006576,0.9168
S2,AVAXUSDT,2025-01-27T07:20:00+00:00,2.984141,3.901
S2,AVAXUSDT,2025-02-01T20:20:00+00:00,2.984751,6.8857
S2,AVAXUSDT,2025-02-01T22:25:00+00:00,2.985598,9.8713
S2,AVAXUSDT,2025-02-02T02:50:00+00:00,2.983767,12.8551
S2,LTCUSDT,2025-02-03T01:25:00+00:00,2.990244,15.8453
S2,AVAXUSDT,2025-02-08T00:15:00+00:00,-1.009598,14.8357
S2,AVAXUSDT,2025-02-09T22:40:00+00:00,-1.011932,13.8238
S2,AVAXUSDT,2025-02-10T03:30:00+00:00,-1.009722,12.8141
S2,LTCUSDT,2025-02-12T13:30:00+00:00,2.991167,15.8053
S2,AVAXUSDT,2025-02-17T21:50:00+00:00,-1.014913,14.7903
S2,AVAXUSDT,2025-02-18T08:45:00+00:00,2.984121,17.7745
S2,AVAXUSDT,2025-02-20T12:00:00+00:00,-1.014096,16.7604
S2,AVAXUSDT,2025-02-21T22:50:00+00:00,-1.009305,15.7511
S2,LTCUSDT,2025-02-22T01:00:00+00:00,-1.007602,14.7435
S2,AVAXUSDT,2025-02-22T04:15:00+00:00,-1.009998,13.7335
S2,LTCUSDT,2025-02-24T22:00:00+00:00,2.991981,16.7254
S2,LTCUSDT,2025-02-26T20:50:00+00:00,-1.007429,15.718
S2,AVAXUSDT,2025-03-03T21:55:00+00:00,2.99095,18.709
S2,AVAXUSDT,2025-03-10T18:50:00+00:00,2.990714,21.6997
S2,AVAXUSDT,2025-03-10T19:30:00+00:00,-1.006642,20.693
S2,AVAXUSDT,2025-03-11T00:35:00+00:00,2.991706,23.6847
S2,AVAXUSDT,2025-03-11T00:50:00+00:00,2.992129,26.6769
S2,AVAXUSDT,2025-03-11T15:50:00+00:00,-1.00676,25.6701
S2,LTCUSDT,2025-03-11T16:20:00+00:00,-1.008025,24.6621
S2,AVAXUSDT,2025-03-11T16:25:00+00:00,-1.007325,23.6548
S2,AVAXUSDT,2025-03-18T08:00:00+00:00,-1.013081,22.6417
S2,LTCUSDT,2025-03-20T18:10:00+00:00,-1.01825,21.6234
S2,AVAXUSDT,2025-03-24T00:30:00+00:00,-1.011524,20.6119
S2,LTCUSDT,2025-03-24T03:05:00+00:00,-1.028032,19.5839
S2,LTCUSDT,2025-03-24T10:45:00+00:00,-1.025199,18.5587
S2,LTCUSDT,2025-03-24T20:10:00+00:00,-1.008927,17.5498
S2,LTCUSDT,2025-03-26T07:25:00+00:00,-1.019445,16.5303
S2,LTCUSDT,2025-03-28T06:00:00+00:00,2.981269,19.5116
S2,AVAXUSDT,2025-03-30T00:25:00+00:00,2.985241,22.4968
S2,PAXGUSDT,2025-03-31T03:45:00+00:00,-1.071557,21.4253
S2,AVAXUSDT,2025-04-02T20:15:00+00:00,-1.011357,20.4139
S2,PAXGUSDT,2025-04-02T23:00:00+00:00,-1.051538,19.3624
S2,AVAXUSDT,2025-04-03T01:20:00+00:00,-1.008264,18.3541
S2,LTCUSDT,2025-04-03T03:00:00+00:00,-1.010427,17.3437
S2,PAXGUSDT,2025-04-03T11:35:00+00:00,2.958415,20.3021
S2,PAXGUSDT,2025-04-03T14:45:00+00:00,-1.037468,19.2646
S2,AVAXUSDT,2025-04-04T05:35:00+00:00,-1.009375,18.2552
S2,PAXGUSDT,2025-04-06T23:20:00+00:00,2.964747,21.22
S2,LTCUSDT,2025-04-13T17:20:00+00:00,-1.017724,20.2023
S2,AVAXUSDT,2025-04-14T17:55:00+00:00,-1.010946,19.1913
S2,LTCUSDT,2025-04-15T02:00:00+00:00,-1.013177,18.1781
S2,PAXGUSDT,2025-04-15T04:50:00+00:00,-1.045467,17.1327
S2,LTCUSDT,2025-04-16T18:25:00+00:00,-1.013274,16.1194
S2,AVAXUSDT,2025-04-16T19:50:00+00:00,-1.012768,15.1066
S2,AVAXUSDT,2025-04-20T20:05:00+00:00,-1.022587,14.084
S2,PAXGUSDT,2025-04-21T00:00:00+00:00,-1.046486,13.0376
S2,LTCUSDT,2025-04-22T07:35:00+00:00,-1.018797,12.0188
S2,PAXGUSDT,2025-04-22T10:05:00+00:00,-1.038172,10.9806
S2,AVAXUSDT,2025-04-25T14:45:00+00:00,-1.012421,9.9682
S2,LTCUSDT,2025-04-29T00:55:00+00:00,-1.018769,8.9494
S2,PAXGUSDT,2025-05-05T08:25:00+00:00,-1.083845,7.8656
S2,AVAXUSDT,2025-05-05T18:35:00+00:00,-1.017626,6.8479
S2,LTCUSDT,2025-05-06T19:15:00+00:00,-1.012934,5.835
S2,LTCUSDT,2025-05-06T22:50:00+00:00,-1.014101,4.8209
S2,PAXGUSDT,2025-05-08T02:00:00+00:00,-1.039513,3.7814
S2,LTCUSDT,2025-05-10T16:35:00+00:00,-1.011535,2.7699
S2,AVAXUSDT,2025-05-13T19:20:00+00:00,-1.009647,1.7602
S2,AVAXUSDT,2025-05-13T19:25:00+00:00,-1.010216,0.75
S2,LTCUSDT,2025-05-14T07:50:00+00:00,-1.010171,-0.2602
S2,PAXGUSDT,2025-05-16T17:55:00+00:00,-1.040091,-1.3003
S2,LTCUSDT,2025-05-18T21:20:00+00:00,-1.015268,-2.3155
S2,AVAXUSDT,2025-05-18T22:55:00+00:00,-1.011453,-3.327
S2,AVAXUSDT,2025-05-18T23:50:00+00:00,-1.012157,-4.3392
S2,PAXGUSDT,2025-05-19T05:55:00+00:00,-1.054852,-5.394
S2,AVAXUSDT,2025-05-19T06:50:00+00:00,2.986958,-2.407
S2,PAXGUSDT,2025-05-19T08:10:00+00:00,-1.055693,-3.4627
S2,LTCUSDT,2025-05-19T15:45:00+00:00,-1.011726,-4.4745
S2,LTCUSDT,2025-05-21T06:30:00+00:00,-1.013847,-5.4883
S2,AVAXUSDT,2025-05-21T15:00:00+00:00,-1.009674,-6.498
S2,AVAXUSDT,2025-05-21T23:20:00+00:00,-1.010959,-7.5089
S2,LTCUSDT,2025-05-23T01:30:00+00:00,-1.012494,-8.5214
S2,LTCUSDT,2025-05-23T09:35:00+00:00,-1.016663,-9.5381
S2,LTCUSDT,2025-05-23T13:55:00+00:00,-1.013833,-10.5519
S2,AVAXUSDT,2025-05-25T08:00:00+00:00,2.989662,-7.5623
S2,AVAXUSDT,2025-05-27T04:50:00+00:00,-1.0141,-8.5764
S2,AVAXUSDT,2025-05-27T06:10:00+00:00,-1.014995,-9.5914
S2,LTCUSDT,2025-05-27T08:05:00+00:00,-1.022161,-10.6135
S2,PAXGUSDT,2025-05-28T00:35:00+00:00,-1.07176,-11.6853
S2,LTCUSDT,2025-05-28T21:20:00+00:00,-1.019769,-12.7051
S2,LTCUSDT,2025-05-29T00:55:00+00:00,-1.022226,-13.7273
S2,LTCUSDT,2025-05-29T02:55:00+00:00,-1.022942,-14.7502
S2,PAXGUSDT,2025-06-05T09:20:00+00:00,-1.061938,-15.8122
S2,AVAXUSDT,2025-06-05T20:20:00+00:00,2.984356,-12.8278
S2,LTCUSDT,2025-06-05T20:20:00+00:00,2.977253,-9.8506
S2,LTCUSDT,2025-06-05T20:50:00+00:00,2.97988,-6.8707
S2,PAXGUSDT,2025-06-05T22:25:00+00:00,-1.053201,-7.9239
S2,PAXGUSDT,2025-06-06T19:55:00+00:00,2.940083,-4.9838
S2,AVAXUSDT,2025-06-07T03:15:00+00:00,-1.014491,-5.9983
S2,PAXGUSDT,2025-06-09T03:05:00+00:00,-1.106885,-7.1052
S2,PAXGUSDT,2025-06-09T16:20:00+00:00,-1.097375,-8.2025
S2,LTCUSDT,2025-06-09T16:40:00+00:00,-1.024613,-9.2272
S2,AVAXUSDT,2025-06-09T21:10:00+00:00,-1.018639,-10.2458
S2,LTCUSDT,2025-06-09T21:15:00+00:00,-1.025932,-11.2717
S2,PAXGUSDT,2025-06-10T13:25:00+00:00,-1.056467,-12.3282
S2,LTCUSDT,2025-06-10T19:20:00+00:00,-1.019328,-13.3475
S2,PAXGUSDT,2025-06-11T07:50:00+00:00,-1.073744,-14.4213
S2,LTCUSDT,2025-06-11T16:00:00+00:00,-1.01875,-15.44
S2,PAXGUSDT,2025-06-11T18:25:00+00:00,-1.069136,-16.5092
S2,PAXGUSDT,2025-06-12T09:10:00+00:00,-1.057861,-17.567
S2,AVAXUSDT,2025-06-12T20:35:00+00:00,2.986508,-14.5805
S2,LTCUSDT,2025-06-22T22:05:00+00:00,-1.013443,-15.5939
S2,AVAXUSDT,2025-06-22T23:20:00+00:00,-1.010757,-16.6047
S2,AVAXUSDT,2025-06-23T17:25:00+00:00,-1.011586,-17.6163
S2,PAXGUSDT,2025-06-24T06:10:00+00:00,2.951515,-14.6648
S2,PAXGUSDT,2025-06-24T12:10:00+00:00,2.951841,-11.7129
S2,PAXGUSDT,2025-06-27T03:45:00+00:00,2.95312,-8.7598
S2,AVAXUSDT,2025-06-27T21:05:00+00:00,-1.016154,-9.776
S2,AVAXUSDT,2025-07-01T04:25:00+00:00,2.978987,-6.797
S2,AVAXUSDT,2025-07-01T04:45:00+00:00,2.978593,-3.8184
S2,LTCUSDT,2025-07-02T14:20:00+00:00,-1.023796,-4.8422
S2,AVAXUSDT,2025-07-04T01:20:00+00:00,-1.015442,-5.8576
S2,PAXGUSDT,2025-07-04T04:20:00+00:00,-1.068267,-6.9259
S2,AVAXUSDT,2025-07-04T16:00:00+00:00,2.983588,-3.9423
S2,LTCUSDT,2025-07-08T06:45:00+00:00,-1.028055,-4.9704
S2,AVAXUSDT,2025-07-08T11:05:00+00:00,-1.021249,-5.9916
S2,AVAXUSDT,2025-07-13T02:00:00+00:00,-1.014005,-7.0056
S2,LTCUSDT,2025-07-13T06:25:00+00:00,-1.015177,-8.0208
S2,PAXGUSDT,2025-07-14T06:40:00+00:00,-1.109654,-9.1304
S2,PAXGUSDT,2025-07-15T04:20:00+00:00,-1.087291,-10.2177
S2,AVAXUSDT,2025-07-15T21:40:00+00:00,-1.011621,-11.2294
S2,PAXGUSDT,2025-07-16T06:15:00+00:00,-1.079441,-12.3088
S2,PAXGUSDT,2025-07-21T11:25:00+00:00,-1.152113,-13.4609
S2,AVAXUSDT,2025-07-22T05:20:00+00:00,-1.011629,-14.4725
S2,PAXGUSDT,2025-07-22T12:20:00+00:00,-1.119364,-15.5919
S2,AVAXUSDT,2025-07-22T23:45:00+00:00,-1.010597,-16.6025
S2,PAXGUSDT,2025-07-28T13:50:00+00:00,2.863041,-13.7395
S2,AVAXUSDT,2025-07-29T02:15:00+00:00,2.987376,-10.7521
S2,LTCUSDT,2025-07-30T19:05:00+00:00,2.980625,-7.7715
S2,LTCUSDT,2025-07-30T21:00:00+00:00,-1.015115,-8.7866
S2,LTCUSDT,2025-08-04T12:35:00+00:00,-1.009776,-9.7964
S2,PAXGUSDT,2025-08-04T23:10:00+00:00,-1.114606,-10.911
S2,PAXGUSDT,2025-08-05T14:45:00+00:00,-1.100574,-12.0115
S2,AVAXUSDT,2025-08-06T15:55:00+00:00,-1.015913,-13.0274
S2,AVAXUSDT,2025-08-07T10:00:00+00:00,-1.016355,-14.0438
S2,AVAXUSDT,2025-08-07T10:25:00+00:00,-1.017376,-15.0612
S2,PAXGUSDT,2025-08-07T12:30:00+00:00,-1.094062,-16.1552
S2,AVAXUSDT,2025-08-09T09:45:00+00:00,-1.017799,-17.173
S2,AVAXUSDT,2025-08-10T14:45:00+00:00,-1.015099,-18.1881
S2,LTCUSDT,2025-08-11T03:15:00+00:00,-1.011028,-19.1992
S2,PAXGUSDT,2025-08-11T11:30:00+00:00,2.914606,-16.2846
S2,AVAXUSDT,2025-08-11T16:00:00+00:00,-1.014937,-17.2995
S2,LTCUSDT,2025-08-11T17:05:00+00:00,-1.01258,-18.3121
S2,PAXGUSDT,2025-08-18T03:35:00+00:00,-1.208956,-19.521
S2,AVAXUSDT,2025-08-19T03:40:00+00:00,2.985769,-16.5353
S2,AVAXUSDT,2025-08-19T19:00:00+00:00,2.98718,-13.5481
S2,PAXGUSDT,2025-08-20T12:00:00+00:00,-1.121797,-14.6699
S2,PAXGUSDT,2025-08-20T12:30:00+00:00,-1.120748,-15.7906
S2,PAXGUSDT,2025-08-20T19:55:00+00:00,-1.12641,-16.917
S2,AVAXUSDT,2025-08-22T14:10:00+00:00,-1.012261,-17.9293
S2,PAXGUSDT,2025-08-22T20:05:00+00:00,-1.095087,-19.0244
S2,AVAXUSDT,2025-08-23T23:20:00+00:00,-1.012428,-20.0368
S2,AVAXUSDT,2025-08-25T07:45:00+00:00,2.986493,-17.0503
S2,LTCUSDT,2025-08-25T07:45:00+00:00,2.983792,-14.0665
S2,PAXGUSDT,2025-08-25T21:15:00+00:00,2.806091,-11.2604
S2,LTCUSDT,2025-08-25T21:30:00+00:00,2.985224,-8.2752
S2,PAXGUSDT,2025-08-26T00:15:00+00:00,-1.18455,-9.4598
S2,AVAXUSDT,2025-08-27T13:40:00+00:00,-1.011238,-10.471
S2,AVAXUSDT,2025-08-27T14:45:00+00:00,-1.011804,-11.4828
S2,LTCUSDT,2025-08-29T12:30:00+00:00,-1.02114,-12.5039
S2,AVAXUSDT,2025-08-29T12:30:00+00:00,-1.013519,-13.5175
S2,LTCUSDT,2025-08-29T12:30:00+00:00,-1.020285,-14.5377
S2,AVAXUSDT,2025-09-02T04:30:00+00:00,-1.016953,-15.5547
S2,LTCUSDT,2025-09-02T06:25:00+00:00,-1.023861,-16.5786
S2,LTCUSDT,2025-09-02T13:35:00+00:00,-1.020799,-17.5994
S2,AVAXUSDT,2025-09-02T13:45:00+00:00,-1.016387,-18.6157
S2,PAXGUSDT,2025-09-02T14:20:00+00:00,-1.07487,-19.6906
S2,PAXGUSDT,2025-09-02T15:50:00+00:00,-1.077841,-20.7685
S2,AVAXUSDT,2025-09-03T01:00:00+00:00,-1.014677,-21.7831
S2,AVAXUSDT,2025-09-07T03:30:00+00:00,-1.018142,-22.8013
S2,LTCUSDT,2025-09-07T05:55:00+00:00,-1.022789,-23.8241
S2,LTCUSDT,2025-09-07T05:55:00+00:00,-1.024424,-24.8485
S2,AVAXUSDT,2025-09-07T23:15:00+00:00,-1.017294,-25.8658
S2,PAXGUSDT,2025-09-09T23:20:00+00:00,-1.068602,-26.9344
S2,AVAXUSDT,2025-09-15T19:35:00+00:00,-1.011428,-27.9458
S2,AVAXUSDT,2025-09-16T07:45:00+00:00,-1.011988,-28.9578
S2,PAXGUSDT,2025-09-17T18:50:00+00:00,2.914061,-26.0437
S2,LTCUSDT,2025-09-18T15:20:00+00:00,-1.022522,-27.0663
S2,LTCUSDT,2025-09-22T06:00:00+00:00,2.974623,-24.0916
S2,AVAXUSDT,2025-09-22T21:05:00+00:00,-1.012308,-25.1039
S2,PAXGUSDT,2025-09-23T05:35:00+00:00,-1.084989,-26.1889
S2,PAXGUSDT,2025-09-29T15:55:00+00:00,-1.07083,-27.2598
S2,LTCUSDT,2025-10-01T08:40:00+00:00,-1.027956,-28.2877
S2,LTCUSDT,2025-10-01T13:00:00+00:00,-1.020759,-29.3085
S2,LTCUSDT,2025-10-01T19:40:00+00:00,-1.021491,-30.33
S2,AVAXUSDT,2025-10-02T17:25:00+00:00,-1.015456,-31.3454
S2,AVAXUSDT,2025-10-03T16:00:00+00:00,-1.016942,-32.3624
S2,PAXGUSDT,2025-10-07T17:35:00+00:00,-1.062747,-33.4251
S2,LTCUSDT,2025-10-09T12:20:00+00:00,-1.019052,-34.4442
S2,PAXGUSDT,2025-10-09T17:15:00+00:00,2.949087,-31.4951
S2,LTCUSDT,2025-10-09T17:55:00+00:00,-1.016296,-32.5114
S2,PAXGUSDT,2025-10-10T09:40:00+00:00,-1.039543,-33.5509
S2,PAXGUSDT,2025-10-10T09:40:00+00:00,-1.042054,-34.593
S2,LTCUSDT,2025-10-10T21:10:00+00:00,2.991253,-31.6017
S2,AVAXUSDT,2025-10-12T20:45:00+00:00,-1.00492,-32.6066
S2,PAXGUSDT,2025-10-14T08:25:00+00:00,-1.041217,-33.6479
S2,AVAXUSDT,2025-10-17T07:55:00+00:00,2.9889,-30.659
S2,LTCUSDT,2025-10-17T07:55:00+00:00,2.987855,-27.6711
S2,AVAXUSDT,2025-10-17T07:55:00+00:00,2.989457,-24.6816
S2,PAXGUSDT,2025-10-20T15:00:00+00:00,-1.038342,-25.72
S2,PAXGUSDT,2025-10-21T13:45:00+00:00,2.967096,-22.7529
S2,AVAXUSDT,2025-10-21T14:10:00+00:00,-1.018664,-23.7716
S2,AVAXUSDT,2025-10-22T11:00:00+00:00,2.985196,-20.7864
S2,LTCUSDT,2025-10-22T16:55:00+00:00,-1.014475,-21.8008
S2,LTCUSDT,2025-10-24T08:10:00+00:00,-1.015934,-22.8168
S2,AVAXUSDT,2025-10-24T12:30:00+00:00,-1.013669,-23.8304
S2,LTCUSDT,2025-10-28T06:45:00+00:00,-1.018012,-24.8485
S2,LTCUSDT,2025-10-28T06:50:00+00:00,-1.019331,-25.8678
S2,AVAXUSDT,2025-10-28T06:50:00+00:00,-1.017261,-26.885
S2,AVAXUSDT,2025-10-28T20:00:00+00:00,2.980329,-23.9047
