ts,event_type,event_side,event_strength_bps,notes,structure_regime,vol_regime,combined_regime,regime_bias,close,atr_pct,hour_utc,weekday
2022-06-13 04:00:00+00:00,FVG,bearish,143.8398999374607,high[i] < low[i-2],IMBALANCE,HIGH_VOL,IMBALANCE__HIGH_VOL,bearish,0.3198,4.2576223640270365,4,Monday
2022-06-14 12:00:00+00:00,ORDER_BLOCK_PROXY,bullish,317.2628304821147,prev bear candle + up displacement close > prev high,IMBALANCE,NORMAL_VOL,IMBALANCE__NORMAL_VOL,bearish,0.3215,4.775130228580618,12,Tuesday
2022-06-15 08:00:00+00:00,FVG,bearish,19.398642095053003,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3093,4.622511200534272,8,Wednesday
2022-06-15 20:00:00+00:00,FVG,bullish,133.9935916108358,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3433,4.702752931558401,20,Wednesday
2022-06-16 00:00:00+00:00,FVG,bullish,89.65929468021527,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3346,4.760036730051232,0,Thursday
2022-06-16 08:00:00+00:00,FVG,bearish,219.1867852604816,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3148,5.0165913730275635,8,Thursday
2022-06-16 12:00:00+00:00,FVG,bearish,47.393364928909996,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3165,4.899548303989619,12,Thursday
2022-06-17 00:00:00+00:00,ORDER_BLOCK_PROXY,bullish,324.675324675325,prev bear candle + up displacement close > prev high,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3234,4.750448229265644,0,Friday
2022-06-17 04:00:00+00:00,FVG,bullish,5.957700327672862,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3357,4.587819576466791,4,Friday
2022-06-17 16:00:00+00:00,FVG,bearish,47.27387330601958,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3173,4.537186801295743,16,Friday
2022-06-18 08:00:00+00:00,FVG,bearish,199.7380484610345,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3054,4.428966452251853,8,Saturday
2022-06-19 12:00:00+00:00,FVG,bullish,94.45843828715374,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3176,4.2108511797380785,12,Sunday
2022-06-19 20:00:00+00:00,FVG,bullish,52.115266707540755,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3262,4.034161315859393,20,Sunday
2022-06-20 04:00:00+00:00,FVG,bearish,34.61296412838231,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3178,3.9637051635034455,4,Monday
2022-06-22 04:00:00+00:00,FVG,bearish,21.929824561402835,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3192,3.1692087499944215,4,Wednesday
2022-06-24 00:00:00+00:00,FVG,bullish,43.549265106151076,low[i] > high[i-2],BALANCE,HIGH_VOL,BALANCE__HIGH_VOL,bullish,0.3674,2.937475699176054,0,Friday
2022-06-24 04:00:00+00:00,FVG,bullish,716.4018314031783,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3713,2.9433210408227213,4,Friday
2022-06-24 12:00:00+00:00,ORDER_BLOCK_PROXY,bearish,293.4662236987818,prev bull candle + down displacement close < prev low,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3612,3.251244608607837,12,Friday
2022-06-24 16:00:00+00:00,FVG,bearish,146.08599779492755,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3628,3.224236923960261,16,Friday
2022-06-25 16:00:00+00:00,FVG,bearish,135.96004439511697,high[i] < low[i-2],IMBALANCE,NORMAL_VOL,IMBALANCE__NORMAL_VOL,bullish,0.3604,3.018183849443527,16,Saturday
2022-06-26 00:00:00+00:00,FVG,bullish,19.14660831509788,low[i] > high[i-2],IMBALANCE,NORMAL_VOL,IMBALANCE__NORMAL_VOL,bullish,0.3656,2.876461598328252,0,Sunday
2022-06-27 16:00:00+00:00,FVG,bearish,130.60760931289178,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3522,2.8507723638988614,16,Monday
2022-06-28 16:00:00+00:00,FVG,bearish,58.37711617046123,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3426,2.880511883118338,16,Tuesday
2022-06-29 08:00:00+00:00,FVG,bearish,18.337408312958114,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3272,2.9442635855103787,8,Wednesday
2022-06-30 08:00:00+00:00,FVG,bearish,112.9032258064517,high[i] < low[i-2],BALANCE,HIGH_VOL,BALANCE__HIGH_VOL,bearish,0.31,3.175518923608516,8,Thursday
2022-07-03 20:00:00+00:00,FVG,bullish,171.12632233976368,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3214,2.3946538202433256,20,Sunday
2022-07-05 12:00:00+00:00,FVG,bearish,227.77602024675863,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3161,2.310237513534874,12,Tuesday
2022-07-05 16:00:00+00:00,ORDER_BLOCK_PROXY,bullish,258.7800369685773,prev bear candle + up displacement close > prev high,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3246,2.3377033303337855,16,Tuesday
2022-07-05 20:00:00+00:00,FVG,bullish,153.89350569405983,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3249,2.2764456125714525,20,Tuesday
2022-07-06 20:00:00+00:00,FVG,bullish,63.23396567298978,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3321,2.076945864803426,20,Wednesday
2022-07-07 16:00:00+00:00,FVG,bullish,35.169988276669955,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3412,1.9848401368428275,16,Thursday
2022-07-07 20:00:00+00:00,FVG,bullish,87.74495466510685,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3419,1.9792664753645688,20,Thursday
2022-07-08 04:00:00+00:00,FVG,bullish,70.6015249929399,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3541,2.137125367267515,4,Friday
2022-07-08 12:00:00+00:00,FVG,bearish,67.23180356620779,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3421,2.4635024315728953,12,Friday
2022-07-10 04:00:00+00:00,FVG,bearish,85.2189244784018,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3403,2.1041882724421694,4,Sunday
2022-07-10 16:00:00+00:00,FVG,bearish,213.4797194266546,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3279,2.417388223493993,16,Sunday
2022-07-11 20:00:00+00:00,ORDER_BLOCK_PROXY,bearish,276.4537654909451,prev bull candle + down displacement close < prev low,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3147,2.5987596113075124,20,Monday
2022-07-12 00:00:00+00:00,FVG,bearish,162.67942583732037,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3135,2.527178274281195,0,Tuesday
2022-07-13 08:00:00+00:00,FVG,bullish,12.610340479193301,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3172,2.369751781129379,8,Wednesday
