trend_alignment,event_side,n,mean_gap_bps,mean_mfe_r,mean_mae_r,plus1r_fast,minus1r_fast,both_fast,full_fill_fast,full_fill_slow,edge_score_fast
trend_aligned,bearish,275,102.30729239362618,3.8106293908177933,2.6547150810654676,0.4727272727272727,0.49818181818181817,0.025454545454545455,0.7018181818181818,0.8072727272727273,-0.025454545454545452
trend_aligned,bullish,284,110.39154485841061,3.836548065669775,2.7733127443851746,0.4823943661971831,0.4753521126760563,0.04225352112676056,0.6901408450704225,0.7746478873239436,0.007042253521126807
trend_counter,bearish,74,70.35745657656504,2.447346577706254,2.1950858071915356,0.581081081081081,0.4189189189189189,0.0,0.7297297297297297,0.8108108108108109,0.16216216216216212
trend_counter,bullish,54,61.32268871527179,2.3215047829944844,3.039421109474005,0.48148148148148145,0.5185185185185185,0.0,0.7037037037037037,0.7777777777777778,-0.037037037037037035
