event_side,structure_regime,n,mean_r,median_r,win_rate,tp_rate,sl_rate,time_rate,strategy
bearish,BALANCE,599,0.01001669449081803,0.0,0.4707846410684474,0.4707846410684474,0.4607679465776294,0.06844741235392321,FVG_STOP_ANCHOR
bearish,IMBALANCE,275,0.0036363636363636364,0.0,0.4690909090909091,0.4690909090909091,0.46545454545454545,0.06545454545454546,FVG_STOP_ANCHOR
bullish,BALANCE,446,-0.008968609865470867,0.0,0.4641255605381166,0.4641255605381166,0.4730941704035875,0.06278026905829596,FVG_STOP_ANCHOR
bullish,IMBALANCE,284,0.04577464788732389,0.0,0.4964788732394366,0.4964788732394366,0.4507042253521127,0.0528169014084507,FVG_STOP_ANCHOR
bearish,BALANCE,599,-0.01926002147022355,0.20596536652177838,0.6377295492487479,0.6377295492487479,0.3606010016694491,0.001669449081803005,FVG_TP_ANCHOR
bearish,IMBALANCE,275,-0.012543735926956479,0.21675855291617713,0.6327272727272727,0.6327272727272727,0.36363636363636365,0.0036363636363636364,FVG_TP_ANCHOR
bullish,BALANCE,446,-0.06475549908344877,0.16244423291521307,0.6098654708520179,0.6098654708520179,0.38565022421524664,0.004484304932735426,FVG_TP_ANCHOR
bullish,IMBALANCE,284,-0.11290453433736818,0.1440909840537643,0.573943661971831,0.573943661971831,0.426056338028169,0.0,FVG_TP_ANCHOR
