ts,event_side,gap_low,gap_high,gap_bps,atr,structure_regime,vol_regime,regime_bias,premium_discount_zone,eq50,leg_high,leg_low,aligned_to_bias,mfe_r_fast,mae_r_fast,hit_outcome_fast,full_fill_fast,full_fill_slow
2025-03-26 16:00:00+00:00,bearish,2.4118,2.4506,163.7199881851562,0.04374266100940383,BALANCE,NORMAL_VOL,neutral,discount,2.4044,2.588,2.2208,False,7.089189199837072,0.4206419905740199,plus,0,0
2025-03-28 08:00:00+00:00,bearish,2.2416,2.2994,259.7285881189892,0.047509308193661046,BALANCE,NORMAL_VOL,bearish,discount,2.36655,2.5175,2.2156,True,4.272846895023515,0.41044588400471904,plus,0,0
2025-04-03 00:00:00+00:00,bearish,2.0699,2.1301,291.94956353055306,0.07117317182022535,BALANCE,NORMAL_VOL,bearish,discount,2.2313,2.48,1.9826,True,3.7078577960046326,1.5975120553456899,plus,1,1
2025-04-06 20:00:00+00:00,bearish,2.0026,2.0447,219.22516142470332,0.06167668858563503,BALANCE,HIGH_VOL,bearish,discount,2.09505,2.2332,1.9569,True,4.985676226327417,2.733609794337566,plus,1,1
2025-04-07 00:00:00+00:00,bearish,1.9526,1.9739,116.88525489765733,0.06830692511523252,BALANCE,HIGH_VOL,bearish,discount,2.0473,2.2332,1.8614,True,3.065574971304097,3.9044357442540703,plus,1,1
2025-04-07 04:00:00+00:00,bearish,1.837,1.8614,145.48056284283317,0.0794350018927159,IMBALANCE,HIGH_VOL,bearish,discount,2.01565,2.2332,1.7981,True,0.0566500899197762,5.184112673103134,minus,1,1
2025-04-07 16:00:00+00:00,bullish,1.8138,1.8368,121.84784912057592,0.09573979561162424,BALANCE,NORMAL_VOL,bearish,discount,1.92305,2.2332,1.6129,False,2.103618445322303,1.7380442368502032,minus,1,1
2025-04-08 20:00:00+00:00,bearish,1.8426,1.8896,261.7509467587432,0.09099295544442328,IMBALANCE,NORMAL_VOL,bearish,discount,1.92305,2.2332,1.6129,True,0.8176457137436545,4.29044202480541,minus,1,1
2025-04-09 20:00:00+00:00,bullish,1.8696,2.0314,788.3837645568395,0.10072315649672721,BALANCE,NORMAL_VOL,neutral,premium,1.92305,2.2332,1.6129,False,1.9330212313821447,1.3105228687336556,minus,0,0
2025-04-10 16:00:00+00:00,bearish,1.9725,1.9784,30.08669046404904,0.09068938750434961,BALANCE,NORMAL_VOL,bearish,premium,1.92305,2.2332,1.6129,True,0.1665023925679936,3.1536214751288596,minus,1,1
2025-04-12 16:00:00+00:00,bullish,2.0738,2.1157,196.07843137254926,0.06736729464267978,BALANCE,NORMAL_VOL,bullish,premium,1.8994499999999999,2.186,1.6129,True,1.63432420114207,1.5229942146882465,plus,1,1
2025-04-22 16:00:00+00:00,bullish,2.1074,2.1391,147.2090647348372,0.037020288760192206,BALANCE,NORMAL_VOL,bullish,premium,2.1132999999999997,2.1923,2.0343,True,3.9897041580837493,0.9967507341455046,plus,0,0
2025-04-23 00:00:00+00:00,bullish,2.1708,2.1933,100.69366748713342,0.04187055510445148,BALANCE,NORMAL_VOL,bullish,premium,2.14245,2.2506,2.0343,True,1.5906165999915098,2.8182095915765664,plus,1,1
2025-04-24 16:00:00+00:00,bullish,2.158,2.1814,106.13688937270418,0.04883255946242147,BALANCE,NORMAL_VOL,bullish,premium,2.16915,2.3011,2.0372,True,3.2253070847372336,1.0054766848291874,minus,1,1
2025-04-27 16:00:00+00:00,bullish,2.1824,2.2141,138.8219837968044,0.042595736193224265,BALANCE,NORMAL_VOL,bullish,premium,2.16915,2.3011,2.0372,True,1.8476027657556686,3.8008499082063922,minus,1,1
2025-04-28 08:00:00+00:00,bullish,2.2642,2.3047,174.6894409937878,0.04733323670904516,IMBALANCE,NORMAL_VOL,bullish,premium,2.18985,2.3425,2.0372,True,0.20704267616938765,4.157754966340439,minus,1,1
2025-04-28 16:00:00+00:00,bearish,2.2956,2.3047,39.727582292849505,0.04883018879504403,BALANCE,NORMAL_VOL,bullish,premium,2.20305,2.3622,2.0439,False,3.460973716676527,0.4730680050605172,plus,1,1
2025-04-30 00:00:00+00:00,bearish,2.2498,2.281,138.827089080716,0.042554530685412095,BALANCE,NORMAL_VOL,bullish,premium,2.2121,2.3622,2.062,False,2.956206964893747,0.23734253056778107,plus,0,1
2025-05-08 04:00:00+00:00,bullish,2.136,2.1677,144.86792797733224,0.03724390246796521,BALANCE,NORMAL_VOL,neutral,premium,2.1666499999999997,2.2575,2.0758,False,7.958349699120381,0.024165029450773708,plus,0,0
2025-05-08 16:00:00+00:00,bullish,2.2181,2.2261,35.19113183477767,0.040018532697565445,BALANCE,NORMAL_VOL,neutral,premium,2.1751,2.2744,2.0758,False,9.53808084081056,0.3948170743641793,plus,0,0
2025-05-09 00:00:00+00:00,bullish,2.2751,2.292,73.66723333769102,0.04244353074432942,BALANCE,NORMAL_VOL,bullish,premium,2.20425,2.3327,2.0758,True,8.503062626292401,0.29450895768537755,plus,0,0
2025-05-15 08:00:00+00:00,bearish,2.5,2.51,40.38446005976814,0.07115987004201849,BALANCE,NORMAL_VOL,bullish,premium,2.37875,2.655,2.1025,False,2.75295612378613,0.39207491502620595,plus,0,0
2025-05-16 00:00:00+00:00,bearish,2.4166,2.419,9.953962921488865,0.07517750021527722,BALANCE,NORMAL_VOL,neutral,premium,2.3859,2.655,2.1168,False,1.7398822736249913,0.5014798296304463,plus,1,1
2025-05-23 12:00:00+00:00,bearish,2.3817,2.4087,114.37285550895979,0.05423009573248295,BALANCE,NORMAL_VOL,neutral,discount,2.3922,2.5041,2.2803,False,1.775766734306495,0.23418730556274975,plus,0,0
2025-05-28 16:00:00+00:00,bearish,2.2674,2.2861,84.00341404249556,0.036308879141075646,BALANCE,NORMAL_VOL,bearish,discount,2.3651999999999997,2.4798,2.2506,True,4.084400386577369,2.363058349078469,minus,1,1
2025-06-03 16:00:00+00:00,bullish,2.2148,2.239,106.1217330292931,0.03854398577304236,BALANCE,NORMAL_VOL,neutral,premium,2.2157999999999998,2.3538,2.0778,False,0.015566630901456317,5.7804089414080915,minus,1,1
2025-06-04 20:00:00+00:00,bearish,2.2153,2.218,12.273843076642988,0.037472327064732656,BALANCE,NORMAL_VOL,bearish,discount,2.2072,2.3366,2.0778,True,3.7948003537211026,2.5191923585884006,plus,1,1
2025-06-05 20:00:00+00:00,bearish,2.1313,2.1749,208.39307905554003,0.041747142138240004,BALANCE,NORMAL_VOL,bearish,discount,2.1948499999999997,2.3119,2.0778,True,0.3018170671007072,5.667453815557753,minus,1,1
2025-06-08 16:00:00+00:00,bullish,2.249,2.2714,97.92349726775848,0.03265344681196022,BALANCE,NORMAL_VOL,neutral,premium,2.17525,2.2929,2.0576,False,1.5312319182698335,2.6429062909337433,minus,1,1
2025-06-11 20:00:00+00:00,bearish,2.2996,2.3038,18.509541227799488,0.03704115020869369,BALANCE,NORMAL_VOL,bullish,premium,2.1975499999999997,2.3375,2.0576,False,5.078136044378346,0.09178980622480988,plus,0,1
2025-06-13 04:00:00+00:00,bearish,2.1302,2.1693,183.740601503759,0.04199788797533071,BALANCE,NORMAL_VOL,bearish,discount,2.1975499999999997,2.3375,2.0576,True,0.47859549536888235,4.966916434524754,minus,1,1
2025-06-16 12:00:00+00:00,bullish,2.203,2.2432,175.60719902149228,0.0345595700503518,BALANCE,NORMAL_VOL,neutral,premium,2.20925,2.3375,2.081,False,1.3715448407182125,4.979807322523332,plus,1,1
2025-06-16 16:00:00+00:00,bullish,2.2485,2.2891,173.88324981797922,0.03543388647532668,BALANCE,NORMAL_VOL,neutral,premium,2.20925,2.3375,2.081,False,0.047976673436128284,7.083614724983009,minus,1,1
2025-06-17 00:00:00+00:00,bearish,2.2563,2.2891,145.86854042515316,0.041734320481276545,BALANCE,NORMAL_VOL,bullish,premium,2.20925,2.3375,2.081,False,3.9463922762056325,0.08625994046351208,plus,0,0
2025-06-17 12:00:00+00:00,bearish,2.224,2.2254,6.42703025294884,0.04287868152236323,BALANCE,NORMAL_VOL,neutral,discount,2.20925,2.3375,2.081,False,2.201560231061822,0.564383025335762,plus,0,1
2025-06-20 16:00:00+00:00,bearish,2.1358,2.1603,115.18029241690445,0.034732566894556886,BALANCE,NORMAL_VOL,bearish,discount,2.2088,2.3366,2.081,True,6.336992041739735,2.3868089062254607,plus,1,1
2025-06-21 20:00:00+00:00,bearish,2.0929,2.1071,68.87185954020646,0.037981320286409805,BALANCE,NORMAL_VOL,bearish,discount,2.2024999999999997,2.3366,2.0684,True,4.075687702077834,4.410062597532545,plus,1,1
2025-06-22 12:00:00+00:00,bearish,2.0284,2.0554,139.65758030310937,0.044872872987821465,IMBALANCE,NORMAL_VOL,bearish,discount,2.1603499999999998,2.3366,1.9841,True,0.586100203727491,6.596412939290392,minus,1,1
2025-06-22 16:00:00+00:00,bearish,1.9825,2.0125,152.81173594132156,0.04560338206011993,IMBALANCE,NORMAL_VOL,bearish,discount,2.1303,2.3366,1.924,True,1.2323647383413439,5.835093538658917,both,1,1
2025-06-23 00:00:00+00:00,bullish,1.9825,2.0026,99.63813017399606,0.049048834531429907,IMBALANCE,NORMAL_VOL,bearish,discount,2.1218,2.3366,1.907,False,4.322222985016141,1.1641459077567105,minus,1,1
2025-06-23 20:00:00+00:00,bullish,2.039,2.0553,75.55040556199192,0.05579792277711335,BALANCE,NORMAL_VOL,neutral,premium,2.1218,2.3366,1.907,False,1.2867862534382708,1.6326772658527515,plus,0,0
2025-06-24 00:00:00+00:00,bullish,2.0622,2.1306,318.1987346483067,0.054283785435890984,BALANCE,NORMAL_VOL,neutral,premium,2.1218,2.3366,1.907,False,1.4682100623606176,1.5326860374956561,plus,0,0
2025-06-26 16:00:00+00:00,bearish,2.1338,2.168,161.0245303451209,0.04159563668704252,BALANCE,NORMAL_VOL,neutral,premium,2.06815,2.2293,1.907,False,1.382356530148076,4.880319576001032,plus,1,1
2025-06-28 00:00:00+00:00,bullish,2.1222,2.1323,46.253892654332276,0.042633929557257304,BALANCE,NORMAL_VOL,neutral,premium,2.06815,2.2293,1.907,False,3.3611726971483664,0.9053821780176384,plus,0,0
2025-06-28 04:00:00+00:00,bullish,2.1539,2.1744,93.62440628425165,0.041417220303167517,BALANCE,NORMAL_VOL,bullish,premium,2.06815,2.2293,1.907,True,3.3150462294423884,1.0768467722733446,plus,1,1
2025-06-30 20:00:00+00:00,bullish,2.1992,2.2335,153.41264871634317,0.040616609480226905,BALANCE,NORMAL_VOL,bullish,premium,2.11695,2.3269,1.907,True,1.9179345838289035,2.2355386419982515,minus,1,1
2025-07-02 20:00:00+00:00,bullish,2.2148,2.229,63.59727696166344,0.04048499331588212,BALANCE,NORMAL_VOL,bullish,premium,2.19665,2.3269,2.0664,True,1.9982712944715484,0.9559097539684681,plus,1,1
2025-07-09 12:00:00+00:00,bullish,2.3368,2.3508,58.7963546260123,0.03604652825458903,IMBALANCE,NORMAL_VOL,bullish,premium,2.26685,2.3887,2.145,True,16.55083107550164,0.19974184335168182,plus,0,0
2025-07-10 20:00:00+00:00,bullish,2.459,2.4907,124.49436437183302,0.0422307468786127,IMBALANCE,NORMAL_VOL,bullish,premium,2.3529999999999998,2.5119,2.1941,True,11.640807618511845,0.8264120949675804,plus,0,0
2025-07-11 12:00:00+00:00,bullish,2.5974,2.6246,97.93684513736405,0.06949152857143007,IMBALANCE,NORMAL_VOL,bullish,premium,2.4277,2.6613,2.1941,True,3.7500973911104927,1.6793413873468668,both,0,0
2025-07-11 16:00:00+00:00,bullish,2.6613,2.702,142.3923311059012,0.07572784795918507,IMBALANCE,NORMAL_VOL,bullish,premium,2.5859,2.9777,2.1941,True,2.371650652172223,2.610664442842135,minus,1,1
2025-07-12 16:00:00+00:00,bearish,2.7537,2.7656,43.468731735827895,0.09041970933933062,IMBALANCE,NORMAL_VOL,bullish,premium,2.5859,2.9777,2.1941,False,0.5872613436604225,3.7812552428907305,minus,1,1
2025-07-14 04:00:00+00:00,bullish,2.8645,2.874,32.12063835542354,0.08914969472444491,IMBALANCE,NORMAL_VOL,bullish,premium,2.59635,2.9777,2.215,True,7.930481446798947,1.7274316022730363,minus,1,1
2025-07-16 20:00:00+00:00,bullish,3.0082,3.0235,50.33225870122991,0.08478379637997523,IMBALANCE,NORMAL_VOL,bullish,premium,2.6875,3.0795,2.2955,True,7.369332663517875,0.5873763870729658,plus,1,1
2025-07-17 08:00:00+00:00,bullish,3.0815,3.1413,183.18272323479883,0.09559048857390871,IMBALANCE,HIGH_VOL,bullish,premium,2.75205,3.1749,2.3292,True,4.185562873137222,0.988592080758479,plus,0,1
2025-07-17 20:00:00+00:00,bullish,3.2777,3.2864,24.971297359357497,0.11447434526125268,IMBALANCE,HIGH_VOL,bullish,premium,2.89405,3.4045,2.3836,True,1.5776460619873898,1.1915333491421924,plus,0,1
2025-07-18 00:00:00+00:00,bullish,3.4045,3.4646,166.54658316244476,0.12058332059973464,IMBALANCE,HIGH_VOL,bullish,premium,2.974,3.5555,2.3925,True,0.3698687329074774,2.164478459391294,minus,1,1
2025-07-21 08:00:00+00:00,bullish,3.4908,3.5314,114.83199456952136,0.09531371320521068,BALANCE,NORMAL_VOL,bullish,premium,3.21245,3.6646,2.7603,True,1.2338203606317049,6.1072009517322785,plus,1,1
2025-07-23 16:00:00+00:00,bearish,3.3218,3.4309,342.596953995917,0.09974252754566126,IMBALANCE,HIGH_VOL,neutral,discount,3.2595,3.6646,2.8544,False,2.3159629666919166,0.7970521898355292,plus,0,0
2025-07-23 20:00:00+00:00,bearish,3.217,3.2242,22.609514837494412,0.1045466327209712,IMBALANCE,NORMAL_VOL,neutral,discount,3.2595,3.6646,2.8544,False,2.2095403169657817,0.7604262129817296,plus,1,1
2025-07-28 16:00:00+00:00,bearish,3.1841,3.2227,122.18669874331356,0.07542043753404523,BALANCE,NORMAL_VOL,bearish,discount,3.30335,3.6532,2.9535,True,3.554739388497688,0.332801039355809,plus,0,1
2025-08-02 16:00:00+00:00,bearish,2.8644,2.9286,231.06824071408016,0.08431991545614244,IMBALANCE,HIGH_VOL,bearish,discount,3.0752,3.3296,2.8208,True,0.6143269916695179,3.8840171770611374,minus,1,1
2025-08-05 16:00:00+00:00,bearish,2.9911,2.9977,22.40554027905137,0.07250598174043,BALANCE,NORMAL_VOL,bearish,discount,2.9554,3.1842,2.7266,True,0.6220176448538722,6.007780179564211,minus,1,1
2025-08-07 12:00:00+00:00,bullish,3.0132,3.0397,86.57301535445922,0.0640449224736587,BALANCE,NORMAL_VOL,neutral,premium,2.9522500000000003,3.1779,2.7266,False,5.001177105518982,0.8337897515913615,plus,1,1
2025-08-08 00:00:00+00:00,bullish,3.1008,3.2696,500.1481481481483,0.08008028231582658,BALANCE,NORMAL_VOL,bullish,premium,3.0299,3.3332,2.7266,True,0.07867105132264099,3.2392493195385956,minus,0,1
2025-08-11 04:00:00+00:00,bullish,3.2068,3.2323,78.60181246532296,0.06967853800607245,BALANCE,NORMAL_VOL,bullish,premium,3.097,3.3813,2.8127,True,1.6116870877832277,3.7773467631749478,plus,1,1
2025-08-12 20:00:00+00:00,bullish,3.2179,3.2566,118.47543242002128,0.06889112382735676,BALANCE,NORMAL_VOL,bullish,premium,3.14095,3.3813,2.9006,True,1.306409229519068,4.14422038919661,plus,1,1
2025-08-14 08:00:00+00:00,bearish,3.2558,3.2701,44.44306315266031,0.06928269625585926,BALANCE,NORMAL_VOL,bullish,premium,3.1494,3.3813,2.9175,False,4.021206088330298,0.24537151292754733,plus,0,0
2025-08-14 16:00:00+00:00,bearish,3.0969,3.1973,327.41977563266244,0.08052334524102153,BALANCE,NORMAL_VOL,neutral,discount,3.1721500000000002,3.3813,2.963,False,1.5821498674535632,1.0978182753759447,minus,0,0
2025-08-15 16:00:00+00:00,bearish,3.0932,3.0953,6.854233305045991,0.07659686603788998,BALANCE,NORMAL_VOL,bearish,discount,3.1811499999999997,3.3813,2.981,True,2.530129625722982,1.1880381627491783,minus,1,1
2025-08-18 04:00:00+00:00,bearish,3.0036,3.0832,268.7101238902208,0.05664245693632973,BALANCE,NORMAL_VOL,bearish,discount,3.16065,3.3565,2.9648,True,2.558151744068553,2.346296527168473,minus,1,1
2025-08-18 20:00:00+00:00,bullish,3.0226,3.0504,90.83483090998072,0.057826921401460715,BALANCE,NORMAL_VOL,bearish,discount,3.1477500000000003,3.3565,2.939,False,0.7868307510980572,4.829930302894267,minus,1,1
2025-08-19 04:00:00+00:00,bearish,3.0267,3.0504,78.93947973220475,0.060203314881871764,BALANCE,NORMAL_VOL,bearish,discount,3.1477500000000003,3.3565,2.939,True,3.672555247727344,1.722496513746384,plus,1,1
2025-08-19 16:00:00+00:00,bearish,2.934,2.989,191.27108328986162,0.06228763950272316,IMBALANCE,NORMAL_VOL,bearish,discount,3.1407499999999997,3.3565,2.925,True,1.5139440305147114,3.700573690706684,minus,1,1
2025-08-20 20:00:00+00:00,bullish,2.9333,2.948,49.82544148052718,0.06292043183790277,BALANCE,NORMAL_VOL,bearish,discount,3.08695,3.3565,2.8174,False,2.816255305693184,2.687521287769282,minus,1,1
2025-08-22 16:00:00+00:00,bullish,2.8753,3.0153,455.8330348712261,0.07376831376550215,BALANCE,NORMAL_VOL,neutral,premium,2.968,3.1548,2.7812,False,0.7618447153157245,3.403900498501395,minus,1,1
2025-08-25 08:00:00+00:00,bearish,2.9564,2.972,53.02875790332468,0.0647888297632186,BALANCE,NORMAL_VOL,bearish,discount,2.9635,3.1458,2.7812,True,1.8768667445361724,2.1485185101927136,plus,1,1
2025-08-25 20:00:00+00:00,bearish,2.8925,2.926,117.26817656736824,0.06631977368432626,BALANCE,NORMAL_VOL,bearish,discount,2.95435,3.1275,2.7812,True,1.2831768757997488,3.3820983929715984,minus,1,1
2025-08-26 20:00:00+00:00,bullish,2.9421,3.002,198.92401700318757,0.06792649987960335,BALANCE,NORMAL_VOL,neutral,premium,2.95435,3.1275,2.7812,False,0.4814026934695443,3.704003598683134,minus,1,1
2025-08-29 08:00:00+00:00,bearish,2.8854,2.9357,174.95043650655631,0.05384120024779582,BALANCE,NORMAL_VOL,bearish,discount,2.95435,3.1275,2.7812,True,3.3357354437386038,0.8302192334917291,plus,0,1
2025-09-07 16:00:00+00:00,bullish,2.8359,2.8489,45.43548161610478,0.03764127998354886,BALANCE,NORMAL_VOL,neutral,premium,2.81165,2.9278,2.6955,False,4.651807804530759,0.19393601926371193,plus,0,0
2025-09-08 16:00:00+00:00,bullish,2.9539,2.9605,22.161781001310104,0.039525847740964785,BALANCE,NORMAL_VOL,bullish,premium,2.8453,2.9951,2.6955,True,2.8968385637262797,1.1486154654425564,minus,1,1
2025-09-09 08:00:00+00:00,bullish,2.9776,2.9984,69.2525387048456,0.04212401440362593,BALANCE,NORMAL_VOL,bullish,premium,2.8613,3.0271,2.6955,True,4.320575865730743,1.649890234441124,minus,1,1
2025-09-09 16:00:00+00:00,bearish,2.9713,2.9984,91.44901127083872,0.0445584613990448,BALANCE,NORMAL_VOL,bullish,premium,2.8659,3.0363,2.6955,False,0.6598073424642558,4.984462951065033,minus,1,1
2025-09-12 20:00:00+00:00,bullish,3.0642,3.081,54.11325130451564,0.045238615788415384,IMBALANCE,NORMAL_VOL,bullish,premium,2.9345499999999998,3.0926,2.7765,True,1.788295211736273,3.3776453442929784,plus,1,1
2025-09-18 00:00:00+00:00,bullish,3.0675,3.07,8.053345359662233,0.046678410847668717,BALANCE,NORMAL_VOL,bullish,premium,3.05975,3.1855,2.934,True,0.7390997116972979,4.908050549271043,minus,1,1
2025-09-22 04:00:00+00:00,bearish,2.9054,2.9627,204.3072095842533,0.05191138324605175,BALANCE,NORMAL_VOL,bearish,discount,3.0069999999999997,3.1388,2.8752,True,1.5738359275220046,3.6639362719055666,minus,1,1
2025-09-22 08:00:00+00:00,bearish,2.8226,2.8752,186.8694045758135,0.05065342729990519,BALANCE,NORMAL_VOL,bearish,discount,2.9046,3.1388,2.6704,True,2.3315302891700114,3.553560135906876,minus,1,1
2025-09-24 08:00:00+00:00,bullish,2.842,2.8659,83.01781930598428,0.04928601336937274,BALANCE,NORMAL_VOL,bearish,discount,2.9046,3.1388,2.6704,False,2.351579932655352,3.696789160740326,plus,1,1
2025-09-24 16:00:00+00:00,bullish,2.8834,2.9276,148.5264961860278,0.05258283805828571,BALANCE,NORMAL_VOL,neutral,premium,2.9046,3.1388,2.6704,False,0.051347551781193254,5.309717206410953,minus,1,1
2025-09-25 04:00:00+00:00,bearish,2.8771,2.9222,158.75250800802613,0.05388254198762889,BALANCE,NORMAL_VOL,bearish,discount,2.9046,3.1388,2.6704,True,2.676191483933842,1.171065760306693,plus,0,1
2025-09-25 20:00:00+00:00,bearish,2.7708,2.7843,49.23413566739631,0.05789250785372418,BALANCE,NORMAL_VOL,bearish,discount,2.9046,3.1388,2.6704,True,0.7824846716687194,3.20939629130348,minus,1,1
2025-09-29 00:00:00+00:00,bullish,2.8336,2.8471,47.16816323678442,0.04197724779429092,BALANCE,NORMAL_VOL,neutral,premium,2.8413500000000003,3.0123,2.6704,False,5.643533400782404,1.195885929587485,plus,1,1
2025-10-01 12:00:00+00:00,bullish,2.8563,2.9262,237.73084379145007,0.0468939346448539,BALANCE,NORMAL_VOL,bullish,premium,2.84575,2.9948,2.6967,True,3.384232976010591,0.4584814680795711,plus,0,1
2025-10-02 20:00:00+00:00,bullish,2.993,3.0248,104.69135802469152,0.04987157340972558,BALANCE,NORMAL_VOL,bullish,premium,2.89785,3.099,2.6967,True,1.1529614180728232,1.9971296911313587,plus,1,1
2025-10-04 16:00:00+00:00,bearish,2.9566,2.9814,84.08204780471243,0.04536712699808554,BALANCE,LOW_VOL,bullish,premium,2.9148,3.099,2.7306,False,2.6693336786592314,2.709009984370099,minus,1,1
2025-10-05 04:00:00+00:00,bullish,2.9719,3.0039,104.4625077530754,0.047210888489356416,BALANCE,NORMAL_VOL,bullish,premium,2.9298,3.099,2.7606,True,0.19275214449843878,5.320806450330464,minus,1,1
2025-10-07 16:00:00+00:00,bearish,2.9028,2.9531,176.14511836391657,0.04891228372146727,BALANCE,NORMAL_VOL,neutral,discount,2.95545,3.099,2.8119,False,34.273599031816204,1.386154864207314,minus,0,0
2025-10-10 16:00:00+00:00,bearish,2.7632,2.7964,124.10287081339841,0.05423955266409748,IMBALANCE,NORMAL_VOL,bearish,discount,2.90505,3.099,2.7111,True,27.581348416802847,0.3890150077503633,plus,0,0
2025-10-10 20:00:00+00:00,bearish,2.6963,2.7111,62.53697287247591,0.15872958461666192,BALANCE,HIGH_VOL,bearish,discount,2.86235,3.095,2.6297,True,0.44793162013060883,1.753926343802554,minus,0,0
2025-10-11 00:00:00+00:00,bearish,2.4532,2.6297,736.8596835469474,0.15865604285832893,BALANCE,NORMAL_VOL,bearish,premium,2.1371,3.095,1.1792,True,0.5363804521205018,1.5738448753758978,minus,1,1
2025-10-11 20:00:00+00:00,bearish,2.4109,2.4138,12.181802906831669,0.13709342409598219,IMBALANCE,NORMAL_VOL,bearish,premium,2.1258,3.0724,1.1792,True,0.5135184306922786,1.9286118334522582,minus,1,1
2025-10-12 16:00:00+00:00,bullish,2.4097,2.486,299.7210983226628,0.11966121131238013,IMBALANCE,NORMAL_VOL,bearish,premium,2.1258,3.0724,1.1792,False,0.8298428447358228,2.0014840011503496,minus,1,1
2025-10-14 08:00:00+00:00,bearish,2.4742,2.5475,299.11042193748347,0.10002381096466227,BALANCE,NORMAL_VOL,bearish,premium,2.1146,3.05,1.1792,True,2.6243751109697233,0.9637705169427858,plus,0,1
2025-10-15 16:00:00+00:00,bearish,2.4483,2.4752,111.90149340654737,0.08316893271105254,BALANCE,NORMAL_VOL,bearish,premium,2.0513,2.9234,1.1792,True,2.5947188807837374,0.7406611819104623,plus,0,1
2025-10-17 08:00:00+00:00,bearish,2.2952,2.3186,102.56410256410295,0.08496052636116234,IMBALANCE,NORMAL_VOL,bearish,premium,2.0093,2.8394,1.1792,True,0.4967012541872681,3.1767693958565038,minus,1,1
2025-10-21 16:00:00+00:00,bullish,2.4314,2.4715,160.90201428456706,0.0597912253262052,BALANCE,NORMAL_VOL,neutral,premium,2.41655,2.645,2.1881,False,2.7010652335505534,2.821484240866733,minus,1,1
2025-10-22 00:00:00+00:00,bearish,2.4335,2.4715,157.08321276507715,0.05925569938841163,BALANCE,NORMAL_VOL,bearish,premium,2.40405,2.62,2.1881,True,1.6133469182999087,3.9591128350748996,plus,1,1
2025-10-30 16:00:00+00:00,bearish,2.4695,2.5408,299.0646365504799,0.06383666153021425,BALANCE,NORMAL_VOL,neutral,discount,2.5102,2.6969,2.3235,False,1.4740745794712653,2.66931252223064,minus,1,1
2025-10-30 20:00:00+00:00,bearish,2.4409,2.4431,9.024530314216742,0.06394832856377038,BALANCE,NORMAL_VOL,neutral,discount,2.5102,2.6969,2.3235,False,2.7553495760923674,1.824910871339265,minus,1,1
2025-11-02 16:00:00+00:00,bearish,2.5042,2.5084,16.885100908579165,0.043011246102286994,BALANCE,NORMAL_VOL,bearish,discount,2.5362,2.6969,2.3755,True,9.809062471630336,1.0206632910750655,minus,1,1
2025-11-03 04:00:00+00:00,bearish,2.452,2.4832,129.3371471210053,0.049146832247348594,BALANCE,NORMAL_VOL,bearish,discount,2.5362,2.6969,2.3755,True,7.056405960298884,0.3357286572806509,plus,0,1
2025-11-04 08:00:00+00:00,bearish,2.2833,2.2981,64.92936737737871,0.06282679516818739,IMBALANCE,NORMAL_VOL,bearish,discount,2.4638999999999998,2.6969,2.2309,True,3.4045982996170547,2.1742315461790107,plus,1,1
2025-11-04 20:00:00+00:00,bearish,2.2279,2.2412,60.347565679023965,0.07641299890105965,IMBALANCE,HIGH_VOL,bearish,discount,2.42115,2.6878,2.1545,True,1.3505555531673952,2.7757057444457747,plus,1,1
2025-11-05 16:00:00+00:00,bullish,2.2452,2.2524,31.02378490175842,0.07433940025170156,IMBALANCE,NORMAL_VOL,bearish,discount,2.3720499999999998,2.6786,2.0655,False,1.2806129680582228,2.2585600560606798,plus,1,1
2025-11-05 20:00:00+00:00,bullish,2.2874,2.3159,121.69086251067546,0.07332230023372287,BALANCE,NORMAL_VOL,bearish,discount,2.36425,2.663,2.0655,False,1.0092427510336792,2.5790243813576947,plus,1,1
2025-11-06 16:00:00+00:00,bearish,2.2483,2.2869,174.64482852230654,0.07097778347689886,BALANCE,NORMAL_VOL,bearish,discount,2.3626,2.6597,2.0655,True,0.8072948631686923,5.104414117382485,minus,1,1
2025-11-07 20:00:00+00:00,bullish,2.2193,2.3109,395.6974383342698,0.07090783959731105,BALANCE,NORMAL_VOL,bearish,premium,2.31,2.5545,2.0655,False,3.7372454372456856,1.092968005232232,minus,0,1
2025-11-10 04:00:00+00:00,bullish,2.3944,2.4385,177.87278667365712,0.0623903211300512,BALANCE,NORMAL_VOL,neutral,premium,2.31,2.5545,2.0655,False,1.6124295912871105,3.766609880243247,plus,1,1
2025-11-10 12:00:00+00:00,bullish,2.4924,2.4968,17.397493179391716,0.06588706260703393,BALANCE,NORMAL_VOL,bullish,premium,2.319,2.5725,2.0655,True,0.7710163116996577,4.610920383747194,minus,1,1
2025-11-11 08:00:00+00:00,bearish,2.469,2.5118,174.07573107739933,0.06372363307802076,BALANCE,NORMAL_VOL,bullish,premium,2.3227,2.5799,2.0655,False,3.690938332282939,1.060830915230983,plus,1,1
2025-11-13 00:00:00+00:00,bullish,2.373,2.3812,33.032549145987694,0.06420049190287949,BALANCE,NORMAL_VOL,bullish,premium,2.3403,2.5799,2.1007,True,0.6837953837863171,5.112110363523243,minus,1,1
2025-11-13 04:00:00+00:00,bullish,2.3933,2.45,228.04971242408476,0.0645361710526738,BALANCE,NORMAL_VOL,bullish,premium,2.3663999999999996,2.5799,2.1529,True,0.619807455997853,5.145951403422171,minus,1,1
