event_side,structure_regime,n,mean_r,median_r,win_rate,tp_rate,sl_rate,time_rate,strategy
bearish,BALANCE,590,-0.010169491525423728,0.0,0.4559322033898305,0.4559322033898305,0.4661016949152542,0.07796610169491526,FVG_STOP_ANCHOR
bearish,IMBALANCE,229,-0.043668122270742356,0.0,0.44541484716157204,0.44541484716157204,0.48908296943231444,0.06550218340611354,FVG_STOP_ANCHOR
bullish,BALANCE,634,-0.028391167192429016,0.0,0.4558359621451104,0.4558359621451104,0.4842271293375394,0.05993690851735016,FVG_STOP_ANCHOR
bullish,IMBALANCE,259,-0.015444015444015502,0.0,0.47104247104247104,0.47104247104247104,0.48648648648648646,0.04247104247104247,FVG_STOP_ANCHOR
bearish,BALANCE,590,0.01524331785166644,0.20024627644412205,0.6542372881355932,0.6542372881355932,0.3389830508474576,0.006779661016949152,FVG_TP_ANCHOR
bearish,IMBALANCE,229,-0.03548422047420847,0.14833457914590217,0.6026200873362445,0.6026200873362445,0.39737991266375544,0.0,FVG_TP_ANCHOR
bullish,BALANCE,634,0.006517927176881445,0.20740069617770301,0.6577287066246057,0.6577287066246057,0.34069400630914826,0.0015772870662460567,FVG_TP_ANCHOR
bullish,IMBALANCE,259,0.03540820276982117,0.2166475682945933,0.6833976833976834,0.6833976833976834,0.31660231660231664,0.0,FVG_TP_ANCHOR
