trend_alignment,event_side,n,mean_gap_bps,mean_mfe_r,mean_mae_r,plus1r_fast,minus1r_fast,both_fast,full_fill_fast,full_fill_slow,edge_score_fast
trend_aligned,bearish,229,112.63470963084939,3.2708947975607026,2.477778376982259,0.4366812227074236,0.5502183406113537,0.008733624454148471,0.7117903930131004,0.8034934497816594,-0.11353711790393006
trend_aligned,bullish,259,86.84506215689333,2.95310332293185,2.5136783910987304,0.5096525096525096,0.4749034749034749,0.015444015444015444,0.694980694980695,0.806949806949807,0.034749034749034735
trend_counter,bearish,51,64.07143483969313,2.5885545618681034,2.2513336502253143,0.5294117647058824,0.47058823529411764,0.0,0.7647058823529411,0.8627450980392157,0.05882352941176472
trend_counter,bullish,50,84.24062353386374,1.7245148237639296,3.41238482314957,0.5,0.5,0.0,0.74,0.86,0.0
