ts,event_side,gap_low,gap_high,gap_bps,gap_size,atr,regime_bias,structure_regime,close,aligned,r_stop_anchor,reason_stop_anchor,r_tp_anchor,reason_tp_anchor
2024-09-06 16:00:00+00:00,bearish,0.5267,0.5337,135.89594253543012,0.007000000000000006,0.010232543196027925,bearish,IMBALANCE,0.5151,True,-1.0,sl,0.6840919081306445,tp
2024-09-06 20:00:00+00:00,bearish,0.5215,0.5218,5.762581636574684,0.000300000000000078,0.010887361539168786,bearish,IMBALANCE,0.5206,True,-1.0,sl,0.027554885444079913,tp
2024-09-16 20:00:00+00:00,bullish,0.5738,0.5781,73.36631974065808,0.0042999999999999705,0.01014515805014292,bullish,BALANCE,0.5861,True,-1.0,sl,0.42384751215772226,tp
2024-09-21 20:00:00+00:00,bullish,0.5874,0.5941,112.17143813828777,0.006699999999999928,0.009172790909646717,bullish,BALANCE,0.5973,True,-1.0,sl,0.7304210971334527,tp
2024-09-28 08:00:00+00:00,bullish,0.593,0.5956,42.13938411669444,0.0026000000000000467,0.00996524360638561,bullish,BALANCE,0.617,True,1.0,tp,0.26090681800633503,tp
2024-09-29 08:00:00+00:00,bullish,0.6166,0.6205,62.47997436719023,0.0039000000000000146,0.011064006125542739,bullish,IMBALANCE,0.6242,True,1.0,tp,0.3524943818492974,tp
2024-09-29 16:00:00+00:00,bullish,0.6307,0.6484,271.264367816091,0.017699999999999938,0.013480699159268996,bullish,IMBALANCE,0.6525,True,-1.0,sl,-1.0,sl
2024-10-03 00:00:00+00:00,bearish,0.5441,0.5643,375.9538432905266,0.020199999999999996,0.021428468135755527,bearish,BALANCE,0.5373,True,1.0,tp,0.9426712106543127,tp
2024-10-08 00:00:00+00:00,bearish,0.5336,0.5342,11.276075925578743,0.0006000000000000449,0.009920379056685857,bearish,BALANCE,0.5321,True,-1.0,both_sl_first,0.060481559885120904,tp
2024-10-22 12:00:00+00:00,bearish,0.5354,0.543,142.50890680667638,0.007600000000000051,0.007608395739696288,bearish,BALANCE,0.5333,True,1.0,tp,0.9988965164295491,tp
2024-10-25 20:00:00+00:00,bearish,0.5181,0.5206,49.830576041457974,0.0024999999999999467,0.008840735897774909,bearish,BALANCE,0.5017,True,-1.0,sl,-1.0,both_sl_first
2024-10-31 16:00:00+00:00,bearish,0.5131,0.5152,41.493775933609776,0.0020999999999999908,0.00658015403512087,bearish,BALANCE,0.5061,True,-1.0,sl,-1.0,both_sl_first
2024-11-03 04:00:00+00:00,bearish,0.507,0.5077,13.83946223803942,0.0007000000000000339,0.007262646499389341,bearish,BALANCE,0.5058,True,1.0,tp,0.09638359791556575,tp
2024-11-03 16:00:00+00:00,bearish,0.5007,0.5011,7.992007992007113,0.00039999999999995595,0.007477344883075211,bearish,BALANCE,0.5005,True,-1.0,both_sl_first,0.05349492450259299,tp
2024-11-07 00:00:00+00:00,bullish,0.5363,0.538,30.357142857143476,0.0017000000000000348,0.011576943946061099,bullish,BALANCE,0.56,True,1.0,tp,0.14684358911303474,tp
2024-11-07 04:00:00+00:00,bullish,0.5471,0.5504,59.36319481921154,0.0032999999999999696,0.011650019378485301,bullish,BALANCE,0.5559,True,-1.0,sl,-1.0,sl
2024-11-10 00:00:00+00:00,bullish,0.5523,0.5559,62.97008920762527,0.0035999999999999366,0.01071965643134207,bullish,IMBALANCE,0.5717,True,1.0,tp,0.3358316586970333,tp
2024-11-10 04:00:00+00:00,bullish,0.5625,0.57,128.00819252432075,0.007499999999999951,0.01160396668624621,bullish,IMBALANCE,0.5859,True,1.0,tp,0.6463307076613258,tp
2024-11-10 08:00:00+00:00,bullish,0.5753,0.5816,107.30710270822641,0.006299999999999972,0.011267969065800052,bullish,IMBALANCE,0.5871,True,1.0,tp,0.5591069662341716,tp
2024-11-10 16:00:00+00:00,bullish,0.5885,0.5919,57.01827938956831,0.0033999999999999586,0.013963197816939837,bullish,IMBALANCE,0.5963,True,-1.0,sl,-1.0,sl
2024-11-11 20:00:00+00:00,bullish,0.5964,0.5989,40.21879021878936,0.0024999999999999467,0.01725757306094875,bullish,IMBALANCE,0.6216,True,1.0,tp,-1.0,sl
2024-11-12 12:00:00+00:00,bullish,0.6179,0.626,119.25795053003527,0.008099999999999996,0.027284900671432667,bullish,IMBALANCE,0.6792,True,1.0,tp,0.2968674908346182,tp
2024-11-13 16:00:00+00:00,bullish,0.6776,0.6791,22.010271460015506,0.0015000000000000568,0.03697347760894755,bullish,IMBALANCE,0.6815,True,-1.0,both_sl_first,0.04056962171275603,tp
2024-11-15 16:00:00+00:00,bullish,0.8351,0.86,277.19024824668855,0.024900000000000033,0.04950565094610454,bullish,IMBALANCE,0.8983,True,1.0,tp,0.5029728833806864,tp
2024-11-16 08:00:00+00:00,bullish,0.9196,0.9615,398.8576868158024,0.04190000000000005,0.057363676506447615,bullish,IMBALANCE,1.0505,True,1.0,tp,0.7304273810847978,tp
2024-11-16 12:00:00+00:00,bullish,0.9854,1.031,410.58887088060385,0.04559999999999986,0.07033769961312994,bullish,IMBALANCE,1.1106,True,0.0,time,0.6483009858270613,tp
2024-11-18 04:00:00+00:00,bullish,1.0723,1.1147,361.960047806044,0.04239999999999999,0.07689663508570642,bullish,IMBALANCE,1.1714,True,-1.0,sl,-1.0,sl
2024-11-20 12:00:00+00:00,bullish,1.0942,1.1111,150.70447654717242,0.016899999999999915,0.05916905516397899,bullish,BALANCE,1.1214,True,-1.0,sl,0.28562227254033157,tp
2024-11-21 20:00:00+00:00,bullish,1.159,1.1662,57.70617937003986,0.007199999999999873,0.06492623998934259,bullish,BALANCE,1.2477,True,1.0,tp,0.11089507110194152,tp
