date,balance,daily_pnl
2022-06-13,36533.39,14652.69
2022-06-14,35772.12,-761.27
2022-06-18,39804.83,4032.71
2022-06-24,39604.95,-199.88
2022-06-25,39052.88,-552.07
2022-06-26,38215.16,-837.72
2022-06-27,36765.59,-1449.57
2022-06-28,35306.78,-1458.81
2022-06-29,41046.08,5739.3
2022-06-30,42904.06,1857.98
2022-07-01,42089.55,-814.51
2022-07-02,41505.58,-583.97
2022-07-04,39188.92,-2316.66
2022-07-05,30442.95,-8745.97
2022-07-07,28870.47,-1572.48
2022-07-08,27570.91,-1299.56
2022-07-11,28705.28,1134.37
2022-07-12,28153.41,-551.87
2022-07-13,28217.38,63.97
2022-07-14,27817.05,-400.33
2022-07-15,27428.83,-388.22
2022-07-16,26870.44,-558.39
2022-07-17,26363.76,-506.68
2022-07-18,25993.14,-370.62
2022-07-19,26777.25,784.11
2022-07-20,26340.62,-436.63
2022-07-21,25838.79,-501.83
2022-07-25,27526.29,1687.5
2022-07-26,33175.76,5649.47
2022-07-27,26931.72,-6244.04
2022-07-28,28593.27,1661.55
2022-07-29,27797.84,-795.43
2022-07-30,26593.0,-1204.84
2022-08-02,27578.51,985.51
2022-08-03,26807.23,-771.28
2022-08-05,25412.18,-1395.05
2022-08-08,24921.62,-490.56
2022-08-09,24793.0,-128.62
2022-08-10,24197.0,-596.0
2022-08-11,23730.5,-466.5
2022-08-14,23165.33,-565.17
2022-08-15,22557.77,-607.56
2022-08-16,22239.16,-318.61
2022-08-17,21421.02,-818.14
2022-08-19,24286.04,2865.02
2022-08-23,23946.67,-339.37
2022-08-24,23819.02,-127.65
2022-08-26,30608.23,6789.21
2022-08-28,31567.44,959.21
2022-08-30,29649.81,-1917.63
2022-09-01,28749.31,-900.5
2022-09-02,27933.23,-816.08
2022-09-04,27537.75,-395.48
2022-09-05,26758.49,-779.26
2022-09-06,26810.16,51.67
2022-09-07,26480.04,-330.12
2022-09-09,25729.48,-750.56
2022-09-10,25009.42,-720.06
2022-09-12,23960.16,-1049.26
2022-09-13,25184.73,1224.57
2022-09-14,25050.44,-134.29
2022-09-15,26214.55,1164.11
2022-09-16,28837.91,2623.36
2022-09-17,28710.41,-127.5
2022-09-18,29655.21,944.8
2022-09-19,31591.54,1936.33
2022-09-20,31152.92,-438.62
2022-09-21,30458.67,-694.25
2022-09-22,27554.61,-2904.06
2022-09-23,26784.96,-769.65
2022-09-24,26240.19,-544.77
2022-09-26,25505.96,-734.23
2022-09-27,24306.27,-1199.69
2022-09-28,23505.85,-800.42
2022-09-30,23062.67,-443.18
2022-10-01,23497.71,435.04
2022-10-02,23957.76,460.05
2022-10-03,23831.18,-126.58
2022-10-04,23377.03,-454.15
2022-10-07,23018.76,-358.27
2022-10-10,22136.2,-882.56
2022-10-11,23756.35,1620.15
2022-10-12,22461.21,-1295.14
2022-10-13,30795.69,8334.48
2022-10-17,30363.82,-431.87
2022-10-18,29931.92,-431.9
2022-10-19,29505.32,-426.6
2022-10-21,30338.69,833.37
2022-10-24,29434.14,-904.55
2022-10-25,28308.81,-1125.33
2022-10-26,27783.8,-525.01
2022-10-27,27113.44,-670.36
2022-10-28,26351.44,-762.0
2022-10-29,29138.74,2787.3
2022-10-31,28585.52,-553.22
2022-11-01,28174.57,-410.95
2022-11-02,30565.82,2391.25
2022-11-03,29594.46,-971.36
2022-11-04,36785.9,7191.44
2022-11-05,35733.3,-1052.6
2022-11-06,35252.1,-481.2
2022-11-07,33438.81,-1813.29
2022-11-08,29089.35,-4349.46
2022-11-10,28133.38,-955.97
2022-11-12,27992.67,-140.71
2022-11-20,26233.04,-1759.63
2022-11-21,26094.91,-138.13
2022-11-25,25471.74,-623.17
2022-11-28,24663.37,-808.37
2022-11-29,24309.82,-353.55
2022-11-30,23965.47,-344.35
2022-12-03,23842.82,-122.65
2022-12-06,23908.31,65.49
2022-12-07,23184.99,-723.32
2022-12-09,23065.73,-119.26
2022-12-12,24556.91,1491.18
2022-12-13,23967.77,-589.14
2022-12-14,23591.28,-376.49
2022-12-15,24602.36,1011.08
2022-12-16,29052.07,4449.71
2022-12-17,28577.28,-474.79
2022-12-22,28177.53,-399.75
2022-12-24,28028.67,-148.86
2022-12-25,27880.1,-148.57
2022-12-27,28727.85,847.75
2022-12-28,29758.85,1031.0
2022-12-29,29344.88,-413.97
2022-12-30,31134.98,1790.1
2023-01-02,30702.56,-432.42
2023-01-03,30257.34,-445.22
2023-01-04,28801.52,-1455.82
2023-01-05,28656.14,-145.38
2023-01-06,28185.56,-470.58
2023-01-08,27002.62,-1182.94
2023-01-09,26487.72,-514.9
2023-01-10,26353.3,-134.42
2023-01-11,25852.58,-500.72
2023-01-12,37895.92,12043.34
2023-01-13,37365.12,-530.8
2023-01-14,42227.13,4862.01
2023-01-18,41810.32,-416.81
2023-01-19,41225.64,-584.68
2023-01-22,42053.54,827.9
2023-01-24,43785.12,1731.58
2023-01-25,44602.72,817.6
2023-01-27,43977.86,-624.86
2023-01-29,43363.41,-614.45
2023-01-30,44402.88,1039.47
2023-01-31,43768.33,-634.55
2023-02-01,41864.61,-1903.72
2023-02-02,40799.24,-1065.37
2023-02-03,39091.01,-1708.23
2023-02-04,38323.09,-767.92
2023-02-05,38347.69,24.6
2023-02-07,38145.06,-202.63
2023-02-09,43797.31,5652.25
2023-02-10,43079.47,-717.84
2023-02-13,43542.35,462.88
2023-02-14,41520.05,-2022.3
2023-02-15,40926.99,-593.06
2023-02-16,40306.51,-620.48
2023-02-17,37412.01,-2894.5
2023-02-19,36516.21,-895.8
2023-02-20,35825.18,-691.03
2023-02-21,36710.48,885.3
2023-02-22,37439.99,729.51
2023-02-23,37251.65,-188.34
2023-02-24,37997.01,745.36
2023-02-25,37465.8,-531.21
2023-02-28,34666.12,-2799.68
2023-03-01,33182.19,-1483.93
2023-03-03,33398.08,215.89
2023-03-04,33060.87,-337.21
2023-03-06,32884.76,-176.11
2023-03-07,32422.16,-462.6
2023-03-08,29947.88,-2474.28
2023-03-09,30678.36,730.48
2023-03-10,33095.93,2417.57
2023-03-11,31857.91,-1238.02
2023-03-12,31523.6,-334.31
2023-03-13,31361.27,-162.33
2023-03-14,31045.78,-315.49
2023-03-15,33614.97,2569.19
2023-03-17,33182.87,-432.1
2023-03-18,33016.36,-166.51
2023-03-20,32096.36,-920.0
2023-03-21,30594.72,-1501.64
2023-03-22,30008.11,-586.61
2023-03-23,28438.21,-1569.9
2023-03-28,37606.09,9167.88
2023-03-29,37207.35,-398.74
2023-03-30,37019.3,-188.05
2023-04-02,36460.12,-559.18
2023-04-03,33096.07,-3364.05
2023-04-04,32580.24,-515.83
2023-04-05,32123.48,-456.76
2023-04-06,31961.02,-162.46
2023-04-10,31347.54,-613.48
2023-04-11,31024.74,-322.8
2023-04-12,30014.94,-1009.8
2023-04-13,29590.79,-424.15
2023-04-14,27003.73,-2587.06
2023-04-15,26597.62,-406.11
2023-04-17,25343.64,-1253.98
2023-04-18,24338.67,-1004.97
2023-04-19,25049.16,710.49
2023-04-20,24922.72,-126.44
2023-04-24,25235.06,312.34
2023-04-25,23839.12,-1395.94
2023-04-26,22248.03,-1591.09
2023-04-27,21808.5,-439.53
2023-04-30,21200.51,-607.99
2023-05-01,22068.47,867.96
2023-05-02,21534.7,-533.77
2023-05-03,20277.46,-1257.24
2023-05-05,19593.85,-683.61
2023-05-06,20295.87,702.02
2023-05-07,20020.56,-275.31
2023-05-08,21426.59,1406.03
2023-05-09,21312.78,-113.81
2023-05-10,24080.37,2767.59
2023-05-11,23172.28,-908.09
2023-05-12,22866.61,-305.67
2023-05-15,22543.03,-323.58
2023-05-16,21850.78,-692.25
2023-05-17,21434.02,-416.76
2023-05-18,21428.43,-5.59
2023-05-22,20692.94,-735.49
2023-05-23,19987.47,-705.47
2023-05-24,20811.73,824.26
2023-05-28,19903.67,-908.06
2023-05-30,18967.39,-936.28
2023-06-01,18428.99,-538.4
2023-06-02,17367.09,-1061.9
2023-06-03,17009.21,-357.88
2023-06-04,18313.53,1304.32
2023-06-05,24702.18,6388.65
2023-06-06,23790.94,-911.24
2023-06-07,25072.95,1282.01
2023-06-10,27114.41,2041.46
2023-06-13,26602.56,-511.85
2023-06-14,25798.25,-804.31
2023-06-15,25520.56,-277.69
2023-06-16,25391.12,-129.44
2023-06-18,24969.38,-421.74
2023-06-19,24616.76,-352.62
2023-06-20,23657.7,-959.06
2023-06-21,23265.97,-391.73
2023-06-23,24656.39,1390.42
2023-06-27,24309.32,-347.07
2023-06-28,24185.21,-124.11
2023-07-01,23331.64,-853.57
2023-07-04,23213.98,-117.66
2023-07-05,24169.01,955.03
2023-07-06,23922.73,-246.28
2023-07-07,23544.54,-378.19
2023-07-10,22263.02,-1281.52
2023-07-12,21947.67,-315.35
2023-07-13,47930.05,25982.38
2023-07-14,46740.36,-1189.69
2023-07-15,46079.3,-661.06
2023-07-16,44295.55,-1783.75
2023-07-17,47767.31,3471.76
2023-07-18,47527.27,-240.04
2023-07-20,55511.79,7984.52
2023-07-21,56410.84,899.05
2023-07-22,55649.87,-760.97
2023-07-23,54710.74,-939.13
2023-07-24,61158.03,6447.29
2023-07-25,68061.81,6903.78
2023-07-26,67702.4,-359.41
2023-07-27,66731.57,-970.83
2023-07-28,66390.37,-341.2
2023-07-30,66048.99,-341.38
2023-07-31,65116.31,-932.68
2023-08-01,78891.17,13774.86
2023-08-02,77679.21,-1211.96
2023-08-03,80355.23,2676.02
2023-08-04,79036.47,-1318.76
2023-08-05,76792.24,-2244.23
2023-08-06,75713.9,-1078.34
2023-08-07,85660.17,9946.27
2023-08-08,81268.29,-4391.88
2023-08-09,80128.17,-1140.12
2023-08-10,78987.59,-1140.58
2023-08-12,77845.95,-1141.64
2023-08-13,80938.38,3092.43
2023-08-14,73928.86,-7009.52
2023-08-15,81943.39,8014.53
2023-08-16,85559.18,3615.79
2023-08-17,94380.52,8821.34
2023-08-18,93906.07,-474.45
2023-08-19,93411.01,-495.06
2023-08-22,90632.24,-2778.77
2023-08-23,90134.63,-497.61
2023-08-29,87597.39,-2537.24
2023-08-30,87145.32,-452.07
2023-08-31,88559.62,1414.3
2023-09-01,90836.2,2276.58
2023-09-02,88333.61,-2502.59
2023-09-03,87863.75,-469.86
2023-09-05,86391.49,-1472.26
2023-09-06,82544.57,-3846.92
2023-09-07,80165.76,-2378.81
2023-09-08,78960.42,-1205.34
2023-09-10,80310.03,1349.61
2023-09-11,93814.14,13504.11
2023-09-12,90898.09,-2916.05
2023-09-13,90409.17,-488.92
2023-09-15,87142.86,-3266.31
2023-09-17,90715.44,3572.58
2023-09-18,89781.83,-933.61
2023-09-19,85991.44,-3790.39
2023-09-20,84768.09,-1223.35
2023-09-21,82141.6,-2626.49
2023-09-23,79851.54,-2290.06
2023-09-24,78508.04,-1343.5
2023-09-26,80578.06,2070.02
2023-09-27,77013.51,-3564.55
2023-09-28,65431.79,-11581.72
2023-09-29,62522.74,-2909.05
2023-09-30,90715.85,28193.11
2023-10-01,88924.07,-1791.78
2023-10-02,92139.65,3215.58
2023-10-03,89754.57,-2385.08
2023-10-04,89706.69,-47.88
2023-10-06,87169.01,-2537.68
2023-10-09,121915.24,34746.23
2023-10-10,121295.43,-619.81
2023-10-11,118630.35,-2665.08
2023-10-12,116665.56,-1964.79
2023-10-13,112793.4,-3872.16
2023-10-16,105871.42,-6921.98
2023-10-17,104376.11,-1495.31
2023-10-20,115564.95,11188.84
2023-10-21,182925.19,67360.24
2023-10-23,182918.38,-6.81
2023-10-24,181997.27,-921.11
2023-10-26,192962.35,10965.08
2023-10-27,192039.01,-923.34
2023-10-30,198183.17,6144.16
2023-10-31,231010.54,32827.37
2023-11-01,216491.29,-14519.25
2023-11-02,216567.26,75.97
2023-11-03,213510.25,-3057.01
2023-11-04,206377.39,-7132.86
2023-11-05,204465.24,-1912.15
2023-11-06,209863.06,5397.82
2023-11-07,205786.97,-4076.09
2023-11-08,197043.32,-8743.65
2023-11-09,211374.25,14330.93
2023-11-10,208442.66,-2931.59
2023-11-11,207399.1,-1043.56
2023-11-14,226289.02,18889.92
2023-11-16,224014.1,-2274.92
2023-11-17,221767.79,-2246.31
2023-11-20,207856.87,-13910.92
2023-11-21,225351.54,17494.67
2023-11-22,219835.92,-5515.62
2023-11-27,208355.28,-11480.64
2023-11-28,205408.62,-2946.66
2023-11-29,203240.12,-2168.5
2023-11-30,200378.28,-2861.84
2023-12-01,185903.21,-14475.07
2023-12-03,179718.15,-6185.06
2023-12-04,176783.67,-2934.48
2023-12-05,168512.8,-8270.87
2023-12-06,178723.75,10210.95
2023-12-07,173348.54,-5375.21
2023-12-08,168345.14,-5003.4
2023-12-09,192564.61,24219.47
2023-12-11,196346.1,3781.49
2023-12-14,188705.4,-7640.7
2023-12-15,186081.53,-2623.87
2023-12-16,183495.05,-2586.48
2023-12-17,182568.92,-926.13
2023-12-18,209838.22,27269.3
2023-12-19,202382.04,-7456.18
2023-12-20,200272.0,-2110.04
2023-12-21,182659.89,-17612.11
2023-12-23,179202.54,-3457.35
2023-12-24,190205.58,11003.04
2023-12-26,216851.35,26645.77
2023-12-27,213812.54,-3038.81
2023-12-28,209697.21,-4115.33
2023-12-30,218463.3,8766.09
2023-12-31,224239.01,5775.71
2024-01-01,215333.38,-8905.63
2024-01-02,224132.1,8798.72
2024-01-03,251613.94,27481.84
2024-01-04,250289.9,-1324.04
2024-01-06,249028.67,-1261.23
2024-01-08,231984.66,-17044.01
2024-01-09,224384.02,-7600.64
2024-01-10,217027.37,-7356.65
2024-01-11,215706.93,-1320.44
2024-01-12,221064.23,5357.3
2024-01-15,214885.05,-6179.18
2024-01-17,207873.41,-7011.64
2024-01-18,213739.27,5865.86
2024-01-19,219353.65,5614.38
2024-01-22,205198.71,-14154.94
2024-01-23,208633.02,3434.31
2024-01-26,207519.23,-1113.79
2024-01-29,198368.21,-9151.02
2024-01-31,185053.14,-13315.07
2024-02-01,182417.1,-2636.04
2024-02-02,169458.82,-12958.28
2024-02-03,162307.85,-7150.97
2024-02-05,160333.94,-1973.91
2024-02-06,146730.39,-13603.55
2024-02-07,139737.67,-6992.72
2024-02-09,136916.29,-2821.38
2024-02-10,134999.81,-1916.48
2024-02-12,147384.57,12384.76
2024-02-13,141820.95,-5563.62
2024-02-14,213472.04,71651.09
2024-02-16,209638.25,-3833.79
2024-02-19,208485.34,-1152.91
2024-02-20,196582.07,-11903.27
2024-02-21,186747.84,-9834.23
2024-02-24,184124.28,-2623.56
2024-02-25,192920.1,8795.82
2024-02-26,197828.59,4908.49
2024-02-27,243542.86,45714.27
2024-02-28,306547.62,63004.76
2024-02-29,305012.44,-1535.18
2024-03-04,315274.4,10261.96
2024-03-05,338807.93,23533.53
2024-03-11,329317.92,-9490.01
2024-03-12,320871.53,-8446.39
2024-03-14,315895.31,-4976.22
2024-03-15,341249.81,25354.5
2024-03-16,335686.7,-5563.11
2024-03-19,355008.86,19322.16
2024-03-25,348275.96,-6732.9
2024-03-27,331249.63,-17026.33
2024-03-28,308637.17,-22612.46
2024-03-29,306866.92,-1770.25
2024-03-30,305321.05,-1545.87
2024-04-01,291513.34,-13807.71
2024-04-02,292550.68,1037.34
2024-04-03,288641.07,-3909.61
2024-04-04,284720.28,-3920.79
2024-04-05,280061.08,-4659.2
2024-04-08,278643.47,-1417.61
2024-04-09,296262.17,17618.7
2024-04-10,280211.51,-16050.66
2024-04-11,276268.94,-3942.57
2024-04-12,295910.39,19641.45
2024-04-13,328767.85,32857.46
2024-04-19,284469.97,-44297.88
2024-04-20,280511.9,-3958.07
2024-04-22,277484.81,-3027.09
2024-04-24,338834.74,61349.93
2024-04-25,335370.64,-3464.1
2024-04-26,347611.42,12240.78
2024-04-27,399290.59,51679.17
2024-04-28,439027.24,39736.65
2024-04-29,434785.71,-4241.53
2024-04-30,551582.67,116796.96
2024-05-01,587283.99,35701.32
2024-05-02,556485.47,-30798.52
2024-05-03,554119.53,-2365.94
2024-05-04,551338.59,-2780.94
2024-05-06,527844.02,-23494.57
2024-05-07,527796.87,-47.15
2024-05-08,571633.67,43836.8
2024-05-10,593304.22,21670.55
2024-05-13,576583.08,-16721.14
2024-05-14,566801.79,-9781.29
2024-05-15,542774.15,-24027.64
2024-05-16,537250.7,-5523.45
2024-05-17,500121.52,-37129.18
2024-05-20,506917.52,6796.0
2024-05-21,522506.08,15588.56
2024-05-22,510234.52,-12271.56
2024-05-23,500374.38,-9860.14
2024-05-24,476681.19,-23693.19
2024-05-28,485927.68,9246.49
2024-05-29,664324.17,178396.49
2024-05-30,657562.46,-6761.71
2024-05-31,655155.11,-2407.35
2024-06-02,647005.58,-8149.53
2024-06-03,604902.81,-42102.77
2024-06-04,595633.47,-9269.34
2024-06-06,603656.35,8022.88
2024-06-07,780360.58,176704.23
2024-06-09,776234.57,-4126.01
2024-06-11,866877.04,90642.47
2024-06-12,828653.85,-38223.19
2024-06-13,815679.28,-12974.57
2024-06-14,788140.09,-27539.19
2024-06-17,807905.51,19765.42
2024-06-18,817260.89,9355.38
2024-06-21,813110.43,-4150.46
2024-06-22,799644.86,-13465.57
2024-06-23,770384.01,-29260.85
2024-06-24,815577.92,45193.91
2024-06-25,770409.19,-45168.73
2024-06-29,766302.25,-4106.94
2024-06-30,755500.81,-10801.44
2024-07-01,729352.4,-26148.41
2024-07-02,725474.92,-3877.48
2024-07-03,746120.74,20645.82
2024-07-04,894273.75,148153.01
2024-07-05,971370.95,77097.2
2024-07-06,930929.93,-40441.02
2024-07-09,866225.86,-64704.07
2024-07-10,861501.97,-4723.89
2024-07-11,856925.88,-4576.09
2024-07-14,820977.39,-35948.49
2024-07-15,797437.19,-23540.2
2024-07-16,715040.59,-82396.6
2024-07-17,766212.49,51171.9
2024-07-18,758748.92,-7463.57
2024-07-19,779192.02,20443.1
2024-07-21,851913.42,72721.4
2024-07-22,816088.55,-35824.87
2024-07-23,777684.92,-38403.63
2024-07-24,795561.17,17876.25
2024-07-25,812258.11,16696.94
2024-07-29,859029.55,46771.44
2024-07-30,907408.29,48378.74
2024-07-31,875306.88,-32101.41
2024-08-01,1184250.29,308943.41
2024-08-02,1385361.86,201111.57
2024-08-03,1667257.86,281896.0
2024-08-04,1817916.03,150658.17
2024-08-05,1883369.97,65453.94
2024-08-06,1873892.82,-9477.15
2024-08-09,1855089.27,-18803.55
2024-08-11,1931326.8,76237.53
2024-08-12,1692286.31,-239040.49
2024-08-13,1668684.79,-23601.52
2024-08-15,1582627.69,-86057.1
2024-08-16,1436809.02,-145818.67
2024-08-17,1413424.56,-23384.46
2024-08-18,1365759.6,-47664.96
2024-08-19,1244088.84,-121670.76
2024-08-20,1135331.99,-108756.85
2024-08-21,1034868.0,-100463.99
2024-08-23,987150.83,-47717.17
2024-08-24,973298.74,-13852.09
2024-08-25,954379.75,-18918.99
2024-08-26,1084203.25,129823.5
2024-08-27,1156852.91,72649.66
2024-08-28,1140697.13,-16155.78
2024-08-29,1108234.32,-32462.81
2024-08-30,1155859.78,47625.46
2024-09-01,1152181.29,-3678.49
2024-09-02,964507.93,-187673.36
2024-09-04,993419.91,28911.98
2024-09-06,1266905.97,273486.06
2024-09-07,1219192.08,-47713.89
2024-09-09,1144854.4,-74337.68
2024-09-11,1051932.43,-92921.97
2024-09-13,1022655.13,-29277.3
2024-09-15,1017491.06,-5164.07
2024-09-16,1012066.62,-5424.44
2024-09-17,950328.57,-61738.05
2024-09-18,923616.94,-26711.63
2024-09-19,918198.44,-5418.5
2024-09-22,970980.89,52782.45
2024-09-23,938954.82,-32026.07
2024-09-24,912834.44,-26120.38
2024-09-26,895500.47,-17333.97
2024-09-28,865804.53,-29695.94
2024-09-30,858578.67,-7225.86
2024-10-01,1048910.64,190331.97
2024-10-02,1072071.26,23160.62
2024-10-03,1309292.81,237221.55
2024-10-04,1215239.63,-94053.18
2024-10-06,1163169.12,-52070.51
2024-10-07,1073149.91,-90019.21
2024-10-08,1017935.59,-55214.32
2024-10-09,976367.89,-41567.7
2024-10-10,922378.81,-53989.08
2024-10-13,891558.35,-30820.46
2024-10-14,847175.06,-44383.29
2024-10-15,788552.42,-58622.64
2024-10-16,857899.75,69347.33
2024-10-17,847951.75,-9948.0
2024-10-18,852442.12,4490.37
2024-10-20,840271.05,-12171.07
2024-10-21,807897.21,-32373.84
2024-10-23,792537.86,-15359.35
2024-10-24,788273.52,-4264.34
2024-10-25,742851.73,-45421.79
2024-10-27,717625.17,-25226.56
2024-10-28,677814.15,-39811.02
2024-10-29,658088.77,-19725.38
2024-10-30,627395.42,-30693.35
2024-10-31,641461.47,14066.05
2024-11-01,620158.41,-21303.06
2024-11-03,635746.08,15587.67
2024-11-04,615052.14,-20693.94
2024-11-05,556888.76,-58163.38
2024-11-06,650043.64,93154.88
2024-11-07,647046.26,-2997.38
2024-11-08,702935.88,55889.62
2024-11-10,658503.42,-44432.46
2024-11-11,922319.17,263815.75
2024-11-12,946126.66,23807.49
2024-11-13,972405.49,26278.83
2024-11-14,994923.73,22518.24
2024-11-15,981140.36,-13783.37
2024-11-16,976233.22,-4907.14
2024-11-17,1009491.3,33258.08
2024-11-18,1011980.67,2489.37
2024-11-19,1006829.53,-5151.14
2024-11-20,1037529.98,30700.45
2024-11-21,1068062.51,30532.53
2024-11-22,1101346.98,33284.47
2024-11-23,1080829.78,-20517.2
2024-11-24,1009860.05,-70969.73
2024-11-25,976504.7,-33355.35
2024-11-26,971433.56,-5071.14
2024-11-27,961124.47,-10309.09
2024-11-29,903378.04,-57746.43
2024-11-30,890669.63,-12708.41
2024-12-01,848639.04,-42030.59
2024-12-02,790176.9,-58462.14
2024-12-03,884152.24,93975.34
2024-12-04,837153.24,-46999.0
2024-12-05,875758.04,38604.8
2024-12-08,851392.98,-24365.06
2024-12-09,982845.86,131452.88
2024-12-10,902629.97,-80215.89
2024-12-11,861928.44,-40701.53
2024-12-12,857519.79,-4408.65
2024-12-14,845579.43,-11940.36
2024-12-15,843961.14,-1618.29
2024-12-16,767094.01,-76867.13
2024-12-17,747323.22,-19770.79
2024-12-18,764161.12,16837.9
2024-12-19,868548.6,104387.48
2024-12-20,841982.2,-26566.4
2024-12-23,809965.96,-32016.24
2024-12-27,787239.32,-22726.64
2024-12-28,747308.58,-39930.74
2024-12-30,656981.15,-90327.43
2025-01-02,636020.1,-20961.05
2025-01-03,627086.54,-8933.56
2025-01-04,618344.45,-8742.09
2025-01-05,615179.59,-3164.86
2025-01-07,599232.87,-15946.72
2025-01-08,602199.53,2966.66
2025-01-09,593788.37,-8411.16
2025-01-10,568880.53,-24907.84
2025-01-12,566020.12,-2860.41
2025-01-13,829695.95,263675.83
2025-01-14,825490.88,-4205.07
2025-01-15,821159.11,-4331.77
2025-01-16,778633.11,-42526.0
2025-01-17,767782.49,-10850.62
2025-01-18,737388.99,-30393.5
2025-01-19,704467.02,-32921.97
2025-01-20,667790.16,-36676.86
2025-01-21,663614.5,-4175.66
2025-01-23,654331.52,-9282.98
2025-01-27,728668.71,74337.19
2025-01-28,725226.54,-3442.17
2025-01-29,721397.82,-3828.72
2025-01-30,696953.87,-24443.95
2025-02-01,744576.11,47622.24
2025-02-02,778384.81,33808.7
2025-02-03,1100926.0,322541.19
2025-02-07,1095390.49,-5535.51
2025-02-08,1046811.92,-48578.57
2025-02-09,974658.56,-72153.36
2025-02-10,891334.31,-83324.25
2025-02-11,886845.9,-4488.41
2025-02-12,862023.62,-24822.28
2025-02-14,857676.92,-4346.7
2025-02-17,812351.58,-45325.34
2025-02-18,870905.66,58554.08
2025-02-19,853843.52,-17062.14
2025-02-20,828318.63,-25524.89
2025-02-21,817185.04,-11133.59
2025-02-22,801447.77,-15737.27
2025-02-24,1102535.96,301088.19
2025-02-25,1301609.21,199073.25
2025-02-26,1358901.57,57292.36
2025-02-28,1432703.17,73801.6
