symbol,rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,n_trades,baseline_total_r,managed_total_r,delta_m_minus_b,win_pct,max_dd_r,avg_hold_h
LINKUSDT,7,40,70,2,0.7,1.0,0.8,6.5,5.5,780,-202.65718031641467,-202.65718031641467,0.0,49.358974358974365,202.27959795578755,2.1615384615384614
SOLUSDT,28,40,70,2,14.0,1.0,0.8,6.5,5.5,190,-3.199715896848902,-3.199715896848902,0.0,6.842105263157896,54.0660810920304,75.67807017543859
SOLUSDT,28,40,70,2,1.0,1.0,0.8,6.5,5.5,190,-20.199715896848904,-20.199715896848904,0.0,46.8421052631579,26.63903831810185,6.303947368421053
SOLUSDT,28,40,70,2,0.7,1.0,0.8,6.5,5.5,190,-29.899715896848907,-29.899715896848907,0.0,52.10526315789473,33.639038318101825,4.35
SOLUSDT,28,40,70,2,7.0,1.0,0.8,6.5,5.5,190,-38.1997158968489,-38.1997158968489,0.0,10.526315789473683,73.72414916570979,51.660964912280704
SOLUSDT,21,40,70,2,7.0,1.0,0.8,6.5,5.5,268,-42.59108371715,-42.59108371715,0.0,11.194029850746269,53.150681416798015,38.45180348258707
SOLUSDT,21,40,70,2,0.7,1.0,0.8,6.5,5.5,268,-46.291083717150016,-46.291083717150016,0.0,51.865671641791046,51.12060028802006,4.217039800995025
SOLUSDT,21,40,70,2,1.0,1.0,0.8,6.5,5.5,268,-48.591083717149964,-48.591083717149964,0.0,43.656716417910445,55.62060028802003,7.145522388059701
SOLUSDT,21,40,70,2,14.0,1.0,0.8,6.5,5.5,268,-57.59108371714998,-57.59108371714998,0.0,5.597014925373134,70.46053754490117,54.23662935323383
SOLUSDT,14,40,70,2,1.0,1.0,0.8,6.5,5.5,424,-77.50051134884376,-77.50051134884376,0.0,45.28301886792453,78.52960732346342,5.13816823899371
SOLUSDT,14,40,70,2,0.7,1.0,0.8,6.5,5.5,424,-80.70051134884382,-80.70051134884382,0.0,52.83018867924528,80.38980672433784,3.090998427672955
SOLUSDT,7,40,70,2,14.0,1.0,0.8,6.5,5.5,780,-120.48074499056561,-120.48074499056561,0.0,6.153846153846154,261.9757957060066,35.794871794871796
SOLUSDT,14,40,70,2,14.0,1.0,0.8,6.5,5.5,424,-131.50051134884376,-131.50051134884376,0.0,5.188679245283019,132.3396322517259,44.65094339622642
SOLUSDT,14,40,70,2,7.0,1.0,0.8,6.5,5.5,424,-133.50051134884376,-133.50051134884376,0.0,9.669811320754718,141.09740882762205,31.417059748427675
SOLUSDT,7,40,70,2,0.7,1.0,0.8,6.5,5.5,780,-153.68074499056584,-153.68074499056584,0.0,51.66666666666667,156.4088867775631,1.8844017094017096
SOLUSDT,7,40,70,2,7.0,1.0,0.8,6.5,5.5,780,-160.48074499056563,-160.48074499056563,0.0,10.897435897435898,203.62796008421878,16.059935897435896
SOLUSDT,7,40,70,2,1.0,1.0,0.8,6.5,5.5,780,-178.4807449905656,-178.4807449905656,0.0,42.30769230769231,180.4586320240352,2.987286324786325
XRPUSDT,28,40,70,2,14.0,1.0,0.8,6.5,5.5,162,69.70886147111096,69.70886147111096,0.0,9.876543209876543,44.054282038290566,103.77263374485598
XRPUSDT,21,40,70,2,14.0,1.0,0.8,6.5,5.5,232,53.65505858271728,53.65505858271728,0.0,8.620689655172415,38.62198777017471,93.60739942528734
XRPUSDT,28,40,70,2,7.0,1.0,0.8,6.5,5.5,162,45.70886147111097,45.70886147111097,0.0,16.666666666666664,30.594442351707322,64.87860082304528
XRPUSDT,14,40,70,2,14.0,1.0,0.8,6.5,5.5,330,39.091120051884296,39.091120051884296,0.0,7.878787878787878,42.83575943416872,79.08484848484848
XRPUSDT,7,40,70,2,7.0,1.0,0.8,6.5,5.5,515,17.4216469325038,17.4216469325038,0.0,14.174757281553399,79.52193171942582,42.452750809061484
XRPUSDT,28,40,70,2,0.7,1.0,0.8,6.5,5.5,162,8.208861471110911,8.208861471110911,0.0,64.81481481481481,6.085740164369879,17.329218106995885
XRPUSDT,28,40,70,2,1.0,1.0,0.8,6.5,5.5,162,3.70886147111092,3.70886147111092,0.0,53.70370370370371,7.811991194164387,22.53189300411523
XRPUSDT,7,40,70,2,14.0,1.0,0.8,6.5,5.5,515,3.4216469325037977,3.4216469325037977,0.0,7.3786407766990285,91.51861401957754,66.15210355987054
XRPUSDT,21,40,70,2,0.7,1.0,0.8,6.5,5.5,232,-4.944941417282583,-4.944941417282583,0.0,61.206896551724135,12.830358539852678,12.366379310344827
XRPUSDT,21,40,70,2,7.0,1.0,0.8,6.5,5.5,232,-6.344941417282715,-6.344941417282715,0.0,12.931034482758621,45.000247168376205,49.11350574712644
XRPUSDT,21,40,70,2,1.0,1.0,0.8,6.5,5.5,232,-10.344941417282762,-10.344941417282762,0.0,50.86206896551724,16.43035853985269,15.517959770114944
XRPUSDT,14,40,70,2,0.7,1.0,0.8,6.5,5.5,330,-22.808879948115468,-22.808879948115468,0.0,58.18181818181818,25.125274285764533,10.058838383838383
XRPUSDT,14,40,70,2,7.0,1.0,0.8,6.5,5.5,330,-22.908879948115704,-22.908879948115704,0.0,12.424242424242424,47.22419759382491,49.27323232323233
XRPUSDT,14,40,70,2,1.0,1.0,0.8,6.5,5.5,330,-32.908879948115754,-32.908879948115754,0.0,48.18181818181818,32.764127049188644,12.771212121212121
XRPUSDT,7,40,70,2,1.0,1.0,0.8,6.5,5.5,515,-64.57835306749618,-64.57835306749618,0.0,48.737864077669904,65.55392859941112,6.283333333333334
