stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,sim_active,m1_daily_cap,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,BNBUSDT,-1,2022-01-31T23:00:00+00:00,2022-02-01T03:20:00+00:00,2022,376.1,381.8781724,358.76548281,5.7781724,3.0,-1.019527,-1.019527,0.0,SL,53,4.33,0.4673,True,False,10547.83,1.378,145.35,-148.19,10181.42
S3,BNBUSDT,-1,2022-01-31T23:00:00+00:00,2022-02-01T03:05:00+00:00,2022,376.1,380.67781724,343.35702308,7.70422986,4.25,-0.608841,-0.608841,0.0,SL,50,4.08,0.3505,True,False,10547.83,3.3981,358.43,-218.22,10329.61
S2,BNBUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T07:00:00+00:00,2022,373.0,378.38883094,356.83350719,5.38883094,3.0,-1.020765,-1.020765,0.0,SL,481,40.0,2.4866,True,False,10181.42,1.378,140.3,-143.21,10038.21
S3,BNBUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T15:15:00+00:00,2022,373.0,382.93888309,342.46329135,7.18510792,4.25,-1.398835,-1.398835,0.0,SL,580,48.25,1.865,True,False,10181.42,3.3981,345.97,-483.96,9554.25
S1,BNBUSDT,1,2022-02-04T18:00:00+00:00,2022-02-20T05:00:00+00:00,2022,392.6,383.73929623,498.92844526,8.86070377,12.0,-1.013292,-1.013292,0.0,SL,4453,371.0,5.9589,False,True,,,,,
S1,BNBUSDT,1,2022-02-05T05:00:00+00:00,2022-02-05T17:00:00+00:00,2022,419.2,409.24950478,538.60594258,9.95049522,12.0,-1.012639,-1.012639,0.0,SL,145,12.0,1.1859,True,False,9554.25,0.4981,47.59,-48.19,9457.91
S1,BNBUSDT,1,2022-02-05T06:00:00+00:00,2022-02-05T14:30:00+00:00,2022,429.5,418.44596873,562.14837525,11.05403127,12.0,-1.011656,-1.011656,0.0,SL,103,8.5,0.1357,True,False,9554.25,0.4981,47.59,-48.14,9506.1
S5,BNBUSDT,-1,2022-02-05T07:00:00+00:00,2022-02-07T14:35:00+00:00,2022,422.1,433.73588618,363.9205691,11.63588618,5.0,-1.010883,-1.010883,0.0,SL,668,55.58,1.2977,True,False,9554.25,0.5216,49.83,-50.38,9407.53
S2,BNBUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-10T13:00:00+00:00,2022,427.0,434.50035731,404.49892806,7.50035731,3.0,-1.017079,-1.017079,0.0,SL,625,52.0,2.7732,True,False,9407.53,1.378,129.64,-131.85,9275.68
S2,BNBUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T14:55:00+00:00,2022,414.1,421.60736579,391.57790262,7.50736579,3.0,-1.016548,-1.016548,0.0,SL,12,0.92,0.5461,True,False,9275.68,1.378,127.82,-129.93,9145.75
S1,BNBUSDT,1,2022-02-15T09:00:00+00:00,2022-02-16T13:55:00+00:00,2022,432.2,422.68938597,546.32736833,9.51061403,12.0,-1.013633,-1.013633,0.0,SL,348,28.92,1.1356,True,False,9145.75,0.4981,45.55,-46.18,9099.57
S1,BNBUSDT,1,2022-02-15T11:00:00+00:00,2022-02-17T13:40:00+00:00,2022,429.7,418.44952158,564.70574106,11.25047842,12.0,-1.011458,-1.011458,0.0,SL,609,50.67,0.3822,True,False,9145.75,0.4981,45.55,-46.08,9053.5
S2,BNBUSDT,-1,2022-02-18T16:00:00+00:00,2022-02-19T00:35:00+00:00,2022,395.2,402.47440612,373.37678163,7.27440612,3.0,-1.016298,-1.016298,0.0,SL,104,8.58,0.4124,True,False,9053.5,1.378,124.76,-126.79,8926.71
S5,BNBUSDT,-1,2022-02-20T07:00:00+00:00,2022-02-21T01:05:00+00:00,2022,378.6,387.19895089,335.60524553,8.59895089,5.0,-1.013209,-1.013209,0.0,SL,218,18.08,0.4187,True,False,8926.71,0.5216,46.56,-47.18,8832.37
S5,BNBUSDT,-1,2022-02-20T09:00:00+00:00,2022-02-20T23:00:00+00:00,2022,376.5,385.36950358,332.15248211,8.86950358,5.0,-1.012735,-1.012735,0.0,SL,169,14.0,0.1691,True,False,8926.71,0.5216,46.56,-47.15,8879.55
S2,BNBUSDT,-1,2022-02-21T09:00:00+00:00,2022-02-21T11:55:00+00:00,2022,387.2,393.49812785,368.30561645,6.29812785,3.0,2.981556,2.981556,0.0,TP,36,2.92,3.1755,True,False,8832.37,1.378,121.71,362.89,9195.26
S2,BNBUSDT,-1,2022-02-21T11:00:00+00:00,2022-02-21T23:25:00+00:00,2022,378.0,384.66649799,358.00050602,6.66649799,3.0,2.98299,2.98299,0.0,TP,150,12.42,3.0151,True,False,8832.37,1.378,121.71,363.06,9558.32
S3,BNBUSDT,-1,2022-02-21T11:00:00+00:00,2022-02-24T03:40:00+00:00,2022,378.0,386.1666498,340.22317803,8.88866399,4.25,4.237242,4.237242,0.0,TP,777,64.67,4.3539,True,False,8832.37,3.3981,300.13,1271.74,10830.06
S5,BNBUSDT,-1,2022-02-24T04:00:00+00:00,2022-02-24T19:30:00+00:00,2022,341.9,354.39471355,279.42643225,12.49471355,5.0,-1.008209,-1.008209,0.0,SL,187,15.5,1.4726,True,False,10830.06,0.5216,56.49,-56.95,10773.1
S4,BNBUSDT,1,2022-02-28T15:00:00+00:00,2022-03-04T16:00:00+00:00,2022,376.8,366.62016491,575.30678419,10.17983509,19.5,0.988896,-1.011104,2.0,BE,1165,97.0,4.725,True,False,10773.1,1.6151,174.0,172.06,10836.66
S1,BNBUSDT,1,2022-02-28T16:00:00+00:00,2022-03-04T22:30:00+00:00,2022,382.8,372.10443885,511.14673382,10.69556115,12.0,-1.010737,-1.010737,0.0,SL,1231,102.5,3.9362,True,False,10773.1,0.4981,53.66,-54.24,10782.43
S1,BNBUSDT,1,2022-03-01T07:00:00+00:00,2022-03-04T00:45:00+00:00,2022,406.9,396.27467206,534.40393534,10.62532794,12.0,-1.011489,-1.011489,0.0,SL,790,65.75,1.6941,True,False,10773.1,0.4981,53.66,-54.28,10664.6
S1,BNBUSDT,1,2022-03-01T09:00:00+00:00,2022-03-01T09:30:00+00:00,2022,418.6,406.69652846,561.44165853,11.90347154,12.0,-1.01055,-1.01055,0.0,SL,7,0.5,0.5293,True,False,10773.1,0.4981,53.66,-54.23,10718.88
S5,BNBUSDT,-1,2022-03-01T10:00:00+00:00,2022-03-25T12:30:00+00:00,2022,406.4,420.41036643,336.34816783,14.01036643,5.0,-1.008702,-1.008702,0.0,SL,6943,578.5,3.3475,True,False,10718.88,0.5216,55.91,-56.4,10052.99
S5,BNBUSDT,-1,2022-03-13T23:00:00+00:00,2022-03-14T04:10:00+00:00,2022,362.1,367.7314717,333.94264151,5.6314717,5.0,-1.01929,-1.01929,0.0,SL,63,5.17,0.4617,True,False,10782.43,0.5216,56.24,-57.33,10725.1
S2,BNBUSDT,-1,2022-03-16T04:00:00+00:00,2022-03-16T08:35:00+00:00,2022,370.5,376.41615913,352.75152261,5.91615913,3.0,-1.018788,-1.018788,0.0,SL,56,4.58,0.4564,True,False,10725.1,1.378,147.79,-150.57,10574.53
S2,BNBUSDT,-1,2022-03-17T15:00:00+00:00,2022-03-18T15:45:00+00:00,2022,387.1,392.65707066,370.42878803,5.55707066,3.0,-1.020898,-1.020898,0.0,SL,298,24.75,0.5578,True,False,10574.53,1.378,145.72,-148.76,10425.77
S4,BNBUSDT,1,2022-03-20T23:00:00+00:00,2022-03-21T02:30:00+00:00,2022,393.1,386.84241396,515.12292787,6.25758604,19.5,-1.018846,-1.018846,0.0,SL,43,3.5,0.0,True,False,10425.77,1.6151,168.39,-171.56,10254.21
S2,BNBUSDT,-1,2022-03-23T18:00:00+00:00,2022-03-23T23:40:00+00:00,2022,403.0,407.85484533,388.435464,4.85484533,3.0,-1.024903,-1.024903,0.0,SL,69,5.67,0.206,True,False,10254.21,1.378,141.3,-144.82,10109.39
S2,BNBUSDT,-1,2022-03-25T16:00:00+00:00,2022-03-27T02:05:00+00:00,2022,413.0,417.743705,398.76888501,4.743705,3.0,-1.026119,-1.026119,0.0,SL,410,34.08,1.581,True,False,10052.99,1.378,138.53,-142.15,9910.84
S4,BNBUSDT,1,2022-03-25T19:00:00+00:00,2022-04-01T02:25:00+00:00,2022,411.7,404.73400395,547.53692307,6.96599605,19.5,0.98227,-1.01773,2.0,BE,1818,151.42,5.8283,True,False,10052.99,1.6151,162.37,159.49,9694.82
S1,BNBUSDT,1,2022-03-28T14:00:00+00:00,2022-03-28T16:20:00+00:00,2022,440.9,434.12925781,522.14890634,6.77074219,12.0,-1.019536,-1.019536,0.0,SL,29,2.33,0.0,True,False,9910.84,0.4981,49.37,-50.33,9860.51
S2,BNBUSDT,-1,2022-03-29T16:00:00+00:00,2022-03-30T11:20:00+00:00,2022,434.5,439.88056327,418.35831018,5.38056327,3.0,-1.024226,-1.024226,0.0,SL,233,19.33,1.6727,True,False,9860.51,1.378,135.88,-139.17,9721.34
S2,BNBUSDT,-1,2022-03-30T19:00:00+00:00,2022-03-31T01:50:00+00:00,2022,445.2,451.45016249,426.44951252,6.25016249,3.0,-1.021369,-1.021369,0.0,SL,83,6.83,0.8,True,False,9721.34,1.378,133.96,-136.82,9584.52
S1,BNBUSDT,1,2022-03-31T01:00:00+00:00,2022-03-31T14:00:00+00:00,2022,448.2,439.67523033,550.49723602,8.52476967,12.0,-1.015773,-1.015773,0.0,SL,157,13.0,0.481,True,False,9721.34,0.4981,48.42,-49.19,9535.33
S5,BNBUSDT,-1,2022-03-31T17:00:00+00:00,2022-04-01T13:00:00+00:00,2022,424.4,434.78630597,372.46847017,10.38630597,5.0,-1.012258,-1.012258,0.0,SL,241,20.0,1.1169,True,False,9535.33,0.5216,49.74,-50.35,9644.47
S5,BNBUSDT,-1,2022-04-06T14:00:00+00:00,2022-04-07T18:10:00+00:00,2022,428.0,437.65596961,379.72015196,9.65596961,5.0,-1.013297,-1.013297,0.0,SL,339,28.17,1.222,True,False,9644.47,0.5216,50.31,-50.97,9593.5
S5,BNBUSDT,-1,2022-04-11T10:00:00+00:00,2022-04-12T12:30:00+00:00,2022,407.0,414.75366405,368.23167975,7.75366405,5.0,-1.015747,-1.015747,0.0,SL,319,26.5,2.0377,True,False,9593.5,0.5216,50.04,-50.83,9542.67
S5,BNBUSDT,-1,2022-04-18T00:00:00+00:00,2022-04-18T17:10:00+00:00,2022,406.7,411.43256188,383.0371906,4.73256188,5.0,-1.025781,-1.025781,0.0,SL,207,17.17,2.2187,True,False,9542.67,0.5216,49.77,-51.06,9440.9
S5,BNBUSDT,-1,2022-04-18T05:00:00+00:00,2022-04-18T11:15:00+00:00,2022,397.4,403.68321997,365.98390014,6.28321997,5.0,-1.018974,-1.018974,0.0,SL,76,6.25,0.1751,True,False,9542.67,0.5216,49.77,-50.72,9491.95
S1,BNBUSDT,1,2022-04-19T08:00:00+00:00,2022-04-20T18:40:00+00:00,2022,421.8,415.71151609,494.86180695,6.08848391,12.0,-1.020783,-1.020783,0.0,SL,417,34.67,1.5767,True,False,9440.9,0.4981,47.03,-48.0,9392.89
S2,BNBUSDT,-1,2022-04-20T14:00:00+00:00,2022-04-21T20:35:00+00:00,2022,422.4,427.41749688,407.34750937,5.01749688,3.0,2.974744,2.974744,0.0,TP,368,30.58,3.0095,True,False,9440.9,1.378,130.1,387.0,9779.89
S2,BNBUSDT,-1,2022-04-21T16:00:00+00:00,2022-04-21T20:40:00+00:00,2022,420.5,425.12118069,406.63645793,4.62118069,3.0,2.972702,2.972702,0.0,TP,57,4.67,3.1161,True,False,9392.89,1.378,129.43,384.77,10164.66
S2,BNBUSDT,-1,2022-04-22T16:00:00+00:00,2022-04-25T01:00:00+00:00,2022,406.1,411.18875019,390.83374942,5.08875019,3.0,2.976059,2.976059,0.0,TP,685,57.0,3.0263,True,False,10164.66,1.378,140.07,416.85,10581.52
S5,BNBUSDT,-1,2022-04-25T01:00:00+00:00,2022-04-25T16:15:00+00:00,2022,391.8,397.37313928,363.93430358,5.57313928,5.0,-1.02109,-1.02109,0.0,SL,184,15.25,1.7046,True,False,10581.52,0.5216,55.19,-56.36,10468.86
S5,BNBUSDT,-1,2022-04-25T07:00:00+00:00,2022-04-25T12:15:00+00:00,2022,387.2,393.01523949,358.12380257,5.81523949,5.0,-1.019975,-1.019975,0.0,SL,64,5.25,0.8426,True,False,10581.52,0.5216,55.19,-56.3,10525.22
S2,BNBUSDT,-1,2022-04-28T14:00:00+00:00,2022-04-28T15:05:00+00:00,2022,399.2,404.72224834,382.63325499,5.52224834,3.0,-1.021687,-1.021687,0.0,SL,14,1.08,0.3803,True,False,10468.86,1.378,144.26,-147.39,10321.47
S2,BNBUSDT,-1,2022-05-05T12:00:00+00:00,2022-05-05T15:05:00+00:00,2022,404.5,409.8746427,388.3760719,5.3746427,3.0,2.977422,2.977422,0.0,TP,38,3.08,4.1863,True,False,10321.47,1.378,142.23,423.48,10744.95
S2,BNBUSDT,-1,2022-05-05T14:00:00+00:00,2022-05-05T15:05:00+00:00,2022,401.0,406.78374804,383.64875588,5.78374804,3.0,2.9792,2.9792,0.0,TP,14,1.08,3.2851,True,False,10321.47,1.378,142.23,423.73,11168.68
S2,BNBUSDT,-1,2022-05-05T15:00:00+00:00,2022-05-05T18:20:00+00:00,2022,392.5,399.04919461,372.85241617,6.54919461,3.0,2.982021,2.982021,0.0,TP,41,3.33,3.1302,True,False,10321.47,1.378,142.23,424.13,11592.82
S3,BNBUSDT,-1,2022-05-05T15:00:00+00:00,2022-05-08T03:10:00+00:00,2022,392.5,402.65491946,355.38789721,8.73225948,4.25,4.236516,4.236516,0.0,TP,723,60.17,4.2601,True,False,10321.47,3.3981,350.73,1485.89,13078.71
S5,BNBUSDT,-1,2022-05-05T18:00:00+00:00,2022-05-09T14:35:00+00:00,2022,376.7,386.78453866,326.27730671,10.08453866,5.0,4.988794,4.988794,0.0,TP,1112,92.58,5.0771,True,False,11168.68,0.5216,58.26,290.63,13835.16
S2,BNBUSDT,-1,2022-05-09T03:00:00+00:00,2022-05-09T10:45:00+00:00,2022,348.5,354.56699751,330.29900747,6.06699751,3.0,2.982767,2.982767,0.0,TP,94,7.75,3.0328,True,False,13078.71,1.378,180.22,537.57,13616.28
S5,BNBUSDT,-1,2022-05-09T11:00:00+00:00,2022-05-09T13:35:00+00:00,2022,327.6,337.30076249,279.09618757,9.70076249,5.0,-1.010131,-1.010131,0.0,SL,32,2.58,0.0103,True,False,13616.28,0.5216,71.02,-71.74,13544.53
S1,BNBUSDT,1,2022-05-09T12:00:00+00:00,2022-05-09T15:30:00+00:00,2022,332.9,323.06357769,450.9370677,9.83642231,12.0,-1.010153,-1.010153,0.0,SL,43,3.5,0.488,True,False,13616.28,0.4981,67.82,-68.51,13766.65
S5,BNBUSDT,-1,2022-05-09T15:00:00+00:00,2022-05-11T12:50:00+00:00,2022,326.5,337.35175649,272.24121754,10.85175649,5.0,4.990974,4.990974,0.0,TP,551,45.83,5.0222,True,False,13835.16,0.5216,72.16,360.17,14126.82
S5,BNBUSDT,-1,2022-05-11T13:00:00+00:00,2022-05-11T13:45:00+00:00,2022,275.4,295.35695986,175.6152007,19.95695986,5.0,-1.00414,-1.00414,0.0,SL,10,0.75,0.005,True,False,14126.82,0.5216,73.69,-73.99,14052.83
S2,BNBUSDT,-1,2022-05-11T16:00:00+00:00,2022-05-12T05:05:00+00:00,2022,288.2,305.34428958,236.76713126,17.14428958,3.0,2.994957,2.994957,0.0,TP,158,13.08,3.0797,True,False,14052.83,1.378,193.65,579.97,14632.8
S5,BNBUSDT,-1,2022-05-19T00:00:00+00:00,2022-05-19T03:05:00+00:00,2022,287.8,295.66402842,248.47985792,7.86402842,5.0,-1.010979,-1.010979,0.0,SL,38,3.08,0.1272,True,False,14632.8,0.5216,76.32,-77.16,14555.63
S2,BNBUSDT,-1,2022-05-20T15:00:00+00:00,2022-05-21T15:50:00+00:00,2022,304.4,310.93182525,284.80452425,6.53182525,3.0,-1.013981,-1.013981,0.0,SL,299,24.83,1.5769,True,False,14555.63,1.378,200.58,-203.38,14352.25
S1,BNBUSDT,1,2022-05-23T12:00:00+00:00,2022-05-23T14:05:00+00:00,2022,332.7,326.88079734,402.53043196,5.81920266,12.0,-1.017152,-1.017152,0.0,SL,26,2.08,0.4984,True,False,14352.25,0.4981,71.49,-72.71,14279.54
S2,BNBUSDT,-1,2022-05-23T20:00:00+00:00,2022-05-24T05:05:00+00:00,2022,323.5,329.23351695,306.29944914,5.73351695,3.0,-1.016927,-1.016927,0.0,SL,110,9.08,1.4302,True,False,14279.54,1.378,196.77,-200.1,14079.43
S3,BNBUSDT,-1,2022-05-23T20:00:00+00:00,2022-05-25T01:05:00+00:00,2022,323.5,330.9733517,291.0100706,7.64468927,4.25,-0.990282,-0.990282,0.0,SL,350,29.08,1.4912,True,False,14279.54,3.3981,485.23,-480.52,13402.21
S2,BNBUSDT,-1,2022-05-24T14:00:00+00:00,2022-05-24T15:45:00+00:00,2022,316.6,323.43526354,296.09420938,6.83526354,3.0,-1.013896,-1.013896,0.0,SL,22,1.75,0.6584,True,False,14079.43,1.378,194.01,-196.71,13882.72
S2,BNBUSDT,-1,2022-05-26T09:00:00+00:00,2022-05-30T03:45:00+00:00,2022,310.9,318.11977825,289.24066525,7.21977825,3.0,-1.012919,-1.012919,0.0,SL,1090,90.75,2.8117,True,False,13402.21,1.378,184.68,-187.07,13215.14
S2,BNBUSDT,-1,2022-06-01T16:00:00+00:00,2022-06-06T07:00:00+00:00,2022,305.5,311.43799754,287.68600739,5.93799754,3.0,-1.015434,-1.015434,0.0,SL,1333,111.0,2.0546,True,False,13215.14,1.378,182.1,-184.92,13030.22
S3,BNBUSDT,-1,2022-06-01T16:00:00+00:00,2022-06-11T14:50:00+00:00,2022,305.5,313.79379975,271.85134728,7.91733005,4.25,4.238424,4.238424,0.0,TP,2867,238.83,4.2944,True,False,13215.14,3.3981,449.06,1903.32,15073.16
S1,BNBUSDT,1,2022-06-06T02:00:00+00:00,2022-06-06T16:15:00+00:00,2022,306.5,301.87153532,362.04157622,4.62846468,12.0,-1.019866,-1.019866,0.0,SL,172,14.25,1.2531,True,False,13215.14,0.4981,65.82,-67.13,12896.93
S1,BNBUSDT,1,2022-06-06T07:00:00+00:00,2022-06-06T13:10:00+00:00,2022,310.8,305.98346273,368.59844718,4.81653727,12.0,-1.019358,-1.019358,0.0,SL,75,6.17,0.3114,True,False,13030.22,0.4981,64.9,-66.16,12964.06
S5,BNBUSDT,-1,2022-06-07T01:00:00+00:00,2022-06-07T19:45:00+00:00,2022,286.3,294.03273151,247.63634247,7.73273151,5.0,-1.011107,-1.011107,0.0,SL,226,18.75,1.6553,True,False,12896.93,0.5216,67.27,-68.02,12828.91
S2,BNBUSDT,-1,2022-06-08T04:00:00+00:00,2022-06-08T08:30:00+00:00,2022,285.2,292.14601948,264.36194157,6.94601948,3.0,-1.012318,-1.012318,0.0,SL,55,4.5,0.1008,True,False,12828.91,1.378,176.78,-178.96,12649.95
S2,BNBUSDT,-1,2022-06-10T16:00:00+00:00,2022-06-11T12:55:00+00:00,2022,290.5,295.45914495,275.62256514,4.95914495,3.0,2.982426,2.982426,0.0,TP,252,20.92,3.1054,True,False,12649.95,1.378,174.32,519.89,13169.84
S5,BNBUSDT,-1,2022-06-11T13:00:00+00:00,2022-06-13T01:50:00+00:00,2022,275.1,281.71069409,242.04652954,6.61069409,5.0,4.987516,4.987516,0.0,TP,443,36.83,5.1734,True,False,13169.84,0.5216,68.69,342.61,15336.51
S5,BNBUSDT,-1,2022-06-12T03:00:00+00:00,2022-06-12T15:15:00+00:00,2022,256.3,265.70350585,209.28247074,9.40350585,5.0,-1.008177,-1.008177,0.0,SL,148,12.25,0.553,True,False,15073.16,0.5216,78.62,-79.26,14993.9
S5,BNBUSDT,-1,2022-06-13T03:00:00+00:00,2022-06-18T20:10:00+00:00,2022,236.7,247.11121372,184.64393142,10.41121372,5.0,4.993179,4.993179,0.0,TP,1647,137.17,5.1195,True,False,15336.51,0.5216,80.0,399.43,15655.52
S5,BNBUSDT,-1,2022-06-13T09:00:00+00:00,2022-06-15T23:20:00+00:00,2022,222.1,234.59597984,159.6201008,12.49597984,5.0,-1.005332,-1.005332,0.0,SL,749,62.33,1.8966,True,False,15336.51,0.5216,80.0,-80.42,15256.09
S2,BNBUSDT,-1,2022-06-28T23:00:00+00:00,2022-06-30T06:35:00+00:00,2022,227.1,231.64239743,213.4728077,4.54239743,3.0,2.985001,2.985001,0.0,TP,380,31.58,3.2582,True,False,15655.52,1.378,215.73,643.96,16299.48
S5,BNBUSDT,-1,2022-06-29T04:00:00+00:00,2022-07-04T23:20:00+00:00,2022,224.6,230.94110817,192.89445915,6.34110817,5.0,-1.010626,-1.010626,0.0,SL,1673,139.33,3.0279,True,False,15655.52,0.5216,81.66,-82.53,15902.84
S5,BNBUSDT,-1,2022-06-30T14:00:00+00:00,2022-06-30T16:15:00+00:00,2022,207.6,213.86257263,176.28713686,6.26257263,5.0,-1.009945,-1.009945,0.0,SL,28,2.25,0.016,True,False,16299.48,0.5216,85.02,-85.86,16213.62
S2,BNBUSDT,-1,2022-07-04T14:00:00+00:00,2022-07-04T15:05:00+00:00,2022,222.8,225.89260177,213.5221947,3.09260177,3.0,-1.021613,-1.021613,0.0,SL,14,1.08,0.2263,True,False,16213.62,1.378,223.42,-228.25,15985.36
S2,BNBUSDT,-1,2022-07-05T09:00:00+00:00,2022-07-05T20:10:00+00:00,2022,230.0,233.75679768,218.72960696,3.75679768,3.0,-1.018367,-1.018367,0.0,SL,135,11.17,1.8899,True,False,15902.84,1.378,219.14,-223.17,15080.43
S3,BNBUSDT,-1,2022-07-05T09:00:00+00:00,2022-07-06T00:45:00+00:00,2022,230.0,234.37567977,208.71147982,5.00906357,4.25,-0.887327,-0.887327,0.0,SL,190,15.75,1.4174,True,False,15902.84,3.3981,540.39,-479.51,14600.92
S2,BNBUSDT,-1,2022-07-05T13:00:00+00:00,2022-07-05T18:35:00+00:00,2022,223.9,227.84286622,212.07140135,3.94286622,3.0,-1.017036,-1.017036,0.0,SL,68,5.58,0.2536,True,False,15902.84,1.378,219.14,-222.87,15679.96
S3,BNBUSDT,-1,2022-07-05T13:00:00+00:00,2022-07-05T18:35:00+00:00,2022,223.9,227.49428662,201.55709145,5.25715495,4.25,-0.696471,-0.696471,0.0,SL,68,5.58,0.1902,True,False,15902.84,3.3981,540.39,-376.37,15303.59
S2,BNBUSDT,-1,2022-07-11T14:00:00+00:00,2022-07-11T17:40:00+00:00,2022,230.2,233.31522847,220.8543146,3.11522847,3.0,-1.022169,-1.022169,0.0,SL,45,3.67,0.2247,True,False,14600.92,1.378,201.2,-205.66,14395.26
S2,BNBUSDT,-1,2022-07-11T23:00:00+00:00,2022-07-13T12:25:00+00:00,2022,225.9,229.0567431,216.42977069,3.1567431,3.0,-1.021468,-1.021468,0.0,SL,450,37.42,2.0908,True,False,14395.26,1.378,198.37,-202.63,14192.63
S3,BNBUSDT,-1,2022-07-11T23:00:00+00:00,2022-07-13T23:15:00+00:00,2022,225.9,229.41567431,208.01178908,4.20899081,4.25,-0.851379,-0.851379,0.0,SL,580,48.25,2.2571,True,False,14395.26,3.3981,489.17,-416.47,13701.16
S5,BNBUSDT,-1,2022-07-13T13:00:00+00:00,2022-07-13T14:40:00+00:00,2022,218.7,223.64397639,193.98011805,4.94397639,5.0,-1.013271,-1.013271,0.0,SL,21,1.67,0.4652,True,False,14192.63,0.5216,74.03,-75.01,14117.62
S1,BNBUSDT,1,2022-07-14T16:00:00+00:00,2022-07-29T18:10:00+00:00,2022,236.4,231.08308869,300.20293572,5.31691131,12.0,11.986661,11.986661,0.0,TP,4347,362.17,12.338,True,False,13701.16,0.4981,68.25,818.04,12764.38
S1,BNBUSDT,1,2022-07-14T18:00:00+00:00,2022-07-16T07:45:00+00:00,2022,239.6,233.95633668,307.32395988,5.64366332,12.0,-1.012736,-1.012736,0.0,SL,454,37.75,0.5493,True,False,13701.16,0.4981,68.25,-69.11,13439.7
S2,BNBUSDT,-1,2022-07-15T01:00:00+00:00,2022-07-15T02:00:00+00:00,2022,235.9,239.67035919,224.58892243,3.77035919,3.0,-1.01877,-1.01877,0.0,SL,13,1.0,0.1061,True,False,13701.16,1.378,188.8,-192.35,13508.81
S2,BNBUSDT,-1,2022-07-17T14:00:00+00:00,2022-07-18T02:45:00+00:00,2022,250.0,254.28261953,237.15214142,4.28261953,3.0,-1.017513,-1.017513,0.0,SL,154,12.75,0.7005,True,False,13439.7,1.378,185.2,-188.44,13251.26
