stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r
S2,BNBUSDT,-1,2022-07-04T14:00:00+00:00,2022-07-04T15:05:00+00:00,2022,222.8,225.89260177,213.5221947,3.09260177,3.0,-1.021613,-1.021613,0.0,SL,14,1.08,0.2263
S2,BNBUSDT,-1,2022-07-05T09:00:00+00:00,2022-07-05T20:10:00+00:00,2022,230.0,233.75679768,218.72960696,3.75679768,3.0,-1.018367,-1.018367,0.0,SL,135,11.17,1.8899
S3,BNBUSDT,-1,2022-07-05T09:00:00+00:00,2022-07-06T00:45:00+00:00,2022,230.0,234.37567977,208.71147982,5.00906357,4.25,-0.887327,-0.887327,0.0,SL,190,15.75,1.4174
S2,BNBUSDT,-1,2022-07-05T13:00:00+00:00,2022-07-05T18:35:00+00:00,2022,223.9,227.84286622,212.07140135,3.94286622,3.0,-1.017036,-1.017036,0.0,SL,68,5.58,0.2536
S3,BNBUSDT,-1,2022-07-05T13:00:00+00:00,2022-07-05T18:35:00+00:00,2022,223.9,227.49428662,201.55709145,5.25715495,4.25,-0.696471,-0.696471,0.0,SL,68,5.58,0.1902
S2,BNBUSDT,-1,2022-07-11T14:00:00+00:00,2022-07-11T17:40:00+00:00,2022,230.2,233.31522847,220.8543146,3.11522847,3.0,-1.022169,-1.022169,0.0,SL,45,3.67,0.2247
S2,BNBUSDT,-1,2022-07-11T23:00:00+00:00,2022-07-13T12:25:00+00:00,2022,225.9,229.0567431,216.42977069,3.1567431,3.0,-1.021468,-1.021468,0.0,SL,450,37.42,2.0908
S3,BNBUSDT,-1,2022-07-11T23:00:00+00:00,2022-07-13T23:15:00+00:00,2022,225.9,229.41567431,208.01178908,4.20899081,4.25,-0.851379,-0.851379,0.0,SL,580,48.25,2.2571
S5,BNBUSDT,-1,2022-07-13T13:00:00+00:00,2022-07-13T14:40:00+00:00,2022,218.7,223.64397639,193.98011805,4.94397639,5.0,-1.013271,-1.013271,0.0,SL,21,1.67,0.4652
S1,BNBUSDT,1,2022-07-14T16:00:00+00:00,2022-07-29T18:10:00+00:00,2022,236.4,231.08308869,300.20293572,5.31691131,12.0,11.986661,11.986661,0.0,TP,4347,362.17,12.338
S1,BNBUSDT,1,2022-07-14T18:00:00+00:00,2022-07-16T07:45:00+00:00,2022,239.6,233.95633668,307.32395988,5.64366332,12.0,-1.012736,-1.012736,0.0,SL,454,37.75,0.5493
S2,BNBUSDT,-1,2022-07-15T01:00:00+00:00,2022-07-15T02:00:00+00:00,2022,235.9,239.67035919,224.58892243,3.77035919,3.0,-1.01877,-1.01877,0.0,SL,13,1.0,0.1061
S2,BNBUSDT,-1,2022-07-17T14:00:00+00:00,2022-07-18T02:45:00+00:00,2022,250.0,254.28261953,237.15214142,4.28261953,3.0,-1.017513,-1.017513,0.0,SL,154,12.75,0.7005
S2,BNBUSDT,-1,2022-07-23T12:00:00+00:00,2022-07-24T00:00:00+00:00,2022,255.6,260.60946096,240.57161713,5.00946096,3.0,-1.015307,-1.015307,0.0,SL,145,12.0,0.5789
S3,BNBUSDT,-1,2022-07-23T12:00:00+00:00,2022-07-24T22:40:00+00:00,2022,255.6,265.8009461,227.21305457,6.67928128,4.25,-1.538732,-1.538732,0.0,SL,417,34.67,0.4342
S5,BNBUSDT,-1,2022-07-26T00:00:00+00:00,2022-07-27T01:05:00+00:00,2022,244.7,250.39195508,216.24022461,5.69195508,5.0,-1.012897,-1.012897,0.0,SL,302,25.08,0.896
S5,BNBUSDT,-1,2022-07-26T01:00:00+00:00,2022-07-26T23:10:00+00:00,2022,242.0,247.77110114,213.14449428,5.77110114,5.0,-1.01258,-1.01258,0.0,SL,267,22.17,0.4159
S1,BNBUSDT,1,2022-07-27T13:00:00+00:00,2022-08-05T01:50:00+00:00,2022,256.6,251.7934059,314.27912923,4.8065941,12.0,11.983985,11.983985,0.0,TP,2459,204.83,12.1084
S5,BNBUSDT,-1,2022-07-27T17:00:00+00:00,2022-07-27T18:00:00+00:00,2022,255.3,260.80587084,227.7706458,5.50587084,5.0,-1.013911,-1.013911,0.0,SL,13,1.0,0.0908
S1,BNBUSDT,1,2022-07-27T19:00:00+00:00,2022-09-07T02:20:00+00:00,2022,266.9,260.13014198,348.13829624,6.76985802,12.0,-1.011827,-1.011827,0.0,SL,11897,991.33,10.3252
S1,BNBUSDT,1,2022-07-29T10:00:00+00:00,2022-07-29T12:30:00+00:00,2022,291.1,282.62034936,392.85580772,8.47965064,12.0,-1.010299,-1.010299,0.0,SL,31,2.5,0.2241
S2,BNBUSDT,-1,2022-07-29T12:00:00+00:00,2022-07-29T14:15:00+00:00,2022,284.6,291.47344755,263.97965736,6.87344755,3.0,-1.012422,-1.012422,0.0,SL,28,2.25,0.5092
S1,BNBUSDT,1,2022-07-29T16:00:00+00:00,2022-07-30T10:00:00+00:00,2022,298.6,288.56114517,419.06625796,10.03885483,12.0,-1.008923,-1.008923,0.0,SL,217,18.0,0.3387
S2,BNBUSDT,-1,2022-08-09T14:00:00+00:00,2022-08-09T18:00:00+00:00,2022,315.6,320.17876223,301.86371332,4.57876223,3.0,-1.020678,-1.020678,0.0,SL,49,4.0,0.6989
S2,BNBUSDT,-1,2022-08-10T01:00:00+00:00,2022-08-10T12:30:00+00:00,2022,319.1,324.18266179,303.85201462,5.08266179,3.0,-1.018835,-1.018835,0.0,SL,139,11.5,1.0821
S2,BNBUSDT,-1,2022-08-10T16:00:00+00:00,2022-08-16T16:45:00+00:00,2022,333.3,340.05905872,313.02282384,6.75905872,3.0,2.985207,2.985207,0.0,TP,1738,144.75,3.0034
S2,BNBUSDT,-1,2022-08-10T19:00:00+00:00,2022-08-11T01:35:00+00:00,2022,327.4,333.92662245,307.82013265,6.52662245,3.0,-1.015049,-1.015049,0.0,SL,80,6.58,0.2145
S2,BNBUSDT,-1,2022-08-26T15:00:00+00:00,2022-08-26T23:15:00+00:00,2022,292.8,297.21713296,279.54860111,4.41713296,3.0,2.980114,2.980114,0.0,TP,100,8.25,3.2827
S2,BNBUSDT,-1,2022-08-30T17:00:00+00:00,2022-08-30T19:05:00+00:00,2022,277.2,281.61477441,263.95567677,4.41477441,3.0,-1.018837,-1.018837,0.0,SL,26,2.08,0.2492
S2,BNBUSDT,-1,2022-09-06T18:00:00+00:00,2022-09-07T20:15:00+00:00,2022,266.8,271.74195692,251.97412925,4.94195692,3.0,-1.016196,-1.016196,0.0,SL,316,26.25,1.6593
S3,BNBUSDT,-1,2022-09-06T18:00:00+00:00,2022-09-07T21:00:00+00:00,2022,266.8,280.29419569,238.79557747,6.58927589,4.25,-2.06005,-2.06005,0.0,SL,325,27.0,1.2444
S2,BNBUSDT,-1,2022-09-08T16:00:00+00:00,2022-09-09T03:25:00+00:00,2022,280.0,284.24580034,267.26259899,4.24580034,3.0,-1.019784,-1.019784,0.0,SL,138,11.42,0.5888
S2,BNBUSDT,-1,2022-09-12T03:00:00+00:00,2022-09-12T08:45:00+00:00,2022,293.6,297.8428332,280.87150041,4.2428332,3.0,-1.02076,-1.02076,0.0,SL,70,5.75,0.6128
S2,BNBUSDT,-1,2022-09-12T16:00:00+00:00,2022-09-13T12:20:00+00:00,2022,293.5,297.31422113,282.0573366,3.81422113,3.0,-1.023085,-1.023085,0.0,SL,245,20.33,1.3109
S4,BNBUSDT,1,2022-09-13T03:00:00+00:00,2022-09-13T12:30:00+00:00,2022,293.0,287.72549176,395.85291075,5.27450824,19.5,-1.016665,-1.016665,0.0,SL,115,9.5,1.0617
S2,BNBUSDT,-1,2022-09-13T13:00:00+00:00,2022-09-15T15:10:00+00:00,2022,283.4,288.49856016,268.10431952,5.09856016,3.0,2.983325,2.983325,0.0,TP,603,50.17,3.0205
S2,BNBUSDT,-1,2022-09-15T15:00:00+00:00,2022-09-16T06:40:00+00:00,2022,270.2,274.76162118,256.51513646,4.56162118,3.0,-1.01777,-1.01777,0.0,SL,189,15.67,0.855
S5,BNBUSDT,-1,2022-09-19T03:00:00+00:00,2022-09-19T14:00:00+00:00,2022,261.5,267.3336492,232.331754,5.8336492,5.0,-1.013448,-1.013448,0.0,SL,133,11.0,0.8228
S4,BNBUSDT,1,2022-09-21T19:00:00+00:00,2022-09-21T19:45:00+00:00,2022,275.5,269.2163879,398.03043597,6.2836121,19.5,-1.013153,-1.013153,0.0,SL,10,0.75,0.1273
S2,BNBUSDT,-1,2022-09-21T20:00:00+00:00,2022-09-22T19:35:00+00:00,2022,269.0,274.17965843,253.46102472,5.17965843,3.0,-1.01558,-1.01558,0.0,SL,284,23.58,1.6796
S2,BNBUSDT,-1,2022-09-26T10:00:00+00:00,2022-09-27T00:10:00+00:00,2022,273.6,277.24555164,262.66334507,3.64555164,3.0,-1.022515,-1.022515,0.0,SL,171,14.17,0.6309
