stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r
S2,SUIUSDT,-1,2023-06-21T13:00:00+00:00,2023-06-21T15:20:00+00:00,2023,0.7714,0.7978182,0.69214539,0.0264182,3.0,-1.00876,-1.00876,0.0,SL,29,2.33,0.0189
S4,SUIUSDT,1,2023-06-27T03:00:00+00:00,2023-06-27T13:05:00+00:00,2023,0.7447,0.72001313,1.2260939,0.02468687,19.5,-1.00905,-1.00905,0.0,SL,122,10.08,0.5185
S2,SUIUSDT,-1,2023-06-29T15:00:00+00:00,2023-06-30T03:30:00+00:00,2023,0.6806,0.69905494,0.62523518,0.01845494,3.0,-1.011064,-1.011064,0.0,SL,151,12.5,0.6611
S1,SUIUSDT,1,2023-07-03T01:00:00+00:00,2023-07-03T06:10:00+00:00,2023,0.7123,0.69263608,0.94826702,0.01966392,12.0,-1.010867,-1.010867,0.0,SL,63,5.17,0.2288
S2,SUIUSDT,-1,2023-07-03T02:00:00+00:00,2023-07-03T02:45:00+00:00,2023,0.6966,0.71224451,0.64966646,0.01564451,3.0,-1.013358,-1.013358,0.0,SL,10,0.75,0.0192
S2,SUIUSDT,-1,2023-07-03T04:00:00+00:00,2023-07-04T04:10:00+00:00,2023,0.7045,0.72138966,0.65383103,0.01688966,3.0,-1.012514,-1.012514,0.0,SL,291,24.17,1.1309
S2,SUIUSDT,-1,2023-07-10T02:00:00+00:00,2023-07-10T13:40:00+00:00,2023,0.6397,0.64918417,0.61124749,0.00948417,3.0,-1.020235,-1.020235,0.0,SL,141,11.67,1.3285
S4,SUIUSDT,1,2023-07-10T19:00:00+00:00,2023-07-11T14:15:00+00:00,2023,0.6579,0.64319442,0.94465884,0.01470558,19.5,-1.013421,-1.013421,0.0,SL,232,19.25,0.8228
S2,SUIUSDT,-1,2023-07-12T20:00:00+00:00,2023-07-13T00:10:00+00:00,2023,0.646,0.65762948,0.61111155,0.01162948,3.0,-1.016665,-1.016665,0.0,SL,51,4.17,0.086
S1,SUIUSDT,1,2023-07-13T16:00:00+00:00,2023-07-14T18:30:00+00:00,2023,0.6803,0.66612513,0.85039845,0.01417487,12.0,-1.014398,-1.014398,0.0,SL,319,26.5,5.8625
S1,SUIUSDT,1,2023-07-13T17:00:00+00:00,2023-07-14T18:20:00+00:00,2023,0.6958,0.67969476,0.88906285,0.01610524,12.0,-1.012961,-1.012961,0.0,SL,305,25.33,4.1974
S1,SUIUSDT,1,2023-07-14T01:00:00+00:00,2023-07-14T02:05:00+00:00,2023,0.7331,0.71045432,1.00484812,0.02264568,12.0,-1.009712,-1.009712,0.0,SL,14,1.08,0.1104
S2,SUIUSDT,-1,2023-07-14T18:00:00+00:00,2023-07-17T14:05:00+00:00,2023,0.7038,0.72802176,0.63113472,0.02422176,3.0,-1.008717,-1.008717,0.0,SL,818,68.08,1.8909
S2,SUIUSDT,-1,2023-07-18T03:00:00+00:00,2023-07-19T00:55:00+00:00,2023,0.7376,0.76641521,0.65115436,0.02881521,3.0,-1.007679,-1.007679,0.0,SL,264,21.92,1.114
S2,SUIUSDT,-1,2023-07-23T20:00:00+00:00,2023-07-24T09:45:00+00:00,2023,0.6822,0.69119021,0.65522937,0.00899021,3.0,2.977235,2.977235,0.0,TP,166,13.75,3.1924
S5,SUIUSDT,-1,2023-07-23T22:00:00+00:00,2023-07-24T09:50:00+00:00,2023,0.6744,0.6874316,0.60924199,0.0130316,5.0,4.984475,4.984475,0.0,TP,143,11.83,5.0186
S5,SUIUSDT,-1,2023-07-24T02:00:00+00:00,2023-07-30T20:00:00+00:00,2023,0.6678,0.6807303,0.6031485,0.0129303,5.0,4.984506,4.984506,0.0,TP,1945,162.0,5.2435
S2,SUIUSDT,-1,2023-08-01T02:00:00+00:00,2023-08-01T08:20:00+00:00,2023,0.6259,0.63475982,0.59932054,0.00885982,3.0,-1.021193,-1.021193,0.0,SL,77,6.33,1.9301
S2,SUIUSDT,-1,2023-08-01T04:00:00+00:00,2023-08-01T07:00:00+00:00,2023,0.6164,0.62637888,0.58646337,0.00997888,3.0,-1.018531,-1.018531,0.0,SL,37,3.0,0.2906
S3,SUIUSDT,-1,2023-08-01T04:00:00+00:00,2023-08-01T06:35:00+00:00,2023,0.6164,0.62289789,0.55985304,0.01330517,4.25,-0.502272,-0.502272,0.0,SL,32,2.58,0.218
S5,SUIUSDT,-1,2023-08-03T16:00:00+00:00,2023-08-06T04:25:00+00:00,2023,0.5882,0.6014492,0.52195399,0.0132492,5.0,-1.013319,-1.013319,0.0,SL,726,60.42,0.6566
S2,SUIUSDT,-1,2023-08-06T19:00:00+00:00,2023-08-07T16:15:00+00:00,2023,0.5914,0.5997112,0.5664664,0.0083112,3.0,2.978653,2.978653,0.0,TP,256,21.25,3.8021
S2,SUIUSDT,-1,2023-08-07T07:00:00+00:00,2023-08-07T16:15:00+00:00,2023,0.5899,0.59780894,0.56617319,0.00790894,3.0,2.977624,2.977624,0.0,TP,112,9.25,3.8058
S2,SUIUSDT,-1,2023-08-09T15:00:00+00:00,2023-08-11T06:00:00+00:00,2023,0.6036,0.61369997,0.57330009,0.01009997,3.0,-1.017929,-1.017929,0.0,SL,469,39.0,1.5842
S2,SUIUSDT,-1,2023-08-13T23:00:00+00:00,2023-08-14T05:40:00+00:00,2023,0.5952,0.60115031,0.57734907,0.00595031,3.0,-1.030009,-1.030009,0.0,SL,81,6.67,1.3445
S3,SUIUSDT,-1,2023-08-13T23:00:00+00:00,2023-08-15T19:05:00+00:00,2023,0.5952,0.60859503,0.56148158,0.00793375,4.25,4.227494,4.227494,0.0,TP,530,44.08,9.113
S2,SUIUSDT,-1,2023-08-14T19:00:00+00:00,2023-08-14T21:50:00+00:00,2023,0.5917,0.59789075,0.57312775,0.00619075,3.0,-1.028673,-1.028673,0.0,SL,35,2.83,0.0
S3,SUIUSDT,-1,2023-08-14T19:00:00+00:00,2023-08-14T22:20:00+00:00,2023,0.5917,0.59871907,0.55661909,0.00825433,4.25,-0.871856,-0.871856,0.0,SL,41,3.33,0.0
S2,SUIUSDT,-1,2023-08-15T16:00:00+00:00,2023-08-15T19:05:00+00:00,2023,0.586,0.59189347,0.5683196,0.00589347,3.0,2.97017,2.97017,0.0,TP,38,3.08,10.7068
S2,SUIUSDT,-1,2023-08-16T04:00:00+00:00,2023-08-16T16:00:00+00:00,2023,0.5718,0.58390278,0.53549166,0.01210278,3.0,2.985826,2.985826,0.0,TP,145,12.0,3.0076
S5,SUIUSDT,-1,2023-08-16T21:00:00+00:00,2023-08-19T16:35:00+00:00,2023,0.5202,0.53751495,0.43362524,0.01731495,5.0,-1.009013,-1.009013,0.0,SL,812,67.58,4.0543
S5,SUIUSDT,-1,2023-08-19T18:00:00+00:00,2023-08-19T19:00:00+00:00,2023,0.5277,0.54747309,0.42883453,0.01977309,5.0,-1.008006,-1.008006,0.0,SL,13,1.0,0.0708
S1,SUIUSDT,1,2023-08-19T19:00:00+00:00,2023-08-21T13:25:00+00:00,2023,0.5374,0.51716784,0.78018589,0.02023216,12.0,-1.007969,-1.007969,0.0,SL,510,42.42,1.8683
S1,SUIUSDT,1,2023-08-20T00:00:00+00:00,2023-08-21T02:05:00+00:00,2023,0.5597,0.53546444,0.85052669,0.02423556,12.0,-1.006928,-1.006928,0.0,SL,314,26.08,0.6396
S2,SUIUSDT,-1,2023-08-30T01:00:00+00:00,2023-08-31T17:00:00+00:00,2023,0.5327,0.54621062,0.49216814,0.01351062,3.0,2.988172,2.988172,0.0,TP,481,40.0,3.7452
S2,SUIUSDT,-1,2023-09-01T18:00:00+00:00,2023-09-02T03:55:00+00:00,2023,0.4838,0.49395133,0.453346,0.01015133,3.0,-1.014298,-1.014298,0.0,SL,120,9.92,0.3251
S2,SUIUSDT,-1,2023-09-04T10:00:00+00:00,2023-09-04T16:25:00+00:00,2023,0.4837,0.49124054,0.46107839,0.00754054,3.0,-1.019244,-1.019244,0.0,SL,78,6.42,0.8885
S2,SUIUSDT,-1,2023-09-04T18:00:00+00:00,2023-09-05T22:45:00+00:00,2023,0.4838,0.49236341,0.45810976,0.00856341,3.0,-1.016949,-1.016949,0.0,SL,346,28.75,1.9618
S2,SUIUSDT,-1,2023-09-04T22:00:00+00:00,2023-09-04T23:45:00+00:00,2023,0.4743,0.48296574,0.44830277,0.00866574,3.0,-1.01642,-1.01642,0.0,SL,22,1.75,0.1846
S4,SUIUSDT,1,2023-09-04T23:00:00+00:00,2023-09-05T03:05:00+00:00,2023,0.4802,0.46834241,0.71142295,0.01185759,19.5,-1.012149,-1.012149,0.0,SL,50,4.08,0.3205
S2,SUIUSDT,-1,2023-09-05T03:00:00+00:00,2023-09-05T15:05:00+00:00,2023,0.4736,0.4822964,0.4475108,0.0086964,3.0,-1.016338,-1.016338,0.0,SL,146,12.08,0.7589
S4,SUIUSDT,1,2023-09-05T08:00:00+00:00,2023-09-10T04:20:00+00:00,2023,0.4746,0.46413497,0.67866809,0.01046503,19.5,-1.013605,-1.013605,0.0,SL,1397,116.33,2.3507
S2,SUIUSDT,-1,2023-09-06T19:00:00+00:00,2023-09-08T00:45:00+00:00,2023,0.4812,0.49116497,0.4513051,0.00996497,3.0,-1.014487,-1.014487,0.0,SL,358,29.75,0.7326
S2,SUIUSDT,-1,2023-09-11T07:00:00+00:00,2023-09-11T10:20:00+00:00,2023,0.4493,0.45621379,0.42855862,0.00691379,3.0,2.980504,2.980504,0.0,TP,41,3.33,3.9631
S4,SUIUSDT,1,2023-09-12T10:00:00+00:00,2023-09-12T15:10:00+00:00,2023,0.4467,0.43490282,0.67674493,0.01179718,19.5,-1.011359,-1.011359,0.0,SL,63,5.17,0.9579
S4,SUIUSDT,1,2023-09-12T14:00:00+00:00,2023-09-12T15:10:00+00:00,2023,0.4473,0.4351538,0.68415086,0.0121462,19.5,-1.011048,-1.011048,0.0,SL,15,1.17,0.0988
S2,SUIUSDT,-1,2023-09-12T15:00:00+00:00,2023-09-14T00:35:00+00:00,2023,0.4379,0.4476661,0.40860169,0.0097661,3.0,-1.013452,-1.013452,0.0,SL,404,33.58,1.966
S2,SUIUSDT,-1,2023-09-12T17:00:00+00:00,2023-09-13T07:35:00+00:00,2023,0.4267,0.43669501,0.39671498,0.00999501,3.0,-1.012807,-1.012807,0.0,SL,176,14.58,0.8004
S3,SUIUSDT,-1,2023-09-12T17:00:00+00:00,2023-09-13T07:35:00+00:00,2023,0.4267,0.4350995,0.37006163,0.01332668,4.25,-0.639883,-0.639883,0.0,SL,176,14.58,0.6003
S2,SUIUSDT,-1,2023-09-17T01:00:00+00:00,2023-09-17T20:40:00+00:00,2023,0.4525,0.46124591,0.42626228,0.00874591,3.0,2.984478,2.984478,0.0,TP,237,19.67,3.1443
S2,SUIUSDT,-1,2023-09-21T10:00:00+00:00,2023-09-22T04:10:00+00:00,2023,0.4386,0.44498331,0.41945008,0.00638331,3.0,-1.020613,-1.020613,0.0,SL,219,18.17,0.846
S3,SUIUSDT,-1,2023-09-21T10:00:00+00:00,2023-09-22T04:05:00+00:00,2023,0.4386,0.44433833,0.40242793,0.00851108,4.25,-0.689679,-0.689679,0.0,SL,218,18.08,0.6345
S4,SUIUSDT,1,2023-09-21T15:00:00+00:00,2023-09-27T14:30:00+00:00,2023,0.4404,0.43197419,0.60470332,0.00842581,19.5,-1.01568,-1.01568,0.0,SL,1723,143.5,2.884
S2,SUIUSDT,-1,2023-09-24T14:00:00+00:00,2023-09-27T14:30:00+00:00,2023,0.4497,0.45609316,0.43052052,0.00639316,3.0,2.978898,2.978898,0.0,TP,871,72.5,3.0345
S2,SUIUSDT,-1,2023-09-24T15:00:00+00:00,2023-09-29T04:50:00+00:00,2023,0.4437,0.45032222,0.42383334,0.00662222,3.0,-1.020101,-1.020101,0.0,SL,1319,109.83,2.4765
S4,SUIUSDT,1,2023-09-25T14:00:00+00:00,2023-09-26T21:20:00+00:00,2023,0.4415,0.43426001,0.58267972,0.00723999,19.5,-1.018294,-1.018294,0.0,SL,377,31.33,1.0912
S2,SUIUSDT,-1,2023-09-27T15:00:00+00:00,2023-09-27T23:05:00+00:00,2023,0.431,0.43666829,0.41399513,0.00566829,3.0,-1.022811,-1.022811,0.0,SL,98,8.08,0.6528
S4,SUIUSDT,1,2023-09-27T22:00:00+00:00,2023-10-03T23:20:00+00:00,2023,0.4344,0.42740606,0.57078189,0.00699394,19.5,0.981367,-1.018633,2.0,BE,1745,145.33,10.7951
S1,SUIUSDT,1,2023-10-01T23:00:00+00:00,2023-10-02T04:05:00+00:00,2023,0.5081,0.49459376,0.67017489,0.01350624,12.0,-1.011286,-1.011286,0.0,SL,62,5.08,0.037
S1,SUIUSDT,1,2023-10-16T07:00:00+00:00,2023-10-16T09:10:00+00:00,2023,0.4222,0.41568692,0.50035701,0.00651308,12.0,-1.019447,-1.019447,0.0,SL,27,2.17,0.0461
S2,SUIUSDT,-1,2023-10-19T09:00:00+00:00,2023-10-20T04:30:00+00:00,2023,0.3687,0.37649325,0.34532024,0.00779325,3.0,-1.014193,-1.014193,0.0,SL,235,19.5,0.8597
S3,SUIUSDT,-1,2023-10-19T09:00:00+00:00,2023-10-20T00:15:00+00:00,2023,0.3687,0.37537933,0.32453824,0.010391,4.25,-0.653444,-0.653444,0.0,SL,184,15.25,0.6448
S2,SUIUSDT,-1,2023-10-23T07:00:00+00:00,2023-10-23T22:25:00+00:00,2023,0.4035,0.41183706,0.37848881,0.00833706,3.0,-1.01452,-1.01452,0.0,SL,186,15.42,1.3794
S2,SUIUSDT,-1,2023-10-24T04:00:00+00:00,2023-10-24T05:20:00+00:00,2023,0.4221,0.43510993,0.38307021,0.01300993,3.0,-1.009733,-1.009733,0.0,SL,17,1.33,0.0154
S2,SUIUSDT,-1,2023-10-25T17:00:00+00:00,2023-10-25T22:45:00+00:00,2023,0.4242,0.43989072,0.37712783,0.01569072,3.0,-1.008111,-1.008111,0.0,SL,70,5.75,0.0574
S4,SUIUSDT,1,2023-10-31T09:00:00+00:00,2023-10-31T13:50:00+00:00,2023,0.4565,0.44131779,0.75255306,0.01518221,19.5,-1.00902,-1.00902,0.0,SL,59,4.83,0.3359
S2,SUIUSDT,-1,2023-10-31T13:00:00+00:00,2023-11-01T19:20:00+00:00,2023,0.4477,0.45887081,0.41418758,0.01117081,3.0,-1.012023,-1.012023,0.0,SL,365,30.33,2.4797
S2,SUIUSDT,-1,2023-11-06T16:00:00+00:00,2023-11-08T01:45:00+00:00,2023,0.5212,0.53786749,0.47119753,0.01666749,3.0,-1.009381,-1.009381,0.0,SL,406,33.75,1.7819
S2,SUIUSDT,-1,2023-11-09T16:00:00+00:00,2023-11-09T16:10:00+00:00,2023,0.5621,0.58432524,0.49542429,0.02222524,3.0,2.992413,2.992413,0.0,TP,3,0.17,3.7075
S2,SUIUSDT,-1,2023-11-13T12:00:00+00:00,2023-11-13T15:30:00+00:00,2023,0.6218,0.64867568,0.54117295,0.02687568,3.0,-1.006941,-1.006941,0.0,SL,43,3.5,0.3312
S2,SUIUSDT,-1,2023-11-20T19:00:00+00:00,2023-11-21T05:25:00+00:00,2023,0.5612,0.57701189,0.51376433,0.01581189,3.0,-1.010648,-1.010648,0.0,SL,126,10.42,1.1827
S2,SUIUSDT,-1,2023-11-21T10:00:00+00:00,2023-11-21T22:50:00+00:00,2023,0.5583,0.57562704,0.50631887,0.01732704,3.0,2.990334,2.990334,0.0,TP,155,12.83,3.2031
S2,SUIUSDT,-1,2023-11-21T23:00:00+00:00,2023-11-22T06:10:00+00:00,2023,0.5044,0.52502426,0.44252721,0.02062426,3.0,-1.007337,-1.007337,0.0,SL,87,7.17,0.2036
S2,SUIUSDT,-1,2023-11-25T08:00:00+00:00,2023-11-27T14:30:00+00:00,2023,0.6544,0.67776129,0.58431612,0.02336129,3.0,2.991596,2.991596,0.0,TP,655,54.5,3.0007
S2,SUIUSDT,-1,2023-11-25T09:00:00+00:00,2023-11-26T00:15:00+00:00,2023,0.6456,0.66864263,0.57647211,0.02304263,3.0,-1.008405,-1.008405,0.0,SL,184,15.25,0.3645
S2,SUIUSDT,-1,2023-11-30T08:00:00+00:00,2023-12-01T17:00:00+00:00,2023,0.6072,0.62719977,0.5472007,0.01999977,3.0,-1.009108,-1.009108,0.0,SL,397,33.0,1.01
S2,SUIUSDT,-1,2023-11-30T09:00:00+00:00,2023-12-01T04:30:00+00:00,2023,0.5978,0.61761407,0.53835779,0.01981407,3.0,-1.009051,-1.009051,0.0,SL,235,19.5,0.5451
S2,SUIUSDT,-1,2023-11-30T10:00:00+00:00,2023-11-30T12:45:00+00:00,2023,0.5896,0.60925235,0.53064295,0.01965235,3.0,-1.009,-1.009,0.0,SL,34,2.75,0.1323
S2,SUIUSDT,-1,2023-12-03T13:00:00+00:00,2023-12-03T20:50:00+00:00,2023,0.6071,0.61769412,0.57531765,0.01059412,3.0,-1.017192,-1.017192,0.0,SL,95,7.83,0.925
S4,SUIUSDT,1,2023-12-03T21:00:00+00:00,2023-12-04T11:10:00+00:00,2023,0.6183,0.60229229,0.93045027,0.01600771,19.5,-1.011588,-1.011588,0.0,SL,171,14.17,1.2931
S4,SUIUSDT,1,2023-12-04T17:00:00+00:00,2023-12-11T02:10:00+00:00,2023,0.6194,0.59272175,1.13962594,0.02667825,19.5,0.993035,-1.006965,2.0,BE,1839,153.17,4.0258
S2,SUIUSDT,-1,2023-12-05T08:00:00+00:00,2023-12-06T00:45:00+00:00,2023,0.6325,0.653589,0.56923301,0.021089,3.0,-1.008998,-1.008998,0.0,SL,202,16.75,0.569
S2,SUIUSDT,-1,2023-12-07T19:00:00+00:00,2023-12-08T00:15:00+00:00,2023,0.6596,0.68184998,0.59285006,0.02224998,3.0,-1.008893,-1.008893,0.0,SL,64,5.25,0.3551
S2,SUIUSDT,-1,2023-12-10T10:00:00+00:00,2023-12-10T10:30:00+00:00,2023,0.6671,0.68715266,0.60694201,0.02005266,3.0,-1.00998,-1.00998,0.0,SL,7,0.5,0.0
S2,SUIUSDT,-1,2023-12-11T08:00:00+00:00,2023-12-18T10:25:00+00:00,2023,0.6531,0.68078328,0.57005015,0.02768328,3.0,2.992922,2.992922,0.0,TP,2046,170.42,3.0379
S2,SUIUSDT,-1,2023-12-18T02:00:00+00:00,2023-12-18T21:05:00+00:00,2023,0.5958,0.60932381,0.55522857,0.01352381,3.0,-1.013217,-1.013217,0.0,SL,230,19.08,2.3884
S5,SUIUSDT,-1,2023-12-19T09:00:00+00:00,2023-12-19T16:15:00+00:00,2023,0.6339,0.65880198,0.50939011,0.02490198,5.0,-1.007637,-1.007637,0.0,SL,88,7.25,0.6305
S1,SUIUSDT,1,2023-12-19T19:00:00+00:00,2023-12-19T23:15:00+00:00,2023,0.7091,0.67069837,1.16991955,0.03840163,12.0,-1.00554,-1.00554,0.0,SL,52,4.25,0.2552
S1,SUIUSDT,1,2023-12-25T18:00:00+00:00,2023-12-29T01:25:00+00:00,2023,0.7987,0.76585165,1.19288016,0.03284835,12.0,-1.007294,-1.007294,0.0,SL,954,79.42,3.7414
S1,SUIUSDT,1,2023-12-26T01:00:00+00:00,2023-12-26T06:00:00+00:00,2023,0.8673,0.82460598,1.37962818,0.04269402,12.0,-1.006094,-1.006094,0.0,SL,61,5.0,0.4731
S2,SUIUSDT,-1,2023-12-26T07:00:00+00:00,2023-12-26T08:55:00+00:00,2023,0.8138,0.85287277,0.69658168,0.03907277,3.0,-1.006248,-1.006248,0.0,SL,24,1.92,0.2201
S3,SUIUSDT,-1,2023-12-26T07:00:00+00:00,2023-12-26T07:55:00+00:00,2023,0.8138,0.84340728,0.59238761,0.05209703,4.25,-0.572997,-0.572997,0.0,SL,12,0.92,0.1651
S1,SUIUSDT,1,2024-01-02T02:00:00+00:00,2024-01-03T12:00:00+00:00,2024,0.8668,0.83941012,1.19547861,0.02738988,12.0,-1.009494,-1.009494,0.0,SL,409,34.0,2.7455
S5,SUIUSDT,-1,2024-01-02T06:00:00+00:00,2024-01-02T22:55:00+00:00,2024,0.8851,0.92092227,0.70598863,0.03582227,5.0,-1.007412,-1.007412,0.0,SL,204,16.92,1.1473
S2,SUIUSDT,-1,2024-01-02T15:00:00+00:00,2024-01-02T19:10:00+00:00,2024,0.8534,0.88293017,0.76480949,0.02953017,3.0,-1.00867,-1.00867,0.0,SL,51,4.17,0.3183
S2,SUIUSDT,-1,2024-01-06T01:00:00+00:00,2024-01-08T02:15:00+00:00,2024,0.8663,0.90170941,0.76007178,0.03540941,3.0,2.99266,2.99266,0.0,TP,592,49.25,3.0811
S1,SUIUSDT,1,2024-01-11T03:00:00+00:00,2024-01-27T00:15:00+00:00,2024,0.9177,0.87075202,1.48107582,0.04694798,12.0,11.994136,11.994136,0.0,TP,4576,381.25,12.2135
S1,SUIUSDT,1,2024-01-11T08:00:00+00:00,2024-01-30T02:20:00+00:00,2024,0.978,0.92359254,1.63088948,0.05440746,12.0,11.994607,11.994607,0.0,TP,5405,450.33,12.2538
S5,SUIUSDT,-1,2024-01-11T14:00:00+00:00,2024-01-11T18:40:00+00:00,2024,1.018,1.07883433,0.71382834,0.06083433,5.0,-1.00502,-1.00502,0.0,SL,57,4.67,0.8548
S2,SUIUSDT,-1,2024-01-12T16:00:00+00:00,2024-01-13T05:00:00+00:00,2024,1.1652,1.23586863,0.95319412,0.07066863,3.0,-1.004946,-1.004946,0.0,SL,157,13.0,1.0924
S2,SUIUSDT,-1,2024-01-13T14:00:00+00:00,2024-01-13T18:00:00+00:00,2024,1.2456,1.32841517,0.99715449,0.08281517,3.0,-1.004512,-1.004512,0.0,SL,49,4.0,0.2415
S2,SUIUSDT,-1,2024-01-23T08:00:00+00:00,2024-01-23T15:00:00+00:00,2024,1.0705,1.11603171,0.93390486,0.04553171,3.0,-1.007053,-1.007053,0.0,SL,85,7.0,1.2629
S2,SUIUSDT,-1,2024-01-23T19:00:00+00:00,2024-01-24T05:45:00+00:00,2024,1.1396,1.20262306,0.95053082,0.06302306,3.0,-1.005425,-1.005425,0.0,SL,130,10.75,0.457
S2,SUIUSDT,-1,2024-02-05T16:00:00+00:00,2024-02-09T13:45:00+00:00,2024,1.5687,1.61685831,1.42422506,0.04815831,3.0,-1.009772,-1.009772,0.0,SL,1126,93.75,1.7152
S1,SUIUSDT,1,2024-02-09T16:00:00+00:00,2024-02-23T15:50:00+00:00,2024,1.6658,1.60922322,2.34472136,0.05657678,12.0,-1.008833,-1.008833,0.0,SL,4031,335.83,5.4475
S2,SUIUSDT,-1,2024-02-12T15:00:00+00:00,2024-02-12T16:15:00+00:00,2024,1.7451,1.7920422,1.60427341,0.0469422,3.0,-1.011153,-1.011153,0.0,SL,16,1.25,0.0618
S2,SUIUSDT,-1,2024-02-19T09:00:00+00:00,2024-02-20T14:40:00+00:00,2024,1.794,1.82934295,1.68797115,0.03534295,3.0,2.984772,2.984772,0.0,TP,357,29.67,3.1689
S4,SUIUSDT,1,2024-02-19T19:00:00+00:00,2024-02-20T01:20:00+00:00,2024,1.7709,1.72681204,2.63061519,0.04408796,19.5,-1.01205,-1.01205,0.0,SL,77,6.33,0.4264
S5,SUIUSDT,-1,2024-02-20T17:00:00+00:00,2024-02-20T21:25:00+00:00,2024,1.6389,1.70192421,1.32377897,0.06302421,5.0,-1.007801,-1.007801,0.0,SL,54,4.42,0.2491
S2,SUIUSDT,-1,2024-02-22T02:00:00+00:00,2024-02-22T06:50:00+00:00,2024,1.6452,1.68763109,1.51790673,0.04243109,3.0,-1.011632,-1.011632,0.0,SL,59,4.83,0.1485
S2,SUIUSDT,-1,2024-02-26T21:00:00+00:00,2024-02-27T16:05:00+00:00,2024,1.6779,1.71375682,1.57032955,0.03585682,3.0,2.985962,2.985962,0.0,TP,230,19.08,3.065
S2,SUIUSDT,-1,2024-02-27T04:00:00+00:00,2024-02-28T11:15:00+00:00,2024,1.6671,1.70593275,1.55060174,0.03883275,3.0,-1.012879,-1.012879,0.0,SL,376,31.25,2.552
