symbol,entry_ts_utc,exit_ts_utc,entry_price,stop_price,tp_price,risk,gap_bps,reason,r,bars_5m,structure_regime,regime_bias
BTCUSDT,2022-03-24T16:00:00+00:00,2022-03-25T01:30:00+00:00,43974.8,43665.0,44284.600000000006,309.8000000000029,35.24745990885689,TP,0.9574162685603619,114,IMBALANCE,bullish
BTCUSDT,2022-03-25T12:00:00+00:00,2022-03-25T15:30:00+00:00,44808.9,44328.3,45289.5,480.59999999999854,18.723958856386606,SL,-1.0279705992509365,42,IMBALANCE,bullish
BTCUSDT,2022-04-19T14:00:00+00:00,2022-04-20T11:35:00+00:00,41545.3,41080.0,42010.600000000006,465.3000000000029,64.26719749285719,TP,0.9732138620245004,259,IMBALANCE,bullish
BTCUSDT,2022-05-30T03:00:00+00:00,2022-05-30T06:15:00+00:00,30345.6,29771.0,30920.199999999997,574.5999999999985,138.96578087103262,TP,0.9841564914723285,39,IMBALANCE,bullish
BTCUSDT,2022-05-30T07:00:00+00:00,2022-05-30T12:10:00+00:00,30625.3,30469.2,30781.399999999998,156.09999999999854,20.63653254008964,TP,0.9411429212043556,62,IMBALANCE,bullish
BTCUSDT,2022-05-30T21:00:00+00:00,2022-06-01T15:20:00+00:00,31789.2,30892.1,32686.300000000003,897.1000000000022,99.27900041523606,SL,-1.010630654330621,508,IMBALANCE,bullish
BTCUSDT,2022-06-21T14:00:00+00:00,2022-06-21T18:15:00+00:00,21578.4,21150.0,22006.800000000003,428.40000000000146,123.36410484558667,SL,-1.0151109243697478,51,IMBALANCE,bullish
BTCUSDT,2022-07-07T15:00:00+00:00,2022-07-07T18:35:00+00:00,20881.9,20548.8,21215.000000000004,333.1000000000022,130.83100675704833,TP,0.9811931251876315,43,IMBALANCE,bullish
BTCUSDT,2022-07-07T19:00:00+00:00,2022-07-08T01:25:00+00:00,21797.8,21097.1,22498.5,700.7000000000007,96.11061666773712,TP,0.9906674182959897,77,IMBALANCE,bullish
BTCUSDT,2022-07-08T02:00:00+00:00,2022-07-08T04:15:00+00:00,21984.0,21734.3,22233.7,249.70000000000073,60.362081513828564,TP,0.9735875050060073,27,IMBALANCE,bullish
BTCUSDT,2022-07-17T07:00:00+00:00,2022-07-17T07:05:00+00:00,21460.0,21382.8,21537.2,77.20000000000073,35.97390493942252,TP,0.9166062176165811,1,IMBALANCE,bullish
BTCUSDT,2022-07-27T23:00:00+00:00,2022-07-28T00:40:00+00:00,22941.1,22780.4,23101.799999999996,160.6999999999971,9.197466555657115,SL,-1.0428271935283144,20,IMBALANCE,bullish
