stream,sym,exit_ts_utc,managed_r,cum_r
S1,BNBUSDT,2023-04-16T14:35:00+00:00,11.956199,27.1282
S1,BNBUSDT,2023-04-17T07:55:00+00:00,-1.017841,26.1104
S1,BNBUSDT,2023-04-26T14:15:00+00:00,-1.024542,25.0858
S1,BNBUSDT,2023-05-01T02:00:00+00:00,-1.020457,24.0654
S1,BNBUSDT,2023-05-01T16:10:00+00:00,-1.028684,23.0367
S1,BNBUSDT,2023-05-29T17:05:00+00:00,-1.042044,21.9946
S1,BNBUSDT,2023-06-05T15:00:00+00:00,-1.009453,20.9852
S1,BNBUSDT,2023-06-10T02:40:00+00:00,-1.00949,19.9757
S1,BNBUSDT,2023-06-12T02:15:00+00:00,-1.008039,18.9676
S1,BNBUSDT,2023-07-06T11:50:00+00:00,-1.024776,17.9429
S1,BNBUSDT,2023-07-14T18:00:00+00:00,-1.021882,16.921
S1,BNBUSDT,2023-08-16T20:25:00+00:00,-1.030152,15.8908
S1,BNBUSDT,2023-08-21T13:25:00+00:00,-1.023473,14.8674
S1,BNBUSDT,2023-10-20T12:25:00+00:00,-1.03219,13.8352
S1,BNBUSDT,2023-10-24T15:30:00+00:00,-1.017006,12.8182
S1,BNBUSDT,2023-11-07T09:35:00+00:00,-1.016168,11.802
S1,BNBUSDT,2023-12-22T07:35:00+00:00,-1.014416,10.7876
S1,BNBUSDT,2024-01-17T05:50:00+00:00,-1.01676,9.7708
S1,BNBUSDT,2024-01-17T06:55:00+00:00,-1.015285,8.7555
S1,BNBUSDT,2024-02-15T16:10:00+00:00,-1.014235,7.7413
S1,BNBUSDT,2024-02-26T04:00:00+00:00,11.99002,19.7313
S1,BNBUSDT,2024-02-28T17:30:00+00:00,-1.013896,18.7174
S1,BNBUSDT,2024-03-10T14:10:00+00:00,-1.011272,17.7062
S1,BNBUSDT,2024-03-30T08:10:00+00:00,-1.015471,16.6907
S1,BNBUSDT,2024-04-01T15:05:00+00:00,-1.017316,15.6734
S1,BNBUSDT,2024-04-11T11:55:00+00:00,-1.014033,14.6593
S1,BNBUSDT,2024-05-21T12:00:00+00:00,-1.013629,13.6457
S1,BNBUSDT,2024-05-23T13:40:00+00:00,-1.015781,12.6299
S1,BNBUSDT,2024-05-23T20:00:00+00:00,-1.01993,11.61
S1,BNBUSDT,2024-05-27T19:10:00+00:00,-1.034503,10.5755
S1,BNBUSDT,2024-06-02T07:25:00+00:00,-1.042251,9.5332
S1,BNBUSDT,2024-06-24T09:30:00+00:00,-1.020924,8.5123
S1,BNBUSDT,2024-07-01T10:15:00+00:00,-1.030947,7.4814
S1,BNBUSDT,2024-07-01T10:35:00+00:00,-1.034491,6.4469
S1,BNBUSDT,2024-07-05T09:00:00+00:00,-1.006964,5.4399
S1,BNBUSDT,2024-07-31T20:00:00+00:00,-1.023041,4.4169
S1,BNBUSDT,2024-08-05T00:25:00+00:00,-1.011881,3.405
S1,BNBUSDT,2024-08-05T12:55:00+00:00,-1.004702,2.4003
S1,BNBUSDT,2024-08-22T15:40:00+00:00,-1.01632,1.384
S1,BNBUSDT,2024-08-27T16:50:00+00:00,-1.02016,0.3638
S1,BNBUSDT,2024-09-10T21:35:00+00:00,-1.019422,-0.6556
S1,BNBUSDT,2024-09-11T05:15:00+00:00,-1.018716,-1.6743
S1,BNBUSDT,2024-09-12T15:50:00+00:00,-1.016111,-2.6904
S1,BNBUSDT,2024-09-16T21:05:00+00:00,-1.016622,-3.7071
S1,BNBUSDT,2024-09-20T14:10:00+00:00,-1.017863,-4.7249
S1,BNBUSDT,2024-10-07T10:20:00+00:00,-1.026921,-5.7518
S1,BNBUSDT,2024-11-09T17:05:00+00:00,-1.015353,-6.7672
S1,BNBUSDT,2024-12-03T20:50:00+00:00,11.983141,5.2159
S1,BNBUSDT,2024-12-05T01:05:00+00:00,-1.008098,4.2078
S1,BNBUSDT,2024-12-05T01:20:00+00:00,-1.009263,3.1986
S1,BNBUSDT,2025-01-07T14:55:00+00:00,-1.028319,2.1703
S1,BNBUSDT,2025-01-07T15:05:00+00:00,-1.032382,1.1379
S1,BNBUSDT,2025-01-08T17:25:00+00:00,-1.015035,0.1228
S1,BNBUSDT,2025-02-08T23:55:00+00:00,-1.01329,-0.8904
S1,BNBUSDT,2025-02-09T11:10:00+00:00,-1.012142,-1.9026
S1,BNBUSDT,2025-02-09T12:05:00+00:00,-1.012659,-2.9152
S1,BNBUSDT,2025-02-09T21:50:00+00:00,-1.013819,-3.9291
S1,BNBUSDT,2025-02-13T16:50:00+00:00,-1.010047,-4.9391
S1,BNBUSDT,2025-02-14T22:35:00+00:00,-1.010469,-5.9496
S1,BNBUSDT,2025-03-28T05:35:00+00:00,-1.020621,-6.9702
S1,BNBUSDT,2025-04-13T19:35:00+00:00,-1.031413,-8.0016
S1,BNBUSDT,2025-04-23T15:15:00+00:00,-1.030736,-9.0323
S1,BNBUSDT,2025-05-28T02:25:00+00:00,-1.030494,-10.0628
S1,BNBUSDT,2025-06-10T06:05:00+00:00,-1.041436,-11.1043
S1,BNBUSDT,2025-06-21T21:30:00+00:00,-1.018778,-12.1231
S1,BNBUSDT,2025-07-03T15:35:00+00:00,-1.045879,-13.1689
S1,BNBUSDT,2025-07-14T14:30:00+00:00,-1.026365,-14.1953
S1,BNBUSDT,2025-07-17T01:05:00+00:00,11.95147,-2.2438
S1,BNBUSDT,2025-07-18T13:05:00+00:00,11.980567,9.7367
S1,BNBUSDT,2025-07-29T02:15:00+00:00,-1.020115,8.7166
S1,BNBUSDT,2025-08-21T09:00:00+00:00,-1.015916,7.7007
S1,BNBUSDT,2025-09-19T15:10:00+00:00,-1.016841,6.6839
S1,BNBUSDT,2025-09-22T06:00:00+00:00,-1.022415,5.6614
S1,BNBUSDT,2025-09-26T04:35:00+00:00,-1.021772,4.6397
S1,BNBUSDT,2025-09-30T15:10:00+00:00,-1.023387,3.6163
S1,BNBUSDT,2025-10-03T17:00:00+00:00,-1.011865,2.6044
S1,BNBUSDT,2025-10-07T15:10:00+00:00,-1.011058,1.5934
S1,BNBUSDT,2025-10-27T13:35:00+00:00,-1.017183,0.5762
S1,BNBUSDT,2025-10-27T14:50:00+00:00,-1.022683,-0.4465
S1,BNBUSDT,2025-11-04T05:25:00+00:00,-1.010377,-1.4569
S1,BNBUSDT,2025-11-30T21:20:00+00:00,-1.026001,-2.4829
S1,BNBUSDT,2025-12-17T19:00:00+00:00,-1.016837,-3.4997
S1,BNBUSDT,2025-12-22T20:15:00+00:00,-1.025498,-4.5252
S1,BNBUSDT,2026-01-03T02:00:00+00:00,-1.027116,-5.5523
S1,BNBUSDT,2026-01-15T19:00:00+00:00,-1.024775,-6.5771
S1,BNBUSDT,2026-02-22T14:40:00+00:00,-1.019033,-7.5961
S1,BNBUSDT,2026-04-08T13:30:00+00:00,-1.021652,-8.6178
S2,BNBUSDT,2022-01-18T22:25:00+00:00,-1.017941,-1.0179
S2,BNBUSDT,2022-01-21T03:25:00+00:00,2.985118,1.9672
S2,BNBUSDT,2022-02-01T03:20:00+00:00,-1.019527,0.9476
S2,BNBUSDT,2022-02-04T07:00:00+00:00,-1.020765,-0.0731
S2,BNBUSDT,2022-02-10T13:00:00+00:00,-1.017079,-1.0902
S2,BNBUSDT,2022-02-10T14:55:00+00:00,-1.016548,-2.1067
S2,BNBUSDT,2022-02-19T00:35:00+00:00,-1.016298,-3.123
S2,BNBUSDT,2022-02-21T11:55:00+00:00,2.981556,-0.1415
S2,BNBUSDT,2022-02-21T23:25:00+00:00,2.98299,2.8415
S2,BNBUSDT,2022-03-16T08:35:00+00:00,-1.018788,1.8227
S2,BNBUSDT,2022-03-18T15:45:00+00:00,-1.020898,0.8018
S2,BNBUSDT,2022-03-23T23:40:00+00:00,-1.024903,-0.2231
S2,BNBUSDT,2022-03-27T02:05:00+00:00,-1.026119,-1.2492
S2,BNBUSDT,2022-03-30T11:20:00+00:00,-1.024226,-2.2734
S2,BNBUSDT,2022-03-31T01:50:00+00:00,-1.021369,-3.2948
S2,BNBUSDT,2022-04-21T20:35:00+00:00,2.974744,-0.3201
S2,BNBUSDT,2022-04-21T20:40:00+00:00,2.972702,2.6526
S2,BNBUSDT,2022-04-25T01:00:00+00:00,2.976059,5.6287
S2,BNBUSDT,2022-04-28T15:05:00+00:00,-1.021687,4.607
S2,BNBUSDT,2022-05-05T15:05:00+00:00,2.977422,7.5844
S2,BNBUSDT,2022-05-05T15:05:00+00:00,2.9792,10.5636
S2,BNBUSDT,2022-05-05T18:20:00+00:00,2.982021,13.5457
S2,BNBUSDT,2022-05-09T10:45:00+00:00,2.982767,16.5284
S2,BNBUSDT,2022-05-12T05:05:00+00:00,2.994957,19.5234
S2,BNBUSDT,2022-05-21T15:50:00+00:00,-1.013981,18.5094
S2,BNBUSDT,2022-05-24T05:05:00+00:00,-1.016927,17.4925
S2,BNBUSDT,2022-05-24T15:45:00+00:00,-1.013896,16.4786
S2,BNBUSDT,2022-05-30T03:45:00+00:00,-1.012919,15.4657
S2,BNBUSDT,2022-06-06T07:00:00+00:00,-1.015434,14.4502
S2,BNBUSDT,2022-06-08T08:30:00+00:00,-1.012318,13.4379
S2,BNBUSDT,2022-06-11T12:55:00+00:00,2.982426,16.4203
S2,BNBUSDT,2022-06-30T06:35:00+00:00,2.985001,19.4053
S2,BNBUSDT,2022-07-04T15:05:00+00:00,-1.021613,18.3837
S2,BNBUSDT,2022-07-05T18:35:00+00:00,-1.017036,17.3667
S2,BNBUSDT,2022-07-05T20:10:00+00:00,-1.018367,16.3483
S2,BNBUSDT,2022-07-11T17:40:00+00:00,-1.022169,15.3262
S2,BNBUSDT,2022-07-13T12:25:00+00:00,-1.021468,14.3047
S2,BNBUSDT,2022-07-15T02:00:00+00:00,-1.01877,13.2859
S2,BNBUSDT,2022-07-18T02:45:00+00:00,-1.017513,12.2684
S2,BNBUSDT,2022-07-24T00:00:00+00:00,-1.015307,11.2531
S2,BNBUSDT,2022-07-29T14:15:00+00:00,-1.012422,10.2407
S2,BNBUSDT,2022-08-09T18:00:00+00:00,-1.020678,9.22
S2,BNBUSDT,2022-08-10T12:30:00+00:00,-1.018835,8.2012
S2,BNBUSDT,2022-08-11T01:35:00+00:00,-1.015049,7.1861
S2,BNBUSDT,2022-08-16T16:45:00+00:00,2.985207,10.1713
S2,BNBUSDT,2022-08-26T23:15:00+00:00,2.980114,13.1514
S2,BNBUSDT,2022-08-30T19:05:00+00:00,-1.018837,12.1326
S2,BNBUSDT,2022-09-07T20:15:00+00:00,-1.016196,11.1164
S2,BNBUSDT,2022-09-09T03:25:00+00:00,-1.019784,10.0966
S2,BNBUSDT,2022-09-12T08:45:00+00:00,-1.02076,9.0759
S2,BNBUSDT,2022-09-13T12:20:00+00:00,-1.023085,8.0528
S2,BNBUSDT,2022-09-15T15:10:00+00:00,2.983325,11.0361
S2,BNBUSDT,2022-09-16T06:40:00+00:00,-1.01777,10.0183
S2,BNBUSDT,2022-09-22T19:35:00+00:00,-1.01558,9.0027
S2,BNBUSDT,2022-09-27T00:10:00+00:00,-1.022515,7.9802
S2,BNBUSDT,2022-09-28T13:45:00+00:00,-1.020907,6.9593
S2,BNBUSDT,2022-09-28T15:50:00+00:00,-1.022708,5.9366
S2,BNBUSDT,2022-10-03T14:30:00+00:00,-1.029293,4.9073
S2,BNBUSDT,2022-10-04T07:40:00+00:00,-1.022112,3.8852
S2,BNBUSDT,2022-10-11T00:10:00+00:00,2.961834,6.847
S2,BNBUSDT,2022-10-11T15:35:00+00:00,-1.035518,5.8115
S2,BNBUSDT,2022-10-18T20:30:00+00:00,-1.037857,4.7737
S2,BNBUSDT,2022-10-20T04:15:00+00:00,-1.036246,3.7374
S2,BNBUSDT,2022-10-29T16:10:00+00:00,-1.020999,2.7164
S2,BNBUSDT,2022-11-01T02:40:00+00:00,-1.013489,1.7029
S2,BNBUSDT,2022-11-08T07:35:00+00:00,-1.009527,0.6934
S2,BNBUSDT,2022-11-09T10:10:00+00:00,2.994588,3.688
S2,BNBUSDT,2022-11-09T21:45:00+00:00,2.995453,6.6835
S2,BNBUSDT,2022-12-06T01:00:00+00:00,-1.031855,5.6516
S2,BNBUSDT,2022-12-13T13:30:00+00:00,-1.012962,4.6386
S2,BNBUSDT,2022-12-28T18:00:00+00:00,-1.032555,3.6061
S2,BNBUSDT,2023-01-10T11:05:00+00:00,-1.020003,2.5861
S2,BNBUSDT,2023-01-11T23:25:00+00:00,-1.021523,1.5646
S2,BNBUSDT,2023-01-19T20:15:00+00:00,-1.014279,0.5503
S2,BNBUSDT,2023-01-24T01:35:00+00:00,-1.020173,-0.4699
S2,BNBUSDT,2023-01-24T22:25:00+00:00,2.980004,2.5101
S2,BNBUSDT,2023-02-03T11:50:00+00:00,-1.01834,1.4918
S2,BNBUSDT,2023-02-09T21:10:00+00:00,2.97478,4.4665
S2,BNBUSDT,2023-02-13T07:50:00+00:00,2.97159,7.4381
S2,BNBUSDT,2023-02-13T08:20:00+00:00,2.975093,10.4132
S2,BNBUSDT,2023-02-14T15:10:00+00:00,-1.014765,9.3985
S2,BNBUSDT,2023-02-17T19:35:00+00:00,-1.014979,8.3835
S2,BNBUSDT,2023-02-23T02:35:00+00:00,-1.027402,7.3561
S2,BNBUSDT,2023-02-25T20:40:00+00:00,2.983798,10.3399
S2,BNBUSDT,2023-03-02T08:30:00+00:00,2.964186,13.3041
S2,BNBUSDT,2023-03-08T12:55:00+00:00,-1.031502,12.2726
S2,BNBUSDT,2023-03-08T15:10:00+00:00,-1.035909,11.2367
S2,BNBUSDT,2023-03-13T13:15:00+00:00,-1.012217,10.2244
S2,BNBUSDT,2023-03-22T20:00:00+00:00,2.977843,13.2023
S2,BNBUSDT,2023-04-03T18:45:00+00:00,-1.043122,12.1592
S2,BNBUSDT,2023-04-10T22:00:00+00:00,-1.075941,11.0832
S2,BNBUSDT,2023-04-17T02:20:00+00:00,-1.02542,10.0578
S2,BNBUSDT,2023-04-22T04:25:00+00:00,-1.019323,9.0385
S2,BNBUSDT,2023-04-27T00:15:00+00:00,-1.022963,8.0155
S2,BNBUSDT,2023-05-31T04:45:00+00:00,2.956479,10.972
S2,BNBUSDT,2023-05-31T04:55:00+00:00,2.958439,13.9304
S2,BNBUSDT,2023-06-06T14:00:00+00:00,-1.02296,12.9075
S2,BNBUSDT,2023-06-07T13:45:00+00:00,2.980072,15.8875
S2,BNBUSDT,2023-06-10T04:20:00+00:00,2.982149,18.8697
S2,BNBUSDT,2023-06-24T15:30:00+00:00,2.981856,21.8515
S2,BNBUSDT,2023-07-06T14:35:00+00:00,2.969195,24.8207
S2,BNBUSDT,2023-07-08T01:25:00+00:00,-1.023652,23.7971
S2,BNBUSDT,2023-07-10T09:20:00+00:00,-1.024719,22.7724
S2,BNBUSDT,2023-07-14T18:30:00+00:00,2.978863,25.7512
S2,BNBUSDT,2023-07-18T16:45:00+00:00,2.98134,28.7326
S2,BNBUSDT,2023-08-01T02:10:00+00:00,2.947527,31.6801
S2,BNBUSDT,2023-08-01T23:35:00+00:00,-1.028319,30.6518
S2,BNBUSDT,2023-08-15T19:05:00+00:00,2.920309,33.5721
S2,BNBUSDT,2023-08-31T17:00:00+00:00,2.977211,36.5493
S2,BNBUSDT,2023-08-31T17:00:00+00:00,2.975251,39.5246
S2,BNBUSDT,2023-09-07T21:05:00+00:00,-1.033658,38.4909
S2,BNBUSDT,2023-09-11T10:20:00+00:00,2.952977,41.4439
S2,BNBUSDT,2023-09-14T00:35:00+00:00,-1.02432,40.4196
S2,BNBUSDT,2023-09-19T08:55:00+00:00,-1.031556,39.388
S2,BNBUSDT,2023-09-24T23:25:00+00:00,2.928879,42.3169
S2,BNBUSDT,2023-09-28T10:35:00+00:00,-1.038153,41.2787
S2,BNBUSDT,2023-10-01T22:10:00+00:00,-1.053367,40.2254
S2,BNBUSDT,2023-10-06T13:00:00+00:00,2.967695,43.193
S2,BNBUSDT,2023-10-15T13:15:00+00:00,-1.026177,42.1669
S2,BNBUSDT,2023-10-15T13:25:00+00:00,-1.026086,41.1408
S2,BNBUSDT,2023-10-30T12:30:00+00:00,-1.018176,40.1226
S2,BNBUSDT,2023-11-01T18:00:00+00:00,-1.031668,39.0909
S2,BNBUSDT,2023-11-04T10:05:00+00:00,-1.015338,38.0756
S2,BNBUSDT,2023-11-05T11:25:00+00:00,-1.025972,37.0496
S2,BNBUSDT,2023-11-05T16:30:00+00:00,-1.023327,36.0263
S2,BNBUSDT,2023-11-21T15:45:00+00:00,-1.011052,35.0153
S2,BNBUSDT,2023-11-21T15:50:00+00:00,-1.010824,34.0044
S2,BNBUSDT,2023-12-03T00:45:00+00:00,-1.040755,32.9637
S2,BNBUSDT,2023-12-03T22:20:00+00:00,-1.038301,31.9254
S2,BNBUSDT,2023-12-18T06:55:00+00:00,-1.028447,30.8969
S2,BNBUSDT,2023-12-18T10:30:00+00:00,2.967432,33.8644
S2,BNBUSDT,2023-12-22T10:25:00+00:00,-1.016559,32.8478
S2,BNBUSDT,2023-12-26T08:05:00+00:00,-1.018597,31.8292
S2,BNBUSDT,2023-12-26T10:00:00+00:00,-1.015937,30.8133
S2,BNBUSDT,2024-01-03T12:05:00+00:00,2.985145,33.7984
S2,BNBUSDT,2024-01-04T23:55:00+00:00,-1.013623,32.7848
S2,BNBUSDT,2024-01-09T13:30:00+00:00,-1.017675,31.7671
S2,BNBUSDT,2024-01-10T22:10:00+00:00,-1.016236,30.7509
S2,BNBUSDT,2024-01-15T12:20:00+00:00,-1.019846,29.731
S2,BNBUSDT,2024-01-23T09:05:00+00:00,2.971409,32.7024
S2,BNBUSDT,2024-02-02T08:05:00+00:00,-1.029597,31.6728
S2,BNBUSDT,2024-02-21T12:25:00+00:00,-1.020702,30.6521
S2,BNBUSDT,2024-02-26T04:00:00+00:00,-1.028747,29.6234
S2,BNBUSDT,2024-03-04T08:05:00+00:00,-1.015757,28.6076
S2,BNBUSDT,2024-03-04T22:35:00+00:00,-1.025442,27.5822
S2,BNBUSDT,2024-03-04T23:10:00+00:00,-1.026847,26.5553
S2,BNBUSDT,2024-03-04T23:10:00+00:00,-1.027455,25.5279
S2,BNBUSDT,2024-03-07T12:10:00+00:00,-1.009752,24.5181
S2,BNBUSDT,2024-03-28T00:40:00+00:00,-1.01856,23.4996
S2,BNBUSDT,2024-04-10T07:50:00+00:00,-1.028359,22.4712
S2,BNBUSDT,2024-04-10T16:10:00+00:00,-1.024486,21.4467
S2,BNBUSDT,2024-04-13T20:00:00+00:00,2.986745,24.4335
S2,BNBUSDT,2024-04-14T06:45:00+00:00,-1.01026,23.4232
S2,BNBUSDT,2024-04-24T20:00:00+00:00,-1.021933,22.4013
S2,BNBUSDT,2024-04-25T17:00:00+00:00,-1.021004,21.3803
S2,BNBUSDT,2024-04-30T05:55:00+00:00,-1.022689,20.3576
S2,BNBUSDT,2024-04-30T12:10:00+00:00,2.979886,23.3375
S2,BNBUSDT,2024-04-30T16:00:00+00:00,2.979797,26.3173
S2,BNBUSDT,2024-04-30T21:00:00+00:00,-1.018032,25.2992
S2,BNBUSDT,2024-05-01T18:00:00+00:00,-1.01439,24.2849
S2,BNBUSDT,2024-05-01T23:45:00+00:00,-1.013183,23.2717
S2,BNBUSDT,2024-05-06T21:50:00+00:00,-1.025244,22.2464
S2,BNBUSDT,2024-05-20T16:00:00+00:00,-1.035956,21.2105
S2,BNBUSDT,2024-05-20T19:45:00+00:00,-1.02853,20.1819
S2,BNBUSDT,2024-05-28T10:10:00+00:00,-1.038447,19.1435
S2,BNBUSDT,2024-05-28T21:40:00+00:00,-1.034539,18.109
S2,BNBUSDT,2024-05-30T08:00:00+00:00,2.962351,21.0713
S2,BNBUSDT,2024-06-02T01:55:00+00:00,-1.055332,20.016
S2,BNBUSDT,2024-06-19T01:10:00+00:00,-1.02303,18.9929
S2,BNBUSDT,2024-07-10T10:35:00+00:00,-1.011739,17.9812
S2,BNBUSDT,2024-07-16T15:50:00+00:00,-1.022772,16.9584
S2,BNBUSDT,2024-07-20T16:20:00+00:00,-1.023113,15.9353
S2,BNBUSDT,2024-07-30T22:50:00+00:00,-1.030092,14.9052
S2,BNBUSDT,2024-08-01T04:45:00+00:00,2.971638,17.8769
S2,BNBUSDT,2024-08-01T16:00:00+00:00,2.973202,20.8501
S2,BNBUSDT,2024-08-03T00:55:00+00:00,2.979222,23.8293
S2,BNBUSDT,2024-08-12T14:10:00+00:00,-1.016199,22.8131
S2,BNBUSDT,2024-08-20T19:25:00+00:00,-1.024884,21.7882
S2,BNBUSDT,2024-08-21T19:35:00+00:00,-1.021281,20.7669
S2,BNBUSDT,2024-08-22T19:05:00+00:00,-1.019139,19.7478
S2,BNBUSDT,2024-08-23T20:00:00+00:00,-1.019727,18.7281
S2,BNBUSDT,2024-08-27T22:10:00+00:00,2.977891,21.706
S2,BNBUSDT,2024-09-02T08:25:00+00:00,-1.022127,20.6838
S2,BNBUSDT,2024-09-11T15:35:00+00:00,-1.023397,19.6604
S2,BNBUSDT,2024-09-12T17:15:00+00:00,-1.021802,18.6386
S2,BNBUSDT,2024-09-16T06:10:00+00:00,-1.025042,17.6136
S2,BNBUSDT,2024-09-16T08:05:00+00:00,-1.025847,16.5877
S2,BNBUSDT,2024-09-16T17:05:00+00:00,2.972997,19.5607
S2,BNBUSDT,2024-09-17T14:10:00+00:00,-1.024008,18.5367
S2,BNBUSDT,2024-09-27T04:10:00+00:00,-1.02434,17.5124
S2,BNBUSDT,2024-10-01T17:20:00+00:00,2.975644,20.488
S2,BNBUSDT,2024-10-03T01:10:00+00:00,-1.018635,19.4694
S2,BNBUSDT,2024-10-08T01:45:00+00:00,-1.026272,18.4431
S2,BNBUSDT,2024-10-08T10:50:00+00:00,-1.027715,17.4154
S2,BNBUSDT,2024-10-15T16:15:00+00:00,-1.021268,16.3941
S2,BNBUSDT,2024-10-21T05:00:00+00:00,-1.044056,15.3501
S2,BNBUSDT,2024-10-22T12:40:00+00:00,-1.030691,14.3194
S2,BNBUSDT,2024-10-31T07:45:00+00:00,2.965861,17.2853
S2,BNBUSDT,2024-11-05T23:25:00+00:00,-1.026813,16.2584
S2,BNBUSDT,2024-11-14T07:35:00+00:00,-1.010939,15.2475
S2,BNBUSDT,2024-11-25T08:40:00+00:00,-1.012668,14.2348
S2,BNBUSDT,2024-11-26T10:45:00+00:00,2.986005,17.2208
S2,BNBUSDT,2024-12-01T16:05:00+00:00,-1.020873,16.2
S2,BNBUSDT,2024-12-03T06:15:00+00:00,-1.023072,15.1769
S2,BNBUSDT,2024-12-03T16:00:00+00:00,-1.015752,14.1611
S2,BNBUSDT,2024-12-07T15:55:00+00:00,-1.008723,13.1524
S2,BNBUSDT,2024-12-09T21:00:00+00:00,2.985603,16.138
S2,BNBUSDT,2024-12-10T19:55:00+00:00,-1.008997,15.129
S2,BNBUSDT,2024-12-11T15:25:00+00:00,-1.011274,14.1178
S2,BNBUSDT,2024-12-13T19:15:00+00:00,-1.017698,13.1001
S2,BNBUSDT,2024-12-16T13:20:00+00:00,-1.027627,12.0724
S2,BNBUSDT,2024-12-16T17:05:00+00:00,-1.025175,11.0473
S2,BNBUSDT,2024-12-16T18:40:00+00:00,-1.026156,10.0211
S2,BNBUSDT,2024-12-19T02:05:00+00:00,2.980067,13.0012
S2,BNBUSDT,2024-12-26T13:35:00+00:00,-1.019837,11.9813
S2,BNBUSDT,2024-12-27T09:05:00+00:00,-1.023963,10.9574
S2,BNBUSDT,2024-12-30T17:20:00+00:00,-1.027558,9.9298
S2,BNBUSDT,2024-12-30T23:50:00+00:00,-1.022199,8.9076
S2,BNBUSDT,2025-01-03T16:00:00+00:00,-1.032149,7.8755
S2,BNBUSDT,2025-01-07T15:40:00+00:00,2.972804,10.8483
S2,BNBUSDT,2025-01-13T11:30:00+00:00,2.964651,13.8129
S2,BNBUSDT,2025-01-16T16:00:00+00:00,-1.026269,12.7866
