month,n_trades,total_r,avg_r,win_rate
2022-03,4,3.911384496394147,0.9778461240985368,1.0
2022-04,2,1.9826657619178838,0.9913328809589419,1.0
2022-05,2,-2.03342920448919,-1.016714602244595,0.0
2022-06,4,-0.055636513189594505,-0.013909128297398626,0.5
2022-07,6,1.8311432529547838,0.3051905421591306,0.6666666666666666
2022-08,3,-1.0646986952981856,-0.3548995650993952,0.3333333333333333
2022-09,1,-1.0066257425742575,-1.0066257425742575,0.0
2022-10,11,4.875187129306737,0.4431988299369761,0.7272727272727273
2022-11,4,-2.0335319439928488,-0.5083829859982122,0.25
2023-01,3,0.9253505225301453,0.3084501741767151,0.6666666666666666
2023-02,1,0.9867985148514851,0.9867985148514851,1.0
2023-03,4,-0.06490195261594878,-0.016225488153987194,0.5
2023-04,4,-2.0669085824310685,-0.5167271456077671,0.25
2023-06,2,-0.03084486997155611,-0.015422434985778055,0.5
2023-07,2,-2.0221271822704656,-1.0110635911352328,0.0
2023-08,1,-1.0554583333333334,-1.0554583333333334,0.0
2023-10,6,3.675674522452248,0.612612420408708,0.8333333333333334
2023-11,3,0.9410621736292082,0.31368739120973604,0.6666666666666666
2023-12,4,3.933393804125335,0.9833484510313337,1.0
2024-01,6,-4.129150202260441,-0.6881917003767403,0.16666666666666666
2024-02,8,5.702684954358202,0.7128356192947752,0.875
2024-03,11,1.3924430236143404,0.12658572941948548,0.5454545454545454
2024-04,3,0.9294760173777246,0.3098253391259082,0.6666666666666666
2024-05,6,3.8664448987169333,0.6444074831194889,0.8333333333333334
2024-06,1,0.9560551724137936,0.9560551724137936,1.0
2024-07,6,1.7791621413727794,0.2965270235621299,0.6666666666666666
2024-08,3,-1.0460497886943694,-0.3486832628981231,0.3333333333333333
2024-09,8,-6.118981097024249,-0.7648726371280311,0.125
2024-10,7,0.9009490946783751,0.12870701352548217,0.5714285714285714
2024-11,14,5.777022342174556,0.41264445301246827,0.7142857142857143
2024-12,2,-0.04567971270131532,-0.02283985635065766,0.5
2025-01,12,1.713811471352384,0.14281762261269867,0.5833333333333334
2025-02,2,-0.03857329924987585,-0.019286649624937924,0.5
2025-03,4,-0.05267742146350529,-0.013169355365876323,0.5
2025-04,3,2.964184971328154,0.9880616571093847,1.0
2025-05,6,3.889110788573877,0.6481851314289795,0.8333333333333334
2025-06,2,-2.0282299073514602,-1.0141149536757301,0.0
2025-07,11,-5.121599121289496,-0.4655999201172269,0.2727272727272727
2025-08,5,-1.0913158726991998,-0.21826317453983995,0.4
2025-09,11,2.679528706378205,0.24359351876165503,0.6363636363636364
2025-10,6,1.7117766843673814,0.28529611406123023,0.6666666666666666
2025-11,1,0.9515407079646014,0.9515407079646014,1.0
2025-12,1,-1.0181875,-1.0181875,0.0
2026-01,8,-2.1415111700910767,-0.2676888962613846,0.375
2026-02,5,4.918821922308224,0.9837643844616448,1.0
