symbol,rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,n_trades,baseline_total_r,managed_total_r,delta_m_minus_b,win_pct,max_dd_r,avg_hold_h
BTCUSDT,14,35,60,4,12.0,1.5,1.0,8.0,6.0,389,-153.7237116969853,-93.7237116969853,60.0,35.47557840616967,103.94652350141256,14.288774635818337
ETHUSDT,14,35,60,4,12.0,1.5,1.0,8.0,6.0,390,-7.19304504100316,-104.19304504100317,-97.00000000000001,34.87179487179487,104.95034502492383,15.671581196581196
LINKUSDT,14,35,60,4,12.0,1.5,1.0,8.0,6.0,429,-120.24849082849914,-163.24849082849914,-43.0,31.7016317016317,162.21784797135624,13.440947940947941
SOLUSDT,14,35,60,4,12.0,1.5,1.0,8.0,6.0,354,29.22262840990375,-37.77737159009622,-66.99999999999997,38.70056497175141,42.17618223669809,19.356403013182675
XRPUSDT,14,35,60,4,12.0,1.5,1.0,8.0,6.0,280,63.40777569801557,-49.59222430198443,-113.0,41.07142857142857,48.49224604111486,30.255654761904765
