symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,336,49,285.4400245640358,195.4400245640357,-90.00000000000011,52.083333333333336,24.794073380067616,7.43328373015873
ETHUSDT,333,50,318.0907464676327,200.9907464676329,-117.0999999999998,47.147147147147145,22.308248182217277,5.130380380380379
XRPUSDT,244,44,246.39859054371658,211.79859054371641,-34.600000000000165,55.73770491803278,9.316743654761318,17.941939890710383
SOLUSDT,357,49,163.24352538036243,238.14352538036235,74.89999999999992,53.78151260504202,10.627742349777208,8.260971055088701
LINKUSDT,317,45,168.94557048281973,193.5455704828197,24.599999999999966,50.78864353312302,13.06565957361677,14.477129337539433
