symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,335,49,353.4793736611657,257.979373661166,-95.49999999999972,51.64179104477612,23.19407338006727,6.597761194029849
ETHUSDT,333,50,469.0907464676328,257.99074646763256,-211.10000000000025,46.846846846846844,28.208248182217346,5.444944944944945
XRPUSDT,244,43,377.3985905437165,252.09859054371663,-125.2999999999999,55.32786885245902,8.516743654761312,22.502049180327866
SOLUSDT,356,49,254.24833732889178,297.84833732889183,43.60000000000005,52.52808988764045,12.927742349777134,9.38436329588015
LINKUSDT,317,45,215.94557048281976,204.24557048281974,-11.700000000000017,49.52681388012618,12.465659573616676,14.636698212407993
