symbol,rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,n_trades,baseline_total_r,managed_total_r,delta_m_minus_b,win_pct,max_dd_r,avg_hold_h
BTCUSDT,14,35,60,4,8.0,1.5,1.0,5.0,4.0,389,-97.72371169698528,-111.7237116969853,-14.000000000000028,35.47557840616967,114.70713750462755,12.257926306769493
ETHUSDT,14,35,60,4,8.0,1.5,1.0,5.0,4.0,390,-36.193045041003174,-111.19304504100317,-75.0,34.87179487179487,113.36393302695818,14.36923076923077
LINKUSDT,14,35,60,4,8.0,1.5,1.0,5.0,4.0,429,-120.24849082849914,-156.24849082849914,-36.0,31.7016317016317,155.21784797135618,12.914335664335665
SOLUSDT,14,35,60,4,8.0,1.5,1.0,5.0,4.0,355,-23.801923926544845,-35.801923926544816,-11.999999999999972,38.87323943661972,47.026924198136186,17.882159624413145
XRPUSDT,14,35,60,4,8.0,1.5,1.0,5.0,4.0,281,40.40112661235629,-18.598873387643728,-59.00000000000002,41.281138790035584,25.884756699907566,29.146500593119814
