session_day,anchor_ms,anchor_et,event_type,level,hit_ms,hit_et,minutes_to_hit,anchor_close,hit_close,move_anchor_to_hit_pct,hit_candle_range,hit_candle_range_pct_of_level,hit_candle_volume,hit_volume_zscore_24bars,forward_close,forward_return_pct,continuation_move_abs,continuation_move_pct_of_level
2025-09-25,1758834000000,2025-09-25 17:00,daily_low,2.7871,1758834000000,2025-09-25 17:00,0.0,2.7485,2.7485,0.0,0.007600000000000051,0.2727,2353374.1,0.0,2.7522,0.1346,0.0575,2.0631
2025-09-29,1759179600000,2025-09-29 17:00,daily_high,2.8838,1759179600000,2025-09-29 17:00,0.0,2.9017,2.9017,0.0,0.007200000000000095,0.2497,2099295.9,0.0,2.8926,-0.3136,0.0207,0.7178
2025-09-30,1759266000000,2025-09-30 17:00,daily_high,2.9278,1759310700000,2025-10-01 05:25,745.0,2.8743,2.9274,1.8474,0.006200000000000205,0.2118,4788383.5,0.2793,2.9261,-0.0444,0.0234,0.7992
2025-09-30,1759266000000,2025-09-30 17:00,daily_low,2.8428,1759272900000,2025-09-30 18:55,115.0,2.8743,2.8406,-1.1725,0.006600000000000161,0.2322,1576005.5,0.2599,2.8454,0.169,0.01,0.3518
2025-10-02,1759438800000,2025-10-02 17:00,daily_high,2.9863,1759438800000,2025-10-02 17:00,0.0,3.0564,3.0564,0.0,0.005399999999999849,0.1808,1369245.8,0.0,3.0463,-0.3305,0.0789,2.6421
2025-10-07,1759870800000,2025-10-07 17:00,daily_low,2.961,1759870800000,2025-10-07 17:00,0.0,2.8708,2.8708,0.0,0.007600000000000051,0.2567,1773022.5,0.0,2.8665,-0.1498,0.097,3.2759
2025-10-09,1760043600000,2025-10-09 17:00,daily_low,2.823,1760043600000,2025-10-09 17:00,0.0,2.796,2.796,0.0,0.005300000000000082,0.1877,904864.7,0.0,2.7992,0.1144,0.0379,1.3425
2025-10-13,1760389200000,2025-10-13 17:00,daily_high,2.5822,1760389200000,2025-10-13 17:00,0.0,2.6335,2.6335,0.0,0.013900000000000023,0.5383,3030366.3,0.0,2.6199,-0.5164,0.0587,2.2733
2025-10-14,1760475600000,2025-10-14 17:00,daily_low,2.5318,1760475600000,2025-10-14 17:00,0.0,2.488,2.488,0.0,0.0038999999999997925,0.154,811928.7,0.0,2.5041,0.6471,0.0574,2.2672
2025-10-15,1760562000000,2025-10-15 17:00,daily_low,2.3877,1760562600000,2025-10-15 17:10,10.0,2.3972,2.3915,-0.2378,0.018199999999999772,0.7622,7723512.2,20.4374,2.4084,0.7067,0.0059,0.2471
2025-10-16,1760648400000,2025-10-16 17:00,daily_low,2.374,1760648400000,2025-10-16 17:00,0.0,2.2989,2.2989,0.0,0.00849999999999973,0.358,3336246.8,0.0,2.3196,0.9004,0.0812,3.4204
2025-10-20,1760994000000,2025-10-20 17:00,daily_high,2.4401,1760994000000,2025-10-20 17:00,0.0,2.5191,2.5191,0.0,0.013799999999999812,0.5656,2243420.0,0.0,2.485,-1.3537,0.0809,3.3154
2025-10-21,1761080400000,2025-10-21 17:00,daily_low,2.4258,1761089400000,2025-10-21 19:30,150.0,2.484,2.4262,-2.3269,0.0118999999999998,0.4906,3379927.4,0.6109,2.4136,-0.5193,0.0136,0.5606
2025-10-22,1761166800000,2025-10-22 17:00,daily_low,2.4003,1761166800000,2025-10-22 17:00,0.0,2.3526,2.3526,0.0,0.02110000000000012,0.8791,12155210.6,0.0,2.3464,-0.2635,0.0768,3.1996
2025-10-23,1761253200000,2025-10-23 17:00,daily_high,2.4364,1761282900000,2025-10-24 01:15,495.0,2.3881,2.4338,1.9137,0.007299999999999862,0.2996,1865010.4,0.3782,2.437,0.1315,0.0076,0.3119
2025-10-28,1761685200000,2025-10-28 17:00,daily_low,2.6,1761685200000,2025-10-28 17:00,0.0,2.5966,2.5966,0.0,0.008599999999999941,0.3308,3173121.7,0.0,2.5944,-0.0847,0.0379,1.4577
2025-10-29,1761771600000,2025-10-29 17:00,daily_low,2.5621,1761780900000,2025-10-29 19:35,155.0,2.5907,2.5478,-1.6559,0.02870000000000017,1.1202,13456278.2,13.6255,2.5423,-0.2159,0.035,1.3661
2025-10-30,1761858000000,2025-10-30 17:00,daily_low,2.5271,1761858000000,2025-10-30 17:00,0.0,2.419,2.419,0.0,0.00790000000000024,0.3126,2302557.3,0.0,2.4286,0.3969,0.1209,4.7841
2025-11-04,1762293600000,2025-11-04 17:00,daily_low,2.2616,1762293600000,2025-11-04 17:00,0.0,2.163,2.163,0.0,0.0259999999999998,1.1496,9898596.8,0.0,2.2188,2.5798,0.1069,4.7267
2025-11-05,1762380000000,2025-11-05 17:00,daily_high,2.3413,1762380000000,2025-11-05 17:00,0.0,2.3334,2.3334,0.0,0.009600000000000275,0.41,2938235.9,0.0,2.3467,0.57,0.0186,0.7944
2025-11-06,1762466400000,2025-11-06 17:00,daily_low,2.2037,1762470300000,2025-11-06 18:05,65.0,2.2143,2.2042,-0.4561,0.006800000000000139,0.3086,1584747.0,-0.0547,2.2144,0.4628,0.0065,0.295
2025-11-10,1762812000000,2025-11-10 17:00,daily_high,2.4765,1762812000000,2025-11-10 17:00,0.0,2.5286,2.5286,0.0,0.013200000000000323,0.533,1751110.5,0.0,2.5311,0.0989,0.0631,2.548
