month,n_trades,total_r,avg_r,win_rate
2022-03,6,1.7552567492331985,0.2925427915388664,0.6666666666666666
2022-05,2,-2.0393667043807193,-1.0196833521903597,0.0
2022-06,2,-0.020411317948064056,-0.010205658974032028,0.5
2022-07,6,-0.9011585763725678,-0.15019309606209463,0.5
2022-08,5,-1.084660251700147,-0.21693205034002938,0.4
2022-09,2,-0.03269555472263852,-0.01634777736131926,0.5
2022-10,8,-0.2135454896121063,-0.026693186201513286,0.5
2022-11,2,-0.05830109768758873,-0.029150548843794366,0.5
2022-12,2,1.0914579610162005,0.5457289805081003,1.0
2023-01,7,3.8445165300199164,0.5492166471457024,0.8571428571428571
2023-02,3,0.9411877286638615,0.31372924288795384,0.6666666666666666
2023-03,8,3.627020989757689,0.45337762371971113,0.75
2023-04,3,-2.336334073894003,-0.7787780246313343,0.0
2023-05,2,-1.2441016640638138,-0.6220508320319069,0.0
2023-06,3,0.7023585557290081,0.23411951857633603,0.6666666666666666
2023-07,2,1.9166633214316602,0.9583316607158301,1.0
2023-09,2,1.9247658994316428,0.9623829497158214,1.0
2023-10,5,2.8460298672649813,0.5692059734529963,0.8
2023-11,7,0.74272664575939,0.10610380653705571,0.5714285714285714
2023-12,8,3.3705674774050327,0.4213209346756291,0.75
2024-01,6,3.804149868533454,0.634024978088909,0.8333333333333334
2024-02,7,-1.194805789477909,-0.170686541353987,0.42857142857142855
2024-03,3,0.9349656447328071,0.3116552149109357,0.6666666666666666
2024-04,4,2.283417566976334,0.5708543917440835,0.75
2024-05,3,2.867790713866353,0.955930237955451,1.0
2024-06,1,-1.0496295890410956,-1.0496295890410956,0.0
2024-07,5,2.619751444696743,0.5239502889393486,0.8
2024-08,2,-0.1404921104315623,-0.07024605521578114,0.5
2024-09,5,-1.1542900995685192,-0.23085801991370386,0.4
2024-10,4,-0.29111577582240566,-0.07277894395560142,0.5
2024-11,8,3.563341340962025,0.44541766762025314,0.75
2024-12,1,-1.021866679049034,-1.021866679049034,0.0
2025-01,5,-3.1552456597158276,-0.6310491319431655,0.2
2025-03,2,-2.068241047105305,-1.0341205235526525,0.0
2025-04,1,0.9880508787947957,0.9880508787947957,1.0
2025-05,7,2.869653149383682,0.40995044991195456,0.7142857142857143
2025-06,4,-2.065375733600232,-0.516343933400058,0.25
2025-07,15,7.18882041840885,0.47925469456059006,0.7333333333333333
2025-08,12,-0.38275357766422546,-0.031896131472018786,0.5
2025-09,6,-0.27895957565760376,-0.04649326260960063,0.5
2025-10,7,2.4592062336467997,0.3513151762352571,0.7142857142857143
2025-11,1,0.9689638808559861,0.9689638808559861,1.0
2025-12,2,1.9024139465212282,0.9512069732606141,1.0
2026-01,6,-1.3896460107784274,-0.23160766846307124,0.3333333333333333
2026-02,3,2.8470461329651924,0.9490153776550642,1.0
