audit_scope,symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_price,stop_init,risk,baseline_r,managed_r,delta_r,managed_reason,hold_5m_bars
first_25_by_entry,BTCUSDT,14.0,2022-04-11T00:00:00+00:00,2022-04-11T00:20:00+00:00,42140.3,41838.0,302.3000000000029,-1.041819682434667,-1.041819682434667,0.0,SL,5
first_25_be_exits,BTCUSDT,14.0,2022-03-08T16:00:00+00:00,2022-03-08T18:00:00+00:00,38649.8,38000.0,649.8000000000029,-1.0178438596491228,0.682156140350875,1.699999999999998,BE,25
first_25_be_exits,SOLUSDT,14.0,2022-03-11T20:00:00+00:00,2022-03-11T20:00:00+00:00,80.55,80.33,0.2199999999999988,-1.1098409090909096,0.5901590909090775,1.699999999999987,BE,1
first_25_be_exits,SOLUSDT,14.0,2022-03-14T00:00:00+00:00,2022-03-14T03:40:00+00:00,78.68,77.54,1.1400000000000006,13.979294736842103,0.6792947368421065,-13.299999999999997,BE,45
first_25_be_exits,SOLUSDT,14.0,2022-03-31T12:00:00+00:00,2022-03-31T12:15:00+00:00,127.24,128.07,0.8299999999999983,-1.0459903614457833,0.654009638554222,1.7000000000000053,BE,4
first_25_be_exits,SOLUSDT,14.0,2022-04-04T00:00:00+00:00,2022-04-04T11:05:00+00:00,136.87,140.02,3.1500000000000057,13.986964761904762,0.6869647619047646,-13.299999999999997,BE,134
first_25_be_exits,ETHUSDT,14.0,2022-04-07T00:00:00+00:00,2022-04-07T00:00:00+00:00,3166.77,3160.19,6.579999999999927,-1.1443816109422509,0.5556183890577215,1.6999999999999724,BE,1
first_25_be_exits,XRPUSDT,14.0,2022-04-07T16:00:00+00:00,2022-04-08T00:00:00+00:00,0.7776,0.7674,0.0101999999999999,-1.0228705882352942,0.6771294117647102,1.7000000000000044,BE,97
first_25_be_exits,LINKUSDT,14.0,2022-04-07T16:00:00+00:00,2022-04-07T19:45:00+00:00,15.482,15.28,0.2019999999999999,-1.022993069306931,0.6770069306930737,1.7000000000000046,BE,46
first_25_be_exits,BTCUSDT,14.0,2022-04-08T12:00:00+00:00,2022-04-08T12:05:00+00:00,43289.9,43238.3,51.599999999998545,-1.251685465116286,0.4483145348837843,1.7000000000000703,BE,2
first_25_be_exits,LINKUSDT,14.0,2022-04-09T00:00:00+00:00,2022-04-09T10:30:00+00:00,15.115,15.006,0.1089999999999999,-1.0416009174311929,0.6583990825688057,1.6999999999999986,BE,127
first_25_be_exits,SOLUSDT,14.0,2022-04-11T16:00:00+00:00,2022-04-11T16:00:00+00:00,101.36,101.13,0.2300000000000039,-1.1322086956521715,0.5677913043478222,1.6999999999999937,BE,1
first_25_be_exits,ETHUSDT,14.0,2022-04-13T12:00:00+00:00,2022-04-13T12:00:00+00:00,3013.18,3004.19,8.989999999999782,-1.100551056729702,0.5994489432702776,1.6999999999999797,BE,1
first_25_be_exits,ETHUSDT,14.0,2022-04-14T20:00:00+00:00,2022-04-15T13:45:00+00:00,2993.71,2973.47,20.240000000000236,-1.0443731719367584,0.6556268280632394,1.6999999999999977,BE,214
first_25_be_exits,BTCUSDT,14.0,2022-04-18T00:00:00+00:00,2022-04-18T01:10:00+00:00,39649.1,39510.0,139.09999999999854,-1.085512077641985,0.6144879223580411,1.7000000000000262,BE,15
first_25_be_exits,ETHUSDT,14.0,2022-04-18T08:00:00+00:00,2022-04-18T08:25:00+00:00,2891.18,2875.87,15.309999999999944,13.943347224036575,0.6433472240365862,-13.299999999999988,BE,6
first_25_be_exits,LINKUSDT,14.0,2022-04-18T08:00:00+00:00,2022-04-18T08:00:00+00:00,13.196,13.135,0.0609999999999999,13.935101639344262,0.6351016393442622,-13.3,BE,1
first_25_be_exits,BTCUSDT,14.0,2022-04-18T08:00:00+00:00,2022-04-18T15:20:00+00:00,38902.2,38465.7,436.5,-1.026736907216495,0.6732630927835118,1.7000000000000068,BE,89
first_25_be_exits,XRPUSDT,14.0,2022-04-24T12:00:00+00:00,2022-04-24T12:05:00+00:00,0.7045,0.703,0.0015,-1.1408999999999947,0.5590999999999757,1.6999999999999704,BE,2
first_25_be_exits,SOLUSDT,14.0,2022-04-25T08:00:00+00:00,2022-04-25T11:20:00+00:00,95.08,94.1,0.980000000000004,-1.0291061224489797,0.6708938775510249,1.7000000000000046,BE,41
first_25_be_exits,BTCUSDT,14.0,2022-04-25T08:00:00+00:00,2022-04-25T11:20:00+00:00,38437.2,38111.0,326.1999999999971,-1.0353499693439612,0.6646500306560345,1.6999999999999957,BE,41
first_25_be_exits,ETHUSDT,14.0,2022-04-27T00:00:00+00:00,2022-04-27T14:10:00+00:00,2807.89,2761.27,46.61999999999989,-1.0180687902187902,0.6819312097812117,1.700000000000002,BE,171
first_25_be_exits,LINKUSDT,14.0,2022-04-29T12:00:00+00:00,2022-04-29T13:10:00+00:00,12.166,12.066,0.0999999999999996,-1.036498,0.6635020000000051,1.700000000000005,BE,15
first_25_be_exits,SOLUSDT,14.0,2022-04-29T20:00:00+00:00,2022-04-29T22:15:00+00:00,92.87,92.26,0.6099999999999994,-1.045673770491803,0.654326229508185,1.6999999999999882,BE,28
first_25_be_exits,LINKUSDT,14.0,2022-04-29T20:00:00+00:00,2022-04-29T20:20:00+00:00,11.917,11.824,0.0929999999999999,-1.038441935483871,0.6615580645161214,1.6999999999999924,BE,5
first_25_be_exits,BTCUSDT,14.0,2022-05-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,37614.4,37550.0,64.40000000000146,-1.1752223602484433,0.524777639751568,1.7000000000000113,BE,1
