symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars
ETHUSDT,14.0,2022-10-11T20:00:00+00:00,2022-10-12T07:25:00+00:00,1322,1,1281.95,1267.74,14.210000000000036,1480.8900000000006,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0270643912737507,0.6729356087262556,BE,138
ETHUSDT,14.0,2022-10-25T20:00:00+00:00,2022-10-25T20:20:00+00:00,1406,-1,1492.98,1533.68,40.700000000000045,923.1799999999994,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0110047665847666,0.6889952334152328,BE,5
ETHUSDT,14.0,2022-10-29T12:00:00+00:00,2022-10-29T17:50:00+00:00,1428,-1,1614.43,1654.86,40.429999999999836,1048.4100000000024,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0119794459559734,-1.0119794459559734,SL,71
ETHUSDT,14.0,2022-10-30T08:00:00+00:00,2022-10-30T08:25:00+00:00,1433,-1,1628.18,1639.87,11.689999999999827,1464.5200000000025,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0417839178785293,0.658216082121461,BE,6
ETHUSDT,14.0,2022-11-08T12:00:00+00:00,2022-11-08T14:45:00+00:00,1488,1,1476.23,1430.0,46.23000000000002,2123.4500000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.009579688513952,-1.009579688513952,SL,34
ETHUSDT,14.0,2022-11-11T04:00:00+00:00,2022-11-11T06:20:00+00:00,1504,1,1238.24,1219.01,19.230000000000018,1507.4600000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0193173166926677,0.6806826833073323,BE,29
ETHUSDT,14.0,2022-11-14T00:00:00+00:00,2022-11-14T00:20:00+00:00,1521,1,1220.78,1200.0,20.779999999999973,1511.6999999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0176243503368625,-1.0176243503368625,SL,5
ETHUSDT,14.0,2022-11-20T12:00:00+00:00,2022-11-20T12:00:00+00:00,1560,1,1166.78,1156.5,10.279999999999973,1310.6999999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0340500000000001,-1.0340500000000001,SL,1
ETHUSDT,14.0,2022-11-21T00:00:00+00:00,2022-11-21T00:05:00+00:00,1563,1,1141.53,1131.6,9.930000000000064,1280.5500000000009,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0344873111782475,-1.0344873111782475,SL,2
ETHUSDT,14.0,2022-12-16T12:00:00+00:00,2022-12-16T14:15:00+00:00,1716,1,1212.1,1192.42,19.679999999999836,1487.6199999999976,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0184771341463417,-1.0184771341463417,SL,28
ETHUSDT,14.0,2023-01-09T04:00:00+00:00,2023-01-09T04:05:00+00:00,1858,-1,1309.69,1314.0,4.309999999999945,1249.3500000000008,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0911617169373562,-1.0911617169373562,SL,2
ETHUSDT,14.0,2023-01-10T12:00:00+00:00,2023-01-10T14:05:00+00:00,1866,-1,1329.29,1336.27,6.980000000000018,1231.5699999999997,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0571328080229225,-1.0571328080229225,SL,26
ETHUSDT,14.0,2023-01-12T00:00:00+00:00,2023-01-12T00:50:00+00:00,1875,-1,1389.25,1400.0,10.75,1238.75,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0387697674418606,-1.0387697674418606,SL,11
ETHUSDT,14.0,2023-01-16T20:00:00+00:00,2023-01-16T23:15:00+00:00,1904,-1,1592.0,1610.5,18.5,1333.0,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0258162162162163,0.6741837837837863,BE,40
ETHUSDT,14.0,2023-02-10T00:00:00+00:00,2023-02-10T15:40:00+00:00,2049,1,1544.67,1522.0,22.670000000000073,1862.050000000001,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0204411557123951,-1.0204411557123951,SL,189
ETHUSDT,14.0,2023-02-13T00:00:00+00:00,2023-02-13T09:15:00+00:00,2067,1,1514.48,1491.0,23.480000000000018,1843.2000000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.019350255536627,-1.019350255536627,SL,112
ETHUSDT,14.0,2023-02-14T04:00:00+00:00,2023-02-16T16:05:00+00:00,2074,1,1497.59,1460.0,37.58999999999992,2023.8499999999988,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0119520351157223,5.488047964884281,BE,722
ETHUSDT,14.0,2023-03-09T00:00:00+00:00,2023-03-09T03:10:00+00:00,2211,1,1531.81,1520.0,11.809999999999945,1697.1499999999992,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.038911346316681,0.6610886536833268,BE,39
ETHUSDT,14.0,2023-04-14T04:00:00+00:00,2023-04-14T15:00:00+00:00,2428,-1,2109.31,2137.64,28.329999999999927,1712.690000000001,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.022336498411578,0.6776635015884285,BE,133
ETHUSDT,14.0,2023-04-21T12:00:00+00:00,2023-04-21T12:05:00+00:00,2472,1,1908.17,1895.0,13.170000000000073,2092.550000000001,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.043466287015945,-1.043466287015945,SL,2
ETHUSDT,14.0,2023-04-24T08:00:00+00:00,2023-04-24T13:35:00+00:00,2489,1,1844.76,1825.55,19.210000000000036,2113.7000000000007,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0288093701197292,0.6711906298802754,BE,68
ETHUSDT,14.0,2023-05-11T20:00:00+00:00,2023-05-11T21:00:00+00:00,2594,1,1783.81,1768.42,15.389999999999873,1999.2699999999982,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0347721247563355,0.6652278752436644,BE,13
ETHUSDT,14.0,2023-05-12T04:00:00+00:00,2023-05-12T04:00:00+00:00,2596,1,1762.82,1757.0,5.819999999999936,1844.299999999999,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0908670103092792,-1.0908670103092792,SL,1
ETHUSDT,14.0,2023-06-05T16:00:00+00:00,2023-06-05T16:00:00+00:00,2743,1,1819.0,1818.88,0.11999999999989086,1820.6799999999985,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-5.547500000004136,-5.547500000004136,SL,1
ETHUSDT,14.0,2023-06-10T08:00:00+00:00,2023-06-10T08:00:00+00:00,2771,1,1731.4,1723.0,8.400000000000091,1849.0000000000014,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0618357142857135,-1.0618357142857135,SL,1
ETHUSDT,14.0,2023-06-12T00:00:00+00:00,2023-06-12T02:20:00+00:00,2781,1,1751.8,1737.29,14.509999999999991,1954.9399999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0362191592005514,-1.0362191592005514,SL,29
ETHUSDT,14.0,2023-06-13T16:00:00+00:00,2023-06-13T16:40:00+00:00,2791,1,1729.58,1722.53,7.0499999999999545,1828.2799999999993,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0735991489361707,0.626400851063826,BE,9
ETHUSDT,14.0,2023-06-14T20:00:00+00:00,2023-06-14T20:00:00+00:00,2798,1,1727.57,1718.0,9.569999999999936,1861.549999999999,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.054155799373041,-1.054155799373041,SL,1
ETHUSDT,14.0,2023-06-21T20:00:00+00:00,2023-06-22T00:25:00+00:00,2840,-1,1881.91,1901.6,19.689999999999827,1606.2500000000025,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.028673082783139,-1.028673082783139,SL,54
ETHUSDT,14.0,2023-07-24T16:00:00+00:00,2023-07-25T02:35:00+00:00,3037,1,1842.42,1829.0,13.420000000000073,2030.300000000001,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0411867362146048,0.6588132637853917,BE,128
ETHUSDT,14.0,2023-08-01T04:00:00+00:00,2023-08-02T15:05:00+00:00,3082,1,1825.63,1808.47,17.160000000000082,2065.8700000000013,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0319166083916083,0.6680833916083984,BE,422
ETHUSDT,14.0,2023-08-16T16:00:00+00:00,2023-08-16T16:10:00+00:00,3175,1,1819.91,1817.92,1.990000000000009,1847.7700000000002,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.274358291457285,-1.274358291457285,SL,3
ETHUSDT,14.0,2023-08-24T16:00:00+00:00,2023-08-24T16:00:00+00:00,3223,1,1642.79,1641.04,1.75,1667.29,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.281621142857143,0.41837885714280515,BE,1
ETHUSDT,14.0,2023-08-25T16:00:00+00:00,2023-08-25T17:45:00+00:00,3229,1,1645.23,1635.01,10.220000000000027,1788.3100000000004,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.048294422700587,-1.048294422700587,SL,22
ETHUSDT,14.0,2023-08-28T12:00:00+00:00,2023-08-28T12:25:00+00:00,3246,1,1639.53,1618.0,21.529999999999973,1940.9499999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.022845285647933,0.6771547143520638,BE,6
ETHUSDT,14.0,2023-09-01T20:00:00+00:00,2023-09-01T20:30:00+00:00,3272,1,1618.66,1601.22,17.440000000000055,1862.8200000000008,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0278439220183486,0.6721560779816541,BE,7
ETHUSDT,14.0,2023-09-11T12:00:00+00:00,2023-09-11T14:10:00+00:00,3330,1,1585.87,1573.78,12.089999999999918,1755.1299999999987,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.039351612903226,-1.039351612903226,SL,27
ETHUSDT,14.0,2023-09-12T08:00:00+00:00,2023-09-14T04:45:00+00:00,3335,1,1579.16,1528.61,50.55000000000018,2286.8600000000024,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0093718694362017,0.6906281305638001,BE,538
ETHUSDT,14.0,2023-10-14T08:00:00+00:00,2023-10-14T13:45:00+00:00,3527,1,1547.35,1542.74,4.6099999999999,1611.8899999999985,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,13.899304772234272,0.5993047722342564,BE,70
ETHUSDT,14.0,2023-10-23T04:00:00+00:00,2023-10-23T05:30:00+00:00,3580,-1,1693.62,1702.11,8.490000000000009,1574.7599999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0598452296819787,-1.0598452296819787,SL,19
ETHUSDT,14.0,2023-10-23T20:00:00+00:00,2023-10-23T20:05:00+00:00,3584,-1,1707.85,1712.0,4.150000000000091,1649.7499999999986,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.1234590361445755,-1.1234590361445755,SL,2
ETHUSDT,14.0,2023-10-26T08:00:00+00:00,2023-10-26T08:00:00+00:00,3599,-1,1850.57,1859.0,8.430000000000064,1732.549999999999,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0658565836298928,-1.0658565836298928,SL,1
ETHUSDT,14.0,2023-11-09T16:00:00+00:00,2023-11-09T16:10:00+00:00,3685,-1,2039.55,2065.0,25.450000000000045,1683.2499999999993,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0240418467583496,0.6759581532416512,BE,3
ETHUSDT,14.0,2023-11-10T00:00:00+00:00,2023-11-10T00:20:00+00:00,3687,-1,2122.92,2134.3,11.38000000000011,1963.5999999999985,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0559644991212649,0.6440355008787191,BE,5
ETHUSDT,14.0,2023-12-04T08:00:00+00:00,2023-12-04T09:35:00+00:00,3833,-1,2247.58,2267.0,19.420000000000073,1975.699999999999,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.034720597322348,-1.034720597322348,SL,20
ETHUSDT,14.0,2024-01-03T20:00:00+00:00,2024-01-09T00:35:00+00:00,4016,1,2206.79,2067.16,139.6300000000001,4161.6100000000015,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0047413664685239,0.6952586335314754,BE,1496
ETHUSDT,14.0,2024-02-19T08:00:00+00:00,2024-02-19T08:05:00+00:00,4295,-1,2927.89,2934.0,6.110000000000127,2842.349999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.1437589198035976,0.5562410801963948,BE,2
ETHUSDT,14.0,2024-02-20T00:00:00+00:00,2024-02-20T10:10:00+00:00,4299,-1,2946.55,2988.22,41.66999999999962,2363.1700000000055,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0212134629229663,0.678786537077037,BE,123
ETHUSDT,14.0,2024-02-21T00:00:00+00:00,2024-02-21T01:00:00+00:00,4305,-1,3017.22,3036.83,19.610000000000127,2742.679999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0461583885772563,0.6538416114227554,BE,13
ETHUSDT,14.0,2024-02-27T04:00:00+00:00,2024-02-28T07:45:00+00:00,4342,-1,3222.12,3295.57,73.45000000000027,2193.819999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0131604628999318,-1.0131604628999318,SL,334
ETHUSDT,14.0,2024-02-28T08:00:00+00:00,2024-02-28T08:00:00+00:00,4349,-1,3306.44,3309.99,3.549999999999727,3256.740000000004,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.2794174647887537,-1.2794174647887537,SL,1
ETHUSDT,14.0,2024-02-29T00:00:00+00:00,2024-02-29T08:10:00+00:00,4353,-1,3387.07,3502.07,115.0,1777.0700000000002,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0088358347826087,-1.0088358347826087,SL,99
ETHUSDT,14.0,2024-03-05T00:00:00+00:00,2024-03-05T00:30:00+00:00,4383,-1,3629.72,3644.77,15.050000000000182,3419.0199999999973,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0723532225913612,0.6276467774086508,BE,7
ETHUSDT,14.0,2024-03-16T20:00:00+00:00,2024-03-16T20:45:00+00:00,4454,1,3603.02,3571.21,31.809999999999945,4048.359999999999,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0339800691606413,0.6660199308393544,BE,10
ETHUSDT,14.0,2024-03-18T20:00:00+00:00,2024-03-19T00:35:00+00:00,4466,1,3482.09,3454.72,27.370000000000346,3865.270000000005,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.038166861527219,0.661833138472776,BE,56
ETHUSDT,14.0,2024-03-19T04:00:00+00:00,2024-03-19T05:40:00+00:00,4468,1,3421.68,3363.51,58.16999999999962,4236.059999999994,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0176466219700877,-1.0176466219700877,SL,21
ETHUSDT,14.0,2024-04-02T12:00:00+00:00,2024-04-02T13:20:00+00:00,4554,1,3311.11,3278.45,32.66000000000031,3768.3500000000045,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.030414360073484,-1.030414360073484,SL,17
ETHUSDT,14.0,2024-04-04T04:00:00+00:00,2024-04-04T04:15:00+00:00,4564,1,3276.35,3264.01,12.33999999999969,3449.1099999999956,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0796519448946535,-1.0796519448946535,SL,4
ETHUSDT,14.0,2024-04-05T12:00:00+00:00,2024-04-05T12:00:00+00:00,4572,1,3245.49,3237.21,8.279999999999745,3361.409999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.117590217391308,-1.117590217391308,SL,1
ETHUSDT,14.0,2024-04-12T20:00:00+00:00,2024-04-13T19:50:00+00:00,4616,1,3206.93,3062.04,144.88999999999987,5235.389999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.006640064876803,-1.006640064876803,SL,287
ETHUSDT,14.0,2024-04-13T20:00:00+00:00,2024-04-13T20:05:00+00:00,4622,1,3083.37,2971.1,112.26999999999998,4655.15,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0082391645141178,-1.0082391645141178,SL,2
ETHUSDT,14.0,2024-04-16T16:00:00+00:00,2024-04-16T16:45:00+00:00,4639,1,3007.62,2976.43,31.190000000000055,3444.2800000000007,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0289286950945815,0.67107130490542,BE,10
ETHUSDT,14.0,2024-04-17T16:00:00+00:00,2024-04-17T16:05:00+00:00,4645,1,2945.6,2924.0,21.59999999999991,3247.9999999999986,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0409111111111113,-1.0409111111111113,SL,2
ETHUSDT,14.0,2024-04-30T12:00:00+00:00,2024-04-30T12:00:00+00:00,4722,1,3005.94,3002.17,3.769999999999982,3058.72,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.2391994694960224,-1.2391994694960224,SL,1
ETHUSDT,14.0,2024-05-01T08:00:00+00:00,2024-05-01T08:00:00+00:00,4727,1,2868.48,2851.0,17.480000000000018,3113.2000000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0492302059496568,-1.0492302059496568,SL,1
ETHUSDT,14.0,2024-05-10T20:00:00+00:00,2024-05-11T01:30:00+00:00,4784,1,2900.47,2877.0,23.4699999999998,3229.049999999997,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.037074605879847,0.6629253941201434,BE,67
ETHUSDT,14.0,2024-05-20T20:00:00+00:00,2024-05-20T20:00:00+00:00,4844,-1,3438.29,3459.61,21.320000000000164,3139.8099999999977,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0483811913696057,-1.0483811913696057,SL,1
ETHUSDT,14.0,2024-06-11T04:00:00+00:00,2024-06-11T04:10:00+00:00,4972,1,3596.75,3560.0,36.75,4111.25,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0293612244897958,-1.0293612244897958,SL,3
ETHUSDT,14.0,2024-06-13T04:00:00+00:00,2024-06-13T09:30:00+00:00,4984,1,3503.35,3476.26,27.08999999999969,3882.6099999999956,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0387967884828355,-1.0387967884828355,SL,67
ETHUSDT,14.0,2024-06-13T12:00:00+00:00,2024-06-13T12:30:00+00:00,4986,1,3496.5,3472.21,24.289999999999964,3836.5599999999995,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0431844380403459,0.6568155619596616,BE,7
ETHUSDT,14.0,2024-06-14T16:00:00+00:00,2024-06-14T16:00:00+00:00,4993,1,3461.79,3461.01,0.7799999999997453,3472.7099999999964,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-2.3314576923081267,-2.3314576923081267,SL,1
ETHUSDT,14.0,2024-06-24T08:00:00+00:00,2024-06-24T08:30:00+00:00,5051,1,3367.68,3352.47,15.210000000000036,3580.6200000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0664236686390531,0.6335763313609409,BE,7
ETHUSDT,14.0,2024-07-03T12:00:00+00:00,2024-07-03T12:35:00+00:00,5106,1,3306.07,3281.0,25.070000000000164,3657.0500000000025,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0395620662145988,-1.0395620662145988,SL,8
ETHUSDT,14.0,2024-07-16T00:00:00+00:00,2024-07-16T00:00:00+00:00,5181,-1,3481.62,3493.94,12.320000000000164,3309.1399999999976,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0847797077922066,-1.0847797077922066,SL,1
ETHUSDT,14.0,2024-07-25T04:00:00+00:00,2024-07-25T04:05:00+00:00,5236,1,3166.41,3148.78,17.629999999999654,3413.229999999995,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0538810550198536,-1.0538810550198536,SL,2
ETHUSDT,14.0,2024-08-01T04:00:00+00:00,2024-08-01T04:05:00+00:00,5278,1,3177.0,3169.15,7.849999999999909,3286.8999999999987,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.121414012738855,0.5785859872611393,BE,2
ETHUSDT,14.0,2024-08-01T16:00:00+00:00,2024-08-01T16:00:00+00:00,5281,1,3115.68,3100.84,14.83999999999969,3323.4399999999955,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0629854447439366,-1.0629854447439366,SL,1
ETHUSDT,14.0,2024-08-02T16:00:00+00:00,2024-08-02T21:10:00+00:00,5287,1,3037.5,2983.57,53.929999999999836,3792.5199999999977,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0168969033932878,-1.0168969033932878,SL,63
ETHUSDT,14.0,2024-08-28T00:00:00+00:00,2024-08-28T13:50:00+00:00,5439,1,2455.98,2388.0,67.98000000000002,3407.7000000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0108383936451897,0.6891616063548068,BE,167
ETHUSDT,14.0,2024-09-04T04:00:00+00:00,2024-09-05T03:05:00+00:00,5482,1,2371.92,2304.87,67.05000000000018,3310.6200000000026,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0106126174496644,0.6893873825503329,BE,278
ETHUSDT,14.0,2024-09-06T16:00:00+00:00,2024-09-06T16:15:00+00:00,5497,1,2289.03,2264.4,24.63000000000011,2633.8500000000017,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.027880998781973,-1.027880998781973,SL,4
ETHUSDT,14.0,2024-09-07T20:00:00+00:00,2024-09-07T21:10:00+00:00,5504,1,2289.03,2262.01,27.019999999999982,2667.31,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0254148408586232,-1.0254148408586232,SL,15
ETHUSDT,14.0,2024-09-08T16:00:00+00:00,2024-09-08T16:05:00+00:00,5509,1,2244.68,2238.88,5.799999999999727,2325.879999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,13.88389586206896,0.5838958620689836,BE,2
ETHUSDT,14.0,2024-10-01T20:00:00+00:00,2024-10-01T20:35:00+00:00,5648,1,2487.68,2425.17,62.50999999999976,3362.8199999999965,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0119389537673973,-1.0119389537673973,SL,8
ETHUSDT,14.0,2024-10-23T20:00:00+00:00,2024-10-25T23:05:00+00:00,5780,1,2511.77,2443.01,68.75999999999976,3474.4099999999967,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0109588568935428,-1.0109588568935428,SL,614
ETHUSDT,14.0,2024-10-26T16:00:00+00:00,2024-10-26T16:45:00+00:00,5797,1,2456.86,2441.68,15.180000000000291,2669.380000000004,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,13.951445454545455,0.6514454545454554,BE,10
ETHUSDT,14.0,2024-11-03T04:00:00+00:00,2024-11-03T14:50:00+00:00,5842,1,2448.97,2420.63,28.33999999999969,2845.7299999999955,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0259241707833453,-1.0259241707833453,SL,131
ETHUSDT,14.0,2024-11-04T20:00:00+00:00,2024-11-04T21:20:00+00:00,5852,1,2430.06,2405.1,24.960000000000036,2779.5000000000005,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.029207451923077,-1.029207451923077,SL,17
ETHUSDT,14.0,2024-11-05T20:00:00+00:00,2024-11-05T20:00:00+00:00,5858,1,2407.3,2400.23,7.070000000000164,2506.2800000000025,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,13.897851485148518,0.5978514851485107,BE,1
ETHUSDT,14.0,2024-11-07T04:00:00+00:00,2024-11-07T15:40:00+00:00,5866,-1,2854.18,2882.56,28.38000000000011,2456.8599999999983,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0301710359408032,0.6698289640591936,BE,141
ETHUSDT,14.0,2024-11-07T20:00:00+00:00,2024-11-07T20:15:00+00:00,5870,-1,2886.0,2895.66,9.659999999999854,2750.760000000002,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.089627329192548,-1.089627329192548,SL,4
ETHUSDT,14.0,2024-12-10T16:00:00+00:00,2024-12-10T16:00:00+00:00,6067,1,3568.12,3554.46,13.659999999999854,3759.359999999998,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.07836281112738,-1.07836281112738,SL,1
ETHUSDT,14.0,2024-12-19T00:00:00+00:00,2024-12-19T00:00:00+00:00,6117,1,3625.41,3615.01,10.399999999999636,3771.0099999999948,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.1045791346153884,0.5954208653846117,BE,1
ETHUSDT,14.0,2024-12-19T16:00:00+00:00,2024-12-19T17:20:00+00:00,6121,1,3612.46,3571.12,41.340000000000146,4191.220000000002,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0262152394775035,-1.0262152394775035,SL,17
ETHUSDT,14.0,2024-12-21T20:00:00+00:00,2024-12-21T21:35:00+00:00,6134,1,3359.4,3325.22,34.18000000000029,3837.920000000004,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0294856641310706,-1.0294856641310706,SL,20
ETHUSDT,14.0,2024-12-22T16:00:00+00:00,2024-12-22T16:15:00+00:00,6139,1,3300.95,3273.0,27.949999999999818,3692.2499999999973,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0354305903398928,0.6645694096601136,BE,4
ETHUSDT,14.0,2025-01-08T04:00:00+00:00,2025-01-08T05:05:00+00:00,6238,1,3359.33,3340.01,19.31999999999971,3629.809999999996,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.052163509316771,-1.052163509316771,SL,14
ETHUSDT,14.0,2025-01-10T16:00:00+00:00,2025-01-10T17:45:00+00:00,6253,1,3243.69,3193.43,50.26000000000022,3947.330000000003,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0193614604058894,0.6806385395941126,BE,22
ETHUSDT,14.0,2025-01-13T08:00:00+00:00,2025-01-13T08:20:00+00:00,6269,1,3200.54,3179.49,21.050000000000182,3495.2400000000025,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.045613396674584,-1.045613396674584,SL,5
ETHUSDT,14.0,2025-01-27T08:00:00+00:00,2025-01-27T12:55:00+00:00,6353,1,3069.12,3020.17,48.94999999999982,3754.4199999999973,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.018809724208376,0.681190275791624,BE,60
ETHUSDT,14.0,2025-02-02T20:00:00+00:00,2025-02-02T22:30:00+00:00,6392,1,2957.76,2889.97,67.79000000000042,3906.820000000006,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0130893642130108,-1.0130893642130108,SL,31
ETHUSDT,14.0,2025-02-04T08:00:00+00:00,2025-02-04T10:40:00+00:00,6401,1,2702.36,2661.22,41.14000000000033,3278.3200000000047,1.0,0.7,6.5,5.5,,,40,70,28,2,5.0,3.0,-1.0197060768108894,0.6802939231891104,BE,33
