symbol,strategy_id,tp_r,entry_ts_utc,exit_ts_utc,side,entry_price,stop_init,risk,tp_price,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,bb_period,bb_std,atr_mult,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_ratio,er,structure,vol,regime,entry_idx_4h
XRPUSDT,bb_balanced,2.0,2022-03-04 04:00:00+00:00,2022-03-04 22:30:00+00:00,1,0.7371,0.7018777762980533,0.03522222370194672,0.8075444474038934,3.0,-1.00627814,-1.00627814,SL,223,20,2.0,1.5,0.790301,0.742399,0.76635,6.250623,0.023481,0.8256,0.0492,BALANCED,NORMAL,BALANCED_NORMAL,355
XRPUSDT,bb_balanced,2.0,2022-03-09 16:00:00+00:00,2022-03-11 21:20:00+00:00,-1,0.7665,0.7950147811813454,0.028514781181345428,0.7094704376373091,3.0,-1.00806424,-1.00806424,SL,641,20,2.0,1.5,0.759856,0.706004,0.73293,7.34749,0.01901,0.8419,0.1232,BALANCED,NORMAL,BALANCED_NORMAL,388
XRPUSDT,bb_balanced,2.0,2022-03-17 00:00:00+00:00,2022-03-19 05:40:00+00:00,-1,0.7915,0.8183707231145203,0.026870723114520323,0.7377585537709593,3.0,-1.00883676,-1.00883676,SL,645,20,2.0,1.5,0.787833,0.747317,0.767575,5.278319,0.017914,0.9003,0.0519,BALANCED,NORMAL,BALANCED_NORMAL,432
XRPUSDT,bb_balanced,2.0,2022-03-28 00:00:00+00:00,2022-03-28 05:35:00+00:00,-1,0.8578,0.8751400042772198,0.017340004277219823,0.8231199914455604,3.0,-1.01484083,-1.01484083,SL,68,20,2.0,1.5,0.8511,0.82073,0.835915,3.633183,0.01156,0.8054,0.1845,BALANCED,NORMAL,BALANCED_NORMAL,498
XRPUSDT,bb_balanced,2.0,2022-03-31 16:00:00+00:00,2022-04-06 00:15:00+00:00,1,0.823,0.7894886112069851,0.03351138879301485,0.8900227775860297,3.0,-1.00736764,-1.00736764,SL,964,20,2.0,1.5,0.891834,0.838576,0.865205,6.155476,0.022341,1.4542,0.2398,BALANCED,NORMAL,BALANCED_NORMAL,520
XRPUSDT,bb_balanced,2.0,2022-04-11 04:00:00+00:00,2022-04-11 09:15:00+00:00,1,0.7381,0.7171746029510042,0.020925397048995764,0.7799507940979915,3.0,-1.01058188,-1.01058188,SL,64,20,2.0,1.5,0.788553,0.739847,0.7642,6.373481,0.01395,0.8072,0.3188,BALANCED,NORMAL,BALANCED_NORMAL,571
XRPUSDT,bb_balanced,2.0,2022-04-18 08:00:00+00:00,2022-04-23 04:20:00+00:00,1,0.734,0.7065166939388112,0.02748330606118876,0.7889666121223775,3.0,-1.00801214,-1.00801214,SL,1397,20,2.0,1.5,0.796755,0.748235,0.772495,6.281002,0.018322,1.1094,0.0417,BALANCED,NORMAL,BALANCED_NORMAL,614
XRPUSDT,bb_balanced,2.0,2022-04-22 00:00:00+00:00,2022-04-23 04:20:00+00:00,1,0.732,0.707620570130649,0.024379429869350933,0.7807588597387018,3.0,-1.00900759,-1.00900759,SL,341,20,2.0,1.5,0.781323,0.738327,0.759825,5.658693,0.016253,0.9589,0.0787,BALANCED,NORMAL,BALANCED_NORMAL,636
XRPUSDT,bb_balanced,2.0,2022-05-04 20:00:00+00:00,2022-05-05 15:05:00+00:00,-1,0.6388,0.662594136124466,0.023794136124466014,0.591211727751068,3.0,1.99194591,1.99194591,TP,230,20,2.0,1.5,0.632346,0.594744,0.613545,6.128544,0.015863,0.9855,0.3074,BALANCED,NORMAL,BALANCED_NORMAL,713
XRPUSDT,bb_balanced,2.0,2022-05-18 16:00:00+00:00,2022-05-26 08:20:00+00:00,1,0.4074,0.3817814437824025,0.02561855621759751,0.458637112435195,3.0,-1.00477076,-1.00477076,SL,2213,20,2.0,1.5,0.443738,0.409942,0.42684,7.917654,0.017079,0.6534,0.0854,BALANCED,NORMAL,BALANCED_NORMAL,796
XRPUSDT,bb_balanced,2.0,2022-05-25 12:00:00+00:00,2022-05-26 08:20:00+00:00,1,0.3966,0.38151009413123793,0.015089905868762077,0.42677981173752416,3.0,-1.00788474,-1.00788474,SL,245,20,2.0,1.5,0.428441,0.396819,0.41263,7.663289,0.01006,0.7488,0.2174,BALANCED,NORMAL,BALANCED_NORMAL,837
XRPUSDT,bb_balanced,2.0,2022-05-30 04:00:00+00:00,2022-05-30 21:15:00+00:00,-1,0.3978,0.4102025192625835,0.012402519262583511,0.37299496147483296,3.0,-1.00962224,-1.00962224,SL,208,20,2.0,1.5,0.397222,0.377948,0.387585,4.973094,0.008268,0.8149,0.1164,BALANCED,NORMAL,BALANCED_NORMAL,865
XRPUSDT,bb_balanced,2.0,2022-06-07 20:00:00+00:00,2022-06-10 13:25:00+00:00,-1,0.4139,0.42660846089738635,0.012708460897386364,0.38848307820522726,3.0,1.99022934,1.99022934,TP,786,20,2.0,1.5,0.409493,0.383367,0.39643,6.590211,0.008472,0.9931,0.3246,BALANCED,NORMAL,BALANCED_NORMAL,917
XRPUSDT,bb_balanced,2.0,2022-06-10 16:00:00+00:00,2022-06-11 11:35:00+00:00,1,0.3872,0.37508087668444673,0.01211912331555326,0.4114382466311065,3.0,-1.00958485,-1.00958485,SL,236,20,2.0,1.5,0.411233,0.388857,0.400045,5.593607,0.008079,1.0045,0.0375,BALANCED,NORMAL,BALANCED_NORMAL,934
XRPUSDT,bb_balanced,2.0,2022-06-18 20:00:00+00:00,2022-06-21 13:45:00+00:00,1,0.2953,0.275675218833151,0.019624781166849015,0.33454956233369804,3.0,1.99548581,1.99548581,TP,790,20,2.0,1.5,0.340539,0.296741,0.31864,13.745169,0.013083,0.9964,0.1021,BALANCED,NORMAL,BALANCED_NORMAL,983
XRPUSDT,bb_balanced,2.0,2022-06-23 20:00:00+00:00,2022-06-24 01:00:00+00:00,-1,0.3325,0.3452543313687527,0.012754331368752703,0.3069913372624946,3.0,-1.00782087,-1.00782087,SL,61,20,2.0,1.5,0.332229,0.317541,0.324885,4.520933,0.008503,0.6714,0.0958,BALANCED,NORMAL,BALANCED_NORMAL,1013
XRPUSDT,bb_balanced,2.0,2022-06-27 16:00:00+00:00,2022-06-28 18:05:00+00:00,1,0.3528,0.3375847057247163,0.015215294275283675,0.38323058855056735,3.0,-1.00695616,-1.00695616,SL,314,20,2.0,1.5,0.37457,0.35417,0.36437,5.598608,0.010144,0.9341,0.2054,BALANCED,NORMAL,BALANCED_NORMAL,1036
XRPUSDT,bb_balanced,2.0,2022-07-04 12:00:00+00:00,2022-07-07 00:10:00+00:00,-1,0.3229,0.334563226483259,0.01166322648325896,0.2995735470334821,3.0,-1.00830559,-1.00830559,SL,723,20,2.0,1.5,0.322547,0.307703,0.315125,4.710401,0.007775,0.8064,0.029,BALANCED,NORMAL,BALANCED_NORMAL,1077
XRPUSDT,bb_balanced,2.0,2022-07-07 00:00:00+00:00,2022-07-07 20:25:00+00:00,-1,0.3321,0.34244630582551827,0.010346305825518265,0.3114073883489635,3.0,-1.00962952,-1.00962952,SL,246,20,2.0,1.5,0.331002,0.315058,0.32303,4.935905,0.006898,0.786,0.3084,BALANCED,NORMAL,BALANCED_NORMAL,1092
XRPUSDT,bb_balanced,2.0,2022-07-10 16:00:00+00:00,2022-07-11 23:00:00+00:00,1,0.3242,0.3122839280244944,0.011916071975505593,0.3480321439510112,3.0,-1.00816209,-1.00816209,SL,373,20,2.0,1.5,0.354795,0.327475,0.341135,8.008849,0.007944,1.046,0.0824,BALANCED,NORMAL,BALANCED_NORMAL,1114
XRPUSDT,bb_balanced,2.0,2022-07-15 00:00:00+00:00,2022-07-15 01:45:00+00:00,-1,0.3336,0.34618592573298196,0.01258592573298195,0.3084281485340361,3.0,-1.00795174,-1.00795174,SL,22,20,2.0,1.5,0.329549,0.304861,0.317205,7.783173,0.008391,1.0834,0.1295,BALANCED,NORMAL,BALANCED_NORMAL,1140
XRPUSDT,bb_balanced,2.0,2022-07-25 04:00:00+00:00,2022-07-26 00:20:00+00:00,1,0.3459,0.33283359941073815,0.01306640058926184,0.37203280117852366,3.0,-1.00794174,-1.00794174,SL,245,20,2.0,1.5,0.369739,0.348511,0.359125,5.91089,0.008711,0.909,0.2455,BALANCED,NORMAL,BALANCED_NORMAL,1201
XRPUSDT,bb_balanced,2.0,2022-07-28 20:00:00+00:00,2022-07-30 13:45:00+00:00,-1,0.3725,0.3864434153039203,0.013943415303920292,0.3446131693921594,3.0,-1.00801454,-1.00801454,SL,502,20,2.0,1.5,0.369831,0.316739,0.343285,15.465943,0.009296,1.0307,0.2602,BALANCED,NORMAL,BALANCED_NORMAL,1223
XRPUSDT,bb_balanced,2.0,2022-08-05 12:00:00+00:00,2022-08-14 03:00:00+00:00,-1,0.3773,0.38818698523845335,0.010886985238453328,0.35552602952309337,3.0,-1.01039682,-1.01039682,SL,2485,20,2.0,1.5,0.376887,0.366023,0.371455,2.924679,0.007258,0.7464,0.1506,BALANCED,NORMAL,BALANCED_NORMAL,1269
XRPUSDT,bb_balanced,2.0,2022-08-08 12:00:00+00:00,2022-08-09 13:55:00+00:00,-1,0.3821,0.3898960301228448,0.007796030122844799,0.3665079397543104,3.0,1.98529636,1.98529636,TP,312,20,2.0,1.5,0.379387,0.368033,0.37371,3.037962,0.005197,0.6227,0.1557,BALANCED,NORMAL,BALANCED_NORMAL,1287
XRPUSDT,bb_balanced,2.0,2022-08-09 16:00:00+00:00,2022-08-11 00:00:00+00:00,1,0.3632,0.35379829986824235,0.009401700131757673,0.38200340026351537,3.0,1.98841061,1.98841061,TP,385,20,2.0,1.5,0.382681,0.365559,0.37412,4.576721,0.006268,0.8257,0.2661,BALANCED,NORMAL,BALANCED_NORMAL,1294
XRPUSDT,bb_balanced,2.0,2022-08-14 08:00:00+00:00,2022-08-15 08:05:00+00:00,-1,0.3862,0.3952756747891366,0.009075674789136623,0.36804865042172674,3.0,1.98723401,1.98723401,TP,290,20,2.0,1.5,0.385695,0.372405,0.37905,3.506212,0.00605,1.0283,0.1196,BALANCED,NORMAL,BALANCED_NORMAL,1322
XRPUSDT,bb_balanced,2.0,2022-08-15 08:00:00+00:00,2022-08-17 01:25:00+00:00,1,0.3694,0.35834434063356924,0.01105565936643077,0.39151131873286155,3.0,1.98997617,1.98997617,TP,498,20,2.0,1.5,0.387196,0.370104,0.37865,4.514051,0.00737,1.2444,0.1651,BALANCED,NORMAL,BALANCED_NORMAL,1328
XRPUSDT,bb_balanced,2.0,2022-08-19 04:00:00+00:00,2022-08-19 06:35:00+00:00,1,0.3604,0.3487674238912937,0.011632576108706272,0.38366515221741254,3.0,-1.00929459,-1.00929459,SL,32,20,2.0,1.5,0.384752,0.365418,0.375085,5.154626,0.007755,1.1552,0.1446,BALANCED,NORMAL,BALANCED_NORMAL,1351
XRPUSDT,bb_balanced,2.0,2022-08-26 12:00:00+00:00,2022-08-26 18:05:00+00:00,-1,0.3532,0.3637372797852241,0.010537279785224063,0.3321254404295519,3.0,1.98994427,1.98994427,TP,74,20,2.0,1.5,0.352988,0.337822,0.345405,4.390941,0.007025,0.9367,0.2932,BALANCED,NORMAL,BALANCED_NORMAL,1395
XRPUSDT,bb_balanced,2.0,2022-08-27 04:00:00+00:00,2022-08-28 23:20:00+00:00,1,0.3363,0.3235627863924983,0.012737213607501685,0.36177442721500336,3.0,-1.00792088,-1.00792088,SL,521,20,2.0,1.5,0.353483,0.336327,0.344905,4.974117,0.008491,1.1227,0.1488,BALANCED,NORMAL,BALANCED_NORMAL,1399
XRPUSDT,bb_balanced,2.0,2022-09-05 08:00:00+00:00,2022-09-06 00:10:00+00:00,1,0.3256,0.31892892856407956,0.006671071435920439,0.3389421428718409,3.0,1.98535767,1.98535767,TP,195,20,2.0,1.5,0.332521,0.326379,0.32945,1.864216,0.004447,0.7398,0.2128,BALANCED,NORMAL,BALANCED_NORMAL,1454
XRPUSDT,bb_balanced,2.0,2022-09-06 04:00:00+00:00,2022-09-06 20:05:00+00:00,-1,0.3341,0.34153834939805067,0.007438349398050659,0.3192233012038987,3.0,1.98652524,1.98652524,TP,194,20,2.0,1.5,0.333778,0.325182,0.32948,2.60879,0.004959,0.8574,0.2069,BALANCED,NORMAL,BALANCED_NORMAL,1459
XRPUSDT,bb_balanced,2.0,2022-09-07 00:00:00+00:00,2022-09-07 02:25:00+00:00,1,0.3209,0.3121155931809469,0.008784406819053125,0.33846881363810627,3.0,-1.01095919,-1.01095919,SL,30,20,2.0,1.5,0.337029,0.322181,0.329605,4.504873,0.005856,1.039,0.1881,BALANCED,NORMAL,BALANCED_NORMAL,1464
XRPUSDT,bb_balanced,2.0,2022-09-08 20:00:00+00:00,2022-09-09 08:55:00+00:00,-1,0.3427,0.35292672893640237,0.010226728936402363,0.3222465421271953,3.0,-1.01005307,-1.01005307,SL,156,20,2.0,1.5,0.342448,0.317442,0.329945,7.578957,0.006818,1.2206,0.2763,BALANCED,NORMAL,BALANCED_NORMAL,1475
XRPUSDT,bb_balanced,2.0,2022-09-13 00:00:00+00:00,2022-09-13 12:50:00+00:00,-1,0.3596,0.36907705520738865,0.009477055207388674,0.3406458895852226,3.0,1.98861672,1.98861672,TP,155,20,2.0,1.5,0.359163,0.350527,0.354845,2.433789,0.006318,1.0453,0.3102,BALANCED,NORMAL,BALANCED_NORMAL,1500
XRPUSDT,bb_balanced,2.0,2022-09-13 16:00:00+00:00,2022-09-15 14:30:00+00:00,1,0.339,0.32816523912489,0.010834760875110039,0.3606695217502201,3.0,-1.00938646,-1.00938646,SL,559,20,2.0,1.5,0.362469,0.346121,0.354295,4.614359,0.007223,1.1612,0.2482,BALANCED,NORMAL,BALANCED_NORMAL,1504
XRPUSDT,bb_balanced,2.0,2022-09-17 00:00:00+00:00,2022-09-17 13:30:00+00:00,-1,0.3552,0.36745436386315833,0.012254363863158313,0.3306912722736834,3.0,-1.00869568,-1.00869568,SL,163,20,2.0,1.5,0.348554,0.321206,0.33488,8.166772,0.00817,1.1932,0.1995,BALANCED,NORMAL,BALANCED_NORMAL,1524
XRPUSDT,bb_balanced,2.0,2022-09-26 12:00:00+00:00,2022-09-28 02:30:00+00:00,1,0.4632,0.42438800037756963,0.03881199962243037,0.5408239992448607,3.0,-1.00358034,-1.00358034,SL,463,20,2.0,1.5,0.516185,0.465135,0.49066,10.404449,0.025875,1.1853,0.3298,BALANCED,NORMAL,BALANCED_NORMAL,1581
XRPUSDT,bb_balanced,2.0,2022-10-03 04:00:00+00:00,2022-10-05 06:00:00+00:00,1,0.4472,0.4242486518263045,0.022951348173695485,0.49310269634739096,3.0,1.99415459,1.99415459,TP,601,20,2.0,1.5,0.496132,0.449898,0.473015,9.774516,0.015301,0.7212,0.0447,BALANCED,NORMAL,BALANCED_NORMAL,1621
XRPUSDT,bb_balanced,2.0,2022-10-05 20:00:00+00:00,2022-10-07 18:00:00+00:00,-1,0.4973,0.5185837827564116,0.021283782756411573,0.4547324344871769,3.0,-1.00700956,-1.00700956,SL,553,20,2.0,1.5,0.496628,0.435082,0.465855,13.211521,0.014189,0.8119,0.3046,BALANCED,NORMAL,BALANCED_NORMAL,1637
XRPUSDT,bb_balanced,2.0,2022-10-11 04:00:00+00:00,2022-10-13 01:40:00+00:00,1,0.4927,0.47166465605575614,0.02103534394424389,0.5347706878884878,3.0,-1.00702675,-1.00702675,SL,549,20,2.0,1.5,0.540472,0.497598,0.519035,8.260223,0.014024,1.035,0.2292,BALANCED,NORMAL,BALANCED_NORMAL,1669
XRPUSDT,bb_balanced,2.0,2022-10-17 04:00:00+00:00,2022-10-19 12:05:00+00:00,1,0.4683,0.4517166566965874,0.0165833433034126,0.5014666866068251,3.0,-1.00847175,-1.00847175,SL,674,20,2.0,1.5,0.500828,0.470522,0.485675,6.239895,0.011056,0.8202,0.2558,BALANCED,NORMAL,BALANCED_NORMAL,1705
XRPUSDT,bb_balanced,2.0,2022-10-25 04:00:00+00:00,2022-10-27 00:10:00+00:00,1,0.4477,0.43306192415419525,0.014638075845804732,0.47697615169160945,3.0,1.99082461,1.99082461,TP,531,20,2.0,1.5,0.469522,0.448908,0.459215,4.48911,0.009759,0.9354,0.0597,BALANCED,NORMAL,BALANCED_NORMAL,1753
XRPUSDT,bb_balanced,2.0,2022-10-31 16:00:00+00:00,2022-11-04 08:50:00+00:00,1,0.4513,0.43747776038125286,0.013822239618747123,0.4789444792374942,3.0,1.99020492,1.99020492,TP,1067,20,2.0,1.5,0.478349,0.451951,0.46515,5.6751,0.009215,0.9774,0.1092,BALANCED,NORMAL,BALANCED_NORMAL,1792
XRPUSDT,bb_balanced,2.0,2022-11-03 00:00:00+00:00,2022-11-04 08:50:00+00:00,1,0.4495,0.4361431735426933,0.013356826457306736,0.4762136529146135,3.0,1.98990404,1.98990404,TP,395,20,2.0,1.5,0.466003,0.449587,0.457795,3.585955,0.008905,0.9689,0.1565,BALANCED,NORMAL,BALANCED_NORMAL,1806
XRPUSDT,bb_balanced,2.0,2022-11-13 12:00:00+00:00,2022-11-14 02:10:00+00:00,1,0.351,0.3258920153875043,0.025107984612495693,0.40121596922499136,3.0,-1.00419388,-1.00419388,SL,171,20,2.0,1.5,0.39697,0.35103,0.374,12.283459,0.016739,0.9577,0.0085,BALANCED,NORMAL,BALANCED_NORMAL,1869
XRPUSDT,bb_balanced,2.0,2022-11-15 16:00:00+00:00,2022-11-25 06:30:00+00:00,-1,0.3907,0.4161019462642749,0.02540194626427489,0.3398961074714502,3.0,-1.00461421,-1.00461421,SL,2767,20,2.0,1.5,0.390474,0.329226,0.35985,17.020612,0.016935,0.8922,0.1588,BALANCED,NORMAL,BALANCED_NORMAL,1882
XRPUSDT,bb_balanced,2.0,2022-11-21 00:00:00+00:00,2022-11-21 03:25:00+00:00,1,0.3607,0.3458150120418559,0.014884987958144136,0.3904699759162883,3.0,-1.00726974,-1.00726974,SL,42,20,2.0,1.5,0.391387,0.368263,0.379825,6.08815,0.009923,0.7113,0.1933,BALANCED,NORMAL,BALANCED_NORMAL,1914
XRPUSDT,bb_balanced,2.0,2022-11-28 04:00:00+00:00,2022-11-30 19:25:00+00:00,1,0.3805,0.36512769655873745,0.015372303441262558,0.4112446068825251,3.0,1.99257431,1.99257431,TP,762,20,2.0,1.5,0.415785,0.387825,0.401805,6.958484,0.010248,1.0376,0.2306,BALANCED,NORMAL,BALANCED_NORMAL,1957
XRPUSDT,bb_balanced,2.0,2022-12-05 20:00:00+00:00,2022-12-07 07:10:00+00:00,1,0.3843,0.374612744564608,0.00968725543539195,0.4036745108707839,3.0,-1.0119012,-1.0119012,SL,423,20,2.0,1.5,0.39608,0.38533,0.390705,2.751212,0.006458,0.8037,0.1165,BALANCED,NORMAL,BALANCED_NORMAL,2003
XRPUSDT,bb_balanced,2.0,2022-12-07 08:00:00+00:00,2022-12-13 13:30:00+00:00,1,0.3771,0.36678456405927595,0.010315435940724038,0.39773087188144807,3.0,1.98903294,1.98903294,TP,1795,20,2.0,1.5,0.396047,0.379923,0.387985,4.155615,0.006877,0.9207,0.176,BALANCED,NORMAL,BALANCED_NORMAL,2012
XRPUSDT,bb_balanced,2.0,2022-12-12 00:00:00+00:00,2022-12-12 02:50:00+00:00,1,0.3805,0.37425572356164044,0.006244276438359564,0.39298855287671913,3.0,-1.01828074,-1.01828074,SL,35,20,2.0,1.5,0.39344,0.3823,0.38787,2.872258,0.004163,0.7148,0.2635,BALANCED,NORMAL,BALANCED_NORMAL,2040
XRPUSDT,bb_balanced,2.0,2022-12-16 12:00:00+00:00,2022-12-16 22:35:00+00:00,1,0.3648,0.35437783220689745,0.010422167793102566,0.38564433558620514,3.0,-1.01050069,-1.01050069,SL,128,20,2.0,1.5,0.39782,0.36983,0.383825,7.292525,0.006948,1.2617,0.2293,BALANCED,NORMAL,BALANCED_NORMAL,2067
XRPUSDT,bb_balanced,2.0,2022-12-26 16:00:00+00:00,2022-12-26 17:25:00+00:00,-1,0.356,0.3614239130826269,0.005423913082626908,0.34515217383474617,3.0,-1.01969058,-1.01969058,SL,18,20,2.0,1.5,0.355741,0.344769,0.350255,3.132455,0.003616,0.6617,0.2323,BALANCED,NORMAL,BALANCED_NORMAL,2128
XRPUSDT,bb_balanced,2.0,2023-01-02 04:00:00+00:00,2023-01-02 15:30:00+00:00,1,0.3281,0.3177608455895777,0.010339154410422324,0.34877830882084465,3.0,1.99047988,1.99047988,TP,139,20,2.0,1.5,0.346705,0.332185,0.339445,4.277826,0.006893,1.3476,0.3391,BALANCED,NORMAL,BALANCED_NORMAL,2167
XRPUSDT,bb_balanced,2.0,2023-01-02 16:00:00+00:00,2023-01-11 04:45:00+00:00,-1,0.3508,0.36273982224478785,0.011939822244787845,0.3269203555104243,3.0,-1.0088142,-1.0088142,SL,2458,20,2.0,1.5,0.349074,0.331356,0.340215,5.207857,0.00796,1.4895,0.2298,BALANCED,NORMAL,BALANCED_NORMAL,2170
XRPUSDT,bb_balanced,2.0,2023-01-05 16:00:00+00:00,2023-01-11 04:45:00+00:00,1,0.3396,0.3297448243930068,0.009855175606993227,0.35931035121398647,3.0,1.98966228,1.98966228,TP,1594,20,2.0,1.5,0.352102,0.339898,0.346,3.527054,0.00657,1.0384,0.0436,BALANCED,NORMAL,BALANCED_NORMAL,2188
XRPUSDT,bb_balanced,2.0,2023-01-09 04:00:00+00:00,2023-01-11 04:45:00+00:00,-1,0.3514,0.35977835501720656,0.008378355017206573,0.33464328996558684,3.0,-1.01258242,-1.01258242,SL,586,20,2.0,1.5,0.349094,0.333846,0.34147,4.465669,0.005586,0.8914,0.2185,BALANCED,NORMAL,BALANCED_NORMAL,2209
XRPUSDT,bb_balanced,2.0,2023-01-20 20:00:00+00:00,2023-01-21 10:10:00+00:00,-1,0.4022,0.41615775126827886,0.013957751268278862,0.3742844974634423,3.0,-1.00864466,-1.00864466,SL,171,20,2.0,1.5,0.399263,0.377607,0.388435,5.575276,0.009305,0.9311,0.1801,BALANCED,NORMAL,BALANCED_NORMAL,2279
XRPUSDT,bb_balanced,2.0,2023-01-29 20:00:00+00:00,2023-01-30 09:50:00+00:00,-1,0.4159,0.4253148876152039,0.009414887615203926,0.39707022476959214,3.0,1.98674758,1.98674758,TP,167,20,2.0,1.5,0.414931,0.404959,0.409945,2.432605,0.006277,0.6887,0.127,BALANCED,NORMAL,BALANCED_NORMAL,2333
XRPUSDT,bb_balanced,2.0,2023-01-30 16:00:00+00:00,2023-01-30 19:10:00+00:00,1,0.3998,0.3887374585044328,0.01106254149556718,0.42192508299113435,3.0,-1.01084199,-1.01084199,SL,39,20,2.0,1.5,0.418093,0.400937,0.409515,4.189432,0.007375,0.8355,0.1712,BALANCED,NORMAL,BALANCED_NORMAL,2338
XRPUSDT,bb_balanced,2.0,2023-02-05 16:00:00+00:00,2023-02-06 23:30:00+00:00,1,0.3999,0.390706984272788,0.009193015727211984,0.41828603145442395,3.0,-1.01305012,-1.01305012,SL,379,20,2.0,1.5,0.417134,0.404206,0.41067,3.148068,0.006129,0.8634,0.2886,BALANCED,NORMAL,BALANCED_NORMAL,2374
XRPUSDT,bb_balanced,2.0,2023-02-09 04:00:00+00:00,2023-02-09 14:40:00+00:00,1,0.3907,0.3812137995390023,0.009486200460997685,0.40967240092199536,3.0,1.98764416,1.98764416,TP,129,20,2.0,1.5,0.404825,0.390925,0.397875,3.493451,0.006324,0.9532,0.1476,BALANCED,NORMAL,BALANCED_NORMAL,2395
XRPUSDT,bb_balanced,2.0,2023-02-09 20:00:00+00:00,2023-02-09 22:50:00+00:00,1,0.3876,0.3754164209869181,0.012183579013081924,0.41196715802616385,3.0,-1.00954399,-1.00954399,SL,35,20,2.0,1.5,0.405904,0.388326,0.397115,4.426499,0.008122,1.2399,0.1377,BALANCED,NORMAL,BALANCED_NORMAL,2399
