ts,event_side,gap_low,gap_high,gap_bps,gap_size,atr,regime_bias,structure_regime,close,aligned,r_stop_anchor,reason_stop_anchor,r_tp_anchor,reason_tp_anchor
2022-03-03 16:00:00+00:00,bearish,0.7511,0.7623,150.275057024017,0.011199999999999988,0.010031036662932613,bearish,BALANCE,0.7453,True,1.0,tp,1.1165346490445034,tp
2022-03-04 01:00:00+00:00,bearish,0.736,0.7493,180.78020932445258,0.013299999999999979,0.010663637165800674,bearish,IMBALANCE,0.7357,True,1.0,tp,1.2472292326913,tp
2022-03-04 19:00:00+00:00,bearish,0.7302,0.735,67.24572709442458,0.0048000000000000265,0.00998066492331658,bearish,IMBALANCE,0.7138,True,1.0,tp,0.4809298816140364,tp
2022-03-04 20:00:00+00:00,bearish,0.7199,0.7295,134.04077073443247,0.009600000000000053,0.010160617428793964,bearish,BALANCE,0.7162,True,1.0,tp,0.9448244722604008,tp
2022-03-07 00:00:00+00:00,bearish,0.726,0.7394,187.04634282523685,0.013399999999999967,0.010323301745289209,bearish,BALANCE,0.7164,True,-1.0,sl,-1.0,sl
2022-03-07 19:00:00+00:00,bearish,0.7297,0.7342,63.26444538169476,0.0044999999999999485,0.011513398690702717,bearish,BALANCE,0.7113,True,0.0,time,0.3908489683097486,tp
2022-03-07 20:00:00+00:00,bearish,0.7171,0.7213,58.68380606399458,0.0042000000000000925,0.011769584498509665,bearish,BALANCE,0.7157,True,-1.0,sl,-1.0,sl
2022-03-09 16:00:00+00:00,bullish,0.7584,0.7598,18.37511484446867,0.0014000000000000679,0.009261226575066787,bullish,IMBALANCE,0.7619,True,1.0,tp,0.15116788134405107,tp
2022-03-10 14:00:00+00:00,bearish,0.7306,0.731,5.481704810195367,0.00039999999999995595,0.009793335811162597,bearish,BALANCE,0.7297,True,-1.0,both_sl_first,0.040844101306526194,tp
2022-03-11 09:00:00+00:00,bearish,0.7417,0.7441,32.50270855904602,0.0023999999999999577,0.008109544434680325,bearish,BALANCE,0.7384,True,-1.0,both_sl_first,-1.0,both_sl_first
2022-03-11 21:00:00+00:00,bullish,0.7364,0.7646,349.05310063126495,0.028199999999999892,0.012879167825350868,bullish,BALANCE,0.8079,True,0.0,time,-1.0,sl
2022-03-11 22:00:00+00:00,bullish,0.773,0.7859,160.54760423148753,0.012900000000000023,0.013866370123540087,bullish,BALANCE,0.8035,True,1.0,tp,0.9303083564818803,tp
2022-03-12 01:00:00+00:00,bullish,0.8088,0.8174,102.5029797377837,0.008600000000000052,0.01591385392179941,bullish,IMBALANCE,0.839,True,-1.0,sl,-1.0,both_sl_first
2022-03-16 04:00:00+00:00,bearish,0.7623,0.7668,59.17937927406707,0.0045000000000000595,0.008820186632048544,bearish,BALANCE,0.7604,True,-1.0,sl,-1.0,sl
2022-03-16 20:00:00+00:00,bullish,0.7709,0.7843,170.15873015872975,0.013399999999999967,0.009380765925597234,bullish,BALANCE,0.7875,True,0.0,time,0.0,time
2022-03-17 13:00:00+00:00,bullish,0.7889,0.7919,37.660055234747716,0.0030000000000000027,0.007597493544658123,bullish,IMBALANCE,0.7966,True,-1.0,sl,-1.0,sl
2022-03-19 06:00:00+00:00,bullish,0.7985,0.8082,119.06223149625681,0.009700000000000042,0.007448160077779552,bullish,BALANCE,0.8147,True,0.0,time,-1.0,sl
2022-03-21 03:00:00+00:00,bearish,0.7994,0.8028,42.579837194739625,0.0033999999999999586,0.0074785630344042595,bearish,BALANCE,0.7985,True,-1.0,sl,-1.0,sl
2022-03-21 18:00:00+00:00,bullish,0.8161,0.8196,42.23482563050498,0.0034999999999999476,0.008502414901332014,bullish,BALANCE,0.8287,True,1.0,tp,0.4116477542693954,tp
2022-03-21 20:00:00+00:00,bullish,0.8348,0.8375,32.20035778175355,0.0027000000000000357,0.009999021011862811,bullish,BALANCE,0.8385,True,-1.0,sl,0.2700264352676897,tp
2022-03-22 22:00:00+00:00,bullish,0.8354,0.8363,10.72449952335572,0.0009000000000000119,0.00840405341994253,bullish,BALANCE,0.8392,True,-1.0,sl,0.10709118029453989,tp
2022-03-23 15:00:00+00:00,bullish,0.8284,0.8313,34.56907855525109,0.0029000000000000137,0.007748528891258602,bullish,BALANCE,0.8389,True,-1.0,sl,0.37426459147252966,tp
