trend_alignment,event_side,n,mean_gap_bps,mean_mfe_r,mean_mae_r,plus1r_fast,minus1r_fast,both_fast,full_fill_fast,full_fill_slow,edge_score_fast
trend_aligned,bearish,243,126.76206770843076,3.4530796858801622,2.501049606732181,0.5390946502057613,0.4444444444444444,0.012345679012345678,0.7037037037037037,0.8189300411522634,0.09465020576131689
trend_aligned,bullish,262,106.79562892908903,3.0245409465938122,2.354037481435848,0.5305343511450382,0.4618320610687023,0.007633587786259542,0.7137404580152672,0.816793893129771,0.06870229007633594
trend_counter,bearish,38,80.70045057895193,2.3805739635109417,2.7066492745922885,0.42105263157894735,0.5526315789473685,0.02631578947368421,0.868421052631579,0.868421052631579,-0.13157894736842113
trend_counter,bullish,49,50.88710348056324,1.8658880409465015,3.1042913439912274,0.4489795918367347,0.5510204081632653,0.0,0.8367346938775511,0.9387755102040817,-0.10204081632653056
