high_vol_size_bucket,event_side,n,mean_gap_bps,mean_mfe_r,mean_mae_r,plus1r_fast,minus1r_fast,both_fast,full_fill_fast,full_fill_slow,edge_score_fast
high_vol_large,bearish,18,290.7141713106835,2.2790099742261365,1.9036116717765437,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.38888888888888884
high_vol_large,bullish,12,289.258810444207,2.646669649371168,2.913463278762272,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.25000000000000006
high_vol_regular,bearish,150,76.96440455463556,2.991375785605524,2.3550861829993086,0.5666666666666667,0.4266666666666667,0.006666666666666667,0.5133333333333333,0.6733333333333333,0.13999999999999996
high_vol_regular,bullish,111,78.20609602853429,2.553076898848363,2.0684033459723596,0.4774774774774775,0.5045045045045045,0.009009009009009009,0.4594594594594595,0.6756756756756757,-0.027027027027026973
