tf_rule,bar_start_utc,bar_end_utc,hour_utc,weekday,weekday_name,event,atr,atr_roc_1,d_atr,close,fwd_range_pct_48m,fwd_range_pct_192m,fwd_range_pct_288m
1h,2022-03-26T05:00:00+00:00,2022-03-26T06:00:00+00:00,6,5,Saturday,contract,0.005311521589639022,-0.03912427831692189,-0.00021627089151068923,0.828,1.002415458937195,1.256038647342991,2.258454106280186
1h,2022-03-27T00:00:00+00:00,2022-03-27T01:00:00+00:00,1,6,Sunday,expand,0.0046528008057458575,0.11930594546977646,0.0004959383995580113,0.84,1.3571428571428532,2.500000000000002,5.130952380952385
1h,2022-03-27T16:00:00+00:00,2022-03-27T17:00:00+00:00,17,6,Sunday,expand,0.005486538005943563,0.13014201561811856,0.0006318047687735757,0.8421,1.531884574278592,4.928155800973754,8.027550172188576
1h,2022-03-28T00:00:00+00:00,2022-03-28T01:00:00+00:00,1,0,Monday,expand,0.006970262975701484,0.13007306235384197,0.0008022874634075758,0.862,1.5777262180974545,5.220417633410677,7.238979118329468
1h,2022-03-28T13:00:00+00:00,2022-03-28T14:00:00+00:00,14,0,Monday,expand,0.008936019425982275,0.2878353764049142,0.001997229274924443,0.8937,2.5847599865726765,6.982208794897618,6.982208794897618
1h,2022-03-28T18:00:00+00:00,2022-03-28T19:00:00+00:00,19,0,Monday,expand,0.011073465967921177,0.14587876633489283,0.0014097333870829853,0.9096,3.507036059806501,6.563324538258573,7.442832014072118
1h,2022-03-28T23:00:00+00:00,2022-03-29T00:00:00+00:00,0,1,Tuesday,expand,0.013759782939451112,0.1427152852342084,0.0017184782354268385,0.864,1.9212962962963032,3.37962962962963,5.057870370370378
1h,2022-03-29T03:00:00+00:00,2022-03-29T04:00:00+00:00,4,1,Tuesday,contract,0.012385187435799227,-0.04725169206803914,-0.0006142451873691751,0.871,1.9862227324913873,5.017221584385772,5.017221584385772
1h,2022-03-30T10:00:00+00:00,2022-03-30T11:00:00+00:00,11,2,Wednesday,contract,0.009373650690491961,-0.03921475341148484,-0.00038258851465322943,0.8622,1.6353514265831597,2.5748086290883783,2.7951751333797277
1h,2022-03-31T04:00:00+00:00,2022-03-31T05:00:00+00:00,5,3,Thursday,contract,0.008495733508204947,-0.042446003861229764,-0.0003765948852465402,0.8618,1.0211185889997714,11.731260153167785,11.731260153167785
1h,2022-03-31T07:00:00+00:00,2022-03-31T08:00:00+00:00,8,3,Thursday,contract,0.007898734153617448,-0.041972742427572984,-0.00034605647335519095,0.8646,1.2144344205412854,11.693268563497567,11.693268563497567
1h,2022-03-31T14:00:00+00:00,2022-03-31T15:00:00+00:00,15,3,Thursday,expand,0.013237731929646732,0.6200071065939687,0.005066328313104093,0.8321,4.158154068020666,4.158154068020666,4.903256820093733
1h,2022-03-31T21:00:00+00:00,2022-03-31T22:00:00+00:00,22,3,Thursday,contract,0.012858555410783805,-0.04051523646129107,-0.0005429658008295219,0.8173,2.5449651290835726,4.33133488315184,5.187813532362657
1h,2022-04-03T02:00:00+00:00,2022-04-03T03:00:00+00:00,3,6,Sunday,contract,0.01192789000516183,-0.04512512620446296,-0.0005636838465509064,0.8212,1.7169995129079396,3.3365806137359932,3.8236726741354095
1h,2022-04-03T04:00:00+00:00,2022-04-03T05:00:00+00:00,5,6,Sunday,contract,0.011081701075879328,-0.046223018618797074,-0.000537053928913794,0.8308,0.9027443428021259,2.527684159845934,3.009147809340398
1h,2022-04-03T05:00:00+00:00,2022-04-03T06:00:00+00:00,6,6,Sunday,contract,0.01048300814188795,-0.054025363966413664,-0.0005986929339913787,0.8323,0.9251471825063127,2.5231286795626597,3.0037246185269764
1h,2022-04-03T10:00:00+00:00,2022-04-03T11:00:00+00:00,11,6,Sunday,contract,0.008835305308104517,-0.041198173588751774,-0.00037963886985420067,0.8301,1.6744970485483708,2.9996385977593105,3.4815082520178335
1h,2022-04-04T17:00:00+00:00,2022-04-04T18:00:00+00:00,18,0,Monday,expand,0.00876859846314902,0.1082185551025674,0.0008562616566808474,0.8114,2.3416317475967485,2.896228740448603,3.6110426423465602
1h,2022-04-05T04:00:00+00:00,2022-04-05T05:00:00+00:00,5,1,Tuesday,contract,0.0069734394498630935,-0.04401055328742842,-0.0003210338038356292,0.828,0.978260869565217,2.632850241545899,7.246376811594196
1h,2022-04-05T07:00:00+00:00,2022-04-05T08:00:00+00:00,8,1,Tuesday,contract,0.006350964457488769,-0.03900393260303148,-0.0002577664967299137,0.8236,0.983487129674599,2.731908693540549,7.28508984944147
1h,2022-04-06T00:00:00+00:00,2022-04-06T01:00:00+00:00,1,2,Wednesday,expand,0.009353552362558002,0.35332823538446534,0.0024420344336493786,0.8025,1.4205607476635471,7.389408099688476,8.31152647975079
1h,2022-04-06T03:00:00+00:00,2022-04-06T04:00:00+00:00,4,2,Wednesday,contract,0.008569626290284219,-0.040229469058344125,-0.000359202022329563,0.809,1.4338689740420338,7.651421508034619,8.244746600741667
1h,2022-04-06T11:00:00+00:00,2022-04-06T12:00:00+00:00,12,2,Wednesday,expand,0.008385642158586447,0.10450317494030026,0.0007934121416472003,0.795,4.327044025157231,6.0628930817610085,6.0628930817610085
1h,2022-04-06T13:00:00+00:00,2022-04-06T14:00:00+00:00,14,2,Wednesday,expand,0.010117211861230145,0.19414019055962095,0.001644829856828449,0.7773,3.5507526051717573,4.245465071401007,4.927312491959347
1h,2022-04-07T07:00:00+00:00,2022-04-07T08:00:00+00:00,8,3,Thursday,contract,0.011018103973096357,-0.053011046524867655,-0.0006167772286997195,0.7742,2.1441487987600034,3.048307930767252,3.3712219064841142
1h,2022-04-07T08:00:00+00:00,2022-04-07T09:00:00+00:00,9,3,Thursday,contract,0.010523953689303759,-0.04484893998088946,-0.0004941502837925976,0.7774,2.3282737329559935,3.125803961924362,3.3573449961409847
1h,2022-04-07T10:00:00+00:00,2022-04-07T11:00:00+00:00,11,3,Thursday,contract,0.009722694762715986,-0.046202835772999995,-0.00047097652020892597,0.7762,2.0613244009275835,3.1306364339087853,3.362535429013142
1h,2022-04-08T02:00:00+00:00,2022-04-08T03:00:00+00:00,3,4,Friday,contract,0.007456441037130156,-0.04583554521034494,-0.0003581877720869337,0.7895,1.1019632678910616,5.256491450284988,6.079797340088655
1h,2022-04-08T04:00:00+00:00,2022-04-08T05:00:00+00:00,5,4,Friday,contract,0.006976727220790798,-0.03895903708285198,-0.0002828251708300641,0.7906,1.9858335441436805,5.24917783961548,6.0713382241335605
1h,2022-04-09T11:00:00+00:00,2022-04-09T12:00:00+00:00,12,5,Saturday,contract,0.006235641620769007,-0.04854097420129455,-0.00031812627852069366,0.7621,1.5352315969032848,2.007610549796612,2.007610549796612
1h,2022-04-09T19:00:00+00:00,2022-04-09T20:00:00+00:00,20,5,Saturday,contract,0.005668490759635705,-0.039975715305021864,-0.00023603775074121282,0.7609,0.7228282297279471,1.7085030884478922,2.115915363385465
1h,2022-04-11T00:00:00+00:00,2022-04-11T01:00:00+00:00,1,0,Monday,expand,0.005751936478415991,0.1106250282298944,0.000572927963198769,0.7505,2.9447035309793486,7.061958694203871,9.846768820786139
1h,2022-04-11T02:00:00+00:00,2022-04-11T03:00:00+00:00,3,0,Monday,expand,0.006549884004348487,0.15379899398177055,0.0008730858458193495,0.7359,1.3996466911265084,5.9926620464737095,8.832721837206135
1h,2022-04-11T09:00:00+00:00,2022-04-11T10:00:00+00:00,10,0,Monday,expand,0.007580659324206594,0.18834541903132962,0.0012014877442918003,0.7103,2.618611854146144,5.828523159228494,5.828523159228494
1h,2022-04-11T21:00:00+00:00,2022-04-11T22:00:00+00:00,22,0,Monday,expand,0.00948490478476908,0.12105879251025731,0.0010242380934792957,0.6848,3.1688084112149446,5.505257009345788,5.505257009345788
1h,2022-04-12T08:00:00+00:00,2022-04-12T09:00:00+00:00,9,1,Tuesday,contract,0.008697170104772925,-0.040702143036278615,-0.00036901308498253106,0.7067,2.2215933210697676,4.76864298853827,4.76864298853827
1h,2022-04-12T09:00:00+00:00,2022-04-12T10:00:00+00:00,10,1,Tuesday,contract,0.008347372240146289,-0.040219733592961604,-0.00034979786462663656,0.7053,2.566283850843613,4.778108606266829,4.778108606266829
1h,2022-04-12T23:00:00+00:00,2022-04-13T00:00:00+00:00,0,2,Wednesday,expand,0.008919323859561474,0.09937065585610627,0.0008062058569568084,0.7147,1.4971316636350975,3.1201902896320117,3.27410102140758
1h,2022-04-13T05:00:00+00:00,2022-04-13T06:00:00+00:00,6,2,Wednesday,contract,0.007659786948258968,-0.03917313576732839,-0.00031229130371223345,0.7199,1.8335879983331003,3.2365606334213064,5.500763994999301
1h,2022-04-13T08:00:00+00:00,2022-04-13T09:00:00+00:00,9,2,Wednesday,contract,0.007353553908646121,-0.039714351077254184,-0.00030411953143431956,0.714,2.7871148459383797,4.019607843137248,5.546218487394953
1h,2022-04-13T23:00:00+00:00,2022-04-14T00:00:00+00:00,0,3,Thursday,contract,0.006751719267506937,-0.04099161322213729,-0.00028859378980822595,0.7228,2.6840066408411696,3.9568345323740948,4.634753735473156
1h,2022-04-14T17:00:00+00:00,2022-04-14T18:00:00+00:00,18,3,Thursday,expand,0.008046525561294473,0.11102839806578269,0.0008041134183619687,0.7178,2.0618556701030974,12.510448592922819,12.510448592922819
1h,2022-04-15T02:00:00+00:00,2022-04-15T03:00:00+00:00,3,4,Friday,expand,0.009618005826503628,0.12997490846353,0.0011063072441151057,0.7622,5.024927840461822,5.024927840461822,5.379165573340336
1h,2022-04-15T03:00:00+00:00,2022-04-15T04:00:00+00:00,4,4,Friday,expand,0.011145291124610514,0.1587943827085505,0.0015272852981068862,0.7863,4.336767137224981,4.362202721607528,4.7055831107719746
1h,2022-04-15T19:00:00+00:00,2022-04-15T20:00:00+00:00,20,4,Friday,contract,0.010840501310514875,-0.04175308223097185,-0.00047234625465498656,0.7713,2.9949436017113977,3.980293011798271,4.485932840658638
1h,2022-04-16T10:00:00+00:00,2022-04-16T11:00:00+00:00,11,5,Saturday,contract,0.008985640783336057,-0.04407271796751411,-0.0004142800602566169,0.7761,0.9019456255637168,2.4481381265300883,2.641412189150892
1h,2022-04-16T12:00:00+00:00,2022-04-16T13:00:00+00:00,13,5,Saturday,contract,0.008265680063182618,-0.04924529868488481,-0.0004281292356294285,0.7768,2.072605561277034,2.445932028836253,2.639031925849649
1h,2022-04-16T13:00:00+00:00,2022-04-16T14:00:00+00:00,14,5,Saturday,contract,0.007860988630098148,-0.04896045213352318,-0.00040469143308446975,0.7776,2.0704732510288073,2.4434156378600846,2.636316872427993
1h,2022-04-17T06:00:00+00:00,2022-04-17T07:00:00+00:00,7,6,Sunday,contract,0.006038012377768136,-0.041961689038219396,-0.00026446249059755393,0.7799,1.269393511988719,3.71842543915887,7.718938325426341
1h,2022-04-17T23:00:00+00:00,2022-04-18T00:00:00+00:00,0,0,Monday,expand,0.007568431388262325,0.13537772938477532,0.0009024283547490507,0.7516,2.514635444385315,4.6434273549760565,5.827567855242143
1h,2022-04-18T04:00:00+00:00,2022-04-18T05:00:00+00:00,5,0,Monday,expand,0.009272400070361465,0.23996230664496632,0.0017944307638183459,0.7299,1.3974517057131095,4.973284011508426,6.699547883271674
1h,2022-04-20T06:00:00+00:00,2022-04-20T07:00:00+00:00,7,2,Wednesday,contract,0.005934275704091316,-0.052031002652464964,-0.00032571351569932877,0.7689,1.365587202497082,4.109767199895964,4.109767199895964
1h,2022-04-20T13:00:00+00:00,2022-04-20T14:00:00+00:00,14,2,Wednesday,expand,0.00678545030341522,0.10545036860921275,0.0006472730535834444,0.7606,1.419931632921382,2.563765448330275,2.971338417039188
1h,2022-04-21T03:00:00+00:00,2022-04-21T04:00:00+00:00,4,3,Thursday,contract,0.005953348009053288,-0.03914922983093927,-0.000242565231465635,0.7543,1.657165583985146,3.473419064032878,7.02638207609705
1h,2022-04-21T20:00:00+00:00,2022-04-21T21:00:00+00:00,21,3,Thursday,expand,0.007776379510907426,0.14268925618653028,0.0009710477299301962,0.734,3.1335149863760243,3.1335149863760243,3.433242506811989
1h,2022-04-21T22:00:00+00:00,2022-04-21T23:00:00+00:00,23,3,Thursday,expand,0.00865004151705793,0.13930980253979786,0.0010576891140724647,0.7266,1.3762730525736317,3.220478943022292,3.4131571703825947
1h,2022-04-22T01:00:00+00:00,2022-04-22T02:00:00+00:00,2,4,Friday,contract,0.008175926098023423,-0.03954282341251658,-0.00033660969984795376,0.7322,1.0379677683693052,3.387052717836648,3.387052717836648
1h,2022-04-22T03:00:00+00:00,2022-04-22T04:00:00+00:00,4,4,Friday,contract,0.007671079135540604,-0.04014702154843497,-0.0003208522411954351,0.7315,1.8591934381407988,3.390293916609697,4.128503075871497
1h,2022-04-22T04:00:00+00:00,2022-04-22T05:00:00+00:00,5,4,Friday,contract,0.007316002054430555,-0.046287761452616705,-0.0003550770811100489,0.7338,1.8533660397928517,3.3796674843281456,4.483510493322421
1h,2022-04-22T16:00:00+00:00,2022-04-22T17:00:00+00:00,17,4,Friday,expand,0.008374501990367617,0.14306031963751265,0.0010481152315101848,0.7262,1.3219498760671913,3.5527402919305886,3.5527402919305886
1h,2022-04-23T05:00:00+00:00,2022-04-23T06:00:00+00:00,6,5,Saturday,contract,0.007415957984608296,-0.046635669242029665,-0.0003627659988160196,0.7129,1.0380137466685317,1.2484219385608109,2.146163557301177
1h,2022-04-23T06:00:00+00:00,2022-04-23T07:00:00+00:00,7,5,Saturday,contract,0.007079103842850556,-0.04542287624294472,-0.00033685414175774024,0.7127,0.799775501613572,1.24877227444928,2.1467658201206805
1h,2022-04-23T07:00:00+00:00,2022-04-23T08:00:00+00:00,8,5,Saturday,contract,0.006773453568361224,-0.043176407815802675,-0.00030565027448933163,0.7114,0.7590666291818893,2.150688782682048,2.150688782682048
1h,2022-04-23T10:00:00+00:00,2022-04-23T11:00:00+00:00,11,5,Saturday,contract,0.006097331446679878,-0.04341318881070999,-0.0002767178035907635,0.7113,0.899761000984108,2.1509911429776594,2.1509911429776594
1h,2022-04-23T11:00:00+00:00,2022-04-23T12:00:00+00:00,12,5,Saturday,contract,0.005826093486202741,-0.04448470004444838,-0.00027123796047713675,0.7112,0.899887514060737,2.151293588301475,2.151293588301475
1h,2022-04-23T14:00:00+00:00,2022-04-23T15:00:00+00:00,15,5,Saturday,contract,0.005370418144747605,-0.04474762166100299,-0.00025157062651904715,0.7138,0.8685906416363104,2.143457551134784,2.8439338750350216
1h,2022-04-23T19:00:00+00:00,2022-04-23T20:00:00+00:00,20,5,Saturday,contract,0.004712752804296144,-0.04389539519427743,-0.00021636560033047158,0.7111,1.9265926030094285,1.9265926030094285,2.967233863029111
1h,2022-04-23T20:00:00+00:00,2022-04-23T21:00:00+00:00,21,5,Saturday,contract,0.004490413318274994,-0.04717826188941321,-0.00022233948602114976,0.7123,1.9233469043942222,1.9233469043942222,2.962235013337078
1h,2022-04-23T21:00:00+00:00,2022-04-23T22:00:00+00:00,22,5,Saturday,contract,0.004305383795541067,-0.041205454736404246,-0.00018502952273392707,0.7127,1.9222674337028265,2.6238248912585855,2.9605724708853667
1h,2022-04-23T23:00:00+00:00,2022-04-24T00:00:00+00:00,0,6,Sunday,expand,0.004820968680849189,0.12733545259715529,0.0005445408707039105,0.7053,0.8081667375584911,2.2118247554232164,2.552105487026799
1h,2022-04-24T05:00:00+00:00,2022-04-24T06:00:00+00:00,6,6,Sunday,contract,0.004332527889824947,-0.05109102756208517,-0.0002332713761403829,0.7098,0.3803888419273085,2.5218371372217567,6.072132995209922
1h,2022-04-24T13:00:00+00:00,2022-04-24T14:00:00+00:00,14,6,Sunday,expand,0.004405866043513682,0.10610097592463386,0.0004226256889604792,0.7039,1.9605057536581951,5.540559738599238,8.992754652649527
1h,2022-04-25T00:00:00+00:00,2022-04-25T01:00:00+00:00,1,0,Monday,expand,0.006828677601292172,0.37842794870433183,0.0018747171075929108,0.675,1.2296296296296256,5.481481481481485,8.029629629629632
1h,2022-04-25T03:00:00+00:00,2022-04-25T04:00:00+00:00,4,0,Monday,contract,0.0064979608928713226,-0.04085274843018172,-0.0002767662225285619,0.6791,5.198056250920335,6.405536739802677,9.159181269327055
1h,2022-04-25T06:00:00+00:00,2022-04-25T07:00:00+00:00,7,0,Monday,expand,0.007400444636165563,0.16322296633809064,0.0010384273356795742,0.6543,1.8798716185236097,8.161393856029346,9.506342656273887
1h,2022-04-27T02:00:00+00:00,2022-04-27T03:00:00+00:00,3,2,Wednesday,contract,0.009450909516990418,-0.04023747784073417,-0.0003962238089992645,0.6492,2.2797288971041336,3.481207640172513,3.481207640172513
1h,2022-04-27T03:00:00+00:00,2022-04-27T04:00:00+00:00,4,2,Wednesday,contract,0.009047273122919678,-0.04270873542330511,-0.0004036363940707402,0.6493,2.1715693824118287,3.4806714923763984,3.4806714923763984
1h,2022-04-27T09:00:00+00:00,2022-04-27T10:00:00+00:00,10,2,Wednesday,contract,0.008562026642168492,-0.040200845471516256,-0.00035861743401296824,0.6512,3.009828009828002,3.009828009828002,3.009828009828002
1h,2022-04-28T02:00:00+00:00,2022-04-28T03:00:00+00:00,3,3,Thursday,contract,0.007449314189485327,-0.042034795055859386,-0.00032687032226810363,0.6507,1.0142923005993452,3.826648224988479,3.826648224988479
1h,2022-04-28T06:00:00+00:00,2022-04-28T07:00:00+00:00,7,3,Thursday,contract,0.006560361895197064,-0.04007382777843138,-0.00027387399193823554,0.6482,1.635297747608771,3.841406973156438,3.841406973156438
1h,2022-04-28T11:00:00+00:00,2022-04-28T12:00:00+00:00,12,3,Thursday,contract,0.006173054473495801,-0.04033655870068553,-0.00025946572873044443,0.6484,2.7914867365823577,2.976557680444168,6.107341147439847
1h,2022-04-29T05:00:00+00:00,2022-04-29T06:00:00+00:00,6,4,Friday,contract,0.006040251949132729,-0.04197296118126337,-0.00026463476531789903,0.64,1.796874999999993,6.906250000000003,6.906250000000003
1h,2022-04-29T07:00:00+00:00,2022-04-29T08:00:00+00:00,8,4,Friday,contract,0.005567870303078729,-0.05196936120605711,-0.00030522079254452234,0.6401,4.671145133572885,6.8426808311201475,6.8426808311201475
1h,2022-04-29T10:00:00+00:00,2022-04-29T11:00:00+00:00,11,4,Friday,expand,0.006573181871670546,0.1733868425772913,0.0009712937021791887,0.617,1.7017828200972374,4.4246353322528345,4.975688816855763
1h,2022-04-30T03:00:00+00:00,2022-04-30T04:00:00+00:00,4,5,Saturday,contract,0.006451429335121063,-0.04172107962810767,-0.00028087917962469483,0.6194,1.9373587342589622,4.278333871488551,10.962221504681963
1h,2022-04-30T10:00:00+00:00,2022-04-30T11:00:00+00:00,11,5,Saturday,contract,0.006058335628508694,-0.04089710957236603,-0.00025833350988528105,0.6199,2.7262461687368793,10.582351992256815,10.582351992256815
1h,2022-04-30T23:00:00+00:00,2022-05-01T00:00:00+00:00,0,6,Sunday,expand,0.009540317960879369,0.4115393818710238,0.0027815140030092843,0.5839,3.2026031854769736,5.309128275389626,6.353827710224358
1h,2022-05-01T10:00:00+00:00,2022-05-01T11:00:00+00:00,11,6,Sunday,contract,0.00830744751850179,-0.04176813989854555,-0.00036211134757705744,0.5902,1.4063029481531641,5.760759064723828,7.268722466960361
1h,2022-05-01T11:00:00+00:00,2022-05-01T12:00:00+00:00,12,6,Sunday,contract,0.007978344124323094,-0.03961546473158439,-0.0003291033941786956,0.589,3.073005093378609,6.044142614601032,7.249575551782696
1h,2022-05-01T14:00:00+00:00,2022-05-01T15:00:00+00:00,15,6,Sunday,contract,0.00740055467971496,-0.04183495826371331,-0.0003231195907473054,0.5921,3.4622529978044185,6.586725215335254,6.586725215335254
1h,2022-05-04T18:00:00+00:00,2022-05-04T19:00:00+00:00,19,2,Wednesday,expand,0.008558884862565402,0.300979822440653,0.0019800857798026603,0.6422,1.899719713484911,3.5191529118654725,11.522890065400198
1h,2022-05-05T15:00:00+00:00,2022-05-05T16:00:00+00:00,16,3,Thursday,expand,0.009058731345228235,0.20879492093791563,0.0015647129734439802,0.6006,4.512154512154514,6.310356310356317,6.310356310356317
1h,2022-05-07T21:00:00+00:00,2022-05-07T22:00:00+00:00,22,5,Saturday,expand,0.005925661415033041,0.14362299425778957,0.0007441798911513092,0.5772,2.927927927927932,3.7768537768537835,5.266805266805264
1h,2022-05-07T22:00:00+00:00,2022-05-07T23:00:00+00:00,23,5,Saturday,expand,0.006545257028244962,0.10456142695565518,0.000619595613211921,0.5746,2.8889662373825375,3.793943612948145,5.290636964845106
1h,2022-05-08T17:00:00+00:00,2022-05-08T18:00:00+00:00,18,6,Sunday,expand,0.00668587706667706,0.10157023398626341,0.0006164709948709903,0.5677,2.0081028712348012,7.151664611590623,13.880570723973925
1h,2022-05-09T10:00:00+00:00,2022-05-09T11:00:00+00:00,11,0,Monday,expand,0.00928024428531212,0.10963374510574764,0.0009169042857452205,0.5312,3.6897590361445687,15.097891566265048,15.097891566265048
1h,2022-05-09T18:00:00+00:00,2022-05-09T19:00:00+00:00,19,0,Monday,expand,0.014447139390708278,0.21829833421982547,0.0025886815853301357,0.4867,7.520032874460646,12.862132730634885,13.355249640435598
1h,2022-05-10T10:00:00+00:00,2022-05-10T11:00:00+00:00,11,1,Tuesday,contract,0.013979468264198375,-0.039021567007706315,-0.0005676514049383404,0.5182,4.998070243149369,8.529525279814758,9.359320725588583
1h,2022-05-11T12:00:00+00:00,2022-05-11T13:00:00+00:00,13,2,Wednesday,expand,0.020401588702220527,0.4659372470991274,0.006484493176752265,0.4192,19.394083969465644,32.20419847328244,36.85591603053434
1h,2022-05-11T13:00:00+00:00,2022-05-11T14:00:00+00:00,14,2,Wednesday,expand,0.02475147522349049,0.2132131269167541,0.004349886521269962,0.4733,12.190999366152539,29.579547855482772,29.579547855482772
1h,2022-05-11T20:00:00+00:00,2022-05-11T21:00:00+00:00,21,2,Wednesday,expand,0.02521159683427535,0.1021931747085072,0.0023375694742865105,0.3714,17.474421109316104,25.175013462574036,25.175013462574036
1h,2022-05-12T22:00:00+00:00,2022-05-12T23:00:00+00:00,23,3,Thursday,contract,0.01845310752012127,-0.046705387873867354,-0.0009040851938554827,0.3779,11.352209579253769,23.20719767134162,23.20719767134162
1h,2022-05-13T19:00:00+00:00,2022-05-13T20:00:00+00:00,20,4,Friday,contract,0.013826510917674863,-0.042236171075892726,-0.0006097316090519101,0.4262,4.880337869544811,8.986391365556075,10.746128578132334
1h,2022-05-14T02:00:00+00:00,2022-05-14T03:00:00+00:00,3,5,Saturday,contract,0.012741738784894261,-0.04188776531010174,-0.0005570568296072494,0.4331,3.2325098129762213,9.628261371507739,9.628261371507739
1h,2022-05-16T19:00:00+00:00,2022-05-16T20:00:00+00:00,20,0,Monday,expand,0.008753905511655268,0.14655323964664224,0.001118930345257286,0.4225,2.816568047337283,4.378698224852075,5.396449704142009
1h,2022-05-17T02:00:00+00:00,2022-05-17T03:00:00+00:00,3,1,Tuesday,contract,0.007870247301659708,-0.04096461823215791,-0.00033617286935843857,0.4302,1.8131101813110118,5.2998605299860495,6.113435611343558
1h,2022-05-17T10:00:00+00:00,2022-05-17T11:00:00+00:00,11,1,Tuesday,contract,0.006515030913355117,-0.04740760764773588,-0.000324233147181165,0.4308,3.203342618384396,6.104921077065922,6.104921077065922
1h,2022-05-17T18:00:00+00:00,2022-05-17T19:00:00+00:00,19,1,Tuesday,expand,0.007252191598098183,0.11399894377948505,0.0007421391078385985,0.4255,3.290246768507641,4.488836662749708,9.236192714453585
1h,2022-05-18T10:00:00+00:00,2022-05-18T11:00:00+00:00,11,2,Wednesday,contract,0.005645228474413894,-0.04109626319337312,-0.00024194065187799207,0.4284,4.271708683473385,9.056956115779645,9.056956115779645
1h,2022-05-18T12:00:00+00:00,2022-05-18T13:00:00+00:00,13,2,Wednesday,expand,0.006055834755999733,0.09980437154993638,0.0005495511726154043,0.4164,4.0105667627281445,7.228626320845345,7.228626320845345
1h,2022-05-19T04:00:00+00:00,2022-05-19T05:00:00+00:00,5,3,Thursday,contract,0.007515202804640111,-0.03947586984746854,-0.0003088617542030851,0.4089,2.7635118610907257,6.334067009048662,9.904622157006598
1h,2022-05-19T18:00:00+00:00,2022-05-19T19:00:00+00:00,19,3,Thursday,contract,0.007089777422782948,-0.039494586193353,-0.000291521340214076,0.4189,1.5994270708999856,6.4693244211028915,9.429458104559556
1h,2022-05-21T09:00:00+00:00,2022-05-21T10:00:00+00:00,10,5,Saturday,contract,0.005141140483579175,-0.04488884725092457,-0.0002416261910445517,0.4115,0.9963547995139851,2.2114216281895636,3.110571081409486
1h,2022-05-21T11:00:00+00:00,2022-05-21T12:00:00+00:00,12,5,Saturday,contract,0.0048691466414534776,-0.0390044418379869,-0.00019762666472718845,0.4107,1.7774531288044737,2.167031896761631,3.2383735086437735
1h,2022-05-21T13:00:00+00:00,2022-05-21T14:00:00+00:00,14,5,Saturday,contract,0.0045274784816614145,-0.03960986235456376,-0.0001867291139739562,0.411,2.0681265206812673,2.0681265206812673,3.1386861313868537
1h,2022-05-23T03:00:00+00:00,2022-05-23T04:00:00+00:00,4,0,Monday,contract,0.0037065055363123484,-0.04188626771740278,-0.0001620388874086433,0.4198,1.8818484992853781,5.097665555026197,6.9318723201524435
1h,2022-05-23T19:00:00+00:00,2022-05-23T20:00:00+00:00,20,0,Monday,expand,0.004526107823852832,0.11090032415119655,0.0004518378597036304,0.4081,3.871600098015188,3.871600098015188,6.150453320264644
1h,2022-05-24T03:00:00+00:00,2022-05-24T04:00:00+00:00,4,1,Tuesday,contract,0.004735344176502155,-0.04403062612526343,-0.00021810339819247192,0.4111,2.0189734857698793,5.643395767453174,5.643395767453174
1h,2022-05-24T13:00:00+00:00,2022-05-24T14:00:00+00:00,14,1,Tuesday,expand,0.005564720789066933,0.1162742435039863,0.000579636862379467,0.393,4.198473282442752,5.852417302798988,6.208651399491102
1h,2022-05-25T04:00:00+00:00,2022-05-25T05:00:00+00:00,5,2,Wednesday,contract,0.004796334898482303,-0.045851492411686734,-0.00023048729988325682,0.4103,2.4616134535705574,4.996344138435296,4.996344138435296
1h,2022-05-25T13:00:00+00:00,2022-05-25T14:00:00+00:00,14,2,Wednesday,expand,0.005574469569501443,0.15500687674497815,0.0007481177254229695,0.4043,1.7313875834776171,2.8444224585703712,9.201088300766761
1h,2022-05-26T08:00:00+00:00,2022-05-26T09:00:00+00:00,9,3,Thursday,expand,0.005225353394317632,0.19689290703081985,0.0008595882004371076,0.3882,2.5502318392581196,7.187017001545589,7.5991756826378225
1h,2022-05-26T13:00:00+00:00,2022-05-26T14:00:00+00:00,14,3,Thursday,expand,0.0061481459321941325,0.15543191627418285,0.0008270656975235303,0.3879,3.557617942768749,4.614591389533391,4.614591389533391
1h,2022-05-28T07:00:00+00:00,2022-05-28T08:00:00+00:00,8,5,Saturday,contract,0.005281194664348403,-0.04428368151560902,-0.0002447072818729506,0.3857,1.1926367643246172,1.6852476017630298,2.3593466424682386
1h,2022-05-28T09:00:00+00:00,2022-05-28T10:00:00+00:00,10,5,Saturday,contract,0.0049297035626269395,-0.04085413218062961,-0.00020997719712515048,0.3842,1.4836022904737216,1.6918271733472168,2.3685580426861
1h,2022-05-29T04:00:00+00:00,2022-05-29T05:00:00+00:00,5,6,Sunday,contract,0.0035023614001758116,-0.04010623426191651,-0.00014633549232121248,0.3822,0.837257980115118,2.4332810047095697,5.337519623233902
1h,2022-05-30T01:00:00+00:00,2022-05-30T02:00:00+00:00,2,0,Monday,expand,0.003142005165191815,0.12871630172948834,0.00035830729498524325,0.3945,1.9264892268694538,2.8136882129277563,7.553865652724966
1h,2022-05-30T02:00:00+00:00,2022-05-30T03:00:00+00:00,3,0,Monday,expand,0.0034604333676781134,0.1013455375611576,0.0003184282024862985,0.3983,2.309816721064521,2.736630680391656,7.431584232990199
