tf_rule,bar_start_utc,bar_end_utc,hour_utc,weekday,weekday_name,event,atr,atr_roc_1,d_atr,close,fwd_range_pct_48m,fwd_range_pct_192m,fwd_range_pct_288m
4h,2022-12-24T20:00:00+00:00,2022-12-25T00:00:00+00:00,0,6,Sunday,contract,0.0038897796633584375,-0.04512686682005951,-0.000183829204873726,0.3515,1.0810810810810885,2.588904694167851,2.588904694167851
4h,2022-12-25T04:00:00+00:00,2022-12-25T08:00:00+00:00,8,6,Sunday,contract,0.0036988406280998765,-0.047517067077876396,-0.0001845262021615314,0.3485,0.6312769010042985,1.8077474892395904,2.4677187948350063
4h,2022-12-26T16:00:00+00:00,2022-12-26T20:00:00+00:00,20,0,Monday,expand,0.004371946194007131,0.20907529141941383,0.0007560041389225278,0.366,1.4480874316939811,3.9071038251366215,3.9071038251366215
4h,2022-12-29T00:00:00+00:00,2022-12-29T04:00:00+00:00,4,3,Thursday,expand,0.0063413082074965715,0.12652234209723368,0.0007122070609618027,0.3459,1.4744145706851672,1.6478751084128311,4.220873084706564
4h,2023-01-02T00:00:00+00:00,2023-01-02T04:00:00+00:00,4,0,Monday,expand,0.0068927696069482165,0.6563407530579137,0.0027313254148501357,0.3282,4.11334552102377,8.957952468007308,8.957952468007308
4h,2023-01-07T08:00:00+00:00,2023-01-07T12:00:00+00:00,12,5,Saturday,contract,0.005471312670347688,-0.0516186190333342,-0.000297793282334439,0.3425,1.021897810218979,3.591240875912402,3.591240875912402
4h,2023-01-08T04:00:00+00:00,2023-01-08T08:00:00+00:00,8,6,Sunday,contract,0.005198462685397829,-0.04788018566363261,-0.0002614202065690666,0.34,1.2352941176470533,2.8529411764705843,4.999999999999988
4h,2023-01-09T12:00:00+00:00,2023-01-09T16:00:00+00:00,16,0,Monday,expand,0.006319204560933647,0.12274067091024521,0.0006908304183897178,0.3552,1.9425675675675567,4.110360360360345,4.110360360360345
4h,2023-01-11T04:00:00+00:00,2023-01-11T08:00:00+00:00,8,2,Wednesday,expand,0.006799765555841204,0.1601149603202019,0.0009384795726276015,0.3618,1.8794914317302454,5.362078496406862,6.218905472636821
4h,2023-01-14T00:00:00+00:00,2023-01-14T04:00:00+00:00,4,5,Saturday,expand,0.00901774124752483,0.12130517048606215,0.0009755583655750126,0.4014,2.5660189337319323,8.594917787742894,8.594917787742894
4h,2023-01-14T08:00:00+00:00,2023-01-14T12:00:00+00:00,12,5,Saturday,expand,0.010922950361386201,0.1990946614444602,0.0018136192029702888,0.3925,2.9808917197452196,3.490445859872609,4.764331210191082
4h,2023-01-18T04:00:00+00:00,2023-01-18T08:00:00+00:00,8,2,Wednesday,contract,0.00958740408931326,-0.04947546632965949,-0.0004990310837933287,0.3889,2.0056569812291007,8.459758292620206,8.459758292620206
4h,2023-01-18T12:00:00+00:00,2023-01-18T16:00:00+00:00,16,2,Wednesday,expand,0.01081260862803031,0.14301422140292885,0.0013528762593822824,0.3813,7.343299239444015,7.343299239444015,8.523472331497517
4h,2023-01-18T16:00:00+00:00,2023-01-18T20:00:00+00:00,20,2,Wednesday,expand,0.01204027944031386,0.11354066853959455,0.0012276708122835496,0.3897,3.515524762637924,3.6181678214010784,5.286117526302285
4h,2023-01-21T04:00:00+00:00,2023-01-21T08:00:00+00:00,8,5,Saturday,contract,0.009076659265405422,-0.04202747039559518,-0.00039820455887733947,0.4103,5.727516451377033,5.727516451377033,5.727516451377033
4h,2023-01-21T08:00:00+00:00,2023-01-21T12:00:00+00:00,12,5,Saturday,expand,0.010106897889305034,0.1135041642277177,0.0010302386238996118,0.4088,1.9324853228962726,3.840508806262229,3.840508806262229
4h,2023-01-22T08:00:00+00:00,2023-01-22T12:00:00+00:00,12,6,Sunday,contract,0.008931462814465397,-0.046257931972206956,-0.0004331894472665715,0.4041,2.251917842118287,4.206879485275912,9.23038851769364
4h,2023-01-26T08:00:00+00:00,2023-01-26T12:00:00+00:00,12,3,Thursday,contract,0.0094470654557258,-0.043215271771982255,-0.0004266973427481391,0.411,2.2871046228710377,4.087591240875908,4.087591240875908
4h,2023-01-28T08:00:00+00:00,2023-01-28T12:00:00+00:00,12,5,Saturday,contract,0.007492312667959375,-0.04408880020990369,-0.0003455625129199511,0.4108,1.3631937682570578,2.166504381694246,2.2395326192794514
4h,2023-01-28T16:00:00+00:00,2023-01-28T20:00:00+00:00,20,5,Saturday,contract,0.0070387798004343605,-0.043273249304144,-0.0003183676769564882,0.4095,1.0744810744810647,2.2466422466422435,3.0036630036629983
4h,2023-01-29T04:00:00+00:00,2023-01-29T08:00:00+00:00,8,6,Sunday,contract,0.006560203797942521,-0.05075755763514178,-0.0003507849075340408,0.4098,1.122498779892629,1.8789653489507039,3.538311371400673
4h,2023-01-30T08:00:00+00:00,2023-01-30T12:00:00+00:00,12,0,Monday,expand,0.007442337483996933,0.10961536688481344,0.0007352048089233143,0.3975,1.635220125786165,4.981132075471708,4.981132075471708
4h,2023-01-30T16:00:00+00:00,2023-01-30T20:00:00+00:00,20,0,Monday,expand,0.008176811402017764,0.10871603129727547,0.0008017837383063253,0.3948,1.8996960486322065,3.596757852076999,5.851063829787237
4h,2023-02-04T04:00:00+00:00,2023-02-04T08:00:00+00:00,8,5,Saturday,contract,0.00616297116411233,-0.04713244441847919,-0.00030484393570094984,0.4096,0.6591796875000087,3.2958984375000027,3.2958984375000027
4h,2023-02-05T04:00:00+00:00,2023-02-05T08:00:00+00:00,8,6,Sunday,contract,0.005889471725970612,-0.04478297072724757,-0.00027611320969004975,0.4099,0.6586972432300648,4.464503537448167,4.488899731641871
4h,2023-02-08T04:00:00+00:00,2023-02-08T08:00:00+00:00,8,2,Wednesday,contract,0.005954489449456577,-0.04390272018357022,-0.0002734222653428169,0.4019,0.796217964667823,2.214481214232387,4.428962428464788
4h,2023-02-09T00:00:00+00:00,2023-02-09T04:00:00+00:00,4,3,Thursday,expand,0.006324133640665118,0.11645999872686197,0.0006596820276411428,0.3906,1.2800819252432167,8.03891449052739,9.88223246287763
4h,2023-02-09T12:00:00+00:00,2023-02-09T16:00:00+00:00,16,3,Thursday,expand,0.00679333877862291,0.13649602113587922,0.0008158970170290087,0.4018,6.321553011448476,8.113489298158292,8.113489298158292
4h,2023-02-09T16:00:00+00:00,2023-02-09T20:00:00+00:00,20,3,Thursday,expand,0.008122386008721273,0.19563976910448977,0.001329047230098362,0.3876,4.643962848297218,4.643962848297218,4.643962848297218
4h,2023-02-11T04:00:00+00:00,2023-02-11T08:00:00+00:00,8,5,Saturday,contract,0.007337360235723701,-0.047315383947358236,-0.00036441232582490064,0.3814,0.4719454640797126,1.2060828526481364,1.2060828526481364
4h,2023-02-11T08:00:00+00:00,2023-02-11T12:00:00+00:00,12,5,Saturday,contract,0.006941834504600582,-0.05390572609443478,-0.0003955257311231194,0.3823,0.49699189118492215,1.2032435260266787,1.2032435260266787
4h,2023-02-11T12:00:00+00:00,2023-02-11T16:00:00+00:00,16,5,Saturday,contract,0.00658170346855768,-0.05187836670612522,-0.0003601310360429018,0.3822,0.7326007326007246,1.2035583464154875,1.2035583464154875
4h,2023-02-12T00:00:00+00:00,2023-02-12T04:00:00+00:00,4,6,Sunday,contract,0.005832435320853217,-0.0433092491038688,-0.00026403348621947733,0.3811,0.5772763054316545,1.3119916032537404,5.011807924429285
4h,2023-02-12T04:00:00+00:00,2023-02-12T08:00:00+00:00,8,6,Sunday,contract,0.00557297565507799,-0.04448564819014067,-0.0002594596657752267,0.3809,0.7351010763980111,3.622998162247303,5.014439485429248
4h,2023-02-12T20:00:00+00:00,2023-02-13T00:00:00+00:00,0,0,Monday,expand,0.005590622596956538,0.11181766769108226,0.0005622598002341097,0.3744,3.3119658119658175,4.674145299145303,4.674145299145303
4h,2023-02-18T00:00:00+00:00,2023-02-18T04:00:00+00:00,4,5,Saturday,contract,0.007100247645878241,-0.04648849657328902,-0.00034617289583678806,0.3948,0.9371833839918899,1.6717325227963515,2.4062816616008127
4h,2023-02-20T12:00:00+00:00,2023-02-20T16:00:00+00:00,16,0,Monday,expand,0.007245990567641002,0.12752592972019472,0.0008195391871045404,0.4027,2.5577352868139993,3.62552768810529,5.165135336478765
4h,2023-02-25T04:00:00+00:00,2023-02-25T08:00:00+00:00,8,5,Saturday,contract,0.0063841072770047325,-0.04360700867284606,-0.0002910851751542114,0.3778,0.8470089994706143,2.9115934356802415,2.9115934356802415
4h,2023-02-26T00:00:00+00:00,2023-02-26T04:00:00+00:00,4,6,Sunday,contract,0.005903828656216378,-0.04722108757601862,-0.0002926022043243373,0.3781,0.34382438508330276,1.5339857180639969,1.6397778365511726
4h,2023-02-26T04:00:00+00:00,2023-02-26T08:00:00+00:00,8,6,Sunday,contract,0.00557498375220092,-0.05570027911789144,-0.000328844904015458,0.3774,0.6624271330153688,1.6428192898781089,1.8018018018018092
4h,2023-03-02T04:00:00+00:00,2023-03-02T08:00:00+00:00,8,3,Thursday,contract,0.005099348523336857,-0.0419036230143317,-0.00022302680948744786,0.3787,0.7657776604172204,2.0068655928175327,8.661209400580933
4h,2023-03-03T00:00:00+00:00,2023-03-03T04:00:00+00:00,4,4,Friday,expand,0.006806020020072199,0.3490772465876475,0.0017610753830713689,0.3643,1.564644523744162,2.168542410101554,4.721383475157835
4h,2023-03-04T08:00:00+00:00,2023-03-04T12:00:00+00:00,12,5,Saturday,contract,0.00596348713973247,-0.05328550517718378,-0.00033565285690249826,0.3753,0.4529709565680733,3.0109245936584,3.0109245936584
4h,2023-03-04T12:00:00+00:00,2023-03-04T16:00:00+00:00,16,5,Saturday,contract,0.005658952344037293,-0.051066563666445575,-0.0003045347956951777,0.3749,2.0805548146172392,3.014137103227521,3.014137103227521
4h,2023-03-05T08:00:00+00:00,2023-03-05T12:00:00+00:00,12,6,Sunday,contract,0.005444784153690874,-0.04769175663858349,-0.00027267570413006675,0.3714,0.4577275175013556,3.231017770597741,3.6348949919224585
4h,2023-03-05T12:00:00+00:00,2023-03-05T16:00:00+00:00,16,6,Sunday,contract,0.005177299571284385,-0.04912675596610527,-0.0002674845824064886,0.3707,1.0790396547073116,2.8594550849743725,3.2640949554896146
4h,2023-03-13T04:00:00+00:00,2023-03-13T08:00:00+00:00,8,0,Monday,contract,0.0083220896527139,-0.04351624141374566,-0.0003786222809779947,0.3675,3.591836734693875,6.8843537414965965,6.8843537414965965
4h,2023-03-13T12:00:00+00:00,2023-03-13T16:00:00+00:00,16,0,Monday,expand,0.00972261811892168,0.12134304414093044,0.0010521062985444883,0.3731,1.983382471187339,2.4122219244170484,6.110962208523181
4h,2023-03-14T00:00:00+00:00,2023-03-14T04:00:00+00:00,4,1,Tuesday,contract,0.00885655685396171,-0.04207073214743673,-0.00038896591184320664,0.3707,1.7264634475317016,6.150526031831666,6.150526031831666
4h,2023-03-14T12:00:00+00:00,2023-03-14T16:00:00+00:00,16,1,Tuesday,expand,0.00936175488635345,0.11587855981108497,0.0009721727010497307,0.3846,4.186167446697868,5.070202808112329,7.072282891315654
4h,2023-03-21T12:00:00+00:00,2023-03-21T16:00:00+00:00,16,1,Tuesday,expand,0.011549400436850293,0.2617882099415263,0.0023961999663961314,0.4289,12.193984611797624,15.434833294474245,15.434833294474245
4h,2023-03-21T16:00:00+00:00,2023-03-21T20:00:00+00:00,20,1,Tuesday,expand,0.014460157548503844,0.2520266855036295,0.002910757111653551,0.4742,7.971320118093632,10.88148460565163,17.882749894559264
4h,2023-03-21T20:00:00+00:00,2023-03-22T00:00:00+00:00,0,2,Wednesday,expand,0.01612728915218214,0.1152913858708815,0.001667131603678297,0.4694,4.985087345547503,8.883681295270561,14.273540690242864
4h,2023-03-26T16:00:00+00:00,2023-03-26T20:00:00+00:00,20,6,Sunday,contract,0.014718255808286094,-0.04405700680594005,-0.000678327369868165,0.4476,2.2117962466487855,8.489722966934758,10.54512957998212
4h,2023-03-31T16:00:00+00:00,2023-03-31T20:00:00+00:00,20,4,Friday,contract,0.018220733044743063,-0.04368655000808075,-0.0008323640803648454,0.5353,2.9889781430973312,9.63945451148888,9.63945451148888
4h,2023-04-01T00:00:00+00:00,2023-04-01T04:00:00+00:00,4,5,Saturday,contract,0.017229101451844784,-0.04611907680267513,-0.0008330078039880638,0.5318,5.791650996615277,6.995110943963898,6.995110943963898
4h,2023-04-01T20:00:00+00:00,2023-04-02T00:00:00+00:00,0,6,Sunday,contract,0.016748445151870895,-0.05325914995794012,-0.0009421880886054494,0.5092,3.69206598586018,5.184603299293005,5.479183032207391
4h,2023-04-02T08:00:00+00:00,2023-04-02T12:00:00+00:00,12,6,Sunday,contract,0.015592104226917045,-0.04608277636382796,-0.0007532387866859228,0.5144,4.004665629860022,5.093312597200623,5.093312597200623
4h,2023-04-02T20:00:00+00:00,2023-04-03T00:00:00+00:00,0,0,Monday,contract,0.01506488811462709,-0.042837374590127375,-0.000674222162663626,0.5177,4.249565385358298,4.249565385358298,8.325284914042875
4h,2023-04-08T04:00:00+00:00,2023-04-08T08:00:00+00:00,8,5,Saturday,contract,0.009659306862491569,-0.048922914319817545,-0.0004968697586531998,0.5103,0.5878894767783662,1.9596315892612206,2.057613168724271
4h,2023-04-08T08:00:00+00:00,2023-04-08T12:00:00+00:00,12,5,Saturday,contract,0.009183642086599315,-0.049244193466854935,-0.00047566477589225387,0.51,0.5490196078431203,1.7450980392156898,1.8431372549019536
4h,2023-04-08T12:00:00+00:00,2023-04-08T16:00:00+00:00,16,5,Saturday,contract,0.008727667651842215,-0.049650719230712737,-0.00045597443475709973,0.5089,1.6309687561407122,1.7292198860286951,2.4169777952446516
4h,2023-04-09T08:00:00+00:00,2023-04-09T12:00:00+00:00,12,6,Sunday,contract,0.007639036944159161,-0.051925706826390416,-0.0004183874572430135,0.5031,1.5305108328364112,2.126813754720729,2.126813754720729
4h,2023-04-14T04:00:00+00:00,2023-04-14T08:00:00+00:00,8,4,Friday,expand,0.008460674507800954,0.191006300615572,0.0013568711917076202,0.5282,1.9310867095797022,4.486936766376362,4.486936766376362
4h,2023-04-18T20:00:00+00:00,2023-04-19T00:00:00+00:00,0,2,Wednesday,expand,0.007849175420799154,0.12764970366043848,0.000888524967630833,0.5327,2.571804017270497,14.698704711845304,14.698704711845304
4h,2023-04-19T08:00:00+00:00,2023-04-19T12:00:00+00:00,12,2,Wednesday,expand,0.012489992128096107,0.4502506028270492,0.003877692913223372,0.4971,1.5087507543753897,3.6210018105009087,3.6210018105009087
4h,2023-04-26T16:00:00+00:00,2023-04-26T20:00:00+00:00,20,2,Wednesday,expand,0.011515593521431666,0.21592569480288515,0.0020449543445052593,0.4481,6.918098638696714,8.7034144164249,8.7034144164249
4h,2023-04-26T20:00:00+00:00,2023-04-27T00:00:00+00:00,0,3,Thursday,expand,0.012907336841329402,0.12085728080863256,0.0013917433198977359,0.4611,2.494036000867493,3.2097158967685924,3.2097158967685924
4h,2023-04-28T00:00:00+00:00,2023-04-28T04:00:00+00:00,4,4,Friday,contract,0.010909357229154286,-0.041946330015175226,-0.0004776428637810991,0.4674,3.3804022250748784,4.022250748823274,4.81386392811297
4h,2023-04-29T04:00:00+00:00,2023-04-29T08:00:00+00:00,8,5,Saturday,contract,0.010085760596219824,-0.04296155286293868,-0.00045275081509383447,0.478,1.4435146443514564,2.615062761506267,2.615062761506267
4h,2023-04-29T20:00:00+00:00,2023-04-30T00:00:00+00:00,0,6,Sunday,contract,0.009034066753140212,-0.047324885021858276,-0.00044877436562616897,0.4777,0.9420138162026385,1.8002930709650402,2.867908729328028
4h,2023-04-30T08:00:00+00:00,2023-04-30T12:00:00+00:00,12,6,Sunday,contract,0.007998084787408547,-0.043231315065629716,-0.00036139113749296403,0.4748,1.6217354675652873,5.033698399326028,5.033698399326028
4h,2023-05-01T08:00:00+00:00,2023-05-01T12:00:00+00:00,12,0,Monday,contract,0.00769732758228749,-0.04301086791932229,-0.0003459482755605774,0.4647,2.0443296750591795,2.883580804820319,2.883580804820319
4h,2023-05-05T20:00:00+00:00,2023-05-06T00:00:00+00:00,0,5,Saturday,contract,0.005929303824444234,-0.0461488939951894,-0.00028686952495725077,0.4668,1.4995715509854342,3.920308483290485,3.920308483290485
4h,2023-05-07T08:00:00+00:00,2023-05-07T12:00:00+00:00,12,6,Sunday,contract,0.005368827554049513,-0.046045140068074475,-0.00025914058108073186,0.4571,0.5906803762852724,8.51017282870269,8.51017282870269
4h,2023-05-08T00:00:00+00:00,2023-05-08T04:00:00+00:00,4,0,Monday,expand,0.007361916487172222,0.31162218856389257,0.0017490833471405995,0.4379,1.8725736469513552,7.74149349166476,7.74149349166476
4h,2023-05-08T16:00:00+00:00,2023-05-08T20:00:00+00:00,20,0,Monday,expand,0.008558764493703812,0.19867160649058446,0.0014185565774073967,0.4198,2.3582658408765993,2.3582658408765993,2.3582658408765993
4h,2023-05-10T16:00:00+00:00,2023-05-10T20:00:00+00:00,20,2,Wednesday,expand,0.008356520284055254,0.12352178215788046,0.0009187292089188294,0.4296,1.6527001862197381,3.002793296089391,5.283985102420856
4h,2023-05-12T04:00:00+00:00,2023-05-12T08:00:00+00:00,8,4,Friday,expand,0.009262202615475461,0.1842986446071475,0.0014413690295788095,0.4238,2.1000471920717363,4.058518168947614,4.058518168947614
4h,2023-05-13T04:00:00+00:00,2023-05-13T08:00:00+00:00,8,5,Saturday,contract,0.008346828044145155,-0.0486326704094312,-0.000426679080318855,0.4266,0.5860290670417257,1.3361462728551428,1.7580872011251776
4h,2023-05-13T08:00:00+00:00,2023-05-13T12:00:00+00:00,12,5,Saturday,contract,0.007929197469563358,-0.050034644582709786,-0.0004176305745817975,0.4261,1.1264961276695673,1.689744191504338,1.689744191504338
4h,2023-05-13T20:00:00+00:00,2023-05-14T00:00:00+00:00,0,6,Sunday,contract,0.007045716778655503,-0.05221145443309494,-0.0003881320598965775,0.4238,1.6517225106182174,2.642756016989143,2.642756016989143
4h,2023-05-14T04:00:00+00:00,2023-05-14T08:00:00+00:00,8,6,Sunday,contract,0.006710847630575409,-0.047086397906791366,-0.0003316036638904155,0.4253,0.37620503174229725,2.0691276745826417,2.468845520808843
4h,2023-05-14T08:00:00+00:00,2023-05-14T12:00:00+00:00,12,6,Sunday,contract,0.006345787085534308,-0.05439857453741648,-0.0003650605450411012,0.426,1.4788732394366133,2.4647887323943687,2.4647887323943687
4h,2023-05-16T20:00:00+00:00,2023-05-17T00:00:00+00:00,0,2,Wednesday,expand,0.0067804008593761195,0.1939651937400726,0.0011015076262018367,0.4424,4.90506329113924,5.424954792043392,5.424954792043392
4h,2023-05-17T00:00:00+00:00,2023-05-17T04:00:00+00:00,4,2,Wednesday,expand,0.007846086512277825,0.1571714821887038,0.0010656856529017052,0.4589,3.3994334277620406,4.9901939420352965,4.9901939420352965
4h,2023-05-18T08:00:00+00:00,2023-05-18T12:00:00+00:00,12,3,Thursday,expand,0.009743493308903329,0.17273118788019248,0.0014351158993151265,0.4651,2.3650827778972165,4.579660288110081,4.579660288110081
4h,2023-05-20T04:00:00+00:00,2023-05-20T08:00:00+00:00,8,5,Saturday,contract,0.008943789024046645,-0.04236603214603463,-0.00039567607877281745,0.4642,1.335631193451095,1.8957345971563928,1.8957345971563928
4h,2023-05-20T12:00:00+00:00,2023-05-20T16:00:00+00:00,16,5,Saturday,contract,0.008330103801346344,-0.04774915943868985,-0.00041770029241125495,0.4662,0.8580008580008588,1.4800514800514717,3.646503646503638
4h,2023-05-21T00:00:00+00:00,2023-05-21T04:00:00+00:00,4,6,Sunday,contract,0.007508760222870959,-0.043213546405350245,-0.00033913540175930547,0.4673,0.6633854055210767,3.3811256152364604,4.558099721806117
4h,2023-05-21T04:00:00+00:00,2023-05-21T08:00:00+00:00,8,6,Sunday,contract,0.0071938487783801755,-0.04193920635947246,-0.0003149114444907838,0.469,1.172707889125789,3.176972281449887,4.349680170575688
4h,2023-05-22T20:00:00+00:00,2023-05-23T00:00:00+00:00,0,1,Tuesday,contract,0.007292979431004117,-0.04428330258550284,-0.0003379214946926225,0.4614,1.4737754659731195,1.9722583441699173,1.9722583441699173
4h,2023-05-24T12:00:00+00:00,2023-05-24T16:00:00+00:00,16,2,Wednesday,expand,0.007040953196448946,0.1138939498202498,0.0007199266771962367,0.4505,1.842397336293002,2.663706992230857,2.8412874583795733
4h,2023-05-24T20:00:00+00:00,2023-05-25T00:00:00+00:00,0,3,Thursday,contract,0.006828679031631998,-0.04237988337389187,-0.0003022060793563064,0.4528,2.4955830388692526,2.826855123674907,2.826855123674907
4h,2023-05-28T12:00:00+00:00,2023-05-28T16:00:00+00:00,16,6,Sunday,contract,0.005879280802538517,-0.049487429492786617,-0.0003060985232721976,0.4721,1.927557720821859,3.198474899385724,3.198474899385724
4h,2023-05-29T16:00:00+00:00,2023-05-29T20:00:00+00:00,20,0,Monday,expand,0.00689353842260913,0.15321750581222493,0.0009158816597993006,0.4845,2.4355005159958787,4.582043343653262,8.710010319917455
4h,2023-05-30T16:00:00+00:00,2023-05-30T20:00:00+00:00,20,1,Tuesday,expand,0.009247617768225773,0.13664404045957923,0.0011117217101364839,0.5198,4.790303963062723,5.444401692958829,5.521354367064267
4h,2023-05-30T20:00:00+00:00,2023-05-31T00:00:00+00:00,0,2,Wednesday,expand,0.010365645070495363,0.12089895260496819,0.0011180273022695902,0.5202,2.249134948096894,5.171088043060368,5.24798154555942
4h,2023-06-02T08:00:00+00:00,2023-06-02T12:00:00+00:00,12,4,Friday,contract,0.0093844342826416,-0.04972994895222804,-0.0004911103294339692,0.5146,1.8460940536338817,3.303536727555386,4.722114263505634
4h,2023-06-05T12:00:00+00:00,2023-06-05T16:00:00+00:00,16,0,Monday,expand,0.01126944389718353,0.21809323291047233,0.002017735084832042,0.5039,5.913871799960308,6.350466362373481,6.429847191903162
4h,2023-06-05T16:00:00+00:00,2023-06-05T20:00:00+00:00,20,0,Monday,expand,0.012593055047384704,0.11745132788069279,0.001323611150201175,0.5042,3.3320111067036855,3.609678698928984,6.763189210630695
4h,2023-06-10T04:00:00+00:00,2023-06-10T08:00:00+00:00,8,5,Saturday,expand,0.013779811457815193,0.2951197768765901,0.003140014503244984,0.4893,2.1459227467811175,6.539955037809121,6.539955037809121
4h,2023-06-11T04:00:00+00:00,2023-06-11T08:00:00+00:00,8,6,Sunday,contract,0.012862685544352995,-0.043270336972791035,-0.0005817450418733102,0.5055,1.266073194856592,5.182987141444116,5.182987141444116
4h,2023-06-11T12:00:00+00:00,2023-06-11T16:00:00+00:00,16,6,Sunday,contract,0.011858131923447233,-0.043781176728497795,-0.0005429332248805541,0.5082,4.19126328217237,4.2109405745769335,4.2109405745769335
4h,2023-06-13T08:00:00+00:00,2023-06-13T12:00:00+00:00,12,1,Tuesday,expand,0.013302009409245513,0.18015646742495894,0.002030614660827266,0.5614,10.313501959387237,10.313501959387237,12.041325258282853
4h,2023-06-13T12:00:00+00:00,2023-06-13T16:00:00+00:00,16,1,Tuesday,expand,0.01648758016572797,0.23948041671571363,0.0031855707564824587,0.5076,2.6989755713160055,5.713159968479111,5.713159968479111
4h,2023-06-14T20:00:00+00:00,2023-06-15T00:00:00+00:00,0,3,Thursday,expand,0.0168114954263725,0.13319703362700674,0.0019760388133559636,0.4797,1.667708984782157,3.898269751928287,3.898269751928287
4h,2023-06-17T16:00:00+00:00,2023-06-17T20:00:00+00:00,20,5,Saturday,contract,0.012339482201044789,-0.04602649771443135,-0.0005953447846957522,0.4798,0.7711546477699118,3.418090871196337,4.939558149228845
4h,2023-06-17T20:00:00+00:00,2023-06-18T00:00:00+00:00,0,6,Sunday,contract,0.011722376329541593,-0.050010678037279765,-0.0006171058715031957,0.479,1.9832985386221313,4.572025052192073,4.968684759916502
4h,2023-06-18T04:00:00+00:00,2023-06-18T08:00:00+00:00,8,6,Sunday,contract,0.011073375508635352,-0.042396672637416755,-0.0004902596545104127,0.4825,2.010362694300515,3.544041450777203,3.544041450777203
4h,2023-06-22T00:00:00+00:00,2023-06-22T04:00:00+00:00,4,3,Thursday,expand,0.011118765208662786,0.1438813267855661,0.0013985565224105545,0.5163,1.8012783265543242,7.824907999225244,7.824907999225244
4h,2023-06-22T08:00:00+00:00,2023-06-22T12:00:00+00:00,12,3,Thursday,expand,0.012818221021755156,0.16647484007494517,0.0018293676137111428,0.4931,3.346177245994719,3.346177245994719,3.346177245994719
4h,2023-06-24T08:00:00+00:00,2023-06-24T12:00:00+00:00,12,5,Saturday,contract,0.010382617178064765,-0.04650164877566887,-0.0005063551675434444,0.4922,3.8399024786672022,3.8399024786672022,3.9211702559934953
4h,2023-06-28T16:00:00+00:00,2023-06-28T20:00:00+00:00,20,2,Wednesday,expand,0.009637000961592701,0.24635384430568097,0.0019048460798774822,0.4591,2.1999564365062194,3.5939882378566796,4.138531910259206
4h,2023-06-30T12:00:00+00:00,2023-06-30T16:00:00+00:00,16,4,Friday,expand,0.010484438925425657,0.20743370073017187,0.0018011970057364868,0.4645,3.444564047362759,3.444564047362759,3.444564047362759
4h,2023-07-01T08:00:00+00:00,2023-07-01T12:00:00+00:00,12,5,Saturday,contract,0.009695290990989744,-0.04685094249534871,-0.00047656084546074916,0.4704,1.275510204081634,5.612244897959191,5.612244897959191
4h,2023-07-01T20:00:00+00:00,2023-07-02T00:00:00+00:00,0,6,Sunday,contract,0.008671922123616792,-0.04709718254244932,-0.0004286093941243685,0.4732,5.579036348267125,5.579036348267125,5.579036348267125
4h,2023-07-02T00:00:00+00:00,2023-07-02T04:00:00+00:00,4,6,Sunday,expand,0.00993821340050131,0.14602198438059633,0.001266291276884518,0.4934,3.5670855289825707,3.5670855289825707,3.5670855289825707
4h,2023-07-05T08:00:00+00:00,2023-07-05T12:00:00+00:00,12,2,Wednesday,expand,0.008878777662858656,0.14960946586374058,0.001155478641318563,0.4777,1.9258949131253895,2.0096294745656262,3.0981787732886708
4h,2023-07-05T20:00:00+00:00,2023-07-06T00:00:00+00:00,0,3,Thursday,contract,0.008382607334293173,-0.04372376492002572,-0.0003832774872533206,0.4773,1.1523151058034788,4.860674628116488,4.860674628116488
4h,2023-07-07T20:00:00+00:00,2023-07-08T00:00:00+00:00,0,5,Saturday,contract,0.00760408613565387,-0.04818236820767985,-0.00038492970274260543,0.4683,0.5338458253256464,1.0676916506512928,2.1353833013025856
4h,2023-07-08T00:00:00+00:00,2023-07-08T04:00:00+00:00,4,5,Saturday,contract,0.007239508554535737,-0.04794495677905464,-0.00036457758111813326,0.4669,0.5997001499250308,2.1417862497322786,2.1417862497322786
4h,2023-07-08T04:00:00+00:00,2023-07-08T08:00:00+00:00,8,5,Saturday,contract,0.006922400800640325,-0.0438023867927797,-0.0003171077538954119,0.4667,0.6642382686950914,1.992714806085286,1.992714806085286
4h,2023-07-09T00:00:00+00:00,2023-07-09T04:00:00+00:00,4,6,Sunday,contract,0.0060638202469063245,-0.044413450534307675,-0.00028183232668510527,0.4702,0.6380263717566999,1.1059123777116084,1.9991492981709953
4h,2023-07-13T12:00:00+00:00,2023-07-13T16:00:00+00:00,16,3,Thursday,expand,0.016786320992723248,2.6244416489580455,0.012154898385175136,0.5919,64.70687616151378,64.70687616151378,64.70687616151378
4h,2023-07-13T16:00:00+00:00,2023-07-13T20:00:00+00:00,20,3,Thursday,expand,0.042944440921814445,1.558299757310167,0.026158119929091197,0.8218,8.238014115356545,13.652956923825757,20.394256510099794
4h,2023-07-15T04:00:00+00:00,2023-07-15T08:00:00+00:00,8,5,Saturday,contract,0.04945524615990904,-0.04380786648354795,-0.002265788166146858,0.725,2.634482758620675,4.579310344827587,4.9793103448275895
4h,2023-07-15T08:00:00+00:00,2023-07-15T12:00:00+00:00,12,5,Saturday,contract,0.0472870142913441,-0.04384230262557309,-0.002168231868564942,0.7181,2.339507032446724,5.027154992340903,8.982035928143715
