trend_alignment,event_side,n,mean_gap_bps,mean_mfe_r,mean_mae_r,plus1r_fast,minus1r_fast,both_fast,full_fill_fast,full_fill_slow,edge_score_fast
trend_aligned,bearish,236,70.28219140159983,4.239376504058808,2.550097150264803,0.5084745762711864,0.4661016949152542,0.01694915254237288,0.6652542372881356,0.7796610169491526,0.0423728813559322
trend_aligned,bullish,259,65.36738394350368,3.710779234190127,2.224743614405316,0.4980694980694981,0.46332046332046334,0.03088803088803089,0.5945945945945946,0.7065637065637066,0.034749034749034735
trend_counter,bearish,40,31.351032329686962,2.8874182746388017,2.9590166113418914,0.6,0.4,0.0,0.7,0.8,0.19999999999999996
trend_counter,bullish,42,33.81992952808976,2.613217020172197,3.2357694712426697,0.42857142857142855,0.5714285714285714,0.0,0.8095238095238095,0.9047619047619048,-0.14285714285714285
