symbol,chunk,chunk_start_utc,chunk_end_utc,n_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,2022-01,2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,3,-3.1267043357002855,-1.5267043357002792,1.6000000000000063,33.33333333333333,1.0555313518390737,1.4444444444444442
BTCUSDT,2022-02,2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,9,8.515754725519425,5.7157547255194245,-2.8000000000000007,44.44444444444444,2.18170589979452,3.7407407407407405
BTCUSDT,2022-03,2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,10,-10.698381257980577,-1.0983812579805576,9.60000000000002,60.0,2.758731166721078,1.3666666666666667
BTCUSDT,2022-04,2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,9,26.47445455291316,22.274454552913177,-4.1999999999999815,66.66666666666666,2.1316127126119353,1.1481481481481481
BTCUSDT,2022-05,2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,5,3.8250950186455235,-3.5749049813544698,-7.399999999999993,20.0,4.1196783762736455,3.3833333333333333
BTCUSDT,2022-06,2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,5,-5.2749640893643255,-5.2749640893643255,0.0,0.0,4.11056935252222,1.25
BTCUSDT,2022-07,2022-07-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,9,8.29217657438626,13.29217657438627,5.000000000000009,77.77777777777779,1.0836565741857644,2.388888888888889
BTCUSDT,2022-08,2022-08-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,7,9.930882477946128,4.130882477946116,-5.800000000000011,42.857142857142854,1.6975053761137442,2.4047619047619047
BTCUSDT,2022-09,2022-09-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,4,-4.164189141162658,-4.164189141162658,0.0,0.0,3.114287019146742,1.0833333333333333
BTCUSDT,2022-10,2022-10-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,10,15.890200939900017,2.890200939900014,-13.000000000000004,60.0,3.3228222822343536,1.9083333333333334
BTCUSDT,2022-11,2022-11-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,6,2.8455256241616533,-2.9544743758383367,-5.79999999999999,33.33333333333333,2.057284457839997,3.9305555555555554
BTCUSDT,2022-12,2022-12-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,6,-6.446831034051861,-3.2468310340518816,3.1999999999999797,33.33333333333333,2.7357667228808586,12.861111111111112
BTCUSDT,2023-01,2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,8,-0.3416793693730087,-4.541679369372832,-4.199999999999823,37.5,3.476565017341936,11.46875
BTCUSDT,2023-02,2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,5,-5.2761670077547365,-3.676167007754721,1.6000000000000156,20.0,3.1385021219663907,0.11666666666666667
BTCUSDT,2023-03,2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,9,-0.2958935685055808,3.1041064314944125,3.3999999999999932,55.55555555555556,4.146994758404849,9.814814814814815
BTCUSDT,2023-04,2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,8,0.48540331498984646,-0.5145966850101156,-0.999999999999962,62.5,1.105540590405905,1.09375
BTCUSDT,2023-05,2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,7,28.43871800597941,9.238718005979402,-19.20000000000001,71.42857142857143,1.1335412060301486,1.5714285714285716
BTCUSDT,2023-06,2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,8,0.32333746773649885,-0.676662532263471,-0.9999999999999698,62.5,1.48155479535908,3.53125
BTCUSDT,2023-07,2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,2,6.927905048079747,1.12790504807975,-5.799999999999997,100.0,0.0,9.041666666666666
BTCUSDT,2023-08,2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,4,3.793464561058693,3.793464561058693,0.0,25.0,1.9262709677416459,0.125
BTCUSDT,2023-09,2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,8,9.330312596715924,3.530312596715892,-5.800000000000032,37.5,3.301351659440849,1.6979166666666667
BTCUSDT,2023-10,2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,10,13.412134548745918,7.612134548745917,-5.800000000000001,40.0,5.248108370619279,1.3583333333333334
BTCUSDT,2023-11,2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,4,4.774052962346345,0.5740529623463354,-4.20000000000001,75.0,1.0663515828677845,13.6875
BTCUSDT,2023-12,2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,3,5.83405082242211,1.634050822422085,-4.200000000000025,100.0,0.0,9.25
BTCUSDT,2024-01,2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,12,3.9239515593110914,11.923951559311094,8.000000000000004,58.333333333333336,2.608059259662224,13.847222222222221
BTCUSDT,2024-02,2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,3,-4.465237030702579,-4.465237030702579,0.0,0.0,3.2497120712212078,0.8333333333333334
BTCUSDT,2024-03,2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,8,0.42438387783878895,0.6243838778387976,0.20000000000000862,37.5,3.075104514119289,7.614583333333333
BTCUSDT,2024-04,2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,9,17.38735268468261,19.187352684682615,1.8000000000000043,66.66666666666666,2.1392389551246085,4.1759259259259265
BTCUSDT,2024-05,2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,8,18.337584867143406,20.13758486714339,1.799999999999983,75.0,2.1071919171397475,7.197916666666667
BTCUSDT,2024-06,2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,5,-5.808516531164471,-2.6085165311644785,3.199999999999992,40.0,3.469529567062958,0.6
BTCUSDT,2024-07,2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,8,8.903847043741798,6.30384704374176,-2.6000000000000387,62.5,1.251432484076433,22.739583333333332
BTCUSDT,2024-08,2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,8,9.188316726201995,6.588316726201972,-2.6000000000000227,62.5,2.369347310992392,3.0104166666666665
BTCUSDT,2024-09,2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,8,-0.7064269196618351,-2.1064269196618683,-1.4000000000000332,25.0,4.744074726188674,0.6354166666666666
BTCUSDT,2024-10,2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,8,0.2595404206041749,5.059540420604135,4.79999999999996,50.0,1.7659018277824527,12.135416666666666
BTCUSDT,2024-11,2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,6,-6.2651070596326734,7.73489294036732,13.999999999999993,100.0,0.0,2.2916666666666665
BTCUSDT,2024-12,2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,7,19.003341460169946,16.003341460169946,-3.0,42.857142857142854,3.1629798804578364,1.1666666666666667
BTCUSDT,2025-01,2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,6,18.98230052905443,10.182300529054423,-8.800000000000008,66.66666666666666,1.1087967032967032,4.027777777777778
BTCUSDT,2025-02,2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,4,4.4699416330509365,6.269941633050851,1.7999999999999146,100.0,0.0,16.5625
BTCUSDT,2025-03,2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,9,26.07977279530209,4.079772795302119,-21.99999999999997,66.66666666666666,2.4681380754088242,2.3425925925925926
BTCUSDT,2025-04,2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,7,1.5002017325056225,1.7002017325056222,0.19999999999999973,42.857142857142854,2.3013688814704887,0.34523809523809523
BTCUSDT,2025-05,2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,8,17.850390093750647,18.05039009375066,0.2000000000000135,62.5,2.3669842591842394,0.4895833333333333
BTCUSDT,2025-06,2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,8,5.681436751423128,7.2814367514231275,1.5999999999999996,37.5,2.629361647689891,0.34375
BTCUSDT,2025-07,2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,5,3.165806011378125,-1.0341939886218658,-4.19999999999999,60.0,1.0846782170542633,22.716666666666665
BTCUSDT,2025-08,2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,9,-3.1727201110626795,1.6272798889372333,4.799999999999913,44.44444444444444,3.3837621224398755,1.6203703703703702
BTCUSDT,2025-09,2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,12,30.637326279333,20.637326279332925,-10.000000000000075,75.0,1.6227804756513784,3.7986111111111116
BTCUSDT,2025-10,2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,1,-1.1565163395709783,0.4434836604290084,1.5999999999999868,100.0,0.0,0.16666666666666666
BTCUSDT,2025-11,2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,10,-1.8594374202209827,3.140562579779047,5.00000000000003,60.0,2.373431674508047,61.825
BTCUSDT,2026-01,2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,4,4.761362944625022,-2.6386370553749696,-7.3999999999999915,25.0,2.100234641589404,0.7708333333333334
BTCUSDT,2026-02,2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,4,4.848469128281565,0.6484691282815633,-4.200000000000001,75.0,1.071534696174044,3.8541666666666665
LINKUSDT,2022-01,2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,9,8.774449642636906,3.1744496426369047,-5.600000000000001,55.55555555555556,3.5267476253161787,4.814814814814815
LINKUSDT,2022-02,2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,7,-12.571046709064893,-7.771046709064893,4.8,42.857142857142854,2.0587554654932845,1.4166666666666667
LINKUSDT,2022-03,2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,12,14.107374994469058,11.707374994469019,-2.4000000000000394,66.66666666666666,2.1744466009852204,0.9236111111111112
LINKUSDT,2022-04,2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,7,10.650904272731333,3.4509042727313286,-7.200000000000005,57.14285714285714,3.097850625871934,0.9166666666666666
