symbol,n_trades,total_r,avg_r,median_r,win_rate,tp_rate,sl_rate,time_rate,max_drawdown_r,tp_r,run_id
XRPUSDT,218,19.264708824936697,0.08837022396759953,0.9344779939209732,0.5596330275229358,0.5458715596330275,0.43119266055045874,0.022935779816513763,18.17329228020241,1.0,run_fvg_imbalance_strict_bull_imbalance_causal_tp1p0_20260410_204433
XRPUSDT,198,6.372357287682362,0.03218362266506244,-1.0064503791469195,0.4292929292929293,0.40404040404040403,0.5505050505050505,0.045454545454545456,24.542848386958,1.5,run_fvg_imbalance_strict_bull_imbalance_causal_tp1p5_20260410_204433
XRPUSDT,182,4.504889731294455,0.024752141380738762,-1.0088767338815121,0.3626373626373626,0.3241758241758242,0.6153846153846154,0.06043956043956044,22.015381797025636,2.0,run_fvg_imbalance_strict_bull_imbalance_causal_tp2p0_20260410_204433
XRPUSDT,178,1.125338102575105,0.006322124171770253,-1.01079423174007,0.3146067415730337,0.2640449438202247,0.6573033707865169,0.07865168539325842,23.054175590181107,2.5,run_fvg_imbalance_strict_bull_imbalance_causal_tp2p5_20260410_204433
XRPUSDT,168,4.304196169181317,0.025620215292745933,-1.0120300819869785,0.2916666666666667,0.2261904761904762,0.6785714285714286,0.09523809523809523,24.554175590181096,3.0,run_fvg_imbalance_strict_bull_imbalance_causal_tp3p0_20260410_204433
XRPUSDT,164,13.862689709737005,0.0845285957910793,-1.0145077464788734,0.2621951219512195,0.18292682926829268,0.7134146341463414,0.10365853658536585,24.54905042022587,4.0,run_fvg_imbalance_strict_bull_imbalance_causal_tp4p0_20260410_204433
