symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,335,49,339.4793736611656,249.979373661166,-89.4999999999996,51.64179104477612,23.194073380067277,6.591791044776119
ETHUSDT,333,50,449.0907464676327,251.9907464676326,-197.1000000000001,46.846846846846844,28.208248182217332,5.401901901901903
XRPUSDT,244,43,344.3985905437165,248.09859054371663,-96.2999999999999,55.32786885245902,8.516743654761312,22.491803278688526
SOLUSDT,356,49,222.24833732889186,293.84833732889183,71.59999999999997,52.52808988764045,12.927742349777134,9.331694756554306
LINKUSDT,317,45,188.94557048281973,201.24557048281974,12.300000000000011,49.52681388012618,12.465659573616676,14.636172450052577
