symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
XRPUSDT_PER_PAXGUSDT,62,11,-18.49922676970992,-20.49922676970992,-2.0,32.25806451612903,23.945798797865923,5.741935483870967
