symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars
BTCUSDT,8.0,2022-04-01T04:00:00+00:00,2022-04-01T12:20:00+00:00,522,1,44584.9,44206.2,378.70000000000437,47614.50000000004,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0353194349088986,0.6646805650911035,BE,53
BTCUSDT,8.0,2022-04-06T12:00:00+00:00,2022-04-06T16:00:00+00:00,554,1,44802.5,44349.7,452.8000000000029,48424.90000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0296836351590104,-1.0296836351590104,SL,1
BTCUSDT,8.0,2022-04-11T00:00:00+00:00,2022-04-11T09:35:00+00:00,581,1,42140.3,41838.0,302.3000000000029,44558.700000000026,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.041819682434667,-1.041819682434667,SL,68
BTCUSDT,8.0,2022-04-14T16:00:00+00:00,2022-04-14T20:00:00+00:00,603,1,39943.2,39908.0,35.19999999999709,40224.799999999974,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.3404250000000282,-1.3404250000000282,SL,1
BTCUSDT,8.0,2022-04-18T00:00:00+00:00,2022-04-18T04:10:00+00:00,623,1,39649.1,39510.0,139.09999999999854,40761.89999999999,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.085512077641985,0.6144879223580411,BE,3
BTCUSDT,8.0,2022-04-18T08:00:00+00:00,2022-04-18T12:20:00+00:00,625,1,38902.2,38465.7,436.5,42394.2,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.9732630927835055,0.6732630927835118,BE,5
BTCUSDT,8.0,2022-04-22T16:00:00+00:00,2022-04-22T20:25:00+00:00,651,1,39414.5,39300.1,114.40000000000146,40329.70000000001,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.1033597027972015,0.5966402972028049,BE,6
BTCUSDT,8.0,2022-04-25T04:00:00+00:00,2022-04-25T08:00:00+00:00,666,1,39226.1,38620.0,606.0999999999985,44074.89999999999,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0194156574822637,-1.0194156574822637,SL,1
BTCUSDT,8.0,2022-04-26T16:00:00+00:00,2022-04-26T20:00:00+00:00,675,1,38547.0,38530.2,16.80000000000291,38681.40000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.6883392857141666,-1.6883392857141666,SL,1
BTCUSDT,8.0,2022-05-01T00:00:00+00:00,2022-05-01T04:10:00+00:00,701,1,37614.4,37550.0,64.40000000000146,38129.60000000001,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.824777639751557,5.3247776397515,BE,3
BTCUSDT,8.0,2022-05-05T16:00:00+00:00,2022-05-06T13:35:00+00:00,729,1,36886.5,35535.1,1351.4000000000015,47697.70000000001,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0081885082137043,-1.0081885082137043,SL,212
BTCUSDT,8.0,2022-05-14T00:00:00+00:00,2022-05-14T04:35:00+00:00,779,1,29274.2,29180.1,94.10000000000218,30027.00000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0933290116896897,0.606670988310322,BE,8
BTCUSDT,8.0,2022-05-30T08:00:00+00:00,2022-05-30T13:20:00+00:00,877,-1,30625.3,30983.0,357.7000000000007,27763.699999999993,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0256851831143416,0.6743148168856554,BE,17
BTCUSDT,8.0,2022-06-06T16:00:00+00:00,2022-06-06T20:15:00+00:00,921,-1,31529.7,31780.0,250.29999999999927,29527.300000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.96220970834998,0.6622097083499784,BE,4
