date,balance,daily_pnl
2025-02-02,19393.65,767.24
2025-02-03,20262.06,868.41
2025-02-09,19359.69,-902.37
2025-02-10,18825.78,-533.91
2025-02-11,18286.75,-539.03
2025-02-18,18843.71,556.96
2025-02-21,18654.29,-189.42
2025-02-23,18393.46,-260.83
2025-02-24,19151.01,757.55
2025-02-25,19050.67,-100.34
2025-03-02,18954.08,-96.59
2025-03-04,19447.72,493.64
2025-03-06,19149.34,-298.38
2025-03-07,18883.95,-265.39
2025-03-11,17894.67,-989.28
2025-03-25,17395.06,-499.61
2025-03-29,17304.76,-90.3
2025-04-03,16465.83,-838.93
2025-04-10,16383.42,-82.41
2025-04-16,16155.36,-228.06
2025-04-17,15930.66,-224.7
2025-04-20,15846.27,-84.39
2025-04-21,15618.42,-227.85
2025-05-09,14816.28,-802.14
2025-05-12,14610.16,-206.12
2025-05-13,14407.13,-203.03
2025-05-16,14206.68,-200.45
2025-05-18,13437.97,-768.71
2025-05-21,13066.39,-371.58
2025-05-22,13000.72,-65.67
2025-05-23,13536.53,535.81
2025-05-28,13468.38,-68.15
2025-05-30,14004.24,535.86
2025-06-05,15156.42,1152.18
2025-06-06,15076.73,-79.69
2025-06-09,14864.71,-212.02
2025-06-12,15475.69,610.98
2025-06-13,16112.51,636.82
2025-06-16,16027.87,-84.64
2025-06-17,15766.79,-261.08
2025-06-23,15683.61,-83.18
2025-07-01,16972.84,1289.23
2025-07-03,16736.26,-236.58
2025-07-04,16479.74,-256.52
2025-07-08,16016.82,-462.92
2025-07-11,15936.21,-80.61
2025-07-14,16649.58,713.37
2025-07-15,17605.91,956.33
2025-07-22,17513.31,-92.6
2025-07-23,17434.27,-79.04
2025-07-24,17111.33,-322.94
2025-07-27,17815.79,704.46
2025-08-01,17726.3,-89.49
2025-08-08,17389.57,-336.73
2025-08-12,16598.02,-791.55
2025-08-13,16366.24,-231.78
2025-08-19,17039.12,672.88
2025-08-20,17712.25,673.13
2025-08-22,17927.17,214.92
2025-08-29,18570.82,643.65
2025-09-01,19307.65,736.83
2025-09-02,18385.73,-921.92
2025-09-05,17566.7,-819.03
2025-09-10,16837.2,-729.5
2025-09-15,18220.93,1383.73
2025-09-22,18128.89,-92.04
2025-09-24,18037.72,-91.17
2025-09-25,18511.48,473.76
2025-09-29,17859.21,-652.27
2025-09-30,17513.66,-345.55
2025-10-01,16747.64,-766.02
2025-10-09,16661.95,-85.69
2025-10-10,17799.11,1137.16
2025-10-17,18248.89,449.78
2025-10-18,18155.34,-93.55
2025-10-22,18902.71,747.37
2025-10-27,18807.17,-95.54
2025-10-28,19583.59,776.42
2025-10-29,19310.24,-273.35
2025-10-31,19208.75,-101.49
2025-11-03,19111.84,-96.91
2025-11-04,18991.11,-120.73
2025-11-05,18734.26,-256.85
2025-11-07,18477.32,-256.94
2025-11-13,19238.16,760.84
2025-11-14,20760.39,1522.23
2025-11-17,23086.32,2325.93
2025-11-19,22711.03,-375.29
2025-11-20,23566.48,855.45
2025-11-21,25357.89,1791.41
2025-11-24,24877.75,-480.14
2025-11-25,23642.08,-1235.67
2025-12-01,25587.1,1945.02
2025-12-02,25452.53,-134.57
2025-12-04,25324.85,-127.68
2025-12-05,25069.37,-255.48
2025-12-08,24720.59,-348.78
2025-12-11,24032.45,-688.14
2025-12-13,23697.26,-335.19
2025-12-15,24384.26,687.0
2025-12-17,24256.29,-127.97
2025-12-18,28723.88,4467.59
2025-12-19,28573.05,-150.83
2025-12-23,28172.96,-400.09
2025-12-24,27712.44,-460.52
2025-12-27,27323.18,-389.26
2025-12-29,26936.73,-386.45
2026-01-05,28544.26,1607.53
2026-01-06,27346.0,-1198.26
2026-01-07,26951.27,-394.73
2026-01-08,26807.77,-143.5
2026-01-13,26432.29,-375.48
2026-01-18,27520.81,1088.52
2026-01-19,27384.96,-135.85
2026-01-20,27959.42,574.46
2026-01-21,27569.66,-389.76
2026-01-29,29415.91,1846.25
2026-01-30,29113.09,-302.82
2026-01-31,30312.78,1199.69
2026-02-16,29890.34,-422.44
2026-02-22,29739.8,-150.54
2026-02-23,29582.79,-157.01
2026-02-24,29432.84,-149.95
2026-02-25,29137.25,-295.59
2026-02-26,28842.31,-294.94
2026-02-27,28690.63,-151.68
2026-02-28,28290.91,-399.72
2026-03-05,28148.83,-142.08
2026-03-06,27690.46,-458.37
2026-03-09,27303.48,-386.98
2026-03-13,27166.03,-137.45
2026-03-16,26644.49,-521.54
2026-03-23,26270.11,-374.38
2026-03-25,25903.26,-366.85
2026-04-01,25402.53,-500.73
2026-04-06,25047.0,-355.53
2026-04-08,24794.78,-252.22
2026-04-09,24447.88,-346.9
2026-04-13,24105.13,-342.75
2026-04-14,23983.48,-121.65
2026-04-15,23180.76,-802.72
