stream,sym,exit_ts_utc,managed_r,cum_r
S1,ETHUSDT,2022-04-01T02:15:00+00:00,-1.018043,-28.3152
S1,LINKUSDT,2022-04-01T02:50:00+00:00,-1.014192,-29.3294
S1,DOGEUSDT,2022-04-05T19:10:00+00:00,-1.005656,-30.3351
S1,ETHUSDT,2022-04-05T23:55:00+00:00,-1.013447,-31.3485
S1,XRPUSDT,2022-04-06T00:20:00+00:00,-1.008778,-32.3573
S1,DOGEUSDT,2022-04-06T09:50:00+00:00,-1.006201,-33.3635
S1,BTCUSDT,2022-04-06T18:20:00+00:00,-1.016698,-34.3802
S1,LINKUSDT,2022-04-11T13:30:00+00:00,-1.009625,-35.3898
S1,XRPUSDT,2022-04-11T13:30:00+00:00,-1.013099,-36.4029
S1,ETHUSDT,2022-04-11T15:55:00+00:00,-1.013986,-37.4169
S1,XRPUSDT,2022-04-15T07:20:00+00:00,-1.010582,-38.4275
S1,LINKUSDT,2022-04-17T16:55:00+00:00,-1.01651,-39.444
S1,BTCUSDT,2022-04-21T20:35:00+00:00,-1.018625,-40.4626
S1,XRPUSDT,2022-04-26T17:20:00+00:00,-1.012013,-41.4747
S1,XRPUSDT,2022-04-26T19:30:00+00:00,-1.012238,-42.4869
S1,LINKUSDT,2022-05-02T18:10:00+00:00,-1.007848,-43.4947
S1,ETHUSDT,2022-05-05T14:20:00+00:00,-1.013409,-44.5081
S1,SOLUSDT,2022-05-05T14:20:00+00:00,-1.010408,-45.5186
S1,LINKUSDT,2022-05-05T14:40:00+00:00,-1.009183,-46.5277
S1,SOLUSDT,2022-05-06T04:25:00+00:00,-1.007208,-47.5349
S1,ETHUSDT,2022-05-06T10:55:00+00:00,-1.011395,-48.5463
S1,DOGEUSDT,2022-05-06T13:35:00+00:00,-1.008705,-49.555
S1,DOGEUSDT,2022-05-09T15:30:00+00:00,-1.009194,-50.5642
S1,DOGEUSDT,2022-05-09T16:45:00+00:00,-1.005367,-51.5696
S1,DOGEUSDT,2022-05-11T12:30:00+00:00,-1.004339,-52.5739
S1,ETHUSDT,2022-05-27T00:40:00+00:00,-1.008142,-53.5821
S1,XRPUSDT,2022-05-31T14:00:00+00:00,-1.014615,-54.5967
S1,XRPUSDT,2022-06-01T17:20:00+00:00,-1.015946,-55.6126
S1,XRPUSDT,2022-06-06T13:35:00+00:00,-1.019567,-56.6322
S1,BTCUSDT,2022-06-07T00:20:00+00:00,-1.01868,-57.6509
S1,LINKUSDT,2022-06-11T15:00:00+00:00,-1.009976,-58.6609
S1,XRPUSDT,2022-06-24T17:40:00+00:00,-1.008106,-59.669
S1,DOGEUSDT,2022-06-27T16:15:00+00:00,-1.007589,-60.6766
S1,DOGEUSDT,2022-06-27T16:30:00+00:00,-1.008372,-61.6849
S1,DOGEUSDT,2022-06-28T01:55:00+00:00,-1.008732,-62.6937
S1,XRPUSDT,2022-06-28T20:10:00+00:00,-1.013157,-63.7068
S1,SOLUSDT,2022-07-17T09:55:00+00:00,-1.008754,-64.7156
S1,ETHUSDT,2022-07-19T00:10:00+00:00,11.99102,-52.7246
S1,BTCUSDT,2022-07-21T14:30:00+00:00,-1.009076,-53.7336
S1,SOLUSDT,2022-07-26T13:05:00+00:00,-1.008514,-54.7422
S1,ETHUSDT,2022-07-28T15:40:00+00:00,11.991826,-42.7503
S1,DOGEUSDT,2022-07-30T10:05:00+00:00,-1.007852,-43.7582
S1,XRPUSDT,2022-07-30T22:00:00+00:00,-1.010108,-44.7683
S1,SOLUSDT,2022-07-30T22:00:00+00:00,-1.00718,-45.7755
S1,LINKUSDT,2022-08-02T03:05:00+00:00,-1.008035,-46.7835
S1,BTCUSDT,2022-08-08T19:15:00+00:00,-1.022862,-47.8064
S1,ETHUSDT,2022-08-09T09:55:00+00:00,-1.016099,-48.8225
S1,LINKUSDT,2022-08-10T14:40:00+00:00,11.99056,-36.8319
S1,BTCUSDT,2022-08-10T18:45:00+00:00,-1.016927,-37.8488
S1,BTCUSDT,2022-08-11T22:55:00+00:00,-1.014602,-38.8634
S1,DOGEUSDT,2022-08-14T12:10:00+00:00,-1.008723,-39.8722
S1,SOLUSDT,2022-08-14T16:15:00+00:00,-1.009441,-40.8816
S1,DOGEUSDT,2022-08-15T06:25:00+00:00,-1.007965,-41.8896
S1,XRPUSDT,2022-08-15T07:35:00+00:00,-1.01577,-42.9053
S1,DOGEUSDT,2022-08-15T07:55:00+00:00,-1.010424,-43.9158
S1,SOLUSDT,2022-08-17T12:15:00+00:00,-1.010456,-44.9262
S1,LINKUSDT,2022-08-17T13:40:00+00:00,-1.012506,-45.9387
S1,LINKUSDT,2022-08-17T14:55:00+00:00,-1.014063,-46.9528
S1,SOLUSDT,2022-08-19T06:30:00+00:00,-1.008213,-47.961
S1,BTCUSDT,2022-08-19T06:35:00+00:00,-1.013551,-48.9745
S1,LINKUSDT,2022-08-19T06:35:00+00:00,-1.008954,-49.9835
S1,ETHUSDT,2022-08-19T06:35:00+00:00,-1.010289,-50.9938
S1,ETHUSDT,2022-08-20T21:00:00+00:00,-1.008293,-52.0021
S1,XRPUSDT,2022-08-26T09:50:00+00:00,-1.013142,-53.0152
S1,ETHUSDT,2022-08-30T14:30:00+00:00,-1.011516,-54.0267
S1,SOLUSDT,2022-09-06T17:05:00+00:00,-1.010532,-55.0373
S1,BTCUSDT,2022-09-14T18:15:00+00:00,-1.018116,-56.0554
S1,XRPUSDT,2022-09-18T22:35:00+00:00,-1.011221,-57.0666
S1,LINKUSDT,2022-09-28T16:15:00+00:00,-1.006764,-58.0734
S1,SOLUSDT,2022-09-30T18:00:00+00:00,-1.010175,-59.0835
S1,XRPUSDT,2022-10-02T10:10:00+00:00,-1.007994,-60.0915
S1,DOGEUSDT,2022-10-04T17:05:00+00:00,-1.013461,-61.105
S1,SOLUSDT,2022-10-07T12:25:00+00:00,-1.016844,-62.1218
S1,BTCUSDT,2022-10-07T12:30:00+00:00,-1.022305,-63.1441
S1,BTCUSDT,2022-10-07T12:50:00+00:00,-1.022239,-64.1664
S1,LINKUSDT,2022-10-10T05:35:00+00:00,-1.019943,-65.1863
S1,SOLUSDT,2022-10-10T05:45:00+00:00,-1.023967,-66.2103
S1,XRPUSDT,2022-10-13T02:25:00+00:00,-1.011324,-67.2216
S1,LINKUSDT,2022-10-25T20:00:00+00:00,-1.015663,-68.2373
S1,SOLUSDT,2022-10-25T20:00:00+00:00,-1.0107,-69.248
S1,DOGEUSDT,2022-10-27T09:30:00+00:00,-1.006126,-70.2541
S1,SOLUSDT,2022-10-27T20:20:00+00:00,-1.011796,-71.2659
S1,DOGEUSDT,2022-10-29T08:25:00+00:00,11.991915,-59.274
S1,DOGEUSDT,2022-10-29T09:15:00+00:00,11.992864,-47.2811
S1,SOLUSDT,2022-10-31T13:55:00+00:00,-1.010587,-48.2917
S1,SOLUSDT,2022-11-06T19:35:00+00:00,-1.00937,-49.3011
S1,XRPUSDT,2022-11-06T23:10:00+00:00,-1.014907,-50.316
S1,ETHUSDT,2022-11-06T23:10:00+00:00,-1.013527,-51.3295
S1,LINKUSDT,2022-11-08T03:40:00+00:00,-1.008455,-52.338
S1,DOGEUSDT,2022-11-08T04:10:00+00:00,-1.00361,-53.3416
S1,ETHUSDT,2022-11-08T18:05:00+00:00,-1.016014,-54.3576
S1,DOGEUSDT,2022-11-08T18:05:00+00:00,-1.004275,-55.3619
S1,DOGEUSDT,2022-11-12T23:25:00+00:00,-1.004139,-56.366
S1,XRPUSDT,2022-11-25T01:00:00+00:00,-1.010859,-57.3769
S1,XRPUSDT,2022-11-25T13:10:00+00:00,-1.009478,-58.3863
S1,ETHUSDT,2022-12-03T22:30:00+00:00,-1.012868,-59.3992
S1,BTCUSDT,2022-12-09T13:30:00+00:00,-1.032659,-60.4319
S1,DOGEUSDT,2022-12-12T02:50:00+00:00,-1.010113,-61.442
S1,LINKUSDT,2022-12-12T02:50:00+00:00,-1.009602,-62.4516
S1,SOLUSDT,2022-12-13T17:15:00+00:00,-1.010715,-63.4623
S1,LINKUSDT,2022-12-13T17:40:00+00:00,-1.012177,-64.4745
S1,BTCUSDT,2022-12-14T18:20:00+00:00,11.945915,-52.5286
S1,LINKUSDT,2022-12-16T16:05:00+00:00,-1.007503,-53.5361
S1,SOLUSDT,2022-12-16T16:20:00+00:00,-1.00811,-54.5442
S1,BTCUSDT,2022-12-16T23:00:00+00:00,-1.02263,-55.5668
S1,XRPUSDT,2022-12-27T00:00:00+00:00,-1.019138,-56.5859
S1,XRPUSDT,2022-12-27T03:30:00+00:00,-1.023015,-57.609
S1,SOLUSDT,2022-12-28T21:25:00+00:00,-1.007652,-58.6166
S1,DOGEUSDT,2023-01-05T09:35:00+00:00,-1.013379,-59.63
S1,DOGEUSDT,2023-01-09T20:10:00+00:00,-1.009887,-60.6399
S1,XRPUSDT,2023-01-10T02:35:00+00:00,-1.013688,-61.6536
S1,XRPUSDT,2023-01-11T06:40:00+00:00,-1.014694,-62.6683
S1,BTCUSDT,2023-01-12T02:45:00+00:00,11.946369,-50.7219
S1,LINKUSDT,2023-01-12T06:35:00+00:00,-1.014511,-51.7364
S1,ETHUSDT,2023-01-12T13:25:00+00:00,-1.016111,-52.7525
S1,BTCUSDT,2023-01-12T13:30:00+00:00,-1.023793,-53.7763
S1,BTCUSDT,2023-01-12T18:00:00+00:00,11.958049,-41.8183
S1,SOLUSDT,2023-01-14T00:35:00+00:00,11.992802,-29.8255
S1,SOLUSDT,2023-01-14T02:10:00+00:00,11.993146,-17.8323
S1,DOGEUSDT,2023-01-14T08:20:00+00:00,11.982921,-5.8494
S1,DOGEUSDT,2023-01-14T09:15:00+00:00,-1.008014,-6.8574
S1,DOGEUSDT,2023-01-18T08:15:00+00:00,-1.010988,-7.8684
S1,SOLUSDT,2023-01-18T15:55:00+00:00,-1.004361,-8.8728
S1,ETHUSDT,2023-01-22T02:40:00+00:00,-1.015816,-9.8886
S1,LINKUSDT,2023-01-22T16:45:00+00:00,11.982567,2.094
S1,BTCUSDT,2023-01-25T21:55:00+00:00,11.985357,14.0794
S1,ETHUSDT,2023-01-25T22:45:00+00:00,-1.013982,13.0654
S1,BTCUSDT,2023-02-02T06:10:00+00:00,-1.016951,12.0484
S1,ETHUSDT,2023-02-02T14:55:00+00:00,-1.013029,11.0354
S1,SOLUSDT,2023-02-02T14:55:00+00:00,-1.007701,10.0277
S1,LINKUSDT,2023-02-02T21:55:00+00:00,-1.010588,9.0171
S1,DOGEUSDT,2023-02-04T18:35:00+00:00,-1.011462,8.0056
S1,BTCUSDT,2023-02-09T19:30:00+00:00,-1.017133,6.9885
S1,BTCUSDT,2023-02-14T15:40:00+00:00,-1.020431,5.9681
S1,ETHUSDT,2023-02-16T16:05:00+00:00,-1.014628,4.9534
S1,LINKUSDT,2023-02-16T16:05:00+00:00,-1.013135,3.9403
S1,BTCUSDT,2023-02-16T20:25:00+00:00,-1.015944,2.9244
S1,SOLUSDT,2023-02-19T16:50:00+00:00,-1.011092,1.9133
S1,LINKUSDT,2023-02-19T17:55:00+00:00,-1.009448,0.9038
S1,XRPUSDT,2023-02-20T16:05:00+00:00,-1.015979,-0.1121
S1,ETHUSDT,2023-02-22T16:50:00+00:00,-1.015986,-1.1281
S1,LINKUSDT,2023-02-23T17:50:00+00:00,-1.009929,-2.1381
S1,BTCUSDT,2023-02-24T16:05:00+00:00,-1.019029,-3.1571
S1,DOGEUSDT,2023-03-04T20:40:00+00:00,-1.011275,-4.1684
S1,SOLUSDT,2023-03-04T21:45:00+00:00,-1.010448,-5.1788
S1,ETHUSDT,2023-03-09T18:30:00+00:00,-1.01317,-6.192
S1,SOLUSDT,2023-03-09T19:50:00+00:00,-1.006843,-7.1988
S1,ETHUSDT,2023-03-10T07:05:00+00:00,-1.013085,-8.2119
S1,DOGEUSDT,2023-03-10T10:25:00+00:00,-1.008196,-9.2201
S1,XRPUSDT,2023-03-12T13:50:00+00:00,-1.013134,-10.2332
S1,BTCUSDT,2023-03-14T18:50:00+00:00,-1.009477,-11.2427
S1,LINKUSDT,2023-03-14T19:15:00+00:00,-1.010159,-12.2529
S1,SOLUSDT,2023-03-18T16:30:00+00:00,-1.007399,-13.2603
S1,XRPUSDT,2023-03-21T21:10:00+00:00,-1.006537,-14.2668
S1,ETHUSDT,2023-03-24T11:45:00+00:00,-1.01225,-15.2791
S1,LINKUSDT,2023-03-30T17:30:00+00:00,-1.014703,-16.2938
S1,DOGEUSDT,2023-04-02T08:45:00+00:00,-1.008959,-17.3027
S1,LINKUSDT,2023-04-02T12:35:00+00:00,-1.012099,-18.3148
S1,DOGEUSDT,2023-04-02T15:00:00+00:00,-1.01146,-19.3263
S1,DOGEUSDT,2023-04-03T20:30:00+00:00,-1.006336,-20.3326
S1,ETHUSDT,2023-04-06T05:40:00+00:00,-1.015356,-21.348
S1,BTCUSDT,2023-04-10T05:20:00+00:00,-1.035299,-22.3833
S1,SOLUSDT,2023-04-11T05:50:00+00:00,-1.013316,-23.3966
S1,SOLUSDT,2023-04-12T02:15:00+00:00,-1.010943,-24.4075
S1,SOLUSDT,2023-04-17T01:00:00+00:00,-1.013064,-25.4206
S1,BTCUSDT,2023-04-18T17:55:00+00:00,-1.025704,-26.4463
S1,BTCUSDT,2023-04-19T08:20:00+00:00,-1.024319,-27.4706
S1,SOLUSDT,2023-04-19T23:20:00+00:00,-1.008007,-28.4786
S1,DOGEUSDT,2023-04-20T16:00:00+00:00,-1.008264,-29.4869
S1,BTCUSDT,2023-04-26T19:15:00+00:00,-1.016245,-30.5031
S1,ETHUSDT,2023-04-26T19:15:00+00:00,-1.016738,-31.5199
S1,SOLUSDT,2023-04-26T19:15:00+00:00,-1.012994,-32.5329
S1,ETHUSDT,2023-05-06T13:05:00+00:00,-1.019618,-33.5525
S1,ETHUSDT,2023-05-11T17:20:00+00:00,-1.017378,-34.5699
S1,ETHUSDT,2023-05-12T05:50:00+00:00,-1.015421,-35.5853
S1,XRPUSDT,2023-05-17T06:50:00+00:00,-1.012676,-36.598
S1,XRPUSDT,2023-05-18T17:35:00+00:00,-1.013117,-37.6111
S1,LINKUSDT,2023-05-23T07:30:00+00:00,-1.023792,-38.6349
S1,DOGEUSDT,2023-05-28T08:20:00+00:00,-1.027993,-39.6629
S1,DOGEUSDT,2023-05-28T08:20:00+00:00,-1.023958,-40.6868
S1,XRPUSDT,2023-05-30T21:25:00+00:00,-1.01163,-41.6985
S1,ETHUSDT,2023-06-03T17:35:00+00:00,-1.026482,-42.7249
S1,XRPUSDT,2023-06-04T20:45:00+00:00,11.983963,-30.741
S1,XRPUSDT,2023-06-05T16:00:00+00:00,-1.015133,-31.7561
S1,DOGEUSDT,2023-06-06T21:55:00+00:00,-1.012052,-32.7682
S1,LINKUSDT,2023-06-07T09:55:00+00:00,-1.017131,-33.7853
S1,DOGEUSDT,2023-06-07T09:55:00+00:00,-1.013224,-34.7985
S1,SOLUSDT,2023-06-07T17:20:00+00:00,-1.013623,-35.8121
S1,DOGEUSDT,2023-06-10T04:20:00+00:00,-1.011015,-36.8232
S1,ETHUSDT,2023-06-10T04:20:00+00:00,-1.023435,-37.8466
S1,BTCUSDT,2023-06-10T04:20:00+00:00,-1.019746,-38.8663
S1,XRPUSDT,2023-06-13T12:40:00+00:00,-1.011413,-39.8777
S1,XRPUSDT,2023-06-16T11:25:00+00:00,-1.007347,-40.8851
S1,BTCUSDT,2023-06-23T15:20:00+00:00,11.979513,-28.9056
S1,SOLUSDT,2023-06-23T21:45:00+00:00,-1.009953,-29.9155
S1,ETHUSDT,2023-06-28T00:10:00+00:00,-1.018757,-30.9343
S1,DOGEUSDT,2023-07-04T17:35:00+00:00,-1.012438,-31.9467
S1,ETHUSDT,2023-07-06T11:45:00+00:00,-1.027189,-32.9739
S1,BTCUSDT,2023-07-06T11:50:00+00:00,-1.027435,-34.0014
S1,SOLUSDT,2023-07-06T12:05:00+00:00,-1.010327,-35.0117
S1,ETHUSDT,2023-07-06T13:55:00+00:00,-1.026448,-36.0381
S1,LINKUSDT,2023-07-07T00:00:00+00:00,-1.007018,-37.0451
S1,BTCUSDT,2023-07-10T21:55:00+00:00,-1.031601,-38.0767
S1,ETHUSDT,2023-07-10T21:55:00+00:00,-1.030513,-39.1073
S1,SOLUSDT,2023-07-13T15:30:00+00:00,11.989873,-27.1174
S1,SOLUSDT,2023-07-13T17:35:00+00:00,11.992549,-15.1248
S1,LINKUSDT,2023-07-13T18:00:00+00:00,11.985246,-3.1396
S1,BTCUSDT,2023-07-13T19:30:00+00:00,11.97798,8.8384
S1,LINKUSDT,2023-07-14T09:30:00+00:00,-1.009712,7.8287
S1,XRPUSDT,2023-07-14T18:20:00+00:00,-1.00436,6.8243
S1,DOGEUSDT,2023-07-14T18:30:00+00:00,-1.021114,5.8032
S1,LINKUSDT,2023-07-14T18:30:00+00:00,-1.010917,4.7923
S1,SOLUSDT,2023-07-18T12:15:00+00:00,-1.005467,3.7868
S1,LINKUSDT,2023-07-20T14:50:00+00:00,-1.007462,2.7794
S1,LINKUSDT,2023-07-20T22:20:00+00:00,11.994451,14.7738
S1,DOGEUSDT,2023-07-21T13:20:00+00:00,11.987168,26.761
S1,SOLUSDT,2023-07-22T23:15:00+00:00,-1.006568,25.7544
S1,LINKUSDT,2023-07-22T23:15:00+00:00,-1.008475,24.7459
S1,LINKUSDT,2023-07-22T23:15:00+00:00,-1.006173,23.7398
S1,LINKUSDT,2023-07-24T09:50:00+00:00,-1.010085,22.7297
S1,LINKUSDT,2023-07-28T23:55:00+00:00,-1.011791,21.7179
S1,LINKUSDT,2023-07-30T16:35:00+00:00,-1.012324,20.7056
S1,BTCUSDT,2023-08-02T08:10:00+00:00,-1.027697,19.6779
S1,BTCUSDT,2023-08-02T08:15:00+00:00,-1.027589,18.6503
S1,ETHUSDT,2023-08-02T08:15:00+00:00,-1.028916,17.6214
S1,BTCUSDT,2023-08-08T13:35:00+00:00,-1.043802,16.5776
S1,SOLUSDT,2023-08-15T19:05:00+00:00,-1.015598,15.562
S1,SOLUSDT,2023-08-15T19:05:00+00:00,-1.023665,14.5383
S1,XRPUSDT,2023-08-16T06:20:00+00:00,-1.013225,13.5251
S1,ETHUSDT,2023-08-17T21:40:00+00:00,-1.010757,12.5143
S1,ETHUSDT,2023-08-17T21:40:00+00:00,-1.014778,11.4995
S1,BTCUSDT,2023-08-18T15:55:00+00:00,-1.009238,10.4903
S1,LINKUSDT,2023-08-22T21:25:00+00:00,-1.005996,9.4843
S1,BTCUSDT,2023-08-30T13:35:00+00:00,-1.02161,8.4627
S1,LINKUSDT,2023-09-06T05:15:00+00:00,-1.018108,7.4446
S1,LINKUSDT,2023-09-18T17:35:00+00:00,-1.011232,6.4333
S1,ETHUSDT,2023-09-29T14:05:00+00:00,-1.024016,5.4093
S1,SOLUSDT,2023-10-01T10:05:00+00:00,11.980287,17.3896
S1,SOLUSDT,2023-10-02T06:35:00+00:00,11.983444,29.3731
S1,BTCUSDT,2023-10-02T14:15:00+00:00,-1.024072,28.349
S1,DOGEUSDT,2023-10-02T15:45:00+00:00,-1.025878,27.3231
S1,ETHUSDT,2023-10-02T18:35:00+00:00,-1.024163,26.299
S1,SOLUSDT,2023-10-02T18:35:00+00:00,-1.008463,25.2905
S1,DOGEUSDT,2023-10-09T09:50:00+00:00,-1.005662,24.2848
S1,ETHUSDT,2023-10-09T16:00:00+00:00,-1.022211,23.2626
S1,ETHUSDT,2023-10-09T16:00:00+00:00,-1.026916,22.2357
S1,ETHUSDT,2023-10-10T17:15:00+00:00,-1.020671,21.215
S1,DOGEUSDT,2023-10-13T16:55:00+00:00,-1.026693,20.1883
S1,ETHUSDT,2023-10-16T13:45:00+00:00,-1.032842,19.1555
S1,SOLUSDT,2023-10-20T08:55:00+00:00,11.981047,31.1365
S1,SOLUSDT,2023-10-20T09:00:00+00:00,11.982295,43.1188
S1,ETHUSDT,2023-10-20T13:30:00+00:00,-1.023154,42.0957
S1,SOLUSDT,2023-10-21T06:30:00+00:00,11.983697,54.0794
S1,LINKUSDT,2023-10-21T13:50:00+00:00,11.986226,66.0656
S1,LINKUSDT,2023-10-23T09:15:00+00:00,-1.005511,65.0601
S1,BTCUSDT,2023-10-23T22:35:00+00:00,11.990429,77.0505
S1,DOGEUSDT,2023-10-24T15:30:00+00:00,-1.010972,76.0396
S1,ETHUSDT,2023-10-26T07:40:00+00:00,11.972916,88.0125
S1,ETHUSDT,2023-10-27T17:05:00+00:00,-1.013413,86.9991
S1,SOLUSDT,2023-10-30T09:05:00+00:00,11.989398,98.9885
S1,SOLUSDT,2023-11-01T19:30:00+00:00,-1.005934,97.9825
S1,XRPUSDT,2023-11-05T10:30:00+00:00,11.98213,109.9646
S1,LINKUSDT,2023-11-05T13:50:00+00:00,-1.010176,108.9545
S1,LINKUSDT,2023-11-06T21:35:00+00:00,11.991845,120.9463
S1,XRPUSDT,2023-11-07T00:30:00+00:00,-1.010171,119.9361
S1,BTCUSDT,2023-11-09T02:20:00+00:00,11.986963,131.9231
S1,ETHUSDT,2023-11-09T02:25:00+00:00,11.976522,143.8996
S1,LINKUSDT,2023-11-09T16:05:00+00:00,-1.008093,142.8915
S1,SOLUSDT,2023-11-09T16:10:00+00:00,-1.008617,141.8829
S1,SOLUSDT,2023-11-11T23:30:00+00:00,-1.005108,140.8778
S1,DOGEUSDT,2023-11-16T12:20:00+00:00,-1.008603,139.8692
S1,DOGEUSDT,2023-11-16T13:15:00+00:00,-1.009699,138.8595
S1,DOGEUSDT,2023-11-17T11:20:00+00:00,-1.006587,137.8529
S1,DOGEUSDT,2023-11-17T14:20:00+00:00,-1.006578,136.8463
S1,ETHUSDT,2023-11-20T14:10:00+00:00,-1.022013,135.8243
S1,ETHUSDT,2023-11-27T19:40:00+00:00,-1.019241,134.8051
S1,SOLUSDT,2023-11-29T15:05:00+00:00,-1.010739,133.7944
S1,SOLUSDT,2023-12-03T05:05:00+00:00,-1.012578,132.7818
S1,LINKUSDT,2023-12-04T11:10:00+00:00,-1.015317,131.7665
S1,DOGEUSDT,2023-12-04T11:10:00+00:00,-1.01479,130.7517
S1,DOGEUSDT,2023-12-06T06:50:00+00:00,11.985742,142.7374
S1,SOLUSDT,2023-12-06T10:55:00+00:00,-1.007712,141.7297
S1,DOGEUSDT,2023-12-06T21:35:00+00:00,-1.007842,140.7219
S1,SOLUSDT,2023-12-08T23:40:00+00:00,11.990087,152.7119
S1,SOLUSDT,2023-12-09T06:05:00+00:00,11.988862,164.7008
S1,ETHUSDT,2023-12-09T08:20:00+00:00,11.976142,176.6769
S1,BTCUSDT,2023-12-11T02:10:00+00:00,-1.020891,175.6561
S1,DOGEUSDT,2023-12-17T03:10:00+00:00,-1.01328,174.6428
S1,ETHUSDT,2023-12-20T19:35:00+00:00,-1.018098,173.6247
S1,ETHUSDT,2023-12-23T02:00:00+00:00,-1.013239,172.6114
S1,SOLUSDT,2023-12-24T01:25:00+00:00,11.991129,184.6026
S1,BTCUSDT,2023-12-24T22:10:00+00:00,-1.017049,183.5855
S1,BTCUSDT,2023-12-26T16:25:00+00:00,-1.023939,182.5616
S1,BTCUSDT,2024-01-02T08:20:00+00:00,11.97424,194.5358
S1,ETHUSDT,2024-01-02T11:35:00+00:00,-1.019556,193.5163
S1,DOGEUSDT,2024-01-02T14:30:00+00:00,-1.021939,192.4943
S1,ETHUSDT,2024-01-02T14:50:00+00:00,-1.021489,191.4728
S1,BTCUSDT,2024-01-02T21:00:00+00:00,-1.01776,190.4551
S1,BTCUSDT,2024-01-03T11:55:00+00:00,-1.023442,189.4316
S1,DOGEUSDT,2024-01-06T06:20:00+00:00,-1.00634,188.4253
S1,XRPUSDT,2024-01-08T03:25:00+00:00,-1.005224,187.4201
S1,BTCUSDT,2024-01-09T12:55:00+00:00,-1.013597,186.4065
S1,LINKUSDT,2024-01-09T12:55:00+00:00,-1.008621,185.3979
S1,SOLUSDT,2024-01-09T12:55:00+00:00,-1.006615,184.3912
S1,ETHUSDT,2024-01-10T12:25:00+00:00,-1.010913,183.3803
S1,SOLUSDT,2024-01-17T16:05:00+00:00,-1.009764,182.3706
S1,DOGEUSDT,2024-01-22T00:25:00+00:00,-1.011053,181.3595
S1,DOGEUSDT,2024-01-22T19:40:00+00:00,-1.015539,180.344
S1,ETHUSDT,2024-01-31T00:15:00+00:00,-1.01923,179.3247
S1,BTCUSDT,2024-01-31T10:45:00+00:00,-1.019967,178.3048
S1,LINKUSDT,2024-01-31T10:55:00+00:00,-1.011902,177.2929
S1,LINKUSDT,2024-01-31T21:25:00+00:00,-1.012215,176.2807
S1,LINKUSDT,2024-02-05T22:30:00+00:00,-1.008967,175.2717
S1,BTCUSDT,2024-02-12T17:15:00+00:00,11.981551,187.2532
S1,BTCUSDT,2024-02-13T14:10:00+00:00,-1.01937,186.2339
S1,BTCUSDT,2024-02-14T08:55:00+00:00,11.99246,198.2263
S1,BTCUSDT,2024-02-14T12:00:00+00:00,11.974581,210.2009
S1,DOGEUSDT,2024-02-20T07:55:00+00:00,-1.014633,209.1863
S1,ETHUSDT,2024-02-20T09:15:00+00:00,-1.0172,208.1691
S1,SOLUSDT,2024-02-20T15:25:00+00:00,-1.013855,207.1552
S1,ETHUSDT,2024-02-25T20:10:00+00:00,11.981422,219.1366
S1,ETHUSDT,2024-02-26T16:00:00+00:00,11.991186,231.1278
S1,BTCUSDT,2024-02-26T19:10:00+00:00,11.978145,243.106
S1,SOLUSDT,2024-02-27T15:50:00+00:00,-1.011227,242.0947
S1,DOGEUSDT,2024-02-27T16:05:00+00:00,-1.009207,241.0855
