date,balance,daily_pnl
2024-10-10,1986127.45,-146458.37
2024-10-13,1863522.09,-122605.36
2024-10-14,1691753.01,-171769.08
2024-10-15,1289794.18,-401958.83
2024-10-16,1441305.31,151511.13
2024-10-17,1422144.59,-19160.72
2024-10-18,1412239.79,-9904.8
2024-10-20,1371913.66,-40326.13
2024-10-21,1280665.17,-91248.49
2024-10-23,1238433.1,-42232.07
2024-10-24,1231673.34,-6759.76
2024-10-25,1143122.59,-88550.75
2024-10-27,1071005.52,-72117.07
2024-10-28,954269.66,-116735.86
2024-10-29,913298.14,-40971.52
2024-10-30,842120.07,-71178.07
2024-10-31,900930.35,58810.28
2024-11-01,845882.58,-55047.77
2024-11-03,903959.97,58077.39
2024-11-04,835925.54,-68034.43
2024-11-05,682072.65,-153852.89
2024-11-06,806263.93,124191.28
2024-11-07,802738.21,-3525.72
2024-11-08,923892.15,121153.94
2024-11-10,842245.04,-81647.11
2024-11-11,1212783.71,370538.67
2024-11-12,1226559.09,13775.38
2024-11-13,1295664.81,69105.72
2024-11-14,1359529.77,63864.96
2024-11-15,1321862.11,-37667.66
2024-11-16,1315250.86,-6611.25
2024-11-17,1353626.85,38375.99
2024-11-18,1314061.44,-39565.41
2024-11-19,1307487.43,-6574.01
2024-11-20,1342979.05,35491.62
2024-11-21,1378272.96,35293.91
2024-11-22,1419288.47,41015.51
2024-11-23,1372745.13,-46543.34
2024-11-24,1244190.13,-128555.0
2024-11-25,1168259.94,-75930.19
2024-11-26,1161460.05,-6799.89
2024-11-27,1149130.43,-12329.62
2024-11-29,1077984.38,-71146.05
2024-11-30,1047656.05,-30328.33
2024-12-01,954331.24,-93324.81
2024-12-02,859544.28,-94786.96
2024-12-03,1059353.46,199809.18
2024-12-04,951705.97,-107647.49
2024-12-05,1008425.44,56719.47
2024-12-08,952315.28,-56110.16
2024-12-09,1272627.75,320312.47
2024-12-10,1109225.62,-163402.13
2024-12-11,1030320.85,-78904.77
2024-12-12,1025462.32,-4858.53
2024-12-14,996905.65,-28556.67
2024-12-15,986400.96,-10504.69
2024-12-16,840999.49,-145401.47
2024-12-17,762587.64,-78411.85
2024-12-18,940727.09,178139.45
2024-12-19,1117506.02,176778.93
2024-12-20,1107179.24,-10326.78
2024-12-23,1049530.81,-57648.43
2024-12-27,990635.86,-58894.95
2024-12-28,912757.41,-77878.45
2024-12-30,733597.45,-179159.96
2024-12-31,610539.06,-123058.39
2025-01-02,585252.79,-25286.27
2025-01-03,568812.42,-16440.37
2025-01-04,552953.58,-15858.84
2025-01-05,550082.83,-2870.75
2025-01-07,535542.57,-14540.26
2025-01-08,542544.77,7002.2
2025-01-09,527389.44,-15155.33
2025-01-10,483145.85,-44243.59
2025-01-12,480716.53,-2429.32
2025-01-13,867296.88,386580.35
2025-01-14,862901.24,-4395.64
2025-01-15,858373.16,-4528.08
2025-01-16,778091.83,-80281.33
2025-01-17,756406.45,-21685.38
2025-01-18,702024.04,-54382.41
2025-01-19,651891.99,-50132.05
2025-01-20,591650.87,-60241.12
2025-01-21,587285.97,-4364.9
2025-01-23,570856.04,-16429.93
2025-01-27,710290.32,139434.28
2025-01-28,707287.28,-3003.04
2025-01-29,703553.27,-3734.01
2025-01-30,682227.71,-21325.56
2025-02-01,775456.38,93228.67
