stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,sim_active,m1_daily_cap,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,TAOUSDT,-1,2024-05-06T11:00:00+00:00,2024-05-08T01:30:00+00:00,2024,463.1,478.74281798,416.17154607,15.64281798,3.0,2.991119,2.991119,0.0,TP,463,38.5,3.011,True,False,9798.64,1.378,135.03,403.88,10066.47
S2,TAOUSDT,-1,2024-05-06T15:00:00+00:00,2024-05-07T08:55:00+00:00,2024,446.0,463.68763729,392.93708812,17.68763729,3.0,-1.007565,-1.007565,0.0,SL,216,17.92,0.8933,True,False,9798.64,1.378,135.03,-136.05,9662.59
S2,TAOUSDT,-1,2024-05-07T12:00:00+00:00,2024-05-08T12:10:00+00:00,2024,436.1,452.20332882,387.79001353,16.10332882,3.0,2.991876,2.991876,0.0,TP,291,24.17,3.1857,True,False,9662.59,1.378,133.15,398.37,10464.84
S2,TAOUSDT,-1,2024-05-16T15:00:00+00:00,2024-05-17T15:20:00+00:00,2024,377.2,392.30856297,331.8743111,15.10856297,3.0,-1.00749,-1.00749,0.0,SL,293,24.33,0.0132,True,False,10464.84,1.378,144.21,-145.29,10319.55
S2,TAOUSDT,-1,2024-05-19T17:00:00+00:00,2024-05-20T04:45:00+00:00,2024,365.0,373.51821367,339.445359,8.51821367,3.0,-1.012855,-1.012855,0.0,SL,142,11.75,0.81,True,False,10319.55,1.378,142.2,-144.03,10175.52
S4,TAOUSDT,1,2024-05-20T16:00:00+00:00,2024-05-30T07:50:00+00:00,2024,376.1,364.91234882,594.25919808,11.18765118,19.5,0.989915,-1.010085,2.0,BE,2783,231.83,10.2792,True,False,10175.52,1.6151,164.34,162.69,9794.99
S1,TAOUSDT,1,2024-05-20T17:00:00+00:00,2024-05-31T16:05:00+00:00,2024,393.3,380.11146676,551.5623989,13.18853324,12.0,-1.008946,-1.008946,0.0,SL,3158,263.08,7.4155,True,False,10175.52,0.4981,50.68,-51.14,9743.85
S1,TAOUSDT,1,2024-05-20T18:00:00+00:00,2024-05-21T01:25:00+00:00,2024,404.5,389.95350485,579.05794184,14.54649515,12.0,-1.008342,-1.008342,0.0,SL,90,7.42,0.9762,True,False,10175.52,0.4981,50.68,-51.11,10124.41
S5,TAOUSDT,-1,2024-05-20T21:00:00+00:00,2024-05-21T04:30:00+00:00,2024,406.4,423.88595111,318.97024444,17.48595111,5.0,-1.006972,-1.006972,0.0,SL,91,7.5,0.9436,True,False,10175.52,0.5216,53.08,-53.45,9929.51
S2,TAOUSDT,-1,2024-05-20T23:00:00+00:00,2024-05-21T04:20:00+00:00,2024,399.5,413.04257298,358.87228107,13.54257298,3.0,-1.00885,-1.00885,0.0,SL,65,5.33,0.7089,True,False,10175.52,1.378,140.22,-141.46,9982.95
S2,TAOUSDT,-1,2024-05-22T23:00:00+00:00,2024-05-23T06:20:00+00:00,2024,452.7,473.40706533,390.57880401,20.70706533,3.0,-1.006559,-1.006559,0.0,SL,89,7.33,0.7099,True,False,9929.51,1.378,136.83,-137.73,9791.78
S4,TAOUSDT,1,2024-05-28T06:00:00+00:00,2024-05-28T18:35:00+00:00,2024,428.6,413.38227991,725.34554178,15.21772009,19.5,-1.008449,-1.008449,0.0,SL,152,12.58,0.6966,True,False,9791.78,1.6151,158.15,-159.48,9632.3
S2,TAOUSDT,-1,2024-06-02T18:00:00+00:00,2024-06-04T16:15:00+00:00,2024,383.8,392.71219173,357.06342481,8.91219173,3.0,-1.012919,-1.012919,0.0,SL,556,46.25,1.2118,True,False,9743.85,1.378,134.27,-136.0,9407.05
S3,TAOUSDT,-1,2024-06-02T18:00:00+00:00,2024-06-04T15:45:00+00:00,2024,383.8,390.89121917,333.29758019,11.88292231,4.25,-0.606447,-0.606447,0.0,SL,550,45.75,0.9089,True,False,9743.85,3.3981,331.11,-200.8,9543.05
S2,TAOUSDT,-1,2024-06-07T17:00:00+00:00,2024-06-07T18:00:00+00:00,2024,415.2,427.23637784,379.09086647,12.03637784,3.0,2.989651,2.989651,0.0,TP,13,1.0,5.4169,True,False,9407.05,1.378,129.63,387.55,9794.59
S3,TAOUSDT,-1,2024-06-07T17:00:00+00:00,2024-06-07T18:05:00+00:00,2024,415.2,426.10363778,346.9938589,16.04850379,4.25,4.242239,4.242239,0.0,TP,14,1.08,5.932,True,False,9407.05,3.3981,319.66,1356.08,11562.77
S2,TAOUSDT,-1,2024-06-07T18:00:00+00:00,2024-06-07T18:00:00+00:00,2024,400.7,413.45163657,362.4450903,12.75163657,3.0,2.990573,2.990573,0.0,TP,1,0.0,3.976,True,False,10000.0,1.378,137.8,412.1,10206.69
S3,TAOUSDT,-1,2024-06-07T18:00:00+00:00,2024-06-07T18:05:00+00:00,2024,400.7,416.47516366,328.44072612,17.00218209,4.25,4.24293,4.24293,0.0,TP,2,0.08,4.7464,True,False,10206.69,3.3981,346.83,1471.59,13034.36
S2,TAOUSDT,-1,2024-06-11T02:00:00+00:00,2024-06-12T12:20:00+00:00,2024,334.5,344.10482517,305.68552449,9.60482517,3.0,-1.010448,-1.010448,0.0,SL,413,34.33,2.53,True,False,13034.36,1.378,179.61,-181.49,12852.87
S1,TAOUSDT,1,2024-06-12T13:00:00+00:00,2024-06-12T19:50:00+00:00,2024,359.3,343.41560149,549.9127821,15.88439851,12.0,-1.006786,-1.006786,0.0,SL,83,6.83,0.8121,True,False,12852.87,0.4981,64.02,-64.45,12723.98
S1,TAOUSDT,1,2024-06-12T16:00:00+00:00,2024-06-12T18:35:00+00:00,2024,370.7,353.62761533,575.56861599,17.07238467,12.0,-1.006514,-1.006514,0.0,SL,32,2.58,0.0879,True,False,12852.87,0.4981,64.02,-64.44,12788.43
S2,TAOUSDT,-1,2024-06-12T19:00:00+00:00,2024-06-14T14:40:00+00:00,2024,350.5,364.1834081,309.44977569,13.6834081,3.0,2.992316,2.992316,0.0,TP,525,43.67,3.0548,True,False,12788.43,1.378,176.22,527.32,13251.3
S2,TAOUSDT,-1,2024-06-17T14:00:00+00:00,2024-06-17T18:30:00+00:00,2024,294.6,303.61107985,267.56676045,9.01107985,3.0,-1.009808,-1.009808,0.0,SL,55,4.5,0.8989,True,False,13251.3,1.378,182.6,-184.39,13066.9
S2,TAOUSDT,-1,2024-06-17T16:00:00+00:00,2024-06-17T18:30:00+00:00,2024,293.6,303.27230865,264.58307406,9.67230865,3.0,-1.009106,-1.009106,0.0,SL,31,2.5,0.7341,True,False,13251.3,1.378,182.6,-184.27,12882.64
S2,TAOUSDT,-1,2024-07-01T12:00:00+00:00,2024-07-01T13:30:00+00:00,2024,273.6,279.22509725,256.72470824,5.62509725,3.0,-1.014592,-1.014592,0.0,SL,19,1.5,0.0533,True,False,12882.64,1.378,177.52,-180.11,12702.53
S1,TAOUSDT,1,2024-07-03T00:00:00+00:00,2024-07-03T02:30:00+00:00,2024,241.8,230.18859689,381.13683732,11.61140311,12.0,-1.006247,-1.006247,0.0,SL,31,2.5,0.0172,True,False,12702.53,0.4981,63.27,-63.67,12638.86
S5,TAOUSDT,-1,2024-07-03T01:00:00+00:00,2024-07-09T09:55:00+00:00,2024,235.9,247.68201717,176.98991413,11.78201717,5.0,-1.006007,-1.006007,0.0,SL,1836,152.92,3.6327,True,False,12702.53,0.5216,66.26,-66.65,11937.9
S1,TAOUSDT,1,2024-07-03T05:00:00+00:00,2024-07-04T08:05:00+00:00,2024,237.3,224.64636109,389.14366696,12.65363891,12.0,-1.005626,-1.005626,0.0,SL,326,27.08,0.4663,True,False,12638.86,0.4981,62.95,-63.31,12575.55
S4,TAOUSDT,1,2024-07-04T03:00:00+00:00,2024-07-04T08:05:00+00:00,2024,238.0,226.02598647,471.49326386,11.97401353,19.5,-1.005963,-1.005963,0.0,SL,62,5.08,0.1002,True,False,12638.86,1.6151,204.13,-205.35,12370.2
S2,TAOUSDT,-1,2024-07-08T16:00:00+00:00,2024-07-09T01:10:00+00:00,2024,226.4,236.04057361,197.47827917,9.64057361,3.0,-1.007045,-1.007045,0.0,SL,111,9.17,0.2178,True,False,12370.2,1.378,170.46,-171.66,12004.55
S3,TAOUSDT,-1,2024-07-08T16:00:00+00:00,2024-07-08T18:50:00+00:00,2024,226.4,232.26405736,171.77008287,12.85409815,4.25,-0.461485,-0.461485,0.0,SL,35,2.83,0.1634,True,False,12370.2,3.3981,420.35,-193.99,12176.22
S2,TAOUSDT,-1,2024-07-15T07:00:00+00:00,2024-07-15T09:25:00+00:00,2024,279.7,286.62067432,258.93797705,6.92067432,3.0,-1.012125,-1.012125,0.0,SL,30,2.42,0.3034,True,False,11937.9,1.378,164.5,-166.5,11771.4
S1,TAOUSDT,1,2024-07-15T15:00:00+00:00,2024-07-16T05:50:00+00:00,2024,299.7,288.54747446,433.53030651,11.15252554,12.0,-1.008062,-1.008062,0.0,SL,179,14.83,0.3228,True,False,11771.4,0.4981,58.63,-59.11,11712.3
S2,TAOUSDT,-1,2024-07-16T06:00:00+00:00,2024-07-16T09:45:00+00:00,2024,290.1,298.37039707,265.28880878,8.27039707,3.0,-1.010523,-1.010523,0.0,SL,46,3.75,1.1003,True,False,11712.3,1.378,161.4,-163.09,11549.2
S2,TAOUSDT,-1,2024-07-17T12:00:00+00:00,2024-07-17T13:30:00+00:00,2024,307.7,318.94568045,273.96295866,11.24568045,3.0,-1.008208,-1.008208,0.0,SL,19,1.5,0.0267,True,False,11549.2,1.378,159.15,-160.45,11388.75
S2,TAOUSDT,-1,2024-07-22T14:00:00+00:00,2024-07-23T16:40:00+00:00,2024,331.1,339.97577304,304.47268088,8.87577304,3.0,2.988809,2.988809,0.0,TP,321,26.67,3.0645,True,False,11388.75,1.378,156.94,469.05,11357.48
S2,TAOUSDT,-1,2024-07-22T15:00:00+00:00,2024-07-22T19:50:00+00:00,2024,323.0,332.46321782,294.61034653,9.46321782,3.0,-1.01024,-1.01024,0.0,SL,59,4.83,0.2325,True,False,11388.75,1.378,156.94,-158.54,11230.2
S3,TAOUSDT,-1,2024-07-22T15:00:00+00:00,2024-07-23T01:20:00+00:00,2024,323.0,334.04632178,269.37509901,12.61762376,4.25,-0.883147,-0.883147,0.0,SL,125,10.33,0.1744,True,False,11388.75,3.3981,387.0,-341.78,10888.42
S1,TAOUSDT,1,2024-07-26T12:00:00+00:00,2024-07-27T02:45:00+00:00,2024,362.9,346.26711213,562.49465446,16.63288787,12.0,-1.006545,-1.006545,0.0,SL,178,14.75,0.2465,True,False,11357.48,0.4981,56.57,-56.94,11300.54
S2,TAOUSDT,-1,2024-07-30T14:00:00+00:00,2024-07-31T20:55:00+00:00,2024,324.4,331.53144736,303.00565791,7.13144736,3.0,2.986353,2.986353,0.0,TP,372,30.92,3.0569,True,False,11300.54,1.378,155.72,465.04,11765.58
S2,TAOUSDT,-1,2024-08-02T15:00:00+00:00,2024-08-03T19:25:00+00:00,2024,275.5,284.45865973,248.62402082,8.95865973,3.0,2.990774,2.990774,0.0,TP,342,28.42,3.0585,True,False,11765.58,1.378,162.13,484.89,12250.47
S5,TAOUSDT,-1,2024-08-04T17:00:00+00:00,2024-08-04T18:20:00+00:00,2024,208.9,220.03915842,153.20420789,11.13915842,5.0,-1.005626,-1.005626,0.0,SL,17,1.33,0.1257,True,False,12250.47,0.5216,63.9,-64.26,12186.21
S1,TAOUSDT,1,2024-08-04T18:00:00+00:00,2024-08-05T00:55:00+00:00,2024,216.7,204.85649575,358.82205098,11.84350425,12.0,-1.005489,-1.005489,0.0,SL,84,6.92,1.123,True,False,12250.47,0.4981,61.02,-61.35,12124.86
S5,TAOUSDT,-1,2024-08-05T00:00:00+00:00,2024-08-05T21:15:00+00:00,2024,217.7,230.35789471,154.41052645,12.65789471,5.0,-1.00516,-1.00516,0.0,SL,256,21.25,4.2661,True,False,12186.21,0.5216,63.56,-63.89,12060.97
S1,TAOUSDT,1,2024-08-05T08:00:00+00:00,2024-09-21T13:55:00+00:00,2024,191.8,171.14850177,439.61797877,20.65149823,12.0,11.997214,11.997214,0.0,TP,13608,1133.92,12.0766,True,False,12124.86,0.4981,60.39,724.56,12973.1
S1,TAOUSDT,1,2024-08-08T22:00:00+00:00,2024-08-09T00:55:00+00:00,2024,317.1,299.82574673,524.39103924,17.27425327,12.0,-1.005507,-1.005507,0.0,SL,36,2.92,0.0521,True,False,12060.97,0.4981,60.08,-60.41,12000.56
S2,TAOUSDT,-1,2024-08-12T14:00:00+00:00,2024-08-12T14:10:00+00:00,2024,275.9,287.22042359,241.93872922,11.32042359,3.0,-1.007312,-1.007312,0.0,SL,3,0.17,0.4858,True,False,12000.56,1.378,165.37,-166.58,11833.98
S3,TAOUSDT,-1,2024-08-12T14:00:00+00:00,2024-08-12T14:35:00+00:00,2024,275.9,288.43204236,211.75093296,15.09389813,4.25,-0.835756,-0.835756,0.0,SL,8,0.58,0.3644,True,False,12000.56,3.3981,407.79,-340.81,11493.17
S2,TAOUSDT,-1,2024-08-15T19:00:00+00:00,2024-08-15T21:35:00+00:00,2024,258.6,265.66870353,237.39388941,7.06870353,3.0,-1.010975,-1.010975,0.0,SL,32,2.58,0.5093,True,False,11493.17,1.378,158.38,-160.11,11333.05
S3,TAOUSDT,-1,2024-08-15T19:00:00+00:00,2024-08-15T21:55:00+00:00,2024,258.6,266.90687035,218.54401333,9.42493804,4.25,-0.889603,-0.889603,0.0,SL,36,2.92,0.382,True,False,11493.17,3.3981,390.55,-347.43,10985.62
S1,TAOUSDT,1,2024-08-18T14:00:00+00:00,2024-08-18T21:15:00+00:00,2024,294.9,285.48513214,407.87841427,9.41486786,12.0,-1.009397,-1.009397,0.0,SL,88,7.25,0.3505,True,False,10985.62,0.4981,54.72,-55.23,10930.39
S2,TAOUSDT,-1,2024-08-18T18:00:00+00:00,2024-08-20T00:30:00+00:00,2024,288.5,295.69086788,266.92739635,7.19086788,3.0,-1.012036,-1.012036,0.0,SL,367,30.5,1.8635,True,False,10985.62,1.378,151.38,-153.2,10624.7
S2,TAOUSDT,-1,2024-08-19T14:00:00+00:00,2024-08-19T17:30:00+00:00,2024,277.9,284.65613927,257.63158218,6.75613927,3.0,-1.01234,-1.01234,0.0,SL,43,3.5,0.2368,True,False,10930.39,1.378,150.62,-152.48,10777.91
S1,TAOUSDT,1,2024-08-20T01:00:00+00:00,2024-08-20T15:00:00+00:00,2024,299.6,289.43764616,421.5482461,10.16235384,12.0,-1.008844,-1.008844,0.0,SL,169,14.0,1.3678,True,False,10624.7,0.4981,52.92,-53.39,10571.31
S2,TAOUSDT,-1,2024-08-20T15:00:00+00:00,2024-08-21T02:45:00+00:00,2024,292.4,300.16107618,269.11677147,7.76107618,3.0,-1.011303,-1.011303,0.0,SL,142,11.75,0.6056,True,False,10571.31,1.378,145.67,-147.32,10424.0
S1,TAOUSDT,1,2024-08-23T17:00:00+00:00,2024-08-24T21:05:00+00:00,2024,348.9,335.53801284,509.24384588,13.36198716,12.0,-1.007833,-1.007833,0.0,SL,338,28.08,0.5987,True,False,10424.0,0.4981,51.92,-52.33,10371.67
S2,TAOUSDT,-1,2024-08-27T07:00:00+00:00,2024-08-27T21:45:00+00:00,2024,350.7,362.93350393,313.9994882,12.23350393,3.0,2.9914,2.9914,0.0,TP,178,14.75,3.2452,True,False,10371.67,1.378,142.92,427.54,10799.2
S2,TAOUSDT,-1,2024-08-27T09:00:00+00:00,2024-08-28T16:05:00+00:00,2024,338.5,351.00210288,300.99369136,12.50210288,3.0,2.991877,2.991877,0.0,TP,374,31.08,3.3114,True,False,10371.67,1.378,142.92,427.6,11226.81
S3,TAOUSDT,-1,2024-08-27T09:00:00+00:00,2024-08-30T15:35:00+00:00,2024,338.5,349.45021029,267.65475035,16.66947051,4.25,4.243908,4.243908,0.0,TP,944,78.58,4.2893,True,False,10371.67,3.3981,352.44,1495.72,12960.96
S2,TAOUSDT,-1,2024-08-27T11:00:00+00:00,2024-08-28T16:10:00+00:00,2024,332.7,344.73880299,296.58359102,12.03880299,3.0,2.991709,2.991709,0.0,TP,351,29.17,3.1565,True,False,10371.67,1.378,142.92,427.58,11654.39
S2,TAOUSDT,-1,2024-08-28T16:00:00+00:00,2024-09-01T22:35:00+00:00,2024,304.6,317.75543654,265.13369038,13.15543654,3.0,2.993054,2.993054,0.0,TP,1232,102.58,3.1318,True,False,10799.2,1.378,148.81,445.41,13406.37
S4,TAOUSDT,1,2024-08-28T17:00:00+00:00,2024-08-29T09:55:00+00:00,2024,310.6,291.45517381,683.92411077,19.14482619,19.5,-1.004867,-1.004867,0.0,SL,204,16.92,0.2768,True,False,11654.39,1.6151,188.23,-189.15,11465.24
S2,TAOUSDT,-1,2024-09-01T23:00:00+00:00,2024-09-02T01:10:00+00:00,2024,262.6,269.90276093,240.6917172,7.30276093,3.0,-1.010788,-1.010788,0.0,SL,27,2.17,0.0822,True,False,13406.37,1.378,184.74,-186.73,13219.63
S3,TAOUSDT,-1,2024-09-01T23:00:00+00:00,2024-09-02T09:55:00+00:00,2024,262.6,275.13027609,221.21768804,9.73701458,4.25,-1.294961,-1.294961,0.0,SL,132,10.92,0.0616,True,False,13406.37,3.3981,455.56,-589.93,12629.7
S2,TAOUSDT,-1,2024-09-06T14:00:00+00:00,2024-09-06T21:00:00+00:00,2024,241.0,247.7524431,220.74267069,6.7524431,3.0,2.989293,2.989293,0.0,TP,85,7.0,3.1692,True,False,12629.7,1.378,174.04,520.25,13149.95
S2,TAOUSDT,-1,2024-09-06T19:00:00+00:00,2024-09-07T00:35:00+00:00,2024,227.5,235.20001637,204.39995088,7.70001637,3.0,-1.008864,-1.008864,0.0,SL,68,5.58,1.026,True,False,12629.7,1.378,174.04,-175.58,12791.69
S2,TAOUSDT,-1,2024-09-06T21:00:00+00:00,2024-09-06T22:10:00+00:00,2024,222.2,230.43190187,197.50429438,8.23190187,3.0,-1.008098,-1.008098,0.0,SL,15,1.17,0.3158,True,False,13149.95,1.378,181.21,-182.67,12967.27
S1,TAOUSDT,1,2024-09-16T04:00:00+00:00,2024-09-16T13:20:00+00:00,2024,302.0,291.05731465,433.31222425,10.94268535,12.0,-1.00828,-1.00828,0.0,SL,113,9.33,0.594,True,False,12791.69,0.4981,63.72,-64.24,12660.23
S5,TAOUSDT,-1,2024-09-16T05:00:00+00:00,2024-09-16T07:45:00+00:00,2024,295.0,306.73249354,236.33753228,11.73249354,5.0,-1.007543,-1.007543,0.0,SL,34,2.75,0.0085,True,False,12791.69,0.5216,66.72,-67.22,12724.47
S1,TAOUSDT,1,2024-09-17T13:00:00+00:00,2024-09-21T16:45:00+00:00,2024,314.9,301.64892161,473.9129407,13.25107839,12.0,11.992871,11.992871,0.0,TP,1198,99.75,12.0066,True,False,12660.23,0.4981,63.06,756.28,13729.38
S2,TAOUSDT,-1,2024-09-18T20:00:00+00:00,2024-09-18T22:15:00+00:00,2024,316.8,328.87701601,280.56895198,12.07701601,3.0,-1.007869,-1.007869,0.0,SL,28,2.25,0.414,True,False,12660.23,1.378,174.46,-175.83,12484.39
S1,TAOUSDT,1,2024-09-20T05:00:00+00:00,2024-09-20T14:15:00+00:00,2024,428.5,405.89616376,699.7460349,22.60383624,12.0,-1.005687,-1.005687,0.0,SL,112,9.25,0.2433,True,False,12484.39,0.4981,62.18,-62.54,12421.86
S2,TAOUSDT,-1,2024-09-20T14:00:00+00:00,2024-09-21T12:15:00+00:00,2024,410.3,426.8727158,360.58185259,16.5727158,3.0,-1.007427,-1.007427,0.0,SL,268,22.25,0.9835,True,False,12484.39,1.378,172.03,-173.31,12248.54
S1,TAOUSDT,1,2024-09-23T05:00:00+00:00,2024-09-23T12:10:00+00:00,2024,558.6,524.97554011,962.09351864,33.62445989,12.0,-1.004984,-1.004984,0.0,SL,87,7.17,0.7167,True,False,13729.38,0.4981,68.39,-68.73,13660.65
S1,TAOUSDT,1,2024-09-30T06:00:00+00:00,2024-10-01T13:40:00+00:00,2024,583.8,555.99511941,917.45856706,27.80488059,12.0,-1.006299,-1.006299,0.0,SL,381,31.67,1.248,True,False,13660.65,0.4981,68.04,-68.47,13592.18
S2,TAOUSDT,-1,2024-10-01T07:00:00+00:00,2024-10-01T17:15:00+00:00,2024,590.4,613.2550315,521.83490551,22.8550315,3.0,2.99225,2.99225,0.0,TP,124,10.25,3.0015,True,False,13660.65,1.378,188.24,563.27,14155.45
S2,TAOUSDT,-1,2024-10-01T15:00:00+00:00,2024-10-02T07:05:00+00:00,2024,545.8,568.546589,477.56023301,22.746589,3.0,-1.007198,-1.007198,0.0,SL,194,16.08,1.4552,True,False,13592.18,1.378,187.3,-188.65,13966.8
S1,TAOUSDT,1,2024-10-07T00:00:00+00:00,2024-10-07T22:55:00+00:00,2024,634.9,607.44199052,964.39611378,27.45800948,12.0,-1.006937,-1.006937,0.0,SL,276,22.92,1.6061,True,False,13966.8,0.4981,69.57,-70.05,13826.77
S1,TAOUSDT,1,2024-10-07T01:00:00+00:00,2024-10-07T04:10:00+00:00,2024,671.2,637.67470548,1073.50353423,33.52529452,12.0,-1.006006,-1.006006,0.0,SL,39,3.17,0.1372,True,False,13966.8,0.4981,69.57,-69.99,13896.82
S5,TAOUSDT,-1,2024-10-07T02:00:00+00:00,2024-10-25T23:10:00+00:00,2024,653.5,688.13063062,480.34684688,34.63063062,5.0,4.994339,4.994339,0.0,TP,5439,453.17,5.0014,True,False,13966.8,0.5216,72.85,363.84,14772.71
S2,TAOUSDT,-1,2024-10-12T16:00:00+00:00,2024-10-15T11:10:00+00:00,2024,661.6,680.96942062,603.49173815,19.36942062,3.0,2.989753,2.989753,0.0,TP,807,67.17,3.1132,True,False,13826.77,1.378,190.53,569.65,13979.1
S2,TAOUSDT,-1,2024-10-14T05:00:00+00:00,2024-10-15T11:10:00+00:00,2024,661.5,680.05620733,605.83137802,18.55620733,3.0,2.989305,2.989305,0.0,TP,363,30.17,3.2442,True,False,13826.77,1.378,190.53,569.56,14548.66
S2,TAOUSDT,-1,2024-10-14T09:00:00+00:00,2024-10-15T15:05:00+00:00,2024,644.0,662.08609921,589.74170236,18.08609921,3.0,2.989318,2.989318,0.0,TP,362,30.08,3.0687,True,False,13826.77,1.378,190.53,569.56,15118.22
S2,TAOUSDT,-1,2024-10-14T13:00:00+00:00,2024-10-14T14:25:00+00:00,2024,625.4,644.6188549,567.74343531,19.2188549,3.0,-1.009762,-1.009762,0.0,SL,18,1.42,0.2237,True,False,13826.77,1.378,190.53,-192.39,13634.37
S4,TAOUSDT,1,2024-10-14T14:00:00+00:00,2024-10-15T09:50:00+00:00,2024,639.4,612.77665584,1158.55521105,26.62334416,19.5,-1.007205,-1.007205,0.0,SL,239,19.83,0.3831,True,False,13826.77,1.6151,223.32,-224.93,13409.45
S2,TAOUSDT,-1,2024-10-16T13:00:00+00:00,2024-10-18T01:50:00+00:00,2024,577.5,599.32216527,512.0335042,21.82216527,3.0,-1.007939,-1.007939,0.0,SL,443,36.83,0.7607,True,False,15118.22,1.378,208.33,-209.98,14908.24
S2,TAOUSDT,-1,2024-10-20T17:00:00+00:00,2024-10-20T19:20:00+00:00,2024,571.7,583.82016618,535.33950147,12.12016618,3.0,-1.014151,-1.014151,0.0,SL,29,2.33,0.1898,True,False,14908.24,1.378,205.44,-208.34,14408.87
S3,TAOUSDT,-1,2024-10-20T17:00:00+00:00,2024-10-20T18:10:00+00:00,2024,571.7,580.81201662,503.01905833,16.16022157,4.25,-0.574468,-0.574468,0.0,SL,15,1.17,0.1423,True,False,14908.24,3.3981,506.6,-291.02,14617.21
S2,TAOUSDT,-1,2024-10-25T18:00:00+00:00,2024-10-25T23:20:00+00:00,2024,510.7,525.75062167,465.54813498,15.05062167,3.0,2.98982,2.98982,0.0,TP,65,5.33,3.4351,True,False,14408.87,1.378,198.55,593.64,15366.35
S2,TAOUSDT,-1,2024-10-25T23:00:00+00:00,2024-10-26T05:40:00+00:00,2024,496.9,512.89918556,448.90244333,15.99918556,3.0,-1.009317,-1.009317,0.0,SL,81,6.67,2.3689,True,False,14408.87,1.378,198.55,-200.4,14854.97
S3,TAOUSDT,-1,2024-10-25T23:00:00+00:00,2024-10-26T00:40:00+00:00,2024,496.9,510.29991856,406.23794851,21.33224741,4.25,-0.635141,-0.635141,0.0,SL,21,1.67,1.7767,True,False,14408.87,3.3981,489.63,-310.98,15055.37
S2,TAOUSDT,-1,2024-10-28T14:00:00+00:00,2024-10-29T02:10:00+00:00,2024,517.6,530.82592494,477.92222518,13.22592494,3.0,-1.011741,-1.011741,0.0,SL,147,12.17,1.3307,True,False,14854.97,1.378,204.7,-207.1,14440.87
