stream,sym,exit_ts_utc,managed_r,cum_r
S2,PAXGUSDT,2025-06-11T18:25:00+00:00,-1.069136,-11.2919
S2,PAXGUSDT,2025-06-12T09:10:00+00:00,-1.057861,-12.3498
S2,PAXGUSDT,2025-06-24T06:10:00+00:00,2.951515,-9.3983
S2,PAXGUSDT,2025-06-24T12:10:00+00:00,2.951841,-6.4464
S2,PAXGUSDT,2025-06-27T03:45:00+00:00,2.95312,-3.4933
S2,PAXGUSDT,2025-07-04T04:20:00+00:00,-1.068267,-4.5616
S2,PAXGUSDT,2025-07-14T06:40:00+00:00,-1.109654,-5.6712
S2,PAXGUSDT,2025-07-15T04:20:00+00:00,-1.087291,-6.7585
S2,PAXGUSDT,2025-07-16T06:15:00+00:00,-1.079441,-7.838
S2,PAXGUSDT,2025-07-21T11:25:00+00:00,-1.152113,-8.9901
S2,PAXGUSDT,2025-07-22T12:20:00+00:00,-1.119364,-10.1095
S2,PAXGUSDT,2025-07-28T13:50:00+00:00,2.863041,-7.2464
S2,PAXGUSDT,2025-08-04T23:10:00+00:00,-1.114606,-8.361
S2,PAXGUSDT,2025-08-05T14:45:00+00:00,-1.100574,-9.4616
S2,PAXGUSDT,2025-08-07T12:30:00+00:00,-1.094062,-10.5557
S2,PAXGUSDT,2025-08-11T11:30:00+00:00,2.914606,-7.6411
S2,PAXGUSDT,2025-08-18T03:35:00+00:00,-1.208956,-8.85
S2,PAXGUSDT,2025-08-20T12:00:00+00:00,-1.121797,-9.9718
S2,PAXGUSDT,2025-08-20T12:30:00+00:00,-1.120748,-11.0926
S2,PAXGUSDT,2025-08-20T19:55:00+00:00,-1.12641,-12.219
S2,PAXGUSDT,2025-08-22T20:05:00+00:00,-1.095087,-13.3141
S2,PAXGUSDT,2025-08-25T21:15:00+00:00,2.806091,-10.508
S2,PAXGUSDT,2025-08-26T00:15:00+00:00,-1.18455,-11.6925
S2,PAXGUSDT,2025-09-02T14:20:00+00:00,-1.07487,-12.7674
S2,PAXGUSDT,2025-09-02T15:50:00+00:00,-1.077841,-13.8452
S2,PAXGUSDT,2025-09-09T23:20:00+00:00,-1.068602,-14.9138
S2,PAXGUSDT,2025-09-17T18:50:00+00:00,2.914061,-11.9998
S2,PAXGUSDT,2025-09-23T05:35:00+00:00,-1.084989,-13.0848
S2,PAXGUSDT,2025-09-29T15:55:00+00:00,-1.07083,-14.1556
S2,PAXGUSDT,2025-10-07T17:35:00+00:00,-1.062747,-15.2183
S2,PAXGUSDT,2025-10-09T17:15:00+00:00,2.949087,-12.2692
S2,PAXGUSDT,2025-10-10T09:40:00+00:00,-1.039543,-13.3088
S2,PAXGUSDT,2025-10-10T09:40:00+00:00,-1.042054,-14.3508
S2,PAXGUSDT,2025-10-14T08:25:00+00:00,-1.041217,-15.3921
S2,PAXGUSDT,2025-10-20T15:00:00+00:00,-1.038342,-16.4304
S2,PAXGUSDT,2025-10-21T13:45:00+00:00,2.967096,-13.4633
S2,PAXGUSDT,2025-11-04T07:30:00+00:00,-1.055551,-14.5189
S2,PAXGUSDT,2025-11-05T08:05:00+00:00,-1.045213,-15.5641
S2,PAXGUSDT,2025-12-08T15:05:00+00:00,2.838403,-12.7257
S2,PAXGUSDT,2025-12-09T06:10:00+00:00,2.870838,-9.8548
S2,PAXGUSDT,2025-12-10T20:00:00+00:00,-1.080852,-10.9357
S2,PAXGUSDT,2025-12-11T14:35:00+00:00,-1.077822,-12.0135
S2,PAXGUSDT,2025-12-15T01:20:00+00:00,-1.050658,-13.0642
S2,PAXGUSDT,2025-12-15T16:20:00+00:00,2.88963,-10.1745
S2,PAXGUSDT,2025-12-23T16:45:00+00:00,-1.06389,-11.2384
S2,PAXGUSDT,2025-12-26T00:05:00+00:00,-1.053673,-12.2921
S2,PAXGUSDT,2026-01-06T13:15:00+00:00,-1.059338,-13.3514
S2,PAXGUSDT,2026-01-30T09:40:00+00:00,2.985377,-10.366
S2,PAXGUSDT,2026-02-09T02:55:00+00:00,-1.048045,-11.4141
S2,PAXGUSDT,2026-02-09T14:55:00+00:00,-1.042111,-12.4562
S2,PAXGUSDT,2026-02-16T08:00:00+00:00,-1.08228,-13.5385
S2,PAXGUSDT,2026-02-17T01:25:00+00:00,-1.064082,-14.6026
S3,PAXGUSDT,2025-04-23T13:40:00+00:00,4.221371,4.2214
S3,PAXGUSDT,2025-06-09T03:45:00+00:00,-1.029117,3.1923
S3,PAXGUSDT,2025-06-27T13:00:00+00:00,4.213881,7.4061
S3,PAXGUSDT,2025-08-26T00:15:00+00:00,-1.014022,6.3921
S3,PAXGUSDT,2025-12-23T18:55:00+00:00,-1.315062,5.0771
S4,PAXGUSDT,2025-04-04T14:00:00+00:00,-1.023792,-1.0238
S4,PAXGUSDT,2025-04-07T13:40:00+00:00,-1.02656,-2.0504
S4,PAXGUSDT,2025-05-16T10:45:00+00:00,-1.03376,-3.0841
S4,PAXGUSDT,2025-08-11T07:35:00+00:00,-1.078309,-4.1624
S4,PAXGUSDT,2025-09-18T06:00:00+00:00,0.890967,-3.2715
S4,PAXGUSDT,2025-09-18T13:40:00+00:00,-1.047719,-4.3192
S4,PAXGUSDT,2025-10-21T14:20:00+00:00,0.993046,-3.3261
S4,PAXGUSDT,2025-12-01T02:30:00+00:00,-1.06454,-4.3907
S4,PAXGUSDT,2025-12-02T01:05:00+00:00,-1.046857,-5.4375
S4,PAXGUSDT,2025-12-09T06:10:00+00:00,-1.071003,-6.5085
S4,PAXGUSDT,2025-12-19T01:25:00+00:00,0.940908,-5.5676
S4,PAXGUSDT,2025-12-23T01:00:00+00:00,19.421158,13.8535
S4,PAXGUSDT,2026-01-12T08:50:00+00:00,19.435033,33.2886
S4,PAXGUSDT,2026-01-21T01:20:00+00:00,19.450201,52.7388
