symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,336,49,285.4400245640358,190.84002456403567,-94.60000000000014,48.51190476190476,19.145402084925614,6.000992063492063
ETHUSDT,333,50,318.0907464676327,177.09074646763278,-140.99999999999991,44.14414414414414,22.715766764178433,4.443693693693693
XRPUSDT,244,44,246.39859054371655,213.39859054371638,-33.00000000000017,52.04918032786885,7.076719373548528,17.189549180327866
SOLUSDT,357,49,163.24352538036243,211.24352538036246,48.00000000000003,48.739495798319325,13.373809740387216,6.015873015873016
LINKUSDT,317,45,168.94557048281973,181.3455704828197,12.399999999999977,47.003154574132495,17.517795954705562,13.521293375394322
