symbol,n_trades,n_chunks_with_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,336,49,285.4400245640358,187.14002456403583,-98.29999999999998,51.488095238095234,21.594073380067705,6.039930555555556
ETHUSDT,333,50,318.0907464676327,193.49074646763293,-124.59999999999977,46.846846846846844,26.808248182217234,4.255505505505505
XRPUSDT,244,43,246.39859054371655,196.69859054371642,-49.70000000000013,55.32786885245902,8.832401825948887,21.5792349726776
SOLUSDT,357,49,163.24352538036243,243.64352538036246,80.40000000000003,52.66106442577031,11.827742349777168,7.644491129785248
LINKUSDT,317,45,168.94557048281973,186.14557048281966,17.199999999999932,49.52681388012618,12.142505081184439,13.549684542586752
