symbol,tp_r,entry_ts_utc,replay_from_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,delta_r,audit_scope
XRPUSDT,2.0,2022-07-07T19:00:00+00:00,2022-07-07T20:00:00+00:00,2022-07-08T00:40:00+00:00,3030,1,0.3412,0.3374,0.0038000000000000256,0.34880000000000005,,,,,,,,,14,20,2.0,3.0,1.973063157894737,1.973063157894737,TP,57,0.0,all_rows
XRPUSDT,2.0,2022-07-08T01:00:00+00:00,2022-07-08T02:00:00+00:00,2022-07-08T10:10:00+00:00,3036,1,0.354,0.3434,0.010599999999999998,0.3752,,,,,,,,,14,20,2.0,3.0,-1.0100188679245283,-1.0100188679245283,SL,99,0.0,all_rows
XRPUSDT,2.0,2022-07-15T02:00:00+00:00,2022-07-15T03:00:00+00:00,2022-07-15T11:40:00+00:00,3205,1,0.3436,0.3349,0.008700000000000041,0.3610000000000001,,,,,,,,,14,20,2.0,3.0,-1.0118482758620688,-1.0118482758620688,SL,105,0.0,all_rows
XRPUSDT,2.0,2022-07-16T17:00:00+00:00,2022-07-16T18:00:00+00:00,2022-07-17T17:55:00+00:00,3244,1,0.3512,0.3441,0.007099999999999995,0.3654,,,,,,,,,14,20,2.0,3.0,-1.0148394366197184,-1.0148394366197184,SL,288,0.0,all_rows
XRPUSDT,2.0,2022-07-28T16:00:00+00:00,2022-07-28T17:00:00+00:00,2022-07-30T13:50:00+00:00,3531,1,0.3673,0.3551,0.012199999999999989,0.3917,,,,,,,,,14,20,2.0,3.0,1.9909680327868853,1.9909680327868853,TP,539,0.0,all_rows
XRPUSDT,2.0,2022-07-30T14:00:00+00:00,2022-07-30T15:00:00+00:00,2022-08-01T10:45:00+00:00,3577,1,0.397,0.3743,0.022699999999999998,0.4424,,,,,,,,,14,20,2.0,3.0,-1.0052466960352422,-1.0052466960352422,SL,526,0.0,all_rows
XRPUSDT,2.0,2022-09-09T05:00:00+00:00,2022-09-09T06:00:00+00:00,2022-09-09T16:00:00+00:00,4552,1,0.3496,0.3454,0.004200000000000037,0.3580000000000001,,,,,,,,,14,20,2.0,3.0,-1.0249714285714284,-1.0249714285714284,SL,121,0.0,all_rows
XRPUSDT,2.0,2022-09-09T20:00:00+00:00,2022-09-09T21:00:00+00:00,2022-09-10T06:30:00+00:00,4567,1,0.3516,0.3475,0.004100000000000048,0.3598000000000001,,,,,,,,,14,20,2.0,3.0,1.9742731707317076,1.9742731707317076,TP,115,0.0,all_rows
XRPUSDT,2.0,2022-09-17T11:00:00+00:00,2022-09-17T12:00:00+00:00,2022-09-17T13:00:00+00:00,4750,1,0.3526,0.3499,0.0027000000000000357,0.3580000000000001,,,,,,,,,14,20,2.0,3.0,1.9608222222222227,1.9608222222222227,TP,13,0.0,all_rows
XRPUSDT,2.0,2022-09-17T14:00:00+00:00,2022-09-17T15:00:00+00:00,2022-09-19T02:15:00+00:00,4753,1,0.3726,0.3546,0.01799999999999996,0.4085999999999999,,,,,,,,,14,20,2.0,3.0,-1.00621,-1.00621,SL,424,0.0,all_rows
XRPUSDT,2.0,2022-09-20T16:00:00+00:00,2022-09-20T17:00:00+00:00,2022-09-21T06:25:00+00:00,4827,1,0.4103,0.399,0.011299999999999977,0.43289999999999995,,,,,,,,,14,20,2.0,3.0,-1.0108929203539823,-1.0108929203539823,SL,162,0.0,all_rows
XRPUSDT,2.0,2022-09-22T18:00:00+00:00,2022-09-22T19:00:00+00:00,2022-09-23T03:00:00+00:00,4877,1,0.4614,0.4375,0.023899999999999977,0.5091999999999999,,,,,,,,,14,20,2.0,3.0,1.9942083682008347,1.9942083682008347,TP,97,0.0,all_rows
XRPUSDT,2.0,2022-09-23T04:00:00+00:00,2022-09-23T05:00:00+00:00,2022-09-23T08:35:00+00:00,4887,1,0.5355,0.5,0.035499999999999976,0.6064999999999999,,,,,,,,,14,20,2.0,3.0,-1.004525352112676,-1.004525352112676,SL,44,0.0,all_rows
XRPUSDT,2.0,2022-10-05T06:00:00+00:00,2022-10-05T07:00:00+00:00,2022-10-05T08:15:00+00:00,5177,1,0.4847,0.4769,0.007800000000000029,0.5003000000000001,,,,,,,,,14,20,2.0,3.0,-1.0186423076923077,-1.0186423076923077,SL,16,0.0,all_rows
XRPUSDT,2.0,2022-10-07T23:00:00+00:00,2022-10-08T00:00:00+00:00,2022-10-08T03:10:00+00:00,5242,1,0.5173,0.514,0.0032999999999999696,0.5238999999999999,,,,,,,,,14,20,2.0,3.0,1.9529727272727269,1.9529727272727269,TP,39,0.0,all_rows
XRPUSDT,2.0,2022-10-08T04:00:00+00:00,2022-10-08T05:00:00+00:00,2022-10-08T06:00:00+00:00,5247,1,0.5229,0.5207,0.0021999999999999797,0.5273,,,,,,,,,14,20,2.0,3.0,-1.071304545454546,-1.071304545454546,SL,13,0.0,all_rows
XRPUSDT,2.0,2022-10-08T17:00:00+00:00,2022-10-08T18:00:00+00:00,2022-10-08T18:40:00+00:00,5260,1,0.5225,0.5207,0.0017999999999999128,0.5260999999999998,,,,,,,,,14,20,2.0,3.0,-1.0870833333333376,-1.0870833333333376,SL,9,0.0,all_rows
XRPUSDT,2.0,2022-10-09T19:00:00+00:00,2022-10-09T20:00:00+00:00,2022-10-10T00:00:00+00:00,5286,1,0.5395,0.5307,0.00880000000000003,0.5571,,,,,,,,,14,20,2.0,3.0,-1.0183920454545454,-1.0183920454545454,SL,49,0.0,all_rows
XRPUSDT,2.0,2022-11-15T14:00:00+00:00,2022-11-15T15:00:00+00:00,2022-11-15T15:10:00+00:00,6169,1,0.3879,0.3834,0.004500000000000004,0.39690000000000003,,,,,,,,,14,20,2.0,3.0,-1.02586,-1.02586,SL,3,0.0,all_rows
XRPUSDT,2.0,2022-11-24T15:00:00+00:00,2022-11-24T16:00:00+00:00,2022-11-24T17:20:00+00:00,6386,1,0.3889,0.3827,0.006200000000000039,0.4013000000000001,,,,,,,,,14,20,2.0,3.0,1.9811822580645162,1.9811822580645162,TP,17,0.0,all_rows
XRPUSDT,2.0,2022-11-24T18:00:00+00:00,2022-11-24T19:00:00+00:00,2022-11-24T19:40:00+00:00,6389,1,0.3971,0.395,0.0020999999999999908,0.4013,,,,,,,,,14,20,2.0,3.0,1.9432714285714283,1.9432714285714283,TP,9,0.0,all_rows
XRPUSDT,2.0,2022-11-25T07:00:00+00:00,2022-11-25T08:00:00+00:00,2022-11-25T16:30:00+00:00,6402,1,0.4152,0.3998,0.015400000000000025,0.44600000000000006,,,,,,,,,14,20,2.0,3.0,-1.0080883116883117,-1.0080883116883117,SL,103,0.0,all_rows
XRPUSDT,2.0,2022-12-26T17:00:00+00:00,2022-12-26T18:00:00+00:00,2022-12-28T05:40:00+00:00,7156,1,0.3644,0.3562,0.008199999999999985,0.38079999999999997,,,,,,,,,14,20,2.0,3.0,-1.0133317073170731,-1.0133317073170731,SL,429,0.0,all_rows
XRPUSDT,2.0,2023-01-14T01:00:00+00:00,2023-01-14T02:00:00+00:00,2023-01-14T09:20:00+00:00,7596,1,0.4035,0.3862,0.017300000000000038,0.4381000000000001,,,,,,,,,14,20,2.0,3.0,-1.0069971098265895,-1.0069971098265895,SL,89,0.0,all_rows
XRPUSDT,2.0,2023-01-20T22:00:00+00:00,2023-01-20T23:00:00+00:00,2023-01-20T23:40:00+00:00,7761,1,0.4095,0.4076,0.0018999999999999573,0.4132999999999999,,,,,,,,,14,20,2.0,3.0,1.9353421052631565,1.9353421052631565,TP,9,0.0,all_rows
XRPUSDT,2.0,2023-02-15T11:00:00+00:00,2023-02-15T12:00:00+00:00,2023-02-15T19:25:00+00:00,8374,1,0.3857,0.3825,0.0031999999999999806,0.39209999999999995,,,,,,,,,14,20,2.0,3.0,1.9638406249999998,1.9638406249999998,TP,90,0.0,all_rows
XRPUSDT,2.0,2023-02-15T20:00:00+00:00,2023-02-15T21:00:00+00:00,2023-02-16T22:20:00+00:00,8383,1,0.401,0.3886,0.012400000000000022,0.42580000000000007,,,,,,,,,14,20,2.0,3.0,-1.0097016129032257,-1.0097016129032257,SL,305,0.0,all_rows
XRPUSDT,2.0,2023-03-08T13:00:00+00:00,2023-03-08T14:00:00+00:00,2023-03-08T14:45:00+00:00,8880,1,0.3953,0.3897,0.005599999999999994,0.4065,,,,,,,,,14,20,2.0,3.0,-1.0211767857142857,-1.0211767857142857,SL,10,0.0,all_rows
XRPUSDT,2.0,2023-03-21T17:00:00+00:00,2023-03-21T18:00:00+00:00,2023-03-22T16:10:00+00:00,9196,1,0.454,0.4319,0.02210000000000001,0.49820000000000003,,,,,,,,,14,20,2.0,3.0,-1.0061628959276019,-1.0061628959276019,SL,267,0.0,all_rows
XRPUSDT,2.0,2023-03-27T12:00:00+00:00,2023-03-27T13:00:00+00:00,2023-03-27T14:50:00+00:00,9335,1,0.481,0.4688,0.012199999999999989,0.5054,,,,,,,,,14,20,2.0,3.0,-1.0118278688524591,-1.0118278688524591,SL,23,0.0,all_rows
XRPUSDT,2.0,2023-03-28T12:00:00+00:00,2023-03-28T13:00:00+00:00,2023-03-28T18:45:00+00:00,9359,1,0.4977,0.4884,0.009299999999999975,0.5163,,,,,,,,,14,20,2.0,3.0,1.9839451612903283,1.9839451612903283,TP,70,0.0,all_rows
XRPUSDT,2.0,2023-03-28T19:00:00+00:00,2023-03-28T20:00:00+00:00,2023-03-29T04:15:00+00:00,9366,1,0.5199,0.5092,0.010700000000000043,0.5413000000000001,,,,,,,,,14,20,2.0,3.0,1.9854233644859813,1.9854233644859813,TP,100,0.0,all_rows
XRPUSDT,2.0,2023-03-29T08:00:00+00:00,2023-03-29T09:00:00+00:00,2023-03-29T12:05:00+00:00,9379,1,0.5708,0.5486,0.022199999999999998,0.6152,,,,,,,,,14,20,2.0,3.0,-1.0077135135135136,-1.0077135135135136,SL,38,0.0,all_rows
XRPUSDT,2.0,2023-03-29T18:00:00+00:00,2023-03-29T19:00:00+00:00,2023-03-29T20:20:00+00:00,9389,1,0.5519,0.5443,0.00759999999999994,0.5670999999999998,,,,,,,,,14,20,2.0,3.0,-1.0217855263157896,-1.0217855263157896,SL,17,0.0,all_rows
XRPUSDT,2.0,2023-04-11T06:00:00+00:00,2023-04-11T07:00:00+00:00,2023-04-11T16:15:00+00:00,9689,1,0.5246,0.5164,0.008199999999999985,0.5409999999999999,,,,,,,,,14,20,2.0,3.0,-1.0191926829268294,-1.0191926829268294,SL,112,0.0,all_rows
XRPUSDT,2.0,2023-04-14T06:00:00+00:00,2023-04-14T07:00:00+00:00,2023-04-14T12:55:00+00:00,9761,1,0.5347,0.5241,0.010599999999999943,0.5558999999999998,,,,,,,,,14,20,2.0,3.0,-1.0151330188679246,-1.0151330188679246,SL,72,0.0,all_rows
XRPUSDT,2.0,2023-04-19T05:00:00+00:00,2023-04-19T06:00:00+00:00,2023-04-19T06:15:00+00:00,9880,1,0.5321,0.5278,0.0042999999999999705,0.5407,,,,,,,,,14,20,2.0,3.0,-1.0371232558139538,-1.0371232558139538,SL,4,0.0,all_rows
XRPUSDT,2.0,2023-04-26T13:00:00+00:00,2023-04-26T14:00:00+00:00,2023-04-26T14:20:00+00:00,10056,1,0.4789,0.4746,0.0042999999999999705,0.48749999999999993,,,,,,,,,14,20,2.0,3.0,-1.033411627906977,-1.033411627906977,SL,5,0.0,all_rows
XRPUSDT,2.0,2023-05-17T02:00:00+00:00,2023-05-17T03:00:00+00:00,2023-05-17T06:45:00+00:00,10549,1,0.4549,0.4489,0.006000000000000005,0.46690000000000004,,,,,,,,,14,20,2.0,3.0,-1.022745,-1.022745,SL,46,0.0,all_rows
XRPUSDT,2.0,2023-05-18T11:00:00+00:00,2023-05-18T12:00:00+00:00,2023-05-20T11:55:00+00:00,10582,1,0.4651,0.4469,0.018199999999999994,0.5015000000000001,,,,,,,,,14,20,2.0,3.0,0.09123461538461367,0.09123461538461367,TIME,576,0.0,all_rows
XRPUSDT,2.0,2023-05-28T18:00:00+00:00,2023-05-28T19:00:00+00:00,2023-05-28T22:00:00+00:00,10829,1,0.4768,0.4729,0.0039000000000000146,0.48460000000000003,,,,,,,,,14,20,2.0,3.0,1.9633230769230772,1.9633230769230772,TP,37,0.0,all_rows
XRPUSDT,2.0,2023-05-30T04:00:00+00:00,2023-05-30T05:00:00+00:00,2023-05-30T16:10:00+00:00,10863,1,0.5032,0.4926,0.010599999999999998,0.5244,,,,,,,,,14,20,2.0,3.0,1.9857584905660377,1.9857584905660377,TP,135,0.0,all_rows
XRPUSDT,2.0,2023-05-30T17:00:00+00:00,2023-05-30T18:00:00+00:00,2023-05-30T21:25:00+00:00,10876,1,0.524,0.5093,0.014700000000000046,0.5534000000000001,,,,,,,,,14,20,2.0,3.0,-1.0106938775510204,-1.0106938775510204,SL,42,0.0,all_rows
XRPUSDT,2.0,2023-06-02T19:00:00+00:00,2023-06-02T20:00:00+00:00,2023-06-03T13:20:00+00:00,10950,1,0.5264,0.5187,0.007699999999999929,0.5417999999999998,,,,,,,,,14,20,2.0,3.0,-1.020509090909091,-1.020509090909091,SL,209,0.0,all_rows
XRPUSDT,2.0,2023-06-04T15:00:00+00:00,2023-06-04T16:00:00+00:00,2023-06-05T15:15:00+00:00,10994,1,0.5357,0.5265,0.009199999999999986,0.5540999999999999,,,,,,,,,14,20,2.0,3.0,-1.0174684782608696,-1.0174684782608696,SL,280,0.0,all_rows
XRPUSDT,2.0,2023-06-13T11:00:00+00:00,2023-06-13T12:00:00+00:00,2023-06-13T12:40:00+00:00,11206,1,0.5614,0.5302,0.031200000000000006,0.6238,,,,,,,,,14,20,2.0,3.0,-1.0053980769230768,-1.0053980769230768,SL,9,0.0,all_rows
XRPUSDT,2.0,2023-06-22T03:00:00+00:00,2023-06-22T04:00:00+00:00,2023-06-22T06:10:00+00:00,11414,1,0.5163,0.5079,0.008399999999999963,0.5330999999999999,,,,,,,,,14,20,2.0,3.0,-1.0184392857142859,-1.0184392857142859,SL,27,0.0,all_rows
XRPUSDT,2.0,2023-07-13T18:00:00+00:00,2023-07-13T19:00:00+00:00,2023-07-15T18:55:00+00:00,11933,1,0.7884,0.6217,0.16669999999999996,1.1218,,,,,,,,,14,20,2.0,3.0,-0.38174277144571106,-0.38174277144571106,TIME,576,0.0,all_rows
XRPUSDT,2.0,2023-07-16T15:00:00+00:00,2023-07-16T16:00:00+00:00,2023-07-16T19:40:00+00:00,12002,1,0.771,0.7501,0.02090000000000003,0.8128000000000001,,,,,,,,,14,20,2.0,3.0,-1.011066985645933,-1.011066985645933,SL,45,0.0,all_rows
XRPUSDT,2.0,2023-07-19T03:00:00+00:00,2023-07-19T04:00:00+00:00,2023-07-19T04:10:00+00:00,12062,1,0.7977,0.7875,0.010199999999999987,0.8180999999999999,,,,,,,,,14,20,2.0,3.0,-1.0234617647058823,-1.0234617647058823,SL,3,0.0,all_rows
XRPUSDT,2.0,2023-07-19T18:00:00+00:00,2023-07-19T19:00:00+00:00,2023-07-20T09:00:00+00:00,12077,1,0.8317,0.8046,0.027100000000000013,0.8859,,,,,,,,,14,20,2.0,3.0,-1.0092070110701108,-1.0092070110701108,SL,169,0.0,all_rows
XRPUSDT,2.0,2023-09-15T03:00:00+00:00,2023-09-15T04:00:00+00:00,2023-09-15T04:45:00+00:00,13454,1,0.4977,0.4927,0.004999999999999949,0.5076999999999998,,,,,,,,,14,20,2.0,3.0,1.9701379999999886,1.9701379999999886,TP,10,0.0,all_rows
XRPUSDT,2.0,2023-09-15T05:00:00+00:00,2023-09-15T06:00:00+00:00,2023-09-15T06:10:00+00:00,13456,1,0.5007,0.4979,0.0028000000000000247,0.5063000000000001,,,,,,,,,14,20,2.0,3.0,-1.0536464285714282,-1.0536464285714282,SL,3,0.0,all_rows
XRPUSDT,2.0,2023-10-23T23:00:00+00:00,2023-10-24T00:00:00+00:00,2023-10-24T05:55:00+00:00,14386,1,0.5476,0.5396,0.008000000000000007,0.5636,,,,,,,,,14,20,2.0,3.0,-1.020535,-1.020535,SL,72,0.0,all_rows
XRPUSDT,2.0,2023-10-24T09:00:00+00:00,2023-10-24T10:00:00+00:00,2023-10-24T12:15:00+00:00,14396,1,0.5484,0.5432,0.005199999999999982,0.5588,,,,,,,,,14,20,2.0,3.0,1.9683615384615383,1.9683615384615383,TP,28,0.0,all_rows
XRPUSDT,2.0,2023-10-24T13:00:00+00:00,2023-10-24T14:00:00+00:00,2023-10-24T15:30:00+00:00,14400,1,0.5772,0.5538,0.023400000000000087,0.6240000000000002,,,,,,,,,14,20,2.0,3.0,-1.0074,-1.0074,SL,19,0.0,all_rows
XRPUSDT,2.0,2023-10-30T14:00:00+00:00,2023-10-30T15:00:00+00:00,2023-10-31T07:50:00+00:00,14545,1,0.5821,0.5678,0.01429999999999998,0.6106999999999999,,,,,,,,,14,20,2.0,3.0,-1.0122118881118882,-1.0122118881118882,SL,203,0.0,all_rows
XRPUSDT,2.0,2023-10-31T11:00:00+00:00,2023-10-31T12:00:00+00:00,2023-11-02T11:55:00+00:00,14566,1,0.6044,0.5762,0.028200000000000003,0.6608,,,,,,,,,14,20,2.0,3.0,0.4510170212765926,0.4510170212765926,TIME,576,0.0,all_rows
XRPUSDT,2.0,2023-11-05T10:00:00+00:00,2023-11-05T11:00:00+00:00,2023-11-06T00:15:00+00:00,14685,1,0.6394,0.6247,0.014699999999999935,0.6687999999999998,,,,,,,,,14,20,2.0,3.0,1.9869510204081633,1.9869510204081633,TP,160,0.0,all_rows
XRPUSDT,2.0,2023-11-06T01:00:00+00:00,2023-11-06T02:00:00+00:00,2023-11-06T12:20:00+00:00,14700,1,0.6798,0.6635,0.01629999999999998,0.7123999999999999,,,,,,,,,14,20,2.0,3.0,1.9874883435582822,1.9874883435582822,TP,125,0.0,all_rows
XRPUSDT,2.0,2023-11-06T22:00:00+00:00,2023-11-06T23:00:00+00:00,2023-11-06T23:05:00+00:00,14721,1,0.722,0.7171,0.0049000000000000155,0.7318,,,,,,,,,14,20,2.0,3.0,-1.044204081632653,-1.044204081632653,SL,2,0.0,all_rows
XRPUSDT,2.0,2023-12-03T11:00:00+00:00,2023-12-03T12:00:00+00:00,2023-12-03T12:50:00+00:00,15358,1,0.6287,0.6214,0.007300000000000084,0.6433000000000002,,,,,,,,,14,20,2.0,3.0,-1.0258369863013697,-1.0258369863013697,SL,11,0.0,all_rows
XRPUSDT,2.0,2023-12-08T16:00:00+00:00,2023-12-08T17:00:00+00:00,2023-12-09T05:20:00+00:00,15483,1,0.6686,0.6554,0.01319999999999999,0.695,,,,,,,,,14,20,2.0,3.0,1.9848045454545455,1.9848045454545455,TP,149,0.0,all_rows
XRPUSDT,2.0,2024-01-02T10:00:00+00:00,2024-01-02T11:00:00+00:00,2024-01-02T11:30:00+00:00,16077,1,0.6374,0.6344,0.0030000000000000027,0.6434,,,,,,,,,14,20,2.0,3.0,-1.06374,-1.06374,SL,7,0.0,all_rows
XRPUSDT,2.0,2024-01-11T11:00:00+00:00,2024-01-11T12:00:00+00:00,2024-01-11T15:40:00+00:00,16294,1,0.612,0.602,0.010000000000000009,0.632,,,,,,,,,14,20,2.0,3.0,-1.01836,-1.01836,SL,45,0.0,all_rows
XRPUSDT,2.0,2024-02-09T09:00:00+00:00,2024-02-09T10:00:00+00:00,2024-02-09T14:20:00+00:00,16988,1,0.5226,0.5185,0.0040999999999999925,0.5307999999999999,,,,,,,,,14,20,2.0,3.0,-1.038239024390244,-1.038239024390244,SL,53,0.0,all_rows
XRPUSDT,2.0,2024-02-11T10:00:00+00:00,2024-02-11T11:00:00+00:00,2024-02-11T13:20:00+00:00,17037,1,0.5333,0.529,0.0042999999999999705,0.5418999999999999,,,,,,,,,14,20,2.0,3.0,-1.0372069767441863,-1.0372069767441863,SL,29,0.0,all_rows
XRPUSDT,2.0,2024-02-15T04:00:00+00:00,2024-02-15T05:00:00+00:00,2024-02-15T05:45:00+00:00,17127,1,0.5539,0.5468,0.007099999999999995,0.5680999999999999,,,,,,,,,14,20,2.0,3.0,-1.0234042253521127,-1.0234042253521127,SL,10,0.0,all_rows
XRPUSDT,2.0,2024-02-15T10:00:00+00:00,2024-02-15T11:00:00+00:00,2024-02-15T11:35:00+00:00,17133,1,0.5534,0.5503,0.0030999999999999917,0.5596,,,,,,,,,14,20,2.0,3.0,-1.0535548387096776,-1.0535548387096776,SL,8,0.0,all_rows
XRPUSDT,2.0,2024-02-15T21:00:00+00:00,2024-02-15T22:00:00+00:00,2024-02-16T15:10:00+00:00,17144,1,0.564,0.5553,0.00869999999999993,0.5813999999999998,,,,,,,,,14,20,2.0,3.0,-1.019448275862069,-1.019448275862069,SL,207,0.0,all_rows
XRPUSDT,2.0,2024-02-27T10:00:00+00:00,2024-02-27T11:00:00+00:00,2024-02-27T13:00:00+00:00,17421,1,0.5603,0.5562,0.0040999999999999925,0.5685,,,,,,,,,14,20,2.0,3.0,-1.04099756097561,-1.04099756097561,SL,25,0.0,all_rows
XRPUSDT,2.0,2024-02-27T18:00:00+00:00,2024-02-27T19:00:00+00:00,2024-02-28T16:45:00+00:00,17429,1,0.5796,0.5685,0.011099999999999999,0.6018,,,,,,,,,14,20,2.0,3.0,1.984335135135135,1.984335135135135,TP,262,0.0,all_rows
XRPUSDT,2.0,2024-03-02T03:00:00+00:00,2024-03-02T04:00:00+00:00,2024-03-02T05:15:00+00:00,17510,1,0.6319,0.6254,0.006500000000000061,0.6449000000000001,,,,,,,,,14,20,2.0,3.0,-1.029164615384615,-1.029164615384615,SL,16,0.0,all_rows
XRPUSDT,2.0,2024-04-20T18:00:00+00:00,2024-04-20T19:00:00+00:00,2024-04-20T19:10:00+00:00,18701,1,0.5251,0.5232,0.0019000000000000128,0.5289,,,,,,,,,14,20,2.0,3.0,-1.082910526315789,-1.082910526315789,SL,3,0.0,all_rows
XRPUSDT,2.0,2024-04-22T21:00:00+00:00,2024-04-22T22:00:00+00:00,2024-04-22T23:45:00+00:00,18752,1,0.5585,0.5547,0.0038000000000000256,0.5661,,,,,,,,,14,20,2.0,3.0,-1.0440921052631575,-1.0440921052631575,SL,22,0.0,all_rows
XRPUSDT,2.0,2024-06-16T10:00:00+00:00,2024-06-16T11:00:00+00:00,2024-06-16T13:35:00+00:00,20061,1,0.498,0.4899,0.008099999999999996,0.5142,,,,,,,,,14,20,2.0,3.0,-1.0184444444444445,-1.0184444444444445,SL,32,0.0,all_rows
XRPUSDT,2.0,2024-07-11T12:00:00+00:00,2024-07-11T13:00:00+00:00,2024-07-11T14:20:00+00:00,20663,1,0.4511,0.4469,0.0041999999999999815,0.45949999999999996,,,,,,,,,14,20,2.0,3.0,-1.0322214285714286,-1.0322214285714286,SL,17,0.0,all_rows
XRPUSDT,2.0,2024-07-12T08:00:00+00:00,2024-07-12T09:00:00+00:00,2024-07-12T15:15:00+00:00,20683,1,0.4663,0.4594,0.006900000000000017,0.4801,,,,,,,,,14,20,2.0,3.0,-1.0202739130434781,-1.0202739130434781,SL,76,0.0,all_rows
XRPUSDT,2.0,2024-07-12T17:00:00+00:00,2024-07-12T18:00:00+00:00,2024-07-12T20:50:00+00:00,20692,1,0.4667,0.4647,0.0020000000000000018,0.4707,,,,,,,,,14,20,2.0,3.0,1.9299950000000001,1.9299950000000001,TP,35,0.0,all_rows
XRPUSDT,2.0,2024-07-12T23:00:00+00:00,2024-07-13T00:00:00+00:00,2024-07-13T02:05:00+00:00,20698,1,0.4742,0.4712,0.0030000000000000027,0.4802,,,,,,,,,14,20,2.0,3.0,1.95258,1.95258,TP,26,0.0,all_rows
XRPUSDT,2.0,2024-07-13T03:00:00+00:00,2024-07-13T04:00:00+00:00,2024-07-13T08:20:00+00:00,20702,1,0.492,0.4797,0.012299999999999978,0.5166,,,,,,,,,14,20,2.0,3.0,1.988,1.988,TP,53,0.0,all_rows
XRPUSDT,2.0,2024-07-13T14:00:00+00:00,2024-07-13T15:00:00+00:00,2024-07-13T15:35:00+00:00,20713,1,0.5213,0.5138,0.007499999999999951,0.5362999999999999,,,,,,,,,14,20,2.0,3.0,1.979148,1.979148,TP,8,0.0,all_rows
XRPUSDT,2.0,2024-07-13T16:00:00+00:00,2024-07-13T17:00:00+00:00,2024-07-13T19:40:00+00:00,20715,1,0.5324,0.5226,0.009800000000000031,0.552,,,,,,,,,14,20,2.0,3.0,1.9837020408163266,1.9837020408163266,TP,33,0.0,all_rows
