symbol,chunk,exit_ts,baseline_r,managed_r,reason,hold_5m_bars
ETHUSDT,2022-03,2022-03-28T05:10:00+00:00,-1.0373425563909775,-1.0373425563909775,SL,15
ETHUSDT,2022-03,2022-03-29T12:05:00+00:00,-1.1441244105409147,-1.1441244105409147,SL,2
ETHUSDT,2022-04,2022-04-07T00:00:00+00:00,-1.1443816109422509,0.5556183890577215,BE,1
ETHUSDT,2022-04,2022-04-11T13:30:00+00:00,-1.0377226804123711,-1.0377226804123711,SL,19
ETHUSDT,2022-04,2022-04-13T12:00:00+00:00,-1.100551056729702,0.5994489432702776,BE,1
ETHUSDT,2022-04,2022-04-15T13:45:00+00:00,-1.0443731719367584,0.6556268280632394,BE,214
ETHUSDT,2022-04,2022-04-18T08:25:00+00:00,13.943347224036577,0.6433472240365862,BE,6
ETHUSDT,2022-04,2022-04-25T06:10:00+00:00,-1.0248487172095704,-1.0248487172095704,SL,27
ETHUSDT,2022-04,2022-04-27T14:10:00+00:00,-1.0180687902187902,0.6819312097812117,BE,171
ETHUSDT,2022-05,2022-05-01T00:35:00+00:00,13.939217100371746,0.6392171003717532,BE,8
ETHUSDT,2022-05,2022-05-06T12:00:00+00:00,-1.0510993630573253,0.6489006369426688,BE,1
ETHUSDT,2022-05,2022-05-08T02:05:00+00:00,-1.0149337993576422,-1.0149337993576422,SL,26
ETHUSDT,2022-05,2022-05-11T19:35:00+00:00,-1.0046843926651041,-1.0046843926651041,SL,44
ETHUSDT,2022-05,2022-05-15T14:30:00+00:00,-1.0100189449236894,0.6899810550763106,BE,127
ETHUSDT,2022-05,2022-05-18T16:05:00+00:00,-1.0477571661237786,-1.0477571661237786,SL,2
ETHUSDT,2022-05,2022-05-19T00:00:00+00:00,-1.0757594986807373,0.6242405013192537,BE,1
ETHUSDT,2022-05,2022-05-26T12:40:00+00:00,-1.0264034900630148,-1.0264034900630148,SL,9
ETHUSDT,2022-06,2022-06-03T12:10:00+00:00,-1.0549311850311844,0.6450688149688227,BE,3
ETHUSDT,2022-06,2022-06-04T04:05:00+00:00,13.950912605042017,0.6509126050420213,BE,2
ETHUSDT,2022-06,2022-06-11T08:35:00+00:00,-1.0283453257790367,-1.0283453257790367,SL,152
ETHUSDT,2022-06,2022-06-30T08:00:00+00:00,-1.0657771784232373,-1.0657771784232373,SL,1
ETHUSDT,2022-07,2022-07-12T04:30:00+00:00,-1.0698922746781103,0.6301077253218653,BE,7
ETHUSDT,2022-07,2022-07-18T08:05:00+00:00,-1.0437597014925375,-1.0437597014925375,SL,2
ETHUSDT,2022-07,2022-07-19T00:00:00+00:00,-1.0277701230228469,0.6722298769771504,BE,1
ETHUSDT,2022-08,2022-08-19T11:05:00+00:00,-1.0154327433628318,-1.0154327433628318,SL,38
ETHUSDT,2022-08,2022-08-26T23:10:00+00:00,-1.0210648648648648,-1.0210648648648648,SL,39
ETHUSDT,2022-09,2022-09-16T00:15:00+00:00,-1.012167862969005,-1.012167862969005,SL,100
ETHUSDT,2022-09,2022-09-18T09:45:00+00:00,-1.042938165680474,-1.042938165680474,SL,70
ETHUSDT,2022-09,2022-09-20T21:50:00+00:00,-1.018056258351893,-1.018056258351893,SL,23
ETHUSDT,2022-10,2022-10-11T00:00:00+00:00,-1.0745416184971124,-1.0745416184971124,SL,1
ETHUSDT,2022-10,2022-10-12T07:25:00+00:00,-1.0270643912737507,0.6729356087262556,BE,138
