symbol,chunk,exit_ts,baseline_r,managed_r,reason,hold_5m_bars
SOLUSDT,2022-03,2022-03-11T20:00:00+00:00,-1.1098409090909096,0.5901590909090775,BE,1
SOLUSDT,2022-03,2022-03-14T03:40:00+00:00,13.979294736842105,0.6792947368421065,BE,45
SOLUSDT,2022-03,2022-03-31T12:15:00+00:00,-1.0459903614457833,0.654009638554222,BE,4
SOLUSDT,2022-04,2022-04-03T04:05:00+00:00,-1.05418,-1.05418,SL,2
SOLUSDT,2022-04,2022-04-04T11:05:00+00:00,13.986964761904762,0.6869647619047646,BE,134
SOLUSDT,2022-04,2022-04-11T16:00:00+00:00,-1.1322086956521715,0.5677913043478222,BE,1
SOLUSDT,2022-04,2022-04-25T11:20:00+00:00,-1.0291061224489795,0.6708938775510249,BE,41
SOLUSDT,2022-04,2022-04-29T22:15:00+00:00,-1.0456737704918033,0.654326229508185,BE,28
SOLUSDT,2022-04,2022-04-30T16:55:00+00:00,-1.0321662790697674,-1.0321662790697674,SL,12
SOLUSDT,2022-05,2022-05-01T20:55:00+00:00,-1.0286728260869564,0.6713271739130482,BE,12
SOLUSDT,2022-05,2022-05-02T12:15:00+00:00,-1.049098113207547,0.6509018867924422,BE,4
SOLUSDT,2022-05,2022-05-03T19:10:00+00:00,-1.0117891891891893,-1.0117891891891893,SL,279
SOLUSDT,2022-05,2022-05-03T20:15:00+00:00,-1.04003125,-1.04003125,SL,4
SOLUSDT,2022-05,2022-05-06T07:40:00+00:00,-1.0095452471482889,-1.0095452471482889,SL,141
SOLUSDT,2022-05,2022-05-07T21:10:00+00:00,-1.0205210084033611,-1.0205210084033611,SL,15
SOLUSDT,2022-05,2022-05-15T15:30:00+00:00,-1.0033981941309256,0.6966018058690744,BE,139
SOLUSDT,2022-05,2022-05-26T13:10:00+00:00,-1.0211403225806452,-1.0211403225806452,SL,15
SOLUSDT,2022-05,2022-05-29T04:15:00+00:00,-1.0604714285714283,-1.0604714285714283,SL,4
SOLUSDT,2022-06,2022-06-01T20:05:00+00:00,-1.0225218181818183,-1.0225218181818183,SL,2
SOLUSDT,2022-06,2022-06-02T22:40:00+00:00,-1.012373469387755,0.687626530612242,BE,33
SOLUSDT,2022-06,2022-06-03T12:30:00+00:00,-1.035840625,0.6641593749999889,BE,7
SOLUSDT,2022-06,2022-06-11T12:45:00+00:00,-1.0287351351351353,-1.0287351351351353,SL,10
SOLUSDT,2022-06,2022-06-15T20:00:00+00:00,-1.0026824615384615,0.697317538461538,BE,385
SOLUSDT,2022-07,2022-07-26T16:00:00+00:00,-1.0874749999999966,0.6125250000000033,BE,1
SOLUSDT,2022-08,2022-08-19T06:30:00+00:00,-1.0244276595744677,-1.0244276595744677,SL,31
SOLUSDT,2022-08,2022-08-22T04:10:00+00:00,-1.0400888888888895,-1.0400888888888895,SL,3
SOLUSDT,2022-08,2022-08-24T05:10:00+00:00,-1.0334645161290328,0.666535483870974,BE,15
SOLUSDT,2022-08,2022-08-26T16:20:00+00:00,-1.0332500000000002,-1.0332500000000002,SL,5
SOLUSDT,2022-08,2022-08-30T12:30:00+00:00,-1.007812396694215,0.6921876033057828,BE,199
SOLUSDT,2022-10,2022-10-11T12:40:00+00:00,-1.027679411764706,0.6723205882352931,BE,105
SOLUSDT,2022-10,2022-10-15T23:00:00+00:00,-1.0242432432432433,-1.0242432432432433,SL,85
SOLUSDT,2022-10,2022-10-20T00:45:00+00:00,-1.0298344827586208,-1.0298344827586208,SL,10
SOLUSDT,2022-10,2022-10-23T12:15:00+00:00,-1.139750000000003,-1.139750000000003,SL,4
SOLUSDT,2022-11,2022-11-05T16:10:00+00:00,-1.0124033333333333,-1.0124033333333333,SL,3
SOLUSDT,2022-11,2022-11-08T04:25:00+00:00,-1.008713186813187,0.6912868131868136,BE,6
SOLUSDT,2022-11,2022-11-23T00:20:00+00:00,-1.0038431202600218,0.696156879739979,BE,53
SOLUSDT,2022-12,2022-12-31T22:40:00+00:00,13.98824193548387,0.6882419354838696,BE,225
SOLUSDT,2023-01,2023-01-04T03:05:00+00:00,-1.007229294755877,-1.007229294755877,SL,38
SOLUSDT,2023-01,2023-01-09T11:20:00+00:00,-1.0065864569083447,-1.0065864569083447,SL,89
SOLUSDT,2023-01,2023-01-14T00:30:00+00:00,-1.0148691056910568,-1.0148691056910568,SL,7
SOLUSDT,2023-01,2023-01-18T16:20:00+00:00,-1.002994117647059,0.6970058823529404,BE,917
SOLUSDT,2023-02,2023-02-09T20:15:00+00:00,-1.0173466843501326,-1.0173466843501326,SL,4
SOLUSDT,2023-02,2023-02-25T20:20:00+00:00,-1.0223438775510207,-1.0223438775510207,SL,5
SOLUSDT,2023-03,2023-03-03T13:55:00+00:00,-1.0112091397849463,0.6887908602150525,BE,120
SOLUSDT,2023-03,2023-03-06T12:05:00+00:00,-1.0370410714285716,-1.0370410714285716,SL,50
SOLUSDT,2023-03,2023-03-07T12:00:00+00:00,-1.1194235294117685,0.5805764705882246,BE,1
SOLUSDT,2023-04,2023-04-11T16:15:00+00:00,-1.0377935135135137,0.6622064864864919,BE,4
SOLUSDT,2023-04,2023-04-14T01:45:00+00:00,-1.0108737849779088,-1.0108737849779088,SL,118
SOLUSDT,2023-04,2023-04-14T05:10:00+00:00,-1.0271754512635378,-1.0271754512635378,SL,15
SOLUSDT,2023-04,2023-04-20T20:35:00+00:00,-1.038417647058824,0.6615823529411824,BE,8
SOLUSDT,2023-04,2023-04-23T00:30:00+00:00,-1.016306923076923,0.6836930769230751,BE,343
SOLUSDT,2023-05,2023-05-09T13:35:00+00:00,-1.0112602209944752,0.6887397790055236,BE,212
SOLUSDT,2023-05,2023-05-11T17:20:00+00:00,-1.0213614840989398,-1.0213614840989398,SL,17
SOLUSDT,2023-05,2023-05-21T20:35:00+00:00,-1.0502159663865547,0.6497840336134573,BE,56
SOLUSDT,2023-05,2023-05-22T00:45:00+00:00,-1.019346052631579,-1.019346052631579,SL,10
SOLUSDT,2023-06,2023-06-05T16:00:00+00:00,-1.0113107632093934,0.6886892367906101,BE,3265
SOLUSDT,2023-06,2023-06-07T16:00:00+00:00,-1.0591061224489802,-1.0591061224489802,SL,1
SOLUSDT,2023-06,2023-06-09T16:55:00+00:00,-1.0266685714285713,-1.0266685714285713,SL,12
SOLUSDT,2023-07,2023-07-13T21:15:00+00:00,-1.0116675074183976,0.6883324925816002,BE,16
SOLUSDT,2023-07,2023-07-25T10:40:00+00:00,-1.049465714285714,0.6505342857142757,BE,33
SOLUSDT,2023-08,2023-08-03T08:25:00+00:00,-1.026393023255814,-1.026393023255814,SL,6
SOLUSDT,2023-08,2023-08-16T16:10:00+00:00,-1.0419436363636365,-1.0419436363636365,SL,3
SOLUSDT,2023-08,2023-08-17T01:00:00+00:00,-1.01336640625,0.6866335937499987,BE,13
SOLUSDT,2023-08,2023-08-22T21:25:00+00:00,-1.0031952802359883,-1.0031952802359883,SL,1410
SOLUSDT,2023-08,2023-08-25T16:05:00+00:00,-1.0592194174757272,-1.0592194174757272,SL,2
SOLUSDT,2023-08,2023-08-26T12:30:00+00:00,-1.0487248,-1.0487248,SL,55
SOLUSDT,2023-08,2023-08-27T00:35:00+00:00,-1.060818999999999,0.6391809999999937,BE,8
SOLUSDT,2023-09,2023-09-01T14:45:00+00:00,-1.0162090410958904,-1.0162090410958904,SL,178
SOLUSDT,2023-09,2023-09-01T16:25:00+00:00,-1.0370490445859872,0.6629509554140105,BE,6
SOLUSDT,2023-09,2023-09-04T11:25:00+00:00,-1.0211516363636364,0.6788483636363635,BE,474
SOLUSDT,2023-09,2023-09-05T08:15:00+00:00,-1.0298616580310884,0.6701383419689079,BE,52
SOLUSDT,2023-09,2023-09-10T15:00:00+00:00,-1.0074158878504673,-1.0074158878504673,SL,85
SOLUSDT,2023-09,2023-09-12T10:35:00+00:00,13.990392513368985,0.6903925133689864,BE,32
SOLUSDT,2023-10,2023-10-01T22:15:00+00:00,-1.0047587422252937,-1.0047587422252937,SL,124
SOLUSDT,2023-10,2023-10-12T16:25:00+00:00,-1.0334099476439786,-1.0334099476439786,SL,6
SOLUSDT,2023-10,2023-10-20T04:15:00+00:00,-1.0240403125,-1.0240403125,SL,4
SOLUSDT,2023-10,2023-10-23T04:00:00+00:00,-1.0892660194174744,-1.0892660194174744,SL,1
SOLUSDT,2023-10,2023-10-24T06:00:00+00:00,-1.009318987341772,0.6906810126582286,BE,73
SOLUSDT,2023-10,2023-10-31T12:30:00+00:00,-1.025801411764706,0.6741985882352973,BE,7
SOLUSDT,2023-11,2023-11-01T00:00:00+00:00,-1.0467963414634143,0.6532036585365945,BE,1
SOLUSDT,2023-11,2023-11-10T20:05:00+00:00,-1.0180533926585094,0.6819466073414905,BE,2
SOLUSDT,2023-11,2023-11-11T13:15:00+00:00,-1.006563434903047,-1.006563434903047,SL,16
SOLUSDT,2023-12,2023-12-09T08:35:00+00:00,13.974369145394007,0.6743691453940038,BE,8
SOLUSDT,2023-12,2023-12-22T01:15:00+00:00,-1.0097753943217667,-1.0097753943217667,SL,64
SOLUSDT,2023-12,2023-12-23T04:15:00+00:00,-1.0091312796208531,0.6908687203791474,BE,148
SOLUSDT,2023-12,2023-12-23T21:05:00+00:00,-1.0350265306122446,0.6649734693877553,BE,14
SOLUSDT,2023-12,2023-12-25T16:10:00+00:00,-1.030716957605985,-1.030716957605985,SL,3
SOLUSDT,2024-01,2024-01-08T02:50:00+00:00,-1.0140147335423197,-1.0140147335423197,SL,35
SOLUSDT,2024-01,2024-01-22T21:15:00+00:00,-1.015957978385251,0.6840420216147471,BE,16
SOLUSDT,2024-02,2024-02-22T01:30:00+00:00,-1.0165839740119111,0.6834160259880874,BE,67
SOLUSDT,2024-02,2024-02-29T13:40:00+00:00,-1.0101341253263707,-1.0101341253263707,SL,21
SOLUSDT,2024-03,2024-03-14T12:00:00+00:00,-1.040653635652854,0.6593463643471416,BE,1
SOLUSDT,2024-03,2024-03-16T08:05:00+00:00,-1.0677877049180318,-1.0677877049180318,SL,2
SOLUSDT,2024-04,2024-04-05T12:00:00+00:00,-1.0657433548387116,-1.0657433548387116,SL,1
SOLUSDT,2024-04,2024-04-13T17:25:00+00:00,-1.0048444708937458,-1.0048444708937458,SL,258
SOLUSDT,2024-04,2024-04-16T03:50:00+00:00,-1.0096851018974,-1.0096851018974,SL,95
SOLUSDT,2024-04,2024-04-17T16:05:00+00:00,-1.0330490582191783,-1.0330490582191783,SL,2
SOLUSDT,2024-04,2024-04-28T22:45:00+00:00,-1.0107349710982658,0.6892650289017379,BE,514
SOLUSDT,2024-04,2024-04-30T12:05:00+00:00,-1.06996195652174,-1.06996195652174,SL,2
SOLUSDT,2024-05,2024-05-20T20:00:00+00:00,-1.0418266567386452,0.6581733432613612,BE,1
SOLUSDT,2024-06,2024-06-08T22:15:00+00:00,-1.031714484126984,-1.031714484126984,SL,28
SOLUSDT,2024-06,2024-06-10T08:00:00+00:00,13.731292045454527,5.231292045454527,BE,1
SOLUSDT,2024-06,2024-06-11T04:25:00+00:00,-1.0318510204081632,-1.0318510204081632,SL,6
SOLUSDT,2024-06,2024-06-13T16:05:00+00:00,-1.0596764227642277,0.6403235772357877,BE,2
SOLUSDT,2024-06,2024-06-14T16:05:00+00:00,-1.0479646273637375,-1.0479646273637375,SL,2
SOLUSDT,2024-06,2024-06-16T04:05:00+00:00,-1.241268715083796,-1.241268715083796,SL,2
SOLUSDT,2024-06,2024-06-17T16:00:00+00:00,-1.088419832985389,-1.088419832985389,SL,1
SOLUSDT,2024-06,2024-06-24T01:40:00+00:00,-1.0047681599624723,-1.0047681599624723,SL,1701
SOLUSDT,2024-07,2024-07-05T00:00:00+00:00,-1.051032356857523,-1.051032356857523,SL,1
SOLUSDT,2024-07,2024-07-22T00:20:00+00:00,13.934661275088546,0.6346612750885462,BE,5
SOLUSDT,2024-08,2024-08-01T16:00:00+00:00,-1.0332447852760733,-1.0332447852760733,SL,1
SOLUSDT,2024-08,2024-08-02T18:50:00+00:00,-1.0116894776119403,-1.0116894776119403,SL,35
SOLUSDT,2024-08,2024-08-30T04:10:00+00:00,-1.055851140939597,0.644148859060403,BE,3
SOLUSDT,2024-08,2024-08-31T17:15:00+00:00,-1.0379010175763186,-1.0379010175763186,SL,16
SOLUSDT,2024-09,2024-09-02T00:00:00+00:00,-1.0475009864364977,0.6524990135634988,BE,1
SOLUSDT,2024-09,2024-09-03T16:10:00+00:00,-1.080422933884296,-1.080422933884296,SL,3
SOLUSDT,2024-09,2024-09-04T00:05:00+00:00,-1.090429078014184,0.6095709219858025,BE,2
SOLUSDT,2024-10,2024-10-02T20:50:00+00:00,-1.0302351585014409,0.6697648414985531,BE,11
SOLUSDT,2024-10,2024-10-21T04:05:00+00:00,-1.089242105263159,0.610757894736851,BE,2
SOLUSDT,2024-11,2024-11-04T00:35:00+00:00,-1.0228385714285715,0.6771614285714299,BE,104
SOLUSDT,2024-11,2024-11-07T18:45:00+00:00,13.983265724381626,13.983265724381626,TP,802
SOLUSDT,2024-11,2024-11-08T13:50:00+00:00,-1.0322396825396827,-1.0322396825396827,SL,23
SOLUSDT,2024-11,2024-11-10T16:05:00+00:00,-1.0540406779661013,0.6459593220338891,BE,2
SOLUSDT,2024-11,2024-11-11T16:20:00+00:00,-1.0297529411764708,-1.0297529411764708,SL,5
SOLUSDT,2024-11,2024-11-12T00:00:00+00:00,-1.0330193069306934,0.6669806930693066,BE,1
SOLUSDT,2024-12,2024-12-12T11:35:00+00:00,-1.0039014405762305,0.69609855942377,BE,716
SOLUSDT,2024-12,2024-12-19T21:55:00+00:00,-1.0121354430379748,0.6878645569620265,BE,24
SOLUSDT,2024-12,2024-12-21T17:00:00+00:00,-1.0163605263157895,-1.0163605263157895,SL,13
SOLUSDT,2024-12,2024-12-22T20:00:00+00:00,-1.0133009756097562,-1.0133009756097562,SL,49
SOLUSDT,2024-12,2024-12-23T16:05:00+00:00,13.949772222222222,0.649772222222232,BE,2
SOLUSDT,2025-01,2025-01-09T08:00:00+00:00,-1.1357571428571376,0.5642428571428623,BE,1
SOLUSDT,2025-01,2025-01-09T20:10:00+00:00,-1.0688259259259256,-1.0688259259259256,SL,3
SOLUSDT,2025-01,2025-01-10T17:55:00+00:00,-1.0147015706806284,0.6852984293193747,BE,24
SOLUSDT,2025-01,2025-01-13T08:15:00+00:00,-1.054175247524753,-1.054175247524753,SL,4
SOLUSDT,2025-01,2025-01-18T15:15:00+00:00,-1.0118830845771145,-1.0118830845771145,SL,40
SOLUSDT,2025-02,2025-02-02T00:00:00+00:00,-1.2128800000000122,-1.2128800000000122,SL,1
SOLUSDT,2025-02,2025-02-02T22:40:00+00:00,-1.0070155172413793,-1.0070155172413793,SL,33
SOLUSDT,2025-02,2025-02-06T00:00:00+00:00,-1.06000918367347,0.6399908163265445,BE,1
