rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,total_trades,managed_total_r,baseline_total_r,delta_m_minus_b,weighted_win_pct,max_asset_dd_r
14,35,60,4,12.0,1.5,1.0,8.0,6.0,1842,-448.5348434585683,-188.53484345856828,-260.0,35.93919652551575,162.21784797135624
