sym,n_trades,win_pct,avg_r,median_r,total_r,best_r,worst_r,maxDD_r,mcl,baseline_total_r,saved_r,sl_hits,be_hits,tp_hits
AVAXUSDT,811,25.77,0.2903,-1.0097,235.41,19.49,-1.43,40.22,29,256.41,-21.0,602,10,199
