symbol,strategy_id,tp_r,entry_ts_utc,exit_ts_utc,side,entry_price,stop_init,risk,tp_price,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,bb_period,bb_std,atr_mult,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_ratio,er,structure,vol,regime,entry_idx_4h
XRPUSDT,bb_balanced,1.0,2022-08-13 20:00:00+00:00,2022-08-14 01:05:00+00:00,1,0.3773,0.37344506411293454,0.0038549358870654804,0.3811549358870655,3.0,0.97063764,0.97063764,TP,62,20,2.0,1.5,0.38236,0.37793,0.380145,1.165306,0.00257,0.8651,0.1099,BALANCED,NORMAL,BALANCED_NORMAL,5276
XRPUSDT,bb_balanced,1.0,2022-08-14 03:00:00+00:00,2022-08-14 03:00:00+00:00,-1,0.3833,0.387483625965924,0.004183625965924032,0.37911637403407594,3.0,-1.02748573,-1.02748573,SL,1,20,2.0,1.5,0.382523,0.376857,0.37969,1.492429,0.002789,0.9752,0.0317,BALANCED,NORMAL,BALANCED_NORMAL,5283
XRPUSDT,bb_balanced,1.0,2022-08-16 10:00:00+00:00,2022-08-16 14:30:00+00:00,-1,0.3765,0.3817755656686265,0.005275565668626525,0.3712244343313735,3.0,0.97858997,0.97858997,TP,55,20,2.0,1.5,0.375977,0.369173,0.372575,1.826359,0.003517,0.9897,0.2101,BALANCED,NORMAL,BALANCED_NORMAL,5338
XRPUSDT,bb_balanced,1.0,2022-08-19 00:00:00+00:00,2022-08-19 00:20:00+00:00,1,0.37,0.36417147431218067,0.00582852568781933,0.3758285256878193,3.0,-1.01904427,-1.01904427,SL,5,20,2.0,1.5,0.38003,0.37134,0.375685,2.31299,0.003886,0.958,0.1053,BALANCED,NORMAL,BALANCED_NORMAL,5400
XRPUSDT,bb_balanced,1.0,2022-08-20 19:00:00+00:00,2022-08-21 07:20:00+00:00,1,0.3348,0.32947799528317334,0.005322004716826645,0.34012200471682663,3.0,0.98112741,0.98112741,TP,149,20,2.0,1.5,0.34374,0.33532,0.33953,2.47964,0.003548,0.7412,0.0118,BALANCED,NORMAL,BALANCED_NORMAL,5443
XRPUSDT,bb_balanced,1.0,2022-08-21 08:00:00+00:00,2022-08-22 03:35:00+00:00,-1,0.3434,0.3489619740191179,0.005561974019117899,0.3378380259808821,3.0,0.9814778,0.9814778,TP,236,20,2.0,1.5,0.343175,0.333125,0.33815,2.972252,0.003708,0.7784,0.0679,BALANCED,NORMAL,BALANCED_NORMAL,5456
XRPUSDT,bb_balanced,1.0,2022-08-22 03:00:00+00:00,2022-08-22 07:55:00+00:00,1,0.3404,0.3358571583080049,0.004542841691995092,0.3449428416919951,3.0,-1.02247932,-1.02247932,SL,60,20,2.0,1.5,0.346493,0.340527,0.34351,1.736514,0.003029,0.7999,0.0723,BALANCED,NORMAL,BALANCED_NORMAL,5475
XRPUSDT,bb_balanced,1.0,2022-08-23 00:00:00+00:00,2022-08-23 03:55:00+00:00,-1,0.3437,0.3487830546189324,0.005083054618932381,0.3386169453810676,3.0,0.97971495,0.97971495,TP,48,20,2.0,1.5,0.342232,0.331538,0.336885,3.174082,0.003389,0.9979,0.2136,BALANCED,NORMAL,BALANCED_NORMAL,5496
XRPUSDT,bb_balanced,1.0,2022-08-24 20:00:00+00:00,2022-08-24 22:50:00+00:00,-1,0.3493,0.35372057591192085,0.004420575911920854,0.34487942408807915,3.0,0.97629494,0.97629494,TP,35,20,2.0,1.5,0.348172,0.337948,0.34306,2.980525,0.002947,0.9166,0.0714,BALANCED,NORMAL,BALANCED_NORMAL,5540
XRPUSDT,bb_balanced,1.0,2022-08-25 21:00:00+00:00,2022-08-26 00:05:00+00:00,-1,0.3509,0.35537760694091447,0.00447760694091448,0.3464223930590855,3.0,0.97648967,0.97648967,TP,38,20,2.0,1.5,0.350245,0.343935,0.34709,1.817751,0.002985,0.9652,0.0495,BALANCED,NORMAL,BALANCED_NORMAL,5565
XRPUSDT,bb_balanced,1.0,2022-08-26 10:00:00+00:00,2022-08-26 11:05:00+00:00,-1,0.3619,0.36878773869357867,0.006887738693578671,0.35501226130642133,3.0,0.98423721,0.98423721,TP,14,20,2.0,1.5,0.361019,0.337801,0.34941,6.64518,0.004592,1.5115,0.2731,BALANCED,HIGH,BALANCED_HIGH,5578
XRPUSDT,bb_balanced,1.0,2022-08-26 17:00:00+00:00,2022-08-27 00:00:00+00:00,1,0.335,0.3262131047237024,0.008786895276297613,0.34378689527629763,3.0,0.98856251,0.98856251,TP,85,20,2.0,1.5,0.365192,0.335478,0.350335,8.481647,0.005858,1.7547,0.2106,BALANCED,HIGH,BALANCED_HIGH,5585
XRPUSDT,bb_balanced,1.0,2022-08-28 19:00:00+00:00,2022-08-28 22:05:00+00:00,-1,0.3353,0.3388872003046105,0.003587200304610516,0.33171279969538947,3.0,0.97195863,0.97195863,TP,38,20,2.0,1.5,0.335257,0.332883,0.33407,0.710486,0.002391,0.6046,0.0862,BALANCED,NORMAL,BALANCED_NORMAL,5635
XRPUSDT,bb_balanced,1.0,2022-08-28 23:00:00+00:00,2022-08-28 23:20:00+00:00,1,0.3303,0.326448378855165,0.0038516211448350046,0.334151621144835,3.0,-1.02572683,-1.02572683,SL,5,20,2.0,1.5,0.336024,0.331956,0.33399,1.217771,0.002568,0.6916,0.2418,BALANCED,NORMAL,BALANCED_NORMAL,5639
XRPUSDT,bb_balanced,1.0,2022-08-30 15:00:00+00:00,2022-08-30 20:40:00+00:00,1,0.3238,0.31902834678686304,0.004771653213136939,0.3285716532131369,3.0,0.97964228,0.97964228,TP,69,20,2.0,1.5,0.334921,0.326479,0.3307,2.552993,0.003181,1.0432,0.1356,BALANCED,NORMAL,BALANCED_NORMAL,5679
XRPUSDT,bb_balanced,1.0,2022-08-31 18:00:00+00:00,2022-08-31 19:40:00+00:00,1,0.325,0.3204205183533235,0.0045794816466764865,0.3295794816466765,3.0,0.97870938,0.97870938,TP,21,20,2.0,1.5,0.334191,0.325029,0.32961,2.779784,0.003053,0.9864,0.0984,BALANCED,NORMAL,BALANCED_NORMAL,5706
XRPUSDT,bb_balanced,1.0,2022-09-01 20:00:00+00:00,2022-09-02 04:40:00+00:00,-1,0.3299,0.3341801924410401,0.004280192441040054,0.32561980755896,3.0,-1.02312279,-1.02312279,SL,105,20,2.0,1.5,0.328833,0.322097,0.325465,2.069442,0.002853,0.9439,0.1055,BALANCED,NORMAL,BALANCED_NORMAL,5732
XRPUSDT,bb_balanced,1.0,2022-09-02 17:00:00+00:00,2022-09-02 22:05:00+00:00,1,0.3269,0.3223571783821139,0.004542821617886106,0.33144282161788613,3.0,0.9784121,0.9784121,TP,62,20,2.0,1.5,0.334255,0.327565,0.33091,2.021569,0.003029,1.0569,0.2116,BALANCED,NORMAL,BALANCED_NORMAL,5753
XRPUSDT,bb_balanced,1.0,2022-09-04 03:00:00+00:00,2022-09-04 08:00:00+00:00,-1,0.3307,0.33337765712740663,0.0026776571274066407,0.32802234287259335,3.0,0.96294895,0.96294895,TP,61,20,2.0,1.5,0.330563,0.327587,0.329075,0.90463,0.001785,0.6945,0.1667,BALANCED,NORMAL,BALANCED_NORMAL,5787
XRPUSDT,bb_balanced,1.0,2022-09-05 06:00:00+00:00,2022-09-05 10:05:00+00:00,1,0.3266,0.3235822129655295,0.003017787034470476,0.3296177870344705,3.0,-1.0324675,-1.0324675,SL,50,20,2.0,1.5,0.332669,0.328251,0.33046,1.336639,0.002012,0.9937,0.1304,BALANCED,NORMAL,BALANCED_NORMAL,5814
XRPUSDT,bb_balanced,1.0,2022-09-06 18:00:00+00:00,2022-09-06 20:05:00+00:00,1,0.3248,0.31935845589617373,0.005441544103826246,0.3302415441038262,3.0,-1.01790668,-1.01790668,SL,26,20,2.0,1.5,0.339514,0.328446,0.33398,3.314038,0.003628,1.5501,0.1633,BALANCED,HIGH,BALANCED_HIGH,5850
XRPUSDT,bb_balanced,1.0,2022-09-07 18:00:00+00:00,2022-09-07 18:45:00+00:00,-1,0.3278,0.3322890368993912,0.00448903689939123,0.32331096310060875,3.0,-1.0219067,-1.0219067,SL,10,20,2.0,1.5,0.327437,0.314883,0.32116,3.908998,0.002993,0.9753,0.1481,BALANCED,NORMAL,BALANCED_NORMAL,5874
XRPUSDT,bb_balanced,1.0,2022-09-08 20:00:00+00:00,2022-09-09 04:10:00+00:00,-1,0.3427,0.3483541753790165,0.005654175379016468,0.33704582462098354,3.0,-1.01818302,-1.01818302,SL,99,20,2.0,1.5,0.338504,0.328026,0.333265,3.143929,0.003769,1.1248,0.1546,BALANCED,NORMAL,BALANCED_NORMAL,5900
XRPUSDT,bb_balanced,1.0,2022-09-10 00:00:00+00:00,2022-09-11 21:50:00+00:00,-1,0.3566,0.3626837534721757,0.0060837534721757125,0.35051624652782426,3.0,0.98241546,0.98241546,TP,551,20,2.0,1.5,0.355767,0.344583,0.350175,3.194089,0.004056,1.1433,0.3075,BALANCED,NORMAL,BALANCED_NORMAL,5928
XRPUSDT,bb_balanced,1.0,2022-09-10 23:00:00+00:00,2022-09-11 04:50:00+00:00,-1,0.3594,0.3645714651029646,0.005171465102964623,0.3542285348970354,3.0,0.97915098,0.97915098,TP,71,20,2.0,1.5,0.359256,0.351764,0.35551,2.107326,0.003448,0.9017,0.0476,BALANCED,NORMAL,BALANCED_NORMAL,5951
XRPUSDT,bb_balanced,1.0,2022-09-11 21:00:00+00:00,2022-09-11 21:25:00+00:00,-1,0.3594,0.36312571401125265,0.0037257140112526566,0.35567428598874734,3.0,0.97106058,0.97106058,TP,6,20,2.0,1.5,0.357589,0.353041,0.355315,1.280241,0.002484,0.7247,0.0667,BALANCED,NORMAL,BALANCED_NORMAL,5973
XRPUSDT,bb_balanced,1.0,2022-09-12 01:00:00+00:00,2022-09-12 01:40:00+00:00,1,0.3501,0.3449764481498494,0.0051235518501506205,0.35522355185015064,3.0,0.97950055,0.97950055,TP,9,20,2.0,1.5,0.358237,0.351123,0.35468,2.005922,0.003416,1.0077,0.1556,BALANCED,NORMAL,BALANCED_NORMAL,5977
XRPUSDT,bb_balanced,1.0,2022-09-12 04:00:00+00:00,2022-09-12 08:30:00+00:00,1,0.3494,0.34333265546108566,0.006067344538914332,0.3554673445389143,3.0,0.98272391,0.98272391,TP,55,20,2.0,1.5,0.358736,0.349854,0.354295,2.506913,0.004045,1.1989,0.1569,BALANCED,NORMAL,BALANCED_NORMAL,5980
XRPUSDT,bb_balanced,1.0,2022-09-13 13:00:00+00:00,2022-09-13 18:50:00+00:00,1,0.3429,0.3366469361422981,0.006253063857701857,0.34915306385770184,3.0,-1.01645114,-1.01645114,SL,71,20,2.0,1.5,0.361113,0.348517,0.354815,3.549853,0.004169,1.2741,0.2057,BALANCED,NORMAL,BALANCED_NORMAL,6013
XRPUSDT,bb_balanced,1.0,2022-09-15 15:00:00+00:00,2022-09-16 14:35:00+00:00,1,0.326,0.32042996717929983,0.005570032820700177,0.3315700328207002,3.0,0.98244176,0.98244176,TP,284,20,2.0,1.5,0.345533,0.329927,0.33773,4.620608,0.003713,1.0838,0.2773,BALANCED,NORMAL,BALANCED_NORMAL,6063
XRPUSDT,bb_balanced,1.0,2022-09-16 16:00:00+00:00,2022-09-16 18:35:00+00:00,-1,0.3344,0.33955072128388286,0.005150721283882886,0.3292492787161171,3.0,-1.01947688,-1.01947688,SL,32,20,2.0,1.5,0.332562,0.321808,0.327185,3.286881,0.003434,1.052,0.1335,BALANCED,NORMAL,BALANCED_NORMAL,6088
XRPUSDT,bb_balanced,1.0,2022-09-18 19:00:00+00:00,2022-09-18 21:10:00+00:00,-1,0.3947,0.40583422656890106,0.011134226568901062,0.38356577343109893,3.0,0.98936522,0.98936522,TP,27,20,2.0,1.5,0.393582,0.362398,0.37799,8.250041,0.007423,1.4403,0.2853,BALANCED,NORMAL,BALANCED_NORMAL,6139
XRPUSDT,bb_balanced,1.0,2022-09-19 00:00:00+00:00,2022-09-19 02:35:00+00:00,1,0.3576,0.3438473141112204,0.013752685888779592,0.37135268588877957,3.0,-1.00780066,-1.00780066,SL,32,20,2.0,1.5,0.399681,0.359889,0.379785,10.477378,0.009168,1.6488,0.1137,BALANCED,HIGH,BALANCED_HIGH,6144
XRPUSDT,bb_balanced,1.0,2022-09-19 18:00:00+00:00,2022-09-19 19:10:00+00:00,-1,0.3742,0.387226772365936,0.013026772365936024,0.36117322763406395,3.0,-1.00861764,-1.00861764,SL,15,20,2.0,1.5,0.369611,0.337959,0.353785,8.946513,0.008685,1.2122,0.0254,BALANCED,NORMAL,BALANCED_NORMAL,6162
XRPUSDT,bb_balanced,1.0,2022-09-21 19:00:00+00:00,2022-09-21 20:10:00+00:00,-1,0.4224,0.44140917210333236,0.01900917210333236,0.40339082789666764,3.0,0.99333374,0.99333374,TP,15,20,2.0,1.5,0.417881,0.390369,0.404125,6.807722,0.012673,1.3401,0.0697,BALANCED,NORMAL,BALANCED_NORMAL,6211
XRPUSDT,bb_balanced,1.0,2022-09-22 06:00:00+00:00,2022-09-22 12:10:00+00:00,-1,0.4199,0.43714682249602266,0.017246822496022662,0.40265317750397733,3.0,-1.00730395,-1.00730395,SL,75,20,2.0,1.5,0.419266,0.385654,0.40246,8.351637,0.011498,1.133,0.1556,BALANCED,NORMAL,BALANCED_NORMAL,6222
XRPUSDT,bb_balanced,1.0,2022-09-25 13:00:00+00:00,2022-09-25 13:35:00+00:00,-1,0.5131,0.5313191170786842,0.018219117078684177,0.4948808829213158,3.0,0.99155118,0.99155118,TP,8,20,2.0,1.5,0.507222,0.474948,0.491085,6.572109,0.012146,0.775,0.2831,BALANCED,NORMAL,BALANCED_NORMAL,6301
XRPUSDT,bb_balanced,1.0,2022-09-26 06:00:00+00:00,2022-09-27 06:35:00+00:00,1,0.4668,0.44896710816389157,0.017832891836108422,0.4846328918361084,3.0,0.9921471,0.9921471,TP,296,20,2.0,1.5,0.513181,0.473029,0.493105,8.14281,0.011889,0.8777,0.1843,BALANCED,NORMAL,BALANCED_NORMAL,6318
XRPUSDT,bb_balanced,1.0,2022-09-27 06:00:00+00:00,2022-09-27 11:10:00+00:00,-1,0.4786,0.49140361217855955,0.01280361217855952,0.4657963878214405,3.0,0.98878598,0.98878598,TP,63,20,2.0,1.5,0.478113,0.463387,0.47075,3.128206,0.008536,0.757,0.2043,BALANCED,NORMAL,BALANCED_NORMAL,6342
XRPUSDT,bb_balanced,1.0,2022-09-27 17:00:00+00:00,2022-09-28 01:35:00+00:00,1,0.4446,0.4290870674366903,0.015512932563309711,0.4601129325633097,3.0,-1.00859799,-1.00859799,SL,104,20,2.0,1.5,0.487316,0.456994,0.472155,6.421959,0.010342,0.9842,0.3098,BALANCED,NORMAL,BALANCED_NORMAL,6353
XRPUSDT,bb_balanced,1.0,2022-09-28 22:00:00+00:00,2022-09-29 06:10:00+00:00,-1,0.4475,0.4592783349857362,0.011778334985736216,0.4357216650142638,3.0,0.98860195,0.98860195,TP,99,20,2.0,1.5,0.443345,0.417375,0.43036,6.0344,0.007852,0.9055,0.2294,BALANCED,NORMAL,BALANCED_NORMAL,6382
XRPUSDT,bb_balanced,1.0,2022-09-30 18:00:00+00:00,2022-09-30 20:40:00+00:00,-1,0.494,0.510654799179588,0.01665479917958801,0.477345200820412,3.0,0.99110166,0.99110166,TP,33,20,2.0,1.5,0.49393,0.47175,0.48284,4.593757,0.011103,1.2745,0.0401,BALANCED,NORMAL,BALANCED_NORMAL,6426
XRPUSDT,bb_balanced,1.0,2022-10-03 07:00:00+00:00,2022-10-03 12:50:00+00:00,1,0.4392,0.43017948856539673,0.009020511434603251,0.44822051143460323,3.0,0.98539329,0.98539329,TP,71,20,2.0,1.5,0.46774,0.43948,0.45361,6.229939,0.006014,0.9309,0.345,BALANCED,NORMAL,BALANCED_NORMAL,6487
XRPUSDT,bb_balanced,1.0,2022-10-03 21:00:00+00:00,2022-10-04 00:20:00+00:00,-1,0.4665,0.4755585070378864,0.009058507037886354,0.45744149296211367,3.0,0.98455043,0.98455043,TP,41,20,2.0,1.5,0.462137,0.435503,0.44882,5.934293,0.006039,1.0304,0.2566,BALANCED,NORMAL,BALANCED_NORMAL,6501
XRPUSDT,bb_balanced,1.0,2022-10-04 10:00:00+00:00,2022-10-04 13:30:00+00:00,-1,0.4683,0.4777303227351411,0.009430322735141106,0.4588696772648589,3.0,-1.01489769,-1.01489769,SL,43,20,2.0,1.5,0.466622,0.448948,0.457785,3.860975,0.006287,1.0942,0.3431,BALANCED,NORMAL,BALANCED_NORMAL,6514
XRPUSDT,bb_balanced,1.0,2022-10-05 17:00:00+00:00,2022-10-05 18:25:00+00:00,-1,0.4907,0.5019103861263446,0.011210386126344618,0.4794896138736554,3.0,-1.01313157,-1.01313157,SL,18,20,2.0,1.5,0.489709,0.471301,0.480505,3.831066,0.007474,1.1934,0.239,BALANCED,NORMAL,BALANCED_NORMAL,6545
XRPUSDT,bb_balanced,1.0,2022-10-07 17:00:00+00:00,2022-10-07 17:50:00+00:00,-1,0.495,0.5043399968509252,0.009339996850925236,0.48566000314907476,3.0,-1.01589936,-1.01589936,SL,11,20,2.0,1.5,0.494641,0.485229,0.489935,1.921187,0.006227,0.9637,0.1077,BALANCED,NORMAL,BALANCED_NORMAL,6593
XRPUSDT,bb_balanced,1.0,2022-10-08 23:00:00+00:00,2022-10-09 14:45:00+00:00,1,0.5135,0.5047379383689464,0.00876206163105353,0.5222620616310535,3.0,0.98241852,0.98241852,TP,190,20,2.0,1.5,0.525298,0.513652,0.519475,2.241752,0.005841,0.8971,0.1234,BALANCED,NORMAL,BALANCED_NORMAL,6623
XRPUSDT,bb_balanced,1.0,2022-10-09 15:00:00+00:00,2022-10-09 15:15:00+00:00,-1,0.5235,0.530572822760811,0.007072822760811004,0.516427177239189,3.0,-1.02220471,-1.02220471,SL,4,20,2.0,1.5,0.522511,0.507559,0.515035,2.903273,0.004715,0.7487,0.0756,BALANCED,NORMAL,BALANCED_NORMAL,6639
XRPUSDT,bb_balanced,1.0,2022-10-10 09:00:00+00:00,2022-10-10 16:00:00+00:00,1,0.5143,0.5043701426131089,0.009929857386891117,0.5242298573868911,3.0,0.98446201,0.98446201,TP,85,20,2.0,1.5,0.543702,0.516238,0.52997,5.182353,0.00662,1.1424,0.0652,BALANCED,NORMAL,BALANCED_NORMAL,6657
XRPUSDT,bb_balanced,1.0,2022-10-12 16:00:00+00:00,2022-10-12 19:00:00+00:00,-1,0.495,0.5046010302835169,0.009601030283516887,0.4853989697164831,3.0,0.98453291,0.98453291,TP,37,20,2.0,1.5,0.492901,0.484469,0.488685,1.725371,0.006401,0.8748,0.2216,BALANCED,NORMAL,BALANCED_NORMAL,6712
XRPUSDT,bb_balanced,1.0,2022-10-13 02:00:00+00:00,2022-10-13 02:30:00+00:00,1,0.4745,0.4655749529407116,0.008925047059288371,0.48342504705928835,3.0,-1.0159495,-1.0159495,SL,7,20,2.0,1.5,0.495306,0.480734,0.48802,2.985848,0.00595,0.8415,0.3015,BALANCED,NORMAL,BALANCED_NORMAL,6722
XRPUSDT,bb_balanced,1.0,2022-10-14 22:00:00+00:00,2022-10-16 18:00:00+00:00,1,0.4815,0.4698459562730987,0.011654043726901264,0.49315404372690125,3.0,-1.01239484,-1.01239484,SL,529,20,2.0,1.5,0.508364,0.484676,0.49652,4.770976,0.007769,1.0196,0.2436,BALANCED,NORMAL,BALANCED_NORMAL,6766
XRPUSDT,bb_balanced,1.0,2022-10-16 17:00:00+00:00,2022-10-16 18:00:00+00:00,1,0.4757,0.47009857451288023,0.005601425487119782,0.4813014254871198,3.0,-1.02547744,-1.02547744,SL,13,20,2.0,1.5,0.486777,0.478503,0.48264,1.714463,0.003734,0.7071,0.221,BALANCED,NORMAL,BALANCED_NORMAL,6809
XRPUSDT,bb_balanced,1.0,2022-10-18 11:00:00+00:00,2022-10-18 18:55:00+00:00,1,0.4678,0.4606280741462369,0.007171925853763084,0.4749719258537631,3.0,-1.01956797,-1.01956797,SL,96,20,2.0,1.5,0.481642,0.469028,0.475335,2.653669,0.004781,1.0074,0.1983,BALANCED,NORMAL,BALANCED_NORMAL,6851
XRPUSDT,bb_balanced,1.0,2022-10-20 00:00:00+00:00,2022-10-20 01:00:00+00:00,1,0.4501,0.4422870542760516,0.007812945723948417,0.4579129457239484,3.0,0.98271715,0.98271715,TP,13,20,2.0,1.5,0.463352,0.450988,0.45717,2.704439,0.005209,1.0724,0.2632,BALANCED,NORMAL,BALANCED_NORMAL,6888
XRPUSDT,bb_balanced,1.0,2022-10-20 18:00:00+00:00,2022-10-20 18:05:00+00:00,1,0.4496,0.44252173451591703,0.007078265484082968,0.45667826548408297,3.0,-1.01905552,-1.01905552,SL,2,20,2.0,1.5,0.466156,0.450964,0.45856,3.313163,0.004719,0.9696,0.211,BALANCED,NORMAL,BALANCED_NORMAL,6906
XRPUSDT,bb_balanced,1.0,2022-10-21 20:00:00+00:00,2022-10-21 23:55:00+00:00,-1,0.4525,0.4609832502505177,0.00848325025051766,0.44401674974948235,3.0,-1.01600212,-1.01600212,SL,48,20,2.0,1.5,0.452382,0.439218,0.4458,2.952801,0.005656,0.9983,0.136,BALANCED,NORMAL,BALANCED_NORMAL,6932
XRPUSDT,bb_balanced,1.0,2022-10-23 23:00:00+00:00,2022-10-24 02:45:00+00:00,-1,0.4685,0.47546579610085915,0.006965796100859123,0.4615342038991409,3.0,0.97982284,0.97982284,TP,46,20,2.0,1.5,0.467127,0.452133,0.45963,3.262055,0.004644,1.1208,0.1693,BALANCED,NORMAL,BALANCED_NORMAL,6983
XRPUSDT,bb_balanced,1.0,2022-10-25 00:00:00+00:00,2022-10-25 02:35:00+00:00,1,0.4527,0.44653050413409096,0.006169495865909036,0.458869495865909,3.0,-1.02201314,-1.02201314,SL,32,20,2.0,1.5,0.458784,0.453256,0.45602,1.212442,0.004113,1.0138,0.122,BALANCED,NORMAL,BALANCED_NORMAL,7008
XRPUSDT,bb_balanced,1.0,2022-10-25 17:00:00+00:00,2022-10-25 18:10:00+00:00,-1,0.4631,0.4695885610016663,0.006488561001666282,0.45661143899833373,3.0,-1.02141153,-1.02141153,SL,15,20,2.0,1.5,0.459495,0.441925,0.45071,3.898278,0.004326,1.0195,0.0975,BALANCED,NORMAL,BALANCED_NORMAL,7025
XRPUSDT,bb_balanced,1.0,2022-10-27 05:00:00+00:00,2022-10-27 10:40:00+00:00,-1,0.4769,0.4856133349449617,0.008713334944961737,0.46818666505503825,3.0,0.98358034,0.98358034,TP,69,20,2.0,1.5,0.475651,0.459509,0.46758,3.452067,0.005809,1.225,0.2696,BALANCED,NORMAL,BALANCED_NORMAL,7061
XRPUSDT,bb_balanced,1.0,2022-10-27 23:00:00+00:00,2022-10-28 19:50:00+00:00,1,0.4618,0.4532320483949682,0.008567951605031765,0.47036795160503175,3.0,0.98383044,0.98383044,TP,251,20,2.0,1.5,0.477342,0.462328,0.469835,3.195648,0.005712,1.0952,0.1667,BALANCED,NORMAL,BALANCED_NORMAL,7079
XRPUSDT,bb_balanced,1.0,2022-10-28 17:00:00+00:00,2022-10-29 08:25:00+00:00,-1,0.469,0.4761464102729596,0.007146410272959647,0.4618535897270403,3.0,-1.01968821,-1.01968821,SL,186,20,2.0,1.5,0.467605,0.457305,0.462455,2.227051,0.004764,0.9049,0.0934,BALANCED,NORMAL,BALANCED_NORMAL,7097
XRPUSDT,bb_balanced,1.0,2022-10-30 10:00:00+00:00,2022-10-30 22:15:00+00:00,1,0.462,0.45494172647864756,0.007058273521352465,0.4690582735213525,3.0,-1.01963653,-1.01963653,SL,148,20,2.0,1.5,0.474753,0.463367,0.46906,2.427234,0.004706,1.0234,0.1868,BALANCED,NORMAL,BALANCED_NORMAL,7138
XRPUSDT,bb_balanced,1.0,2022-10-31 14:00:00+00:00,2022-10-31 22:15:00+00:00,1,0.4502,0.4425200501971773,0.0076799498028227164,0.4578799498028227,3.0,0.98241395,0.98241395,TP,100,20,2.0,1.5,0.46444,0.45116,0.4578,2.900646,0.00512,1.0911,0.2394,BALANCED,NORMAL,BALANCED_NORMAL,7166
XRPUSDT,bb_balanced,1.0,2022-11-01 00:00:00+00:00,2022-11-01 13:45:00+00:00,-1,0.4642,0.4720701178028321,0.007870117802832088,0.4563298821971679,3.0,0.98230522,0.98230522,TP,166,20,2.0,1.5,0.463921,0.448509,0.456215,3.378194,0.005247,1.1232,0.1716,BALANCED,NORMAL,BALANCED_NORMAL,7176
XRPUSDT,bb_balanced,1.0,2022-11-01 21:00:00+00:00,2022-11-02 02:30:00+00:00,-1,0.4643,0.4704853688047573,0.006185368804757285,0.4581146311952427,3.0,0.97748073,0.97748073,TP,67,20,2.0,1.5,0.464222,0.456378,0.4603,1.703991,0.004124,0.9009,0.1506,BALANCED,NORMAL,BALANCED_NORMAL,7197
XRPUSDT,bb_balanced,1.0,2022-11-02 10:00:00+00:00,2022-11-02 16:50:00+00:00,1,0.4541,0.44813348302556977,0.005966516974430236,0.46006651697443024,3.0,0.97716758,0.97716758,TP,83,20,2.0,1.5,0.466455,0.455205,0.46083,2.441239,0.003978,0.8954,0.0816,BALANCED,NORMAL,BALANCED_NORMAL,7210
XRPUSDT,bb_balanced,1.0,2022-11-02 20:00:00+00:00,2022-11-03 03:25:00+00:00,1,0.4512,0.4436329082574919,0.007567091742508081,0.45876709174250807,3.0,0.98211202,0.98211202,TP,90,20,2.0,1.5,0.464554,0.451336,0.457945,2.886208,0.005045,1.1864,0.3297,BALANCED,NORMAL,BALANCED_NORMAL,7220
XRPUSDT,bb_balanced,1.0,2022-11-04 06:00:00+00:00,2022-11-04 08:45:00+00:00,-1,0.4616,0.4671159184725253,0.005515918472525305,0.4560840815274747,3.0,-1.02510552,-1.02510552,SL,34,20,2.0,1.5,0.460141,0.452209,0.456175,1.738936,0.003677,0.8824,0.1196,BALANCED,NORMAL,BALANCED_NORMAL,7254
XRPUSDT,bb_balanced,1.0,2022-11-06 02:00:00+00:00,2022-11-06 22:15:00+00:00,1,0.4876,0.4787098154222329,0.00889018457776708,0.49649018457776706,3.0,-1.0164541,-1.0164541,SL,244,20,2.0,1.5,0.502768,0.489922,0.496345,2.588087,0.005927,0.9932,0.2759,BALANCED,NORMAL,BALANCED_NORMAL,7298
XRPUSDT,bb_balanced,1.0,2022-11-07 23:00:00+00:00,2022-11-08 02:55:00+00:00,1,0.4619,0.45311326597303675,0.008786734026963228,0.4706867340269632,3.0,-1.01577036,-1.01577036,SL,48,20,2.0,1.5,0.478265,0.463005,0.470635,3.242433,0.005858,1.1915,0.2272,BALANCED,NORMAL,BALANCED_NORMAL,7343
XRPUSDT,bb_balanced,1.0,2022-11-10 14:00:00+00:00,2022-11-11 14:20:00+00:00,-1,0.3875,0.4076925297897856,0.020192529789785585,0.3673074702102144,3.0,0.99424292,0.99424292,TP,293,20,2.0,1.5,0.383041,0.325659,0.35435,16.193796,0.013462,1.0136,0.2154,BALANCED,NORMAL,BALANCED_NORMAL,7406
XRPUSDT,bb_balanced,1.0,2022-11-11 15:00:00+00:00,2022-11-12 17:30:00+00:00,1,0.3767,0.3614377682384474,0.015262231761552558,0.39196223176155254,3.0,-1.00740455,-1.00740455,SL,319,20,2.0,1.5,0.400466,0.377694,0.38908,5.852903,0.010175,0.8069,0.0435,BALANCED,NORMAL,BALANCED_NORMAL,7431
XRPUSDT,bb_balanced,1.0,2022-11-13 07:00:00+00:00,2022-11-13 08:50:00+00:00,1,0.3596,0.35227216595784105,0.0073278340421589205,0.3669278340421589,3.0,-1.01472195,-1.01472195,SL,23,20,2.0,1.5,0.371863,0.359787,0.365825,3.300944,0.004885,0.6291,0.2512,BALANCED,NORMAL,BALANCED_NORMAL,7471
