stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r
S5,AVAXUSDT,-1,2025-01-18T17:00:00+00:00,2025-01-19T01:20:00+00:00,2025,38.37,39.7073784,31.68310799,1.3373784,5.0,-1.008607,-1.008607,0.0,SL,101,8.33,0.0523
S2,AVAXUSDT,-1,2025-01-19T09:00:00+00:00,2025-01-19T14:55:00+00:00,2025,37.63,38.59976001,34.72071998,0.96976001,3.0,-1.011641,-1.011641,0.0,SL,72,5.92,1.2271
S3,AVAXUSDT,-1,2025-01-19T09:00:00+00:00,2025-01-19T14:55:00+00:00,2025,37.63,38.616976,32.1346933,1.29301334,4.25,-0.772045,-0.772045,0.0,SL,72,5.92,0.9203
S2,AVAXUSDT,-1,2025-01-19T12:00:00+00:00,2025-01-19T14:00:00+00:00,2025,36.65,37.68392046,33.54823863,1.03392046,3.0,-1.010634,-1.010634,0.0,SL,25,2.0,0.058
S5,AVAXUSDT,-1,2025-01-19T22:00:00+00:00,2025-01-20T06:55:00+00:00,2025,36.57,38.04324766,29.20376168,1.47324766,5.0,-1.007447,-1.007447,0.0,SL,108,8.92,1.4118
S2,LTCUSDT,-1,2025-01-20T01:00:00+00:00,2025-01-20T02:30:00+00:00,2025,113.05,118.20706237,97.57881289,5.15706237,3.0,-1.006576,-1.006576,0.0,SL,19,1.5,0.0252
S5,AVAXUSDT,-1,2025-01-20T01:00:00+00:00,2025-01-20T06:40:00+00:00,2025,34.56,36.38277154,25.44614228,1.82277154,5.0,-1.005688,-1.005688,0.0,SL,69,5.67,0.0329
S2,AVAXUSDT,-1,2025-01-27T00:00:00+00:00,2025-01-27T07:20:00+00:00,2025,35.74,36.41606413,33.71180762,0.67606413,3.0,2.984141,2.984141,0.0,TP,89,7.33,3.402
S3,AVAXUSDT,-1,2025-01-27T00:00:00+00:00,2025-01-28T23:30:00+00:00,2025,35.74,37.05760641,31.90896995,0.90141883,4.25,4.238105,4.238105,0.0,TP,571,47.5,4.3265
S1,LTCUSDT,1,2025-01-30T13:00:00+00:00,2025-01-30T20:35:00+00:00,2025,132.43,127.58979004,190.51251956,4.84020996,12.0,-1.008208,-1.008208,0.0,SL,92,7.58,0.3244
S2,AVAXUSDT,-1,2025-01-31T19:00:00+00:00,2025-02-01T22:25:00+00:00,2025,34.49,35.20843848,32.33468457,0.71843848,3.0,2.985598,2.985598,0.0,TP,330,27.42,3.0761
S3,AVAXUSDT,-1,2025-01-31T19:00:00+00:00,2025-02-02T12:55:00+00:00,2025,34.49,35.64184385,30.41884862,0.95791797,4.25,4.239198,4.239198,0.0,TP,504,41.92,4.3114
S2,AVAXUSDT,-1,2025-02-01T04:00:00+00:00,2025-02-01T20:20:00+00:00,2025,34.59,35.27049115,32.54852656,0.68049115,3.0,2.984751,2.984751,0.0,TP,197,16.33,3.0272
S2,AVAXUSDT,-1,2025-02-01T10:00:00+00:00,2025-02-02T02:50:00+00:00,2025,33.74,34.36356137,31.86931589,0.62356137,3.0,2.983767,2.983767,0.0,TP,203,16.83,3.047
S5,AVAXUSDT,-1,2025-02-02T04:00:00+00:00,2025-02-03T00:40:00+00:00,2025,30.81,31.79941775,25.86291125,0.98941775,5.0,4.990658,4.990658,0.0,TP,249,20.67,5.0333
S5,AVAXUSDT,-1,2025-02-02T12:00:00+00:00,2025-02-03T01:45:00+00:00,2025,30.55,31.53493849,25.62530753,0.98493849,5.0,4.990695,4.990695,0.0,TP,166,13.75,5.8684
S2,LTCUSDT,-1,2025-02-02T17:00:00+00:00,2025-02-03T01:25:00+00:00,2025,111.55,114.98006692,101.25979924,3.43006692,3.0,2.990244,2.990244,0.0,TP,102,8.42,3.0757
S5,AVAXUSDT,-1,2025-02-02T17:00:00+00:00,2025-02-03T01:50:00+00:00,2025,29.43,30.54070437,23.87647814,1.11070437,5.0,4.992051,4.992051,0.0,TP,107,8.83,5.1139
S5,AVAXUSDT,-1,2025-02-02T21:00:00+00:00,2025-02-25T07:05:00+00:00,2025,28.23,29.66082381,21.07588094,1.43082381,5.0,4.994081,4.994081,0.0,TP,6458,538.08,5.0181
S2,AVAXUSDT,-1,2025-02-07T21:00:00+00:00,2025-02-08T00:15:00+00:00,2025,23.91,24.65734694,21.66795918,0.74734694,3.0,-1.009598,-1.009598,0.0,SL,40,3.25,0.2676
S2,AVAXUSDT,-1,2025-02-09T22:00:00+00:00,2025-02-09T22:40:00+00:00,2025,23.88,24.48041184,22.07876449,0.60041184,3.0,-1.011932,-1.011932,0.0,SL,9,0.67,0.3664
S2,AVAXUSDT,-1,2025-02-10T02:00:00+00:00,2025-02-10T03:30:00+00:00,2025,24.2,24.94675064,21.95974809,0.74675064,3.0,-1.009722,-1.009722,0.0,SL,19,1.5,0.4553
S2,LTCUSDT,-1,2025-02-11T14:00:00+00:00,2025-02-12T13:30:00+00:00,2025,125.39,129.64847672,112.61456984,4.25847672,3.0,2.991167,2.991167,0.0,TP,283,23.5,3.0668
S2,AVAXUSDT,-1,2025-02-17T16:00:00+00:00,2025-02-18T08:45:00+00:00,2025,25.14,25.61497746,23.71506763,0.47497746,3.0,2.984121,2.984121,0.0,TP,202,16.75,3.0949
S2,AVAXUSDT,-1,2025-02-17T17:00:00+00:00,2025-02-17T21:50:00+00:00,2025,24.8,25.29890764,23.30327709,0.49890764,3.0,-1.014913,-1.014913,0.0,SL,59,4.83,0.7416
S3,AVAXUSDT,-1,2025-02-17T17:00:00+00:00,2025-02-17T21:55:00+00:00,2025,24.8,25.33989076,21.97285672,0.66521018,4.25,-0.822794,-0.822794,0.0,SL,60,4.92,0.5562
S2,AVAXUSDT,-1,2025-02-18T06:00:00+00:00,2025-02-20T12:00:00+00:00,2025,24.12,24.63332981,22.58001058,0.51332981,3.0,-1.014096,-1.014096,0.0,SL,649,54.0,2.3182
S5,AVAXUSDT,-1,2025-02-18T17:00:00+00:00,2025-02-19T10:05:00+00:00,2025,23.11,23.88874771,19.21626145,0.77874771,5.0,-1.008903,-1.008903,0.0,SL,206,17.08,0.2311
S1,AVAXUSDT,1,2025-02-21T13:00:00+00:00,2025-02-21T15:35:00+00:00,2025,25.94,25.34058509,33.13297898,0.59941491,12.0,-1.012983,-1.012983,0.0,SL,32,2.58,1.001
S2,AVAXUSDT,-1,2025-02-21T18:00:00+00:00,2025-02-22T04:15:00+00:00,2025,24.59,25.32781234,22.37656299,0.73781234,3.0,-1.009998,-1.009998,0.0,SL,124,10.25,1.1114
S2,LTCUSDT,-1,2025-02-21T18:00:00+00:00,2025-02-24T22:00:00+00:00,2025,129.02,133.84668284,114.53995149,4.82668284,3.0,2.991981,2.991981,0.0,TP,913,76.0,3.4351
S2,AVAXUSDT,-1,2025-02-21T20:00:00+00:00,2025-02-21T22:50:00+00:00,2025,23.91,24.6808688,21.5973936,0.7708688,3.0,-1.009305,-1.009305,0.0,SL,35,2.83,0.1168
S2,LTCUSDT,-1,2025-02-21T20:00:00+00:00,2025-02-22T01:00:00+00:00,2025,124.48,129.39231836,109.74304491,4.91231836,3.0,-1.007602,-1.007602,0.0,SL,61,5.0,0.0611
S5,AVAXUSDT,-1,2025-02-24T15:00:00+00:00,2025-03-02T16:30:00+00:00,2025,23.13,23.83440561,19.60797196,0.70440561,5.0,-1.009851,-1.009851,0.0,SL,1747,145.5,4.1169
S5,LTCUSDT,-1,2025-02-24T15:00:00+00:00,2025-02-26T09:35:00+00:00,2025,121.11,124.96633653,101.82831736,3.85633653,5.0,-1.009422,-1.009422,0.0,SL,512,42.58,3.8975
S2,LTCUSDT,-1,2025-02-26T19:00:00+00:00,2025-02-26T20:50:00+00:00,2025,122.05,126.97837668,107.26486995,4.92837668,3.0,-1.007429,-1.007429,0.0,SL,23,1.83,0.1299
S1,AVAXUSDT,1,2025-03-02T20:00:00+00:00,2025-03-03T06:50:00+00:00,2025,24.68,23.67297822,36.76426137,1.00702178,12.0,-1.007352,-1.007352,0.0,SL,131,10.83,0.4369
S2,AVAXUSDT,-1,2025-03-03T15:00:00+00:00,2025-03-03T21:55:00+00:00,2025,22.99,23.75205942,20.70382175,0.76205942,3.0,2.99095,2.99095,0.0,TP,84,6.92,3.1625
S5,LTCUSDT,-1,2025-03-03T15:00:00+00:00,2025-03-11T00:50:00+00:00,2025,112.87,118.60532743,84.19336284,5.73532743,5.0,4.994096,4.994096,0.0,TP,2135,177.83,5.1593
S5,AVAXUSDT,-1,2025-03-03T19:00:00+00:00,2025-03-10T18:50:00+00:00,2025,22.03,23.13240261,16.51798694,1.10240261,5.0,4.994005,4.994005,0.0,TP,2015,167.83,5.0617
S5,AVAXUSDT,-1,2025-03-03T20:00:00+00:00,2025-03-05T21:10:00+00:00,2025,20.95,22.15794528,14.91027359,1.20794528,5.0,-1.005203,-1.005203,0.0,SL,591,49.17,1.7468
S5,LTCUSDT,-1,2025-03-03T20:00:00+00:00,2025-04-06T17:10:00+00:00,2025,107.65,113.7049072,77.37546401,6.0549072,5.0,4.994666,4.994666,0.0,TP,9759,813.17,5.0075
S1,AVAXUSDT,1,2025-03-03T21:00:00+00:00,2025-03-04T01:40:00+00:00,2025,21.27,20.07547938,35.60424743,1.19452062,12.0,-1.005342,-1.005342,0.0,SL,57,4.67,0.0084
S5,AVAXUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T09:25:00+00:00,2025,19.8,20.8178903,14.71054848,1.0178903,5.0,-1.005836,-1.005836,0.0,SL,102,8.42,0.1179
S2,AVAXUSDT,-1,2025-03-10T14:00:00+00:00,2025-03-10T18:50:00+00:00,2025,18.22,18.80864379,16.45406862,0.58864379,3.0,2.990714,2.990714,0.0,TP,59,4.83,3.0069
S2,AVAXUSDT,-1,2025-03-10T15:00:00+00:00,2025-03-11T00:35:00+00:00,2025,17.57,18.20552638,15.66342087,0.63552638,3.0,2.991706,2.991706,0.0,TP,116,9.58,3.0369
S2,LTCUSDT,-1,2025-03-10T15:00:00+00:00,2025-03-24T20:10:00+00:00,2025,92.07,95.16409059,82.78772822,3.09409059,3.0,-1.008927,-1.008927,0.0,SL,4095,341.17,2.8409
S2,AVAXUSDT,-1,2025-03-10T17:00:00+00:00,2025-03-11T00:50:00+00:00,2025,17.41,18.0735406,15.4193782,0.6635406,3.0,2.992129,2.992129,0.0,TP,95,7.83,3.1799
S2,AVAXUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T16:25:00+00:00,2025,16.85,17.54007342,14.77977975,0.69007342,3.0,-1.007325,-1.007325,0.0,SL,270,22.42,2.2896
S2,LTCUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T16:20:00+00:00,2025,88.54,91.84972559,78.61082322,3.30972559,3.0,-1.008025,-1.008025,0.0,SL,269,22.33,1.5893
S2,AVAXUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-10T19:30:00+00:00,2025,16.25,16.98399674,14.04800977,0.73399674,3.0,-1.006642,-1.006642,0.0,SL,7,0.5,0.1499
S3,AVAXUSDT,-1,2025-03-10T19:00:00+00:00,2025-03-11T08:15:00+00:00,2025,16.25,17.18339967,12.09068512,0.97866232,4.25,-0.958732,-0.958732,0.0,SL,160,13.25,1.0014
S2,AVAXUSDT,-1,2025-03-11T15:00:00+00:00,2025-03-11T15:50:00+00:00,2025,16.63,17.36802483,14.41592551,0.73802483,3.0,-1.00676,-1.00676,0.0,SL,11,0.83,0.0271
S5,LTCUSDT,-1,2025-03-16T12:00:00+00:00,2025-03-16T16:05:00+00:00,2025,88.87,90.63501413,80.04492937,1.76501413,5.0,-1.015105,-1.015105,0.0,SL,50,4.08,0.3003
S4,AVAXUSDT,1,2025-03-16T15:00:00+00:00,2025-03-30T13:30:00+00:00,2025,18.53,17.92808214,30.26739824,0.60191786,19.5,0.990765,-1.009235,2.0,BE,4015,334.5,8.1905
S1,LTCUSDT,1,2025-03-17T10:00:00+00:00,2025-03-18T00:45:00+00:00,2025,93.6,91.32008105,120.95902744,2.27991895,12.0,-1.012316,-1.012316,0.0,SL,178,14.75,0.6141
S2,AVAXUSDT,-1,2025-03-18T07:00:00+00:00,2025-03-18T08:00:00+00:00,2025,18.51,18.93451266,17.23646201,0.42451266,3.0,-1.013081,-1.013081,0.0,SL,13,1.0,0.1178
S1,AVAXUSDT,1,2025-03-19T19:00:00+00:00,2025-03-20T01:30:00+00:00,2025,20.01,19.3715402,27.67151761,0.6384598,12.0,-1.009402,-1.009402,0.0,SL,79,6.5,0.1253
S2,AVAXUSDT,-1,2025-03-19T20:00:00+00:00,2025-03-24T00:30:00+00:00,2025,19.59,20.09999879,18.06000363,0.50999879,3.0,-1.011524,-1.011524,0.0,SL,1207,100.5,2.4118
S2,LTCUSDT,-1,2025-03-20T17:00:00+00:00,2025-03-20T18:10:00+00:00,2025,90.32,91.80469567,85.86591299,1.48469567,3.0,-1.01825,-1.01825,0.0,SL,15,1.17,0.0674
S2,LTCUSDT,-1,2025-03-24T02:00:00+00:00,2025-03-24T03:05:00+00:00,2025,90.94,91.91325843,88.0202247,0.97325843,3.0,-1.028032,-1.028032,0.0,SL,14,1.08,0.0616
S1,AVAXUSDT,1,2025-03-24T04:00:00+00:00,2025-03-28T08:30:00+00:00,2025,21.15,20.62634949,27.43380607,0.52365051,12.0,-1.012117,-1.012117,0.0,SL,1207,100.5,4.4113
S1,AVAXUSDT,1,2025-03-24T05:00:00+00:00,2025-03-28T07:20:00+00:00,2025,21.51,20.96518167,28.04781992,0.54481833,12.0,-1.011844,-1.011844,0.0,SL,1181,98.33,3.5792
S2,LTCUSDT,-1,2025-03-24T08:00:00+00:00,2025-03-24T10:45:00+00:00,2025,92.77,93.87444083,89.4566775,1.10444083,3.0,-1.025199,-1.025199,0.0,SL,34,2.75,0.0
S2,LTCUSDT,-1,2025-03-26T03:00:00+00:00,2025-03-26T07:25:00+00:00,2025,93.98,95.42993412,89.63019763,1.44993412,3.0,-1.019445,-1.019445,0.0,SL,54,4.42,0.4966
S2,LTCUSDT,-1,2025-03-26T14:00:00+00:00,2025-03-28T06:00:00+00:00,2025,93.94,95.44455131,89.42634606,1.50455131,3.0,2.981269,2.981269,0.0,TP,481,40.0,3.0109
S5,LTCUSDT,-1,2025-03-28T07:00:00+00:00,2025-04-06T13:50:00+00:00,2025,88.76,90.81728426,78.47357872,2.05728426,5.0,4.987057,4.987057,0.0,TP,2675,222.83,5.0844
S2,AVAXUSDT,-1,2025-03-28T08:00:00+00:00,2025-03-30T00:25:00+00:00,2025,20.71,21.13097183,19.44708452,0.42097183,3.0,2.985241,2.985241,0.0,TP,486,40.42,3.0168
S3,AVAXUSDT,-1,2025-03-28T08:00:00+00:00,2025-03-31T09:10:00+00:00,2025,20.71,21.15209718,18.32449299,0.56129577,4.25,4.238931,4.238931,0.0,TP,879,73.17,4.2936
S2,PAXGUSDT,-1,2025-03-30T20:00:00+00:00,2025-03-31T03:45:00+00:00,2025,3117.11,3130.17830233,3077.905093,13.06830233,3.0,-1.071557,-1.071557,0.0,SL,94,7.75,0.9267
S2,AVAXUSDT,-1,2025-04-02T18:00:00+00:00,2025-04-02T20:15:00+00:00,2025,19.29,19.79955557,17.76133328,0.50955557,3.0,-1.011357,-1.011357,0.0,SL,28,2.25,0.471
S2,PAXGUSDT,-1,2025-04-02T22:00:00+00:00,2025-04-02T23:00:00+00:00,2025,3138.66,3156.92998029,3083.85005913,18.26998029,3.0,-1.051538,-1.051538,0.0,SL,13,1.0,0.1199
S2,AVAXUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T01:20:00+00:00,2025,17.89,18.5394168,15.94174959,0.6494168,3.0,-1.008264,-1.008264,0.0,SL,29,2.33,0.2002
S2,LTCUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T03:00:00+00:00,2025,81.61,83.95814824,74.56555528,2.34814824,3.0,-1.010427,-1.010427,0.0,SL,49,4.0,0.2811
S3,AVAXUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T04:55:00+00:00,2025,17.89,18.98494168,14.20997145,0.86588907,4.25,-1.270727,-1.270727,0.0,SL,72,5.92,0.1501
S2,PAXGUSDT,-1,2025-04-03T03:00:00+00:00,2025-04-03T11:35:00+00:00,2025,3167.8,3190.65317219,3099.24048344,22.85317219,3.0,2.958415,2.958415,0.0,TP,104,8.58,3.1654
S4,AVAXUSDT,1,2025-04-03T03:00:00+00:00,2025-04-03T11:00:00+00:00,2025,18.85,18.0074126,35.28045439,0.8425874,19.5,-1.006711,-1.006711,0.0,SL,97,8.0,0.1662
S2,PAXGUSDT,-1,2025-04-03T11:00:00+00:00,2025-04-03T14:45:00+00:00,2025,3109.52,3134.41708988,3034.82873036,24.89708988,3.0,-1.037468,-1.037468,0.0,SL,46,3.75,1.3455
S5,AVAXUSDT,-1,2025-04-03T13:00:00+00:00,2025-04-04T05:40:00+00:00,2025,17.62,18.33505235,14.04473827,0.71505235,5.0,-1.007392,-1.007392,0.0,SL,201,16.67,0.0559
S5,LTCUSDT,-1,2025-04-03T13:00:00+00:00,2025-04-03T21:55:00+00:00,2025,80.48,83.23145461,66.72272694,2.75145461,5.0,-1.008775,-1.008775,0.0,SL,108,8.92,0.1054
S4,LTCUSDT,1,2025-04-03T14:00:00+00:00,2025-04-06T13:35:00+00:00,2025,81.92,79.09222072,137.06169602,2.82777928,19.5,-1.008691,-1.008691,0.0,SL,860,71.58,1.1316
S2,AVAXUSDT,-1,2025-04-03T15:00:00+00:00,2025-04-04T05:35:00+00:00,2025,17.75,18.31802492,16.04592523,0.56802492,3.0,-1.009375,-1.009375,0.0,SL,176,14.58,0.0176
S4,PAXGUSDT,1,2025-04-03T19:00:00+00:00,2025-04-04T14:00:00+00:00,2025,3124.63,3085.23001637,3892.92968083,39.39998363,19.5,-1.023792,-1.023792,0.0,SL,229,19.0,0.5675
S2,PAXGUSDT,-1,2025-04-04T13:00:00+00:00,2025-04-06T23:20:00+00:00,2025,3089.28,3115.56941685,3010.41174945,26.28941685,3.0,2.964747,2.964747,0.0,TP,701,58.33,3.396
S4,PAXGUSDT,1,2025-04-07T05:00:00+00:00,2025-04-07T13:40:00+00:00,2025,3057.07,3022.53985197,3730.40788659,34.53014803,19.5,-1.02656,-1.02656,0.0,SL,105,8.67,0.2131
S5,AVAXUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T09:45:00+00:00,2025,14.82,15.62186812,10.81065941,0.80186812,5.0,-1.005545,-1.005545,0.0,SL,34,2.75,0.1871
S5,LTCUSDT,-1,2025-04-07T07:00:00+00:00,2025-04-07T10:20:00+00:00,2025,63.77,67.30168945,46.11155276,3.53168945,5.0,-1.005417,-1.005417,0.0,SL,41,3.33,0.0651
S1,AVAXUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T03:15:00+00:00,2025,18.83,17.90673935,29.90912784,0.92326065,12.0,-1.006119,-1.006119,0.0,SL,112,9.25,0.0866
S1,LTCUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T03:15:00+00:00,2025,77.24,74.12264419,114.64826969,3.11735581,12.0,-1.007433,-1.007433,0.0,SL,112,9.25,0.4202
S5,AVAXUSDT,-1,2025-04-09T19:00:00+00:00,2025-04-11T12:50:00+00:00,2025,18.22,19.17731346,13.43343268,0.95731346,5.0,-1.00571,-1.00571,0.0,SL,503,41.83,0.6999
S2,LTCUSDT,-1,2025-04-13T14:00:00+00:00,2025-04-13T17:20:00+00:00,2025,77.83,79.14733876,73.87798373,1.31733876,3.0,-1.017724,-1.017724,0.0,SL,41,3.33,0.2201
S2,PAXGUSDT,-1,2025-04-14T13:00:00+00:00,2025-04-15T04:50:00+00:00,2025,3224.95,3246.22863258,3161.11410225,21.27863258,3.0,-1.045467,-1.045467,0.0,SL,191,15.83,0.6941
S2,AVAXUSDT,-1,2025-04-14T16:00:00+00:00,2025-04-14T17:55:00+00:00,2025,19.83,20.37346617,18.19960149,0.54346617,3.0,-1.010946,-1.010946,0.0,SL,24,1.92,0.2024
S2,LTCUSDT,-1,2025-04-14T16:00:00+00:00,2025-04-15T02:00:00+00:00,2025,76.43,78.17005192,71.20984423,1.74005192,3.0,-1.013177,-1.013177,0.0,SL,121,10.0,0.4425
S4,LTCUSDT,1,2025-04-14T18:00:00+00:00,2025-04-15T18:05:00+00:00,2025,77.15,74.86340969,121.73851101,2.28659031,19.5,-1.010122,-1.010122,0.0,SL,290,24.08,0.6866
S2,AVAXUSDT,-1,2025-04-16T18:00:00+00:00,2025-04-16T19:50:00+00:00,2025,18.55,18.98584068,17.24247797,0.43584068,3.0,-1.012768,-1.012768,0.0,SL,23,1.83,0.0918
S2,LTCUSDT,-1,2025-04-16T18:00:00+00:00,2025-04-16T18:25:00+00:00,2025,73.47,75.13040937,68.4887719,1.66040937,3.0,-1.013274,-1.013274,0.0,SL,6,0.42,0.0181
S2,PAXGUSDT,-1,2025-04-17T02:00:00+00:00,2025-04-21T00:00:00+00:00,2025,3347.98,3369.58654264,3283.16037209,21.60654264,3.0,-1.046486,-1.046486,0.0,SL,1129,94.0,1.8966
S4,LTCUSDT,1,2025-04-17T05:00:00+00:00,2025-06-22T20:10:00+00:00,2025,74.71,72.69981986,113.90851272,2.01018014,19.5,0.98885,19.48885,-18.5,BE,19191,1599.17,16.0881
S2,AVAXUSDT,-1,2025-04-20T11:00:00+00:00,2025-04-20T20:05:00+00:00,2025,19.37,19.62727168,18.59818495,0.25727168,3.0,-1.022587,-1.022587,0.0,SL,110,9.08,0.5442
S1,PAXGUSDT,1,2025-04-21T02:00:00+00:00,2025-04-22T21:25:00+00:00,2025,3396.36,3382.53822512,3562.22129862,13.82177488,12.0,-1.073718,-1.073718,0.0,SL,522,43.42,9.1269
S5,PAXGUSDT,-1,2025-04-21T05:00:00+00:00,2025-04-21T05:55:00+00:00,2025,3393.23,3408.86391378,3315.06043108,15.63391378,5.0,-1.065113,-1.065113,0.0,SL,12,0.92,0.0
S1,PAXGUSDT,1,2025-04-21T06:00:00+00:00,2025-04-22T19:30:00+00:00,2025,3407.6,3390.64850863,3611.01789644,16.95149137,12.0,-1.060306,-1.060306,0.0,SL,451,37.5,6.7788
S1,PAXGUSDT,1,2025-04-21T07:00:00+00:00,2025-04-22T16:35:00+00:00,2025,3416.84,3399.4464723,3625.56233241,17.3935277,12.0,-1.058933,-1.058933,0.0,SL,404,33.58,6.0752
S1,AVAXUSDT,1,2025-04-21T08:00:00+00:00,2025-04-21T16:55:00+00:00,2025,20.62,20.16792635,26.04488384,0.45207365,12.0,-1.013684,-1.013684,0.0,SL,108,8.92,0.73
S1,LTCUSDT,1,2025-04-21T08:00:00+00:00,2025-04-21T16:50:00+00:00,2025,80.36,78.98673478,96.83918266,1.37326522,12.0,-1.017555,-1.017555,0.0,SL,107,8.83,1.085
S2,LTCUSDT,-1,2025-04-21T17:00:00+00:00,2025-04-22T07:35:00+00:00,2025,78.4,79.65127568,74.64617296,1.25127568,3.0,-1.018797,-1.018797,0.0,SL,176,14.58,0.8152
S2,PAXGUSDT,-1,2025-04-22T09:00:00+00:00,2025-04-22T10:05:00+00:00,2025,3458.77,3485.95311938,3377.22064187,27.18311938,3.0,-1.038172,-1.038172,0.0,SL,14,1.08,0.0434
S3,PAXGUSDT,-1,2025-04-22T09:00:00+00:00,2025-04-23T13:40:00+00:00,2025,3458.77,3499.95831194,3304.73232354,36.24415917,4.25,4.221371,4.221371,0.0,TP,345,28.67,4.3806
S1,LTCUSDT,1,2025-04-22T14:00:00+00:00,2025-05-09T08:20:00+00:00,2025,81.2,79.66359701,99.63683589,1.53640299,12.0,11.984145,11.984145,0.0,TP,4829,402.33,12.1648
S1,AVAXUSDT,1,2025-04-22T15:00:00+00:00,2025-04-30T13:40:00+00:00,2025,21.35,20.71298736,28.9941517,0.63701264,12.0,-1.010055,-1.010055,0.0,SL,2289,190.67,2.7158
S1,LTCUSDT,1,2025-04-22T15:00:00+00:00,2025-05-09T08:25:00+00:00,2025,81.84,80.28048294,100.55420475,1.55951706,12.0,11.984257,11.984257,0.0,TP,4818,401.42,12.3628
S1,LTCUSDT,1,2025-04-22T22:00:00+00:00,2025-04-23T15:15:00+00:00,2025,84.46,82.78140988,104.60308141,1.67859012,12.0,-1.015095,-1.015095,0.0,SL,208,17.25,0.4528
S5,PAXGUSDT,-1,2025-04-22T23:00:00+00:00,2025-04-23T00:50:00+00:00,2025,3337.96,3384.6517006,3104.50149699,46.6917006,5.0,-1.021447,-1.021447,0.0,SL,23,1.83,0.0488
S2,AVAXUSDT,-1,2025-04-23T14:00:00+00:00,2025-04-25T14:45:00+00:00,2025,22.25,22.78739886,20.63780341,0.53739886,3.0,-1.012421,-1.012421,0.0,SL,586,48.75,1.1909
S2,LTCUSDT,-1,2025-04-28T14:00:00+00:00,2025-04-29T00:55:00+00:00,2025,85.4,86.76502971,81.30491088,1.36502971,3.0,-1.018769,-1.018769,0.0,SL,132,10.92,1.1428
