month,n_trades,total_r,avg_r,win_rate
2022-03,7,4.822377630878915,0.6889110901255593,0.8571428571428571
2022-04,1,-1.0226705479452056,-1.0226705479452056,0.0
2022-05,1,0.8922769230769252,0.8922769230769252,1.0
2022-06,4,-0.04284895343081785,-0.010712238357704462,0.5
2022-07,8,-2.113591852300351,-0.2641989815375439,0.375
2022-08,2,-0.04343460738845317,-0.021717303694226586,0.5
2022-09,4,-0.06452786319801485,-0.01613196579950371,0.5
2022-10,4,-0.1139264479571549,-0.028481611989288724,0.5
2022-11,4,0.9666102661279133,0.24165256653197834,0.75
2022-12,2,-0.04997311578213848,-0.02498655789106924,0.5
2023-01,12,1.8692018141128715,0.1557668178427393,0.5833333333333334
2023-02,4,-0.047467871133721085,-0.011866967783430271,0.5
2023-03,1,0.9947551898734177,0.9947551898734177,1.0
2023-04,6,-0.17586405594415644,-0.02931067599069274,0.5
2023-05,2,-0.044634173140954525,-0.022317086570477263,0.5
2023-06,4,-0.0989516809278459,-0.024737920231961474,0.5
2023-07,3,-3.017614292903347,-1.0058714309677823,0.0
2023-09,4,1.8489347048399831,0.4622336762099958,0.75
2023-10,9,5.238299911212881,0.5820333234680979,0.7777777777777778
2023-11,12,3.8303773155877043,0.3191981096323087,0.6666666666666666
2023-12,16,5.7485563243368025,0.35928477027105016,0.6875
2024-01,3,-1.0701029421872468,-0.35670098072908224,0.3333333333333333
2024-02,5,-3.1224590159055072,-0.6244918031811014,0.2
2024-03,6,-0.10626267344044904,-0.017710445573408173,0.5
2024-04,1,0.9605496227996652,0.9605496227996652,1.0
2024-05,5,0.8677213975817454,0.17354427951634907,0.6
2024-06,2,1.8782933171028606,0.9391466585514303,1.0
2024-07,5,-1.0921613129905958,-0.21843226259811915,0.4
2024-08,5,0.8714419329716663,0.17428838659433327,0.6
2024-09,4,0.8832952733266699,0.22082381833166748,0.5
2024-10,6,-0.12496022289202469,-0.02082670381533745,0.5
2024-11,4,1.863750425278658,0.4659376063196645,0.75
2025-01,5,2.857584997650831,0.5715169995301662,0.8
2025-03,2,1.973138840996918,0.986569420498459,1.0
2025-04,3,2.8233785483035585,0.9411261827678529,1.0
2025-05,7,0.8350771952187863,0.11929674217411233,0.5714285714285714
2025-06,4,-4.1012374888071825,-1.0253093722017956,0.0
2025-07,9,-3.2057110478579762,-0.35619011642866405,0.3333333333333333
2025-08,7,1.8145405473191794,0.2592200781884542,0.5714285714285714
2025-09,6,1.8718212688622673,0.31197021147704457,0.6666666666666666
2025-10,3,0.9035655179182833,0.3011885059727611,0.6666666666666666
2025-11,1,0.9432932584269654,0.9432932584269654,1.0
2025-12,2,-0.03687434051881644,-0.01843717025940822,0.5
2026-01,4,3.7463847660818748,0.9365961915204687,1.0
2026-02,3,2.935013967359245,0.9783379891197482,1.0
