rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,total_trades,managed_total_r,baseline_total_r,delta_m_minus_b,weighted_win_pct,max_asset_dd_r
7,35,60,4,8.0,1.5,1.0,5.0,4.0,257,-1.770690034949715,-25.770690034949723,24.00000000000001,42.4124513618677,27.60836427222683
7,35,60,4,8.0,1.5,1.0,6.0,5.0,257,-3.770690034949723,-25.770690034949723,22.000000000000004,42.4124513618677,26.608364272226826
7,35,60,4,8.0,1.5,1.0,6.5,5.5,257,-6.7706900349497,-25.770690034949723,19.00000000000003,42.4124513618677,31.93428005425975
7,35,60,4,8.0,1.5,1.0,8.0,6.5,257,-17.770690034949723,-25.770690034949723,8.000000000000004,42.4124513618677,36.434280054259766
7,35,60,4,8.0,1.5,1.0,10.0,8.0,257,-17.770690034949723,-25.770690034949723,8.000000000000004,42.4124513618677,36.434280054259766
7,35,60,4,8.0,1.5,1.0,12.0,9.0,257,-17.770690034949723,-25.770690034949723,8.000000000000004,42.4124513618677,36.434280054259766
