ts,open,high,low,close,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_ma,atr_ratio,er,structure,vol,regime,structure_num,vol_num
2024-06-04 04:00:00+00:00,0.5218,0.5222,0.5186,0.5206,0.5240731277884189,0.5141268722115812,0.5191,1.9160577108144294,0.005204991522919934,0.006866767327743169,0.7579973624402104,0.0810810810810791,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-04 08:00:00+00:00,0.5205,0.5261,0.5187,0.5229,0.5244988548366936,0.5140211451633065,0.51926,2.0178156748809872,0.005361777842711364,0.0068207125186186554,0.7861023064782743,0.09467455621301735,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-04 12:00:00+00:00,0.5228,0.5303,0.5225,0.5299,0.5267908487690885,0.5127991512309115,0.519795,2.6917722444765886,0.005535936568231982,0.006776518767288753,0.8169292756857337,0.26550868486352536,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-04 16:00:00+00:00,0.5299,0.5309,0.5248,0.5275,0.5278994845189589,0.512380515481041,0.5201399999999999,2.9836138420267293,0.005576226813358269,0.006736195998196699,0.8278005590768205,0.16707021791767596,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-04 20:00:00+00:00,0.5275,0.5276,0.5245,0.526,0.5285850122398911,0.5122449877601091,0.5204150000000001,3.1398065927734593,0.005399353469546964,0.006684324855468365,0.8077634744412248,0.12880562060890083,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 00:00:00+00:00,0.5259,0.5283,0.5247,0.5261,0.5292526666406215,0.5121873333593786,0.5207200000000001,3.277257121148205,0.005270828221722176,0.006623158794363482,0.7958178846939044,0.14420803782505895,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 04:00:00+00:00,0.5261,0.5278,0.5247,0.5272,0.5300710561770828,0.512198943822917,0.5211349999999999,3.4294592292142845,0.005115769063027734,0.0065626474519089465,0.7795282468723284,0.19621749408983388,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 08:00:00+00:00,0.5273,0.5334,0.5257,0.5292,0.5311796234235451,0.5120603765764551,0.5216200000000001,3.6653592360511453,0.005300356987097185,0.006502744062486879,0.8150954329686692,0.22196796338672828,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 12:00:00+00:00,0.5291,0.5306,0.5261,0.5298,0.5321913103973217,0.5123486896026783,0.52227,3.799303194639436,0.005243188630875954,0.006443548058023532,0.8137114185634287,0.31249999999999883,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 16:00:00+00:00,0.5298,0.5309,0.5258,0.5278,0.5327425222598202,0.5128074777401798,0.522775,3.8133125187012493,0.005232960871527671,0.00638458033959328,0.8196248763722236,0.23653395784543219,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-05 20:00:00+00:00,0.5278,0.5282,0.5236,0.5263,0.5330178990633818,0.5133621009366183,0.52319,3.7569139560701745,0.0051877493807042695,0.006324824601050902,0.8202202761231194,0.18906605922551076,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 00:00:00+00:00,0.5263,0.5276,0.5245,0.526,0.532479957970914,0.515230042029086,0.523855,3.292879888867723,0.005038624424939678,0.006261765700975838,0.8046651161276213,0.34190231362467577,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 04:00:00+00:00,0.526,0.5265,0.5225,0.5251,0.5316896748034612,0.5171603251965389,0.524425,2.7705295527334344,0.004964436966015416,0.006202782436620421,0.8003564556296584,0.29381443298968773,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 08:00:00+00:00,0.525,0.5277,0.5231,0.5267,0.5313786629221232,0.5184413370778768,0.52491,2.464675057485369,0.004938405754157168,0.006148155119718962,0.8032337600458765,0.2614555256064654,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 12:00:00+00:00,0.5267,0.5285,0.5255,0.5269,0.5314920314185235,0.5188879685814766,0.52519,2.3999053365538106,0.004799948200288799,0.006091858325453321,0.7879284027721728,0.16969696969696932,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 16:00:00+00:00,0.527,0.5284,0.5192,0.5204,0.531356783700366,0.5191332162996342,0.5252450000000001,2.327212520011009,0.005114237614553883,0.006035011302206656,0.847428009403048,0.029333333333332733,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-06 20:00:00+00:00,0.5204,0.5226,0.5162,0.5218,0.5313789824504185,0.5190710175495816,0.525225,2.343369965412319,0.005206077784942889,0.005984081923477609,0.8699877193388108,0.011111111111109741,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-07 00:00:00+00:00,0.5218,0.523,0.5201,0.5229,0.5313524215218628,0.5191675784781371,0.52526,2.3197736442382233,0.0050413579431612555,0.005931933214657779,0.8498676166319749,0.018867924528302563,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-07 04:00:00+00:00,0.5229,0.5263,0.5225,0.5256,0.5311765042245461,0.5198734957754539,0.525525,2.1508031871161517,0.004952689518649739,0.0058816522707536515,0.8420575189860928,0.13984168865435143,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-07 08:00:00+00:00,0.5257,0.5285,0.523,0.5277,0.5312754926450384,0.5203645073549615,0.52582,2.0750418945792926,0.0049917831244604685,0.005835677108556961,0.8553905625006093,0.15324675324674955,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-07 12:00:00+00:00,0.5278,0.5285,0.522,0.5243,0.5309686579253682,0.5210413420746317,0.526005,1.8873044649264692,0.005099512901284717,0.005780985886517178,0.8821182063734422,0.09090909090909141,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2024-06-07 16:00:00+00:00,0.5244,0.5245,0.4475,0.493,0.5397295794948496,0.5092904205051505,0.52451,5.8033515070635575,0.010235261979764376,0.00582562975176595,1.7569365743955343,0.42898134863701576,IMBALANCED,HIGH,IMBALANCED_HIGH,1.0,2.0
2024-06-07 20:00:00+00:00,0.4929,0.5028,0.4915,0.4989,0.541598390488452,0.5043216095115481,0.5229600000000001,7.128036747916456,0.010311314695495495,0.0058757990552112385,1.75487871498097,0.45189504373177813,IMBALANCED,HIGH,IMBALANCED_HIGH,1.0,2.0
2024-06-08 00:00:00+00:00,0.499,0.5005,0.4967,0.4999,0.5426038531197303,0.5005561468802696,0.5215799999999999,8.061602484654443,0.009846220788674387,0.005920527694124722,1.6630647295924914,0.41071428571428487,IMBALANCED,HIGH,IMBALANCED_HIGH,1.0,2.0
2024-06-08 04:00:00+00:00,0.4999,0.501,0.4984,0.5004,0.5431311191140508,0.4974688808859492,0.5203,8.77613650357516,0.009328633589483359,0.005957632858830097,1.56582888045156,0.38670694864048416,IMBALANCED,HIGH,IMBALANCED_HIGH,1.0,2.0
2024-06-08 08:00:00+00:00,0.5003,0.5005,0.4914,0.4934,0.5441318627828389,0.493198137217161,0.5186649999999999,9.820158592863965,0.009312302618805973,0.005998659083199376,1.5523973757547278,0.4473324213406294,IMBALANCED,HIGH,IMBALANCED_HIGH,1.0,2.0
2024-06-08 12:00:00+00:00,0.4935,0.4957,0.4904,0.4931,0.5444022593821995,0.4895177406178004,0.51696,10.616782490792161,0.009025709574605545,0.006036040577256563,1.4953029985606583,0.4716459197786999,IMBALANCED,NORMAL,IMBALANCED_NORMAL,1.0,1.0
2024-06-08 16:00:00+00:00,0.4931,0.4953,0.4896,0.493,0.5438697841217495,0.4864302158782506,0.51515,11.150066629816342,0.008788158890705151,0.006068751964595379,1.4480998633614584,0.5142045454545454,IMBALANCED,NORMAL,IMBALANCED_NORMAL,1.0,1.0
2024-06-08 20:00:00+00:00,0.4929,0.4944,0.491,0.4926,0.5427817547799356,0.4837982452200642,0.5132899999999999,11.491264111880502,0.008403290398511927,0.00609098396712428,1.3796277323775898,0.529914529914531,IMBALANCED,NORMAL,IMBALANCED_NORMAL,1.0,1.0
2024-06-09 00:00:00+00:00,0.4925,0.4944,0.4905,0.493,0.5415146792073573,0.4815853207926426,0.51155,11.715249421310665,0.00808162679861822,0.0061059136837582585,1.323573705294158,0.5072886297376101,IMBALANCED,NORMAL,IMBALANCED_NORMAL,1.0,1.0
