symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars
XRPUSDT,2.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,46,-1,0.7316,0.7455,0.013900000000000023,0.7038,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.984210071942446,0.684210071942446,BE,13
XRPUSDT,2.0,2024-04-12T20:00:00+00:00,2024-04-13T19:55:00+00:00,238,1,0.5364,0.4907,0.04569999999999996,0.6277999999999999,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0035212253829322,-1.0035212253829322,SL,288
XRPUSDT,2.0,2024-04-13T20:00:00+00:00,2024-04-13T20:05:00+00:00,244,1,0.4916,0.4686,0.022999999999999965,0.5375999999999999,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0064121739130434,-1.0064121739130434,SL,2
XRPUSDT,2.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,248,1,0.4823,0.4636,0.018699999999999994,0.5197,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.992262566844923,0.6922625668449195,BE,122
XRPUSDT,2.0,2024-06-07T20:00:00+00:00,2024-07-04T02:00:00+00:00,574,1,0.4929,0.4475,0.045399999999999996,0.5837,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0032570484581498,-1.0032570484581498,SL,7561
XRPUSDT,2.0,2024-07-04T16:00:00+00:00,2024-07-04T18:15:00+00:00,735,1,0.4444,0.4377,0.006700000000000039,0.4578000000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0198985074626865,-1.0198985074626865,SL,28
XRPUSDT,2.0,2024-07-13T08:00:00+00:00,2024-07-13T08:00:00+00:00,787,-1,0.5151,0.5157,0.0006000000000000449,0.5138999999999999,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.2575499999999806,-1.2575499999999806,SL,1
XRPUSDT,2.0,2024-07-17T08:00:00+00:00,2024-07-17T08:35:00+00:00,811,-1,0.6088,0.6176,0.00880000000000003,0.5912,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0207545454545455,-1.0207545454545455,SL,8
XRPUSDT,2.0,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,815,-1,0.6256,0.6376,0.0119999999999999,0.6016000000000002,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.98436,0.6843600000000026,BE,15
XRPUSDT,2.0,2024-08-05T04:00:00+00:00,2024-08-05T06:20:00+00:00,924,1,0.473,0.4497,0.023299999999999987,0.5196,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0060901287553647,-1.0060901287553647,SL,29
XRPUSDT,2.0,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,1120,1,0.5151,0.5125,0.0026000000000000467,0.5203000000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0594346153846144,0.6405653846153899,BE,3
XRPUSDT,2.0,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,1165,-1,0.5791,0.5803,0.0012000000000000899,0.5766999999999998,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.1447749999999892,0.5552250000000108,BE,4
XRPUSDT,2.0,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,1252,-1,0.6227,0.626,0.0032999999999999696,0.6161000000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9433909090909085,0.6433909090909254,BE,10
XRPUSDT,2.0,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,1257,-1,0.6597,0.6661,0.006400000000000072,0.6468999999999998,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9690765625000004,0.6690765624999987,BE,5
XRPUSDT,2.0,2024-10-03T00:00:00+00:00,2024-10-03T00:20:00+00:00,1277,1,0.5379,0.5267,0.011200000000000099,0.5603000000000002,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0144080357142855,-1.0144080357142855,SL,5
XRPUSDT,2.0,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,1283,1,0.5214,0.5113,0.010099999999999998,0.5416,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9845128712871287,0.6845128712871309,BE,199
XRPUSDT,2.0,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,1415,1,0.5017,0.4858,0.015900000000000025,0.5335000000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.990533962264151,0.6905339622641481,BE,393
XRPUSDT,2.0,2024-11-10T08:00:00+00:00,2024-11-10T12:30:00+00:00,1507,-1,0.586,0.5931,0.007099999999999995,0.5718,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0247605633802817,-1.0247605633802817,SL,55
XRPUSDT,2.0,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,1517,-1,0.6217,0.634,0.012299999999999978,0.5971000000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0151634146341464,0.6848365853658555,BE,3
XRPUSDT,2.0,2024-11-12T12:00:00+00:00,2024-11-12T15:35:00+00:00,1520,-1,0.6481,0.6995,0.0514,0.5453,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0037826848249027,-1.0037826848249027,SL,44
XRPUSDT,2.0,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,1527,-1,0.7133,0.7213,0.008000000000000007,0.6973,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0267487499999999,0.6732512500000055,BE,4
XRPUSDT,2.0,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,1534,-1,0.7909,0.801,0.010099999999999998,0.7707,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9765079207920793,0.6765079207920813,BE,1
XRPUSDT,2.0,2024-11-15T12:00:00+00:00,2024-11-15T12:30:00+00:00,1538,-1,0.8272,0.84,0.012799999999999923,0.8016000000000002,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0193875000000001,-1.0193875000000001,SL,7
XRPUSDT,2.0,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1555,-1,1.1715,1.1874,0.015900000000000025,1.1397,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9778962264150943,0.6778962264150985,BE,9
XRPUSDT,2.0,2024-11-22T04:00:00+00:00,2024-11-22T04:05:00+00:00,1578,-1,1.3853,1.412,0.026699999999999946,1.3319,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0155651685393259,-1.0155651685393259,SL,2
XRPUSDT,2.0,2024-11-29T20:00:00+00:00,2024-11-29T21:45:00+00:00,1624,-1,1.727,1.777,0.04999999999999982,1.6270000000000004,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.010362,-1.010362,SL,22
XRPUSDT,2.0,2024-12-01T20:00:00+00:00,2024-12-01T20:00:00+00:00,1636,-1,2.1261,2.1495,0.023400000000000087,2.0793,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0272576923076921,-1.0272576923076921,SL,1
XRPUSDT,2.0,2025-01-15T04:00:00+00:00,2025-01-15T04:40:00+00:00,1902,-1,2.8308,2.8777,0.04689999999999994,2.737,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0181074626865672,0.6818925373134367,BE,9
XRPUSDT,2.0,2025-01-15T16:00:00+00:00,2025-01-15T16:15:00+00:00,1905,-1,2.9705,3.036,0.06550000000000011,2.8394999999999997,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0136053435114503,0.686394656488551,BE,4
XRPUSDT,2.0,2025-01-16T00:00:00+00:00,2025-01-16T00:00:00+00:00,1907,-1,3.1411,3.1992,0.05810000000000004,3.0248999999999997,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9837808950086058,0.6837808950086052,BE,1
XRPUSDT,2.0,2025-01-16T12:00:00+00:00,2025-01-16T12:00:00+00:00,1910,-1,3.196,3.22,0.02400000000000002,3.148,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.03995,0.6600499999999964,BE,1
XRPUSDT,2.0,2025-01-17T04:00:00+00:00,2025-01-17T13:35:00+00:00,1914,-1,3.3068,3.4043,0.09750000000000014,3.1117999999999997,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9898252307692308,0.689825230769229,BE,116
XRPUSDT,2.0,2025-02-02T20:00:00+00:00,2025-02-02T22:40:00+00:00,2014,1,2.6672,2.5,0.1671999999999998,3.0015999999999994,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0047856459330144,-1.0047856459330144,SL,33
XRPUSDT,2.0,2025-02-25T00:00:00+00:00,2025-02-25T00:00:00+00:00,2147,1,2.2769,2.231,0.04590000000000005,2.3687,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0148816993464052,0.6851183006535938,BE,1
XRPUSDT,2.0,2025-02-28T04:00:00+00:00,2025-02-28T04:00:00+00:00,2166,1,2.0196,2.0162,0.0034000000000000696,2.0264,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.1781999999999964,-1.1781999999999964,SL,1
XRPUSDT,2.0,2025-03-02T20:00:00+00:00,2025-03-03T08:50:00+00:00,2182,-1,2.8702,3.0065,0.13629999999999987,2.5976000000000004,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9936826118855466,1.9936826118855466,TP,155
XRPUSDT,2.0,2025-03-28T16:00:00+00:00,2025-03-28T16:00:00+00:00,2337,1,2.1777,2.1733,0.004400000000000404,2.186500000000001,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.1484795454545318,-1.1484795454545318,SL,1
XRPUSDT,2.0,2025-03-29T08:00:00+00:00,2025-03-29T08:10:00+00:00,2341,1,2.1212,2.1095,0.011699999999999822,2.1445999999999996,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0543897435897445,0.6456102564102594,BE,3
XRPUSDT,2.0,2025-04-07T04:00:00+00:00,2025-04-07T04:40:00+00:00,2394,1,1.8223,1.7981,0.0242,1.8707,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.0225904958677685,-1.0225904958677685,SL,9
XRPUSDT,2.0,2025-04-23T08:00:00+00:00,2025-04-23T08:00:00+00:00,2491,-1,2.2563,2.2641,0.007800000000000029,2.2407,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.086780769230769,0.6132192307692026,BE,1
XRPUSDT,2.0,2025-05-09T12:00:00+00:00,2025-05-09T16:05:00+00:00,2588,-1,2.3942,2.4293,0.03509999999999991,2.3240000000000003,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,1.9795367521367522,1.9795367521367522,TP,50
XRPUSDT,2.0,2025-05-11T00:00:00+00:00,2025-05-11T00:00:00+00:00,2597,-1,2.471,2.4772,0.006199999999999761,2.4586000000000006,0.9,0.7,6.5,5.5,,,30,70,2,5.0,3.0,-1.1195645161290368,-1.1195645161290368,SL,1
