date,balance,daily_pnl
2022-06-01,31448.05,1082.69
2022-06-02,32725.03,1276.98
2022-06-04,33246.18,521.15
2022-06-05,31944.26,-1301.92
2022-06-06,31011.56,-932.7
2022-06-07,30319.93,-691.63
2022-06-08,29899.38,-420.55
2022-06-09,29471.01,-428.37
2022-06-10,30239.02,768.01
2022-06-11,35689.2,5450.18
2022-06-12,39708.34,4019.14
2022-06-13,64985.56,25277.22
2022-06-14,62700.67,-2284.89
2022-06-15,61183.14,-1517.53
2022-06-18,68475.24,7292.1
2022-06-20,68132.27,-342.97
2022-06-22,67789.28,-342.99
2022-06-24,67448.89,-340.39
2022-06-25,66508.69,-940.2
2022-06-26,65082.0,-1426.69
2022-06-27,62613.34,-2468.66
2022-06-28,60166.51,-2446.83
2022-06-29,70290.95,10124.44
2022-06-30,73844.27,3553.32
2022-07-01,72449.47,-1394.8
2022-07-02,71444.28,-1005.19
2022-07-04,64122.99,-7321.29
2022-07-05,50438.82,-13684.17
2022-07-07,47796.3,-2642.52
2022-07-08,45581.73,-2214.57
2022-07-11,47457.12,1875.39
2022-07-12,48248.07,790.95
2022-07-13,46969.41,-1278.66
2022-07-14,44779.31,-2190.1
2022-07-15,44154.36,-624.95
2022-07-16,42609.96,-1544.4
2022-07-17,41806.5,-803.46
2022-07-18,41011.98,-794.52
2022-07-19,42511.77,1499.79
2022-07-20,41818.57,-693.2
2022-07-21,41021.86,-796.71
2022-07-25,42015.97,994.11
2022-07-26,51029.09,9013.12
2022-07-27,40126.07,-10903.02
2022-07-28,42589.91,2463.84
2022-07-29,41405.11,-1184.8
2022-07-30,39610.49,-1794.62
2022-08-02,41078.42,1467.93
2022-08-03,38781.16,-2297.26
2022-08-05,37298.13,-1483.03
2022-08-07,40116.02,2817.89
2022-08-08,39139.84,-976.18
2022-08-09,38936.81,-203.03
2022-08-10,39802.27,865.46
2022-08-11,38694.11,-1108.16
2022-08-14,37772.57,-921.54
2022-08-15,36177.15,-1595.42
2022-08-16,34870.68,-1306.47
2022-08-17,33076.94,-1793.74
2022-08-19,37611.26,4534.32
2022-08-22,37422.64,-188.62
2022-08-23,36372.5,-1050.14
2022-08-24,36174.81,-197.69
2022-08-26,47212.23,11037.42
2022-08-28,48644.44,1432.21
2022-08-29,47629.15,-1015.29
2022-08-30,45174.49,-2454.66
2022-08-31,44510.14,-664.35
2022-09-01,43158.31,-1351.83
2022-09-02,42550.75,-607.56
2022-09-04,41948.32,-602.43
2022-09-05,40170.29,-1778.03
2022-09-06,40230.0,59.71
2022-09-07,39279.89,-950.11
2022-09-09,38157.72,-1122.17
2022-09-10,37089.86,-1067.86
2022-09-12,34527.69,-2562.17
2022-09-13,36893.26,2365.57
2022-09-15,38396.7,1503.44
2022-09-16,45158.23,6761.53
2022-09-17,44971.46,-186.77
2022-09-18,49709.4,4737.94
2022-09-19,52702.66,2993.26
2022-09-20,51970.93,-731.73
2022-09-21,50131.4,-1839.53
2022-09-22,48031.45,-2099.95
2022-09-23,45651.08,-2380.37
2022-09-24,44728.79,-922.29
2022-09-26,43477.23,-1251.56
2022-09-27,44608.33,1131.1
2022-09-28,44892.42,284.09
2022-09-30,44046.02,-846.4
2022-10-01,44787.48,741.46
2022-10-02,44945.03,157.55
2022-10-03,44707.56,-237.47
2022-10-04,43238.77,-1468.79
2022-10-07,44339.53,1100.76
2022-10-10,43457.64,-881.89
2022-10-11,47709.34,4251.7
2022-10-12,45383.16,-2326.18
2022-10-13,59410.73,14027.57
2022-10-17,58577.58,-833.15
2022-10-18,57744.81,-832.77
2022-10-19,56921.82,-822.99
2022-10-21,56125.98,-795.84
2022-10-24,54420.33,-1705.65
2022-10-25,52072.54,-2347.79
2022-10-26,51337.34,-735.2
2022-10-27,50098.51,-1238.83
2022-10-28,48690.52,-1407.99
2022-10-29,53840.55,5150.03
2022-10-31,52818.36,-1022.19
2022-11-02,58919.65,6101.29
2022-11-03,57071.45,-1848.2
2022-11-04,69932.93,12861.48
2022-11-05,66907.12,-3025.81
2022-11-06,68438.86,1531.74
2022-11-07,67545.41,-893.45
2022-11-08,58492.72,-9052.69
2022-11-10,56264.21,-2228.51
2022-11-12,55982.8,-281.41
2022-11-14,55201.95,-780.85
2022-11-20,50969.29,-4232.66
2022-11-21,50700.92,-268.37
2022-11-25,49490.13,-1210.79
2022-11-28,49613.88,123.75
2022-11-29,48926.95,-686.93
2022-11-30,45136.06,-3790.89
2022-12-03,44889.22,-246.84
2022-12-06,45012.31,123.09
2022-12-07,43192.25,-1820.06
2022-12-09,42970.31,-221.94
2022-12-11,46485.2,3514.89
2022-12-12,49216.93,2731.73
2022-12-13,46651.08,-2565.85
2022-12-14,45741.65,-909.43
2022-12-15,47681.95,1940.3
2022-12-16,58249.98,10568.03
2022-12-17,57298.02,-951.96
2022-12-20,56493.04,-804.98
2022-12-21,55570.19,-922.85
2022-12-22,54792.85,-777.34
2022-12-24,54503.38,-289.47
2022-12-25,54214.48,-288.9
2022-12-27,54962.47,747.99
2022-12-28,56934.99,1972.52
2022-12-29,56142.98,-792.01
2022-12-30,59634.6,3491.62
2023-01-02,58020.78,-1613.82
2023-01-03,56073.17,-1947.61
2023-01-04,53369.39,-2703.78
2023-01-05,52826.86,-542.53
2023-01-06,51959.36,-867.5
2023-01-08,49778.66,-2180.7
2023-01-09,48313.89,-1464.77
2023-01-10,48066.1,-247.79
2023-01-11,47152.83,-913.27
2023-01-12,66383.3,19230.47
2023-01-13,65453.24,-930.06
2023-01-14,77249.01,11795.77
2023-01-18,76486.62,-762.39
2023-01-19,75417.03,-1069.59
2023-01-21,75034.34,-382.69
2023-01-22,76576.92,1542.58
2023-01-24,79730.01,3153.09
2023-01-25,81062.94,1332.93
2023-01-27,113003.68,31940.74
2023-01-29,111424.81,-1578.87
2023-01-30,112206.62,781.81
2023-01-31,110576.11,-1630.51
2023-02-01,105684.06,-4892.05
2023-02-02,101933.41,-3750.65
2023-02-03,96248.49,-5684.92
2023-02-04,94337.04,-1911.45
2023-02-05,93928.06,-408.98
2023-02-07,93431.75,-496.31
2023-02-09,103237.63,9805.88
2023-02-10,101545.55,-1692.08
2023-02-13,105170.91,3625.36
2023-02-14,101841.07,-3329.84
2023-02-15,100466.0,-1375.07
2023-02-16,98942.82,-1523.18
2023-02-17,91316.95,-7625.87
2023-02-19,87882.69,-3434.26
2023-02-20,86202.32,-1680.37
2023-02-21,88311.8,2109.48
2023-02-22,87584.25,-727.55
2023-02-23,87143.66,-440.59
2023-02-24,91085.21,3941.55
2023-02-25,89811.82,-1273.39
2023-02-28,83100.54,-6711.28
2023-03-01,79543.36,-3557.18
2023-03-03,79645.29,101.93
2023-03-04,78836.84,-808.45
2023-03-06,77999.03,-837.81
2023-03-07,76901.81,-1097.22
2023-03-08,70249.03,-6652.78
2023-03-09,72084.44,1835.41
2023-03-10,79447.66,7363.22
2023-03-11,76491.8,-2955.86
2023-03-12,75698.73,-793.07
2023-03-13,75317.31,-381.42
2023-03-14,74559.56,-757.75
2023-03-15,83435.71,8876.15
2023-03-17,81959.86,-1475.85
2023-03-18,81548.6,-411.26
2023-03-20,78139.03,-3409.57
2023-03-21,74483.29,-3655.74
2023-03-22,73055.16,-1428.13
2023-03-23,68847.24,-4207.92
2023-03-28,90482.34,21635.1
2023-03-29,89517.01,-965.33
2023-03-30,88611.48,-905.53
2023-04-02,87273.01,-1338.47
2023-04-03,77988.96,-9284.05
2023-04-05,76895.59,-1093.37
2023-04-06,75426.58,-1469.01
2023-04-08,78523.69,3097.11
2023-04-10,77464.88,-1058.81
2023-04-11,76667.19,-797.69
2023-04-12,73789.86,-2877.33
2023-04-13,71732.85,-2057.01
2023-04-14,65461.44,-6271.41
2023-04-15,64476.97,-984.47
2023-04-17,60797.74,-3679.23
2023-04-18,59220.16,-1577.58
2023-04-19,60615.92,1395.76
2023-04-20,60307.94,-307.98
2023-04-24,61905.85,1597.91
2023-04-25,58492.05,-3413.8
2023-04-26,53561.14,-4930.91
2023-04-27,52487.58,-1073.56
2023-04-30,51024.3,-1463.28
2023-05-01,53113.25,2088.95
2023-05-02,51801.46,-1311.79
2023-05-03,50103.2,-1698.26
2023-05-05,48421.27,-1681.93
2023-05-06,50156.18,1734.91
2023-05-07,49475.81,-680.37
2023-05-08,51680.18,2204.37
2023-05-09,51403.44,-276.74
2023-05-10,57713.11,6309.67
2023-05-11,56480.17,-1232.94
2023-05-12,55738.97,-741.2
2023-05-15,54657.13,-1081.84
2023-05-16,52978.73,-1678.4
2023-05-17,51968.27,-1010.46
2023-05-18,54037.92,2069.65
2023-05-22,52199.52,-1838.4
2023-05-23,50887.04,-1312.48
2023-05-24,55072.91,4185.87
2023-05-28,52669.94,-2402.97
2023-05-29,54292.0,1622.06
2023-05-30,51439.43,-2852.57
2023-05-31,53586.54,2147.11
2023-06-01,52065.53,-1521.01
2023-06-02,51028.29,-1037.24
2023-06-03,49185.53,-1842.76
2023-06-04,51634.78,2449.25
2023-06-05,68974.87,17340.09
2023-06-06,66051.76,-2923.11
2023-06-07,69622.45,3570.69
2023-06-10,94252.07,24629.62
2023-06-13,92472.85,-1779.22
2023-06-14,88394.26,-4078.59
2023-06-15,86062.54,-2331.72
2023-06-16,84684.75,-1377.79
2023-06-17,84240.1,-444.65
2023-06-18,82810.09,-1430.01
2023-06-19,81640.65,-1169.44
2023-06-20,77325.17,-4315.48
2023-06-21,74969.96,-2355.21
2023-06-23,79620.48,4650.52
2023-06-25,78507.82,-1112.66
2023-06-27,76141.27,-2366.55
2023-06-28,74616.31,-1524.96
2023-06-30,71485.49,-3130.82
2023-07-01,68962.55,-2522.94
2023-07-03,67652.32,-1310.23
2023-07-04,65418.76,-2233.56
2023-07-05,68110.11,2691.35
2023-07-06,67415.93,-694.18
2023-07-07,63816.28,-3599.65
2023-07-08,63479.34,-336.94
2023-07-10,58825.46,-4653.88
2023-07-11,57983.6,-841.86
2023-07-12,57162.28,-821.32
2023-07-13,129487.83,72325.55
2023-07-14,123151.17,-6336.66
2023-07-15,121383.71,-1767.46
2023-07-16,116614.52,-4769.19
2023-07-17,124173.1,7558.58
2023-07-18,122894.81,-1278.29
2023-07-19,121170.57,-1724.24
2023-07-20,144093.41,22922.84
2023-07-21,147681.89,3588.48
2023-07-22,150352.08,2670.19
2023-07-23,147032.63,-3319.45
2023-07-24,192138.18,45105.55
2023-07-25,210118.98,17980.8
2023-07-26,209009.41,-1109.57
2023-07-27,206012.27,-2997.14
2023-07-28,204958.92,-1053.35
2023-07-30,207727.74,2768.82
2023-07-31,206465.23,-1262.51
2023-08-01,239028.68,32563.45
2023-08-02,236580.02,-2448.66
2023-08-03,245064.91,8484.89
2023-08-04,241043.01,-4021.9
2023-08-05,234198.61,-6844.4
2023-08-06,229614.63,-4583.98
2023-08-07,297402.02,67787.39
2023-08-08,277019.23,-20382.79
2023-08-09,273132.9,-3886.33
2023-08-10,269245.0,-3887.9
2023-08-11,265359.24,-3885.76
2023-08-12,261467.73,-3891.51
2023-08-13,271854.55,10386.82
2023-08-14,244610.96,-27243.59
2023-08-15,321357.23,76746.27
2023-08-16,345899.82,24542.59
2023-08-17,403804.13,57904.31
2023-08-18,401774.13,-2030.0
2023-08-19,395803.02,-5971.11
2023-08-21,389802.91,-6000.11
2023-08-22,378191.13,-11611.78
2023-08-23,376114.61,-2076.52
2023-08-28,370744.94,-5369.67
2023-08-29,355004.57,-15740.37
2023-08-30,353172.32,-1832.25
2023-08-31,379336.34,26164.02
2023-09-01,388562.38,9226.04
2023-09-02,372411.84,-16150.54
2023-09-03,370399.26,-2012.58
2023-09-04,354891.97,-15507.29
2023-09-05,327845.67,-27046.3
2023-09-06,313147.32,-14698.35
2023-09-07,304126.43,-9020.89
2023-09-08,295111.66,-9014.77
2023-09-10,295288.26,176.6
2023-09-11,415251.81,119963.55
2023-09-12,389986.59,-25265.22
2023-09-13,373767.13,-16219.46
2023-09-14,368056.15,-5710.98
2023-09-15,354758.96,-13297.19
2023-09-17,383892.79,29133.83
2023-09-18,385635.92,1743.13
2023-09-19,374757.45,-10878.47
2023-09-20,363095.83,-11661.62
2023-09-21,351755.26,-11340.57
2023-09-22,338564.43,-13190.83
2023-09-23,327313.7,-11250.73
2023-09-24,321806.66,-5507.04
2023-09-26,325615.57,3808.91
2023-09-27,314041.01,-11574.56
2023-09-28,261492.24,-52548.77
2023-09-29,240851.08,-20641.16
2023-09-30,363390.12,122539.04
2023-10-01,356079.52,-7310.6
2023-10-02,359560.67,3481.15
2023-10-03,358791.58,-769.09
2023-10-04,358604.73,-186.85
2023-10-05,353601.98,-5002.75
2023-10-06,348558.15,-5043.83
2023-10-09,504686.93,156128.78
2023-10-10,502121.12,-2565.81
2023-10-11,513905.17,11784.05
2023-10-12,505393.72,-8511.45
2023-10-13,488619.53,-16774.19
2023-10-16,451132.81,-37486.72
2023-10-18,467345.51,16212.7
2023-10-20,499020.71,31675.2
2023-10-21,770674.68,271653.97
2023-10-22,766788.19,-3886.49
2023-10-23,776699.05,9910.86
2023-10-24,761980.78,-14718.27
2023-10-25,751395.52,-10585.26
2023-10-26,797591.9,46196.38
2023-10-27,793671.27,-3920.63
2023-10-29,782571.6,-11099.67
2023-10-30,853929.3,71357.7
2023-10-31,975046.71,121117.41
2023-11-01,875147.42,-99899.29
2023-11-02,876265.07,1117.65
2023-11-03,863895.93,-12369.14
2023-11-04,835035.26,-28860.67
2023-11-05,828123.56,-6911.7
2023-11-06,839617.97,11494.41
2023-11-07,819015.26,-20602.71
2023-11-08,773059.11,-45956.15
2023-11-09,926879.08,153819.97
2023-11-10,901127.33,-25751.75
2023-11-11,896615.89,-4511.44
2023-11-12,892099.89,-4516.0
2023-11-13,875256.25,-16843.64
2023-11-14,953870.42,78614.17
2023-11-16,987689.1,33818.68
2023-11-17,977784.97,-9904.13
2023-11-20,911713.59,-66071.38
2023-11-21,1024598.0,112884.41
2023-11-22,971101.11,-53496.89
2023-11-26,957606.86,-13494.25
2023-11-27,927251.92,-30354.94
2023-11-28,883573.22,-43678.7
2023-11-29,874149.21,-9424.01
2023-11-30,837828.26,-36320.95
2023-12-01,749057.9,-88770.36
2023-12-03,713840.14,-35217.76
2023-12-04,680723.17,-33116.97
2023-12-05,639253.71,-41469.46
2023-12-06,957859.5,318605.79
2023-12-07,928411.81,-29447.69
2023-12-08,931412.01,3000.2
2023-12-09,1034425.87,103013.86
2023-12-10,1020029.22,-14396.65
2023-12-11,1045691.11,25661.89
2023-12-12,1025742.29,-19948.82
2023-12-14,985049.77,-40692.52
2023-12-15,971353.08,-13696.69
2023-12-16,957851.52,-13501.56
2023-12-17,953017.1,-4834.42
2023-12-18,1163440.8,210423.7
2023-12-19,1110403.35,-53037.45
2023-12-20,1093255.95,-17147.4
2023-12-21,997042.08,-96213.87
2023-12-23,978170.26,-18871.82
2023-12-24,1029626.01,51455.75
2023-12-26,1092726.43,63100.42
2023-12-27,1077413.7,-15312.73
2023-12-28,1056676.28,-20737.42
2023-12-29,1051510.31,-5165.97
2023-12-30,1080822.56,29312.25
2023-12-31,1110001.4,29178.84
2024-01-01,1065344.78,-44656.62
2024-01-02,1035802.57,-29542.21
2024-01-03,1202714.76,166912.19
2024-01-04,1196385.84,-6328.92
2024-01-05,1190383.37,-6002.47
2024-01-06,1178333.92,-12049.45
2024-01-08,1093567.34,-84766.58
2024-01-09,1052406.21,-41161.13
2024-01-10,1002861.48,-49544.73
2024-01-11,986329.11,-16532.37
2024-01-12,1087566.03,101236.92
2024-01-13,1059264.37,-28301.66
2024-01-15,1029655.84,-29608.53
2024-01-17,996058.43,-33597.41
2024-01-18,1049430.28,53371.85
2024-01-19,1071239.2,21808.92
2024-01-22,1001917.53,-69321.67
2024-01-23,1010241.09,8323.56
2024-01-24,982307.86,-27933.23
2024-01-26,976869.58,-5438.28
2024-01-27,1036783.32,59913.74
2024-01-28,1031564.99,-5218.33
2024-01-29,986004.2,-45560.79
2024-01-30,1045920.29,59916.09
2024-01-31,975113.22,-70807.07
2024-02-01,975585.03,471.81
2024-02-02,893577.62,-82007.41
2024-02-03,855892.94,-37684.68
2024-02-05,857490.33,1597.39
2024-02-06,832699.14,-24791.19
2024-02-07,764787.21,-67911.93
2024-02-08,760878.75,-3908.46
2024-02-09,729411.67,-31467.08
2024-02-10,719201.76,-10209.91
2024-02-12,767480.18,48278.42
2024-02-13,738425.16,-29055.02
2024-02-14,727608.62,-10816.54
2024-02-16,718673.28,-8935.34
2024-02-19,713042.92,-5630.36
2024-02-20,668682.68,-44360.24
2024-02-21,634696.73,-33985.95
2024-02-22,625848.88,-8847.85
2024-02-23,622160.76,-3688.12
2024-02-24,613420.22,-8740.54
2024-02-25,659223.02,45802.8
2024-02-26,703959.64,44736.62
2024-02-27,1028922.34,324962.7
2024-02-28,1210315.93,181393.59
2024-02-29,1198184.05,-12131.88
2024-03-01,1181372.44,-16811.61
2024-03-04,1235582.62,54210.18
2024-03-05,1457618.62,222036.0
2024-03-09,1450290.95,-7327.67
2024-03-11,1463684.86,13393.91
2024-03-12,1352873.3,-110811.56
2024-03-13,1345204.41,-7668.89
2024-03-14,1343868.12,-1336.29
2024-03-15,1434411.48,90543.36
2024-03-16,1411025.72,-23385.76
2024-03-18,1497647.0,86621.28
2024-03-19,1489734.55,-7912.45
2024-03-25,1461481.09,-28253.46
2024-03-26,1441055.98,-20425.11
2024-03-27,1370502.54,-70553.44
2024-03-28,1249908.12,-120594.42
2024-03-29,1242479.55,-7428.57
2024-03-30,1229024.29,-13455.26
2024-04-01,1224636.04,-4388.25
2024-04-02,1544714.32,320078.28
2024-04-03,1524414.01,-20300.31
2024-04-04,1504055.68,-20358.33
2024-04-05,1479443.1,-24612.58
2024-04-08,1471954.49,-7488.61
2024-04-09,1625864.71,153910.22
2024-04-10,1591776.12,-34088.59
2024-04-11,1569383.47,-22392.65
2024-04-12,1711479.98,142096.51
2024-04-13,2032743.09,321263.11
2024-04-15,2023779.16,-8963.93
2024-04-18,2013645.45,-10133.71
2024-04-19,1714252.94,-299392.51
2024-04-20,1690401.09,-23851.85
2024-04-22,1672533.49,-17867.6
2024-04-23,1649043.66,-23489.83
2024-04-24,2082673.08,433629.42
2024-04-25,2128851.98,46178.9
2024-04-26,2344882.82,216030.84
2024-04-27,2897310.63,552427.81
2024-04-28,3092997.72,195687.09
2024-04-29,3062690.98,-30306.74
2024-04-30,4512036.02,1449345.04
2024-05-01,4933672.82,421636.8
2024-05-02,4606855.96,-326816.86
2024-05-03,4589441.2,-17414.76
2024-05-04,4566408.3,-23032.9
2024-05-05,4691847.85,125439.55
2024-05-06,4451658.56,-240189.29
2024-05-07,4638331.33,186672.77
2024-05-08,5192937.9,554606.57
2024-05-10,5378260.17,185322.27
2024-05-13,5358775.43,-19484.74
2024-05-14,5266461.65,-92313.78
2024-05-15,4968136.48,-298325.17
2024-05-16,4796944.88,-171191.6
2024-05-17,4514856.2,-282088.68
2024-05-19,4466934.43,-47921.77
2024-05-20,4483695.27,16760.84
2024-05-21,4647867.47,164172.2
2024-05-22,4560753.16,-87114.31
2024-05-23,4460551.2,-100201.96
2024-05-24,4202672.21,-257878.99
2024-05-27,4122614.01,-80058.2
2024-05-28,4373156.05,250542.04
2024-05-29,6131325.1,1758169.05
2024-05-30,6122948.97,-8376.13
2024-05-31,6271161.61,148212.64
2024-06-02,6110982.15,-160179.46
2024-06-03,5522105.77,-588876.38
2024-06-04,5435776.67,-86329.1
2024-06-05,5206380.37,-229396.3
2024-06-06,5277899.78,71519.41
2024-06-07,4806345.65,-471554.13
2024-06-08,4739510.24,-66835.41
2024-06-09,4714097.56,-25412.68
2024-06-11,4881880.89,167783.33
2024-06-12,4641458.5,-240422.39
2024-06-13,4660905.42,19446.92
2024-06-14,4572951.83,-87953.59
2024-06-17,4838559.17,265607.34
2024-06-18,4916892.73,78333.56
2024-06-21,4633890.22,-283002.51
2024-06-22,4557150.38,-76739.84
2024-06-23,4380750.81,-176399.57
2024-06-24,5464172.22,1083421.41
2024-06-25,5172110.62,-292061.6
2024-06-29,5801073.02,628962.4
2024-06-30,5728558.0,-72515.02
2024-07-01,5501265.52,-227292.48
2024-07-02,5442949.58,-58315.94
2024-07-03,5526486.95,83537.37
2024-07-04,6596137.71,1069650.76
2024-07-05,6905180.05,309042.34
2024-07-06,6572142.24,-333037.81
2024-07-09,5989259.98,-582882.26
2024-07-10,5954416.68,-34843.3
2024-07-11,5921581.49,-32835.19
2024-07-14,5506387.5,-415193.99
2024-07-15,5319525.04,-186862.46
2024-07-16,4550313.36,-769211.68
2024-07-17,4903924.62,353611.26
2024-07-18,5038501.06,134576.44
2024-07-19,5166791.57,128290.51
2024-07-21,5599075.79,432284.22
2024-07-22,5153605.77,-445470.02
2024-07-23,5156508.28,2902.51
2024-07-24,5157449.28,941.0
2024-07-25,5245582.34,88133.06
2024-07-28,5171573.81,-74008.53
2024-07-29,5145488.14,-26085.67
2024-07-30,5778279.82,632791.68
2024-07-31,5351700.8,-426579.02
2024-08-01,7163305.91,1811605.11
2024-08-02,8796130.81,1632824.9
2024-08-03,11165938.97,2369808.16
2024-08-04,12366733.27,1200794.3
2024-08-05,13081577.42,714844.15
2024-08-06,13014956.03,-66621.39
2024-08-09,12884355.46,-130600.57
2024-08-10,12705412.29,-178943.17
2024-08-11,13227559.31,522147.02
2024-08-12,12396656.0,-830903.31
2024-08-13,12223765.65,-172890.35
2024-08-15,12070101.01,-153664.64
2024-08-16,11460473.77,-609627.24
2024-08-17,11282129.34,-178344.43
2024-08-18,10740476.8,-541652.54
2024-08-19,9541553.63,-1198923.17
2024-08-20,8566144.13,-975409.5
2024-08-21,7638503.45,-927640.68
2024-08-22,7531789.04,-106714.41
2024-08-23,7185182.9,-346606.14
2024-08-24,7637112.44,451929.54
2024-08-25,7491527.63,-145584.81
2024-08-26,8513089.09,1021561.46
2024-08-27,9635361.07,1122271.98
2024-08-28,9386102.76,-249258.31
2024-08-29,8720019.75,-666083.01
2024-08-30,9114585.62,394565.87
2024-09-01,8965527.0,-149058.62
2024-09-02,7135893.6,-1829633.4
2024-09-03,6783132.73,-352760.87
2024-09-04,7006271.12,223138.39
2024-09-06,8157691.37,1151420.25
2024-09-07,7793052.79,-364638.58
2024-09-08,7585940.13,-207112.66
2024-09-09,7017293.68,-568646.45
2024-09-11,6313050.92,-704242.76
2024-09-13,6137346.53,-175704.39
2024-09-15,6106354.94,-30991.59
2024-09-17,5652038.59,-454316.35
2024-09-18,6248847.71,596809.12
2024-09-19,6593380.22,344532.51
2024-09-20,6937260.87,343880.65
2024-09-22,7186331.7,249070.83
2024-09-23,6638535.1,-547796.6
2024-09-24,6888442.23,249907.13
2024-09-26,6757636.41,-130805.82
2024-09-27,6721780.02,-35856.39
2024-09-28,6406075.51,-315704.51
2024-09-30,5893570.84,-512504.67
2024-10-01,7778779.61,1885208.77
2024-10-02,7930374.25,151594.64
2024-10-03,9384550.18,1454175.93
2024-10-04,8580854.14,-803696.04
2024-10-06,8194696.26,-386157.88
2024-10-07,7684896.21,-509800.05
2024-10-08,7697686.01,12789.8
2024-10-09,7663892.69,-33793.32
2024-10-10,7644215.16,-19677.53
2024-10-12,7238027.5,-406187.66
2024-10-13,6994105.43,-243922.07
2024-10-14,6650734.24,-343371.19
2024-10-15,6447304.7,-203429.54
2024-10-16,6789342.14,342037.44
2024-10-17,6713821.14,-75521.0
2024-10-18,6745194.74,31373.6
2024-10-20,6559073.15,-186121.59
2024-10-21,6447511.51,-111561.64
2024-10-22,6380913.57,-66597.94
2024-10-23,6420391.22,39477.65
2024-10-24,6387249.17,-33142.05
2024-10-25,7047719.34,660470.17
2024-10-27,6705651.19,-342068.15
2024-10-28,6498259.01,-207392.18
2024-10-29,6178414.29,-319844.72
2024-10-30,5899865.61,-278548.68
2024-10-31,6293815.13,393949.52
