stream,sym,exit_ts_utc,managed_r,cum_r
S1,LINKUSDT,2023-02-19T17:55:00+00:00,-1.009448,7.783
S1,XRPUSDT,2023-02-20T16:05:00+00:00,-1.015979,6.7671
S1,LINKUSDT,2023-02-23T17:50:00+00:00,-1.009929,5.7571
S1,BTCUSDT,2023-03-14T18:50:00+00:00,-1.009667,4.7475
S1,LINKUSDT,2023-03-14T19:15:00+00:00,-1.010159,3.7373
S1,BTCUSDT,2023-03-14T21:05:00+00:00,0.99033,4.7276
S1,AVAXUSDT,2023-03-15T16:00:00+00:00,-1.0093,3.7183
S1,SOLUSDT,2023-03-18T16:30:00+00:00,-1.007399,2.7109
S1,XRPUSDT,2023-03-21T21:10:00+00:00,-1.006537,1.7044
S1,ETHUSDT,2023-03-24T11:45:00+00:00,-1.01225,0.6922
S1,ETHUSDT,2023-03-27T15:05:00+00:00,0.989243,1.6814
S1,AVAXUSDT,2023-03-30T00:50:00+00:00,-1.016171,0.6652
S1,LINKUSDT,2023-03-30T17:30:00+00:00,-1.014703,-0.3495
S1,DOGEUSDT,2023-04-02T08:45:00+00:00,-1.008959,-1.3584
S1,LINKUSDT,2023-04-02T12:35:00+00:00,-1.012099,-2.3705
S1,DOGEUSDT,2023-04-02T15:00:00+00:00,-1.01146,-3.382
S1,DOGEUSDT,2023-04-03T20:30:00+00:00,-1.006336,-4.3883
S1,ETHUSDT,2023-04-06T05:40:00+00:00,-1.015356,-5.4037
S1,SOLUSDT,2023-04-11T05:50:00+00:00,-1.013316,-6.417
S1,AVAXUSDT,2023-04-12T02:10:00+00:00,-1.017997,-7.435
S1,SOLUSDT,2023-04-12T02:15:00+00:00,-1.010943,-8.4459
S1,AVAXUSDT,2023-04-17T00:40:00+00:00,-1.012843,-9.4588
S1,SOLUSDT,2023-04-17T01:00:00+00:00,-1.013064,-10.4719
S1,BTCUSDT,2023-04-17T11:30:00+00:00,0.974181,-9.4977
S1,BTCUSDT,2023-04-18T17:55:00+00:00,-1.025946,-10.5236
S1,AVAXUSDT,2023-04-19T08:10:00+00:00,0.984515,-9.5391
S1,AVAXUSDT,2023-04-19T08:10:00+00:00,-1.009834,-10.5489
S1,ETHUSDT,2023-04-24T16:55:00+00:00,0.984579,-9.5644
S1,AVAXUSDT,2023-04-26T19:15:00+00:00,-1.014169,-10.5785
S1,ETHUSDT,2023-04-26T19:15:00+00:00,-1.016738,-11.5953
S1,SOLUSDT,2023-04-26T19:15:00+00:00,-1.012994,-12.6083
S1,ETHUSDT,2023-05-06T13:05:00+00:00,-1.019618,-13.6279
S1,XRPUSDT,2023-05-17T06:50:00+00:00,-1.012676,-14.6406
S1,XRPUSDT,2023-05-18T17:35:00+00:00,-1.013117,-15.6537
S1,XRPUSDT,2023-05-18T17:55:00+00:00,0.983963,-14.6697
S1,LINKUSDT,2023-05-23T07:30:00+00:00,-1.023792,-15.6935
S1,DOGEUSDT,2023-05-28T08:20:00+00:00,-1.027993,-16.7215
S1,DOGEUSDT,2023-05-28T08:20:00+00:00,-1.023958,-17.7454
S1,SUIUSDT,2023-05-29T03:10:00+00:00,-1.012546,-18.758
S1,SUIUSDT,2023-05-29T04:50:00+00:00,-1.015008,-19.773
S1,XRPUSDT,2023-05-30T21:25:00+00:00,-1.01163,-20.7846
S1,ETHUSDT,2023-06-03T17:35:00+00:00,-1.026482,-21.8111
S1,XRPUSDT,2023-06-05T15:25:00+00:00,0.984867,-20.8262
S1,DOGEUSDT,2023-06-06T21:55:00+00:00,-1.012052,-21.8383
S1,XRPUSDT,2023-06-13T12:40:00+00:00,-1.011413,-22.8497
S1,BTCUSDT,2023-06-23T15:20:00+00:00,11.979392,-10.8703
S1,SOLUSDT,2023-06-23T21:45:00+00:00,-1.009953,-11.8803
S1,SUIUSDT,2023-06-24T15:30:00+00:00,0.993075,-10.8872
S1,AVAXUSDT,2023-06-24T15:30:00+00:00,0.98645,-9.9007
S1,ETHUSDT,2023-06-28T00:10:00+00:00,-1.018757,-10.9195
S1,AVAXUSDT,2023-06-28T18:05:00+00:00,-1.011534,-11.931
S1,SOLUSDT,2023-06-30T13:45:00+00:00,0.989873,-10.9412
S1,SUIUSDT,2023-07-03T06:10:00+00:00,-1.010867,-11.952
S1,DOGEUSDT,2023-07-04T17:35:00+00:00,-1.012438,-12.9645
S1,ETHUSDT,2023-07-06T11:45:00+00:00,-1.027189,-13.9917
S1,BTCUSDT,2023-07-06T11:50:00+00:00,-1.027814,-15.0195
S1,SOLUSDT,2023-07-06T12:05:00+00:00,-1.010327,-16.0298
S1,LINKUSDT,2023-07-07T00:00:00+00:00,-1.007018,-17.0368
S1,ETHUSDT,2023-07-10T21:55:00+00:00,-1.030513,-18.0673
S1,SOLUSDT,2023-07-13T17:35:00+00:00,11.992549,-6.0748
S1,LINKUSDT,2023-07-13T18:00:00+00:00,11.985246,5.9105
S1,XRPUSDT,2023-07-13T18:30:00+00:00,0.99564,6.9061
S1,BTCUSDT,2023-07-13T19:25:00+00:00,11.977085,18.8832
S1,SOLUSDT,2023-07-14T00:45:00+00:00,0.994533,19.8777
S1,SUIUSDT,2023-07-14T02:05:00+00:00,-1.009712,18.868
S1,LINKUSDT,2023-07-14T09:30:00+00:00,-1.009712,17.8583
S1,SUIUSDT,2023-07-14T17:10:00+00:00,0.987039,18.8453
S1,DOGEUSDT,2023-07-14T18:20:00+00:00,0.978886,19.8242
S1,SUIUSDT,2023-07-14T18:20:00+00:00,0.985602,20.8098
S1,SOLUSDT,2023-07-14T18:20:00+00:00,0.993432,21.8033
S1,AVAXUSDT,2023-07-14T18:30:00+00:00,0.986512,22.7898
S1,LINKUSDT,2023-07-14T18:30:00+00:00,-1.010917,21.7789
S1,AVAXUSDT,2023-07-14T18:30:00+00:00,-1.010554,20.7683
S1,AVAXUSDT,2023-07-17T10:20:00+00:00,0.984292,21.7526
S1,LINKUSDT,2023-07-20T14:50:00+00:00,-1.007462,20.7451
S1,LINKUSDT,2023-07-22T10:00:00+00:00,0.989915,21.735
S1,LINKUSDT,2023-07-22T23:15:00+00:00,-1.008475,20.7266
S1,LINKUSDT,2023-07-22T23:15:00+00:00,-1.006173,19.7204
S1,BTCUSDT,2023-07-23T21:40:00+00:00,-1.044389,18.676
S1,LINKUSDT,2023-07-28T23:55:00+00:00,-1.011791,17.6642
S1,LINKUSDT,2023-07-30T16:35:00+00:00,-1.012324,16.6519
S1,BTCUSDT,2023-08-02T08:15:00+00:00,-1.02774,15.6241
S1,ETHUSDT,2023-08-02T08:15:00+00:00,-1.028916,14.5952
S1,BTCUSDT,2023-08-08T13:50:00+00:00,-1.043118,13.5521
S1,SOLUSDT,2023-08-15T14:05:00+00:00,0.976335,14.5285
S1,SOLUSDT,2023-08-15T19:05:00+00:00,-1.015598,13.5129
S1,SUIUSDT,2023-08-21T02:05:00+00:00,-1.006928,12.5059
S1,BTCUSDT,2023-08-30T13:35:00+00:00,-1.02169,11.4842
S1,LINKUSDT,2023-09-06T05:15:00+00:00,-1.018108,10.4661
S1,BTCUSDT,2023-09-18T17:15:00+00:00,-1.030481,9.4356
S1,LINKUSDT,2023-09-18T17:35:00+00:00,-1.011232,8.4244
S1,AVAXUSDT,2023-09-28T18:45:00+00:00,-1.020578,7.4038
S1,ETHUSDT,2023-09-29T14:05:00+00:00,-1.024016,6.3798
S1,SOLUSDT,2023-10-01T10:05:00+00:00,11.980287,18.3601
S1,SUIUSDT,2023-10-02T04:05:00+00:00,-1.011286,17.3488
S1,SOLUSDT,2023-10-02T06:35:00+00:00,11.983444,29.3323
S1,AVAXUSDT,2023-10-02T13:30:00+00:00,-1.016574,28.3157
S1,DOGEUSDT,2023-10-02T15:45:00+00:00,-1.025878,27.2898
S1,ETHUSDT,2023-10-02T18:35:00+00:00,0.975837,28.2656
S1,AVAXUSDT,2023-10-02T18:35:00+00:00,-1.022033,27.2436
S1,BTCUSDT,2023-10-02T18:35:00+00:00,-1.030128,26.2135
S1,SOLUSDT,2023-10-02T18:35:00+00:00,-1.008463,25.205
S1,BTCUSDT,2023-10-02T18:35:00+00:00,-1.027458,24.1776
S1,BTCUSDT,2023-10-11T15:25:00+00:00,0.967563,25.1451
S1,SUIUSDT,2023-10-16T09:10:00+00:00,-1.019447,24.1257
S1,BTCUSDT,2023-10-16T09:15:00+00:00,-1.029549,23.0961
S1,BTCUSDT,2023-10-16T13:25:00+00:00,0.970595,24.0667
S1,ETHUSDT,2023-10-16T13:40:00+00:00,0.967158,25.0339
S1,SOLUSDT,2023-10-16T13:40:00+00:00,0.983697,26.0176
S1,SOLUSDT,2023-10-16T13:50:00+00:00,0.982295,26.9999
S1,SOLUSDT,2023-10-16T14:05:00+00:00,0.981047,27.9809
S1,ETHUSDT,2023-10-20T13:30:00+00:00,-1.023154,26.9578
S1,LINKUSDT,2023-10-21T13:50:00+00:00,11.986226,38.944
S1,AVAXUSDT,2023-10-22T07:40:00+00:00,-1.012441,37.9316
S1,LINKUSDT,2023-10-23T09:15:00+00:00,-1.005511,36.926
S1,BTCUSDT,2023-10-23T18:40:00+00:00,-1.017625,35.9084
S1,DOGEUSDT,2023-10-24T15:30:00+00:00,-1.010972,34.8974
S1,XRPUSDT,2023-10-24T15:35:00+00:00,0.98213,35.8796
S1,ETHUSDT,2023-10-26T07:40:00+00:00,11.972916,47.8525
S1,ETHUSDT,2023-10-27T17:05:00+00:00,-1.013413,46.8391
S1,SOLUSDT,2023-10-30T09:05:00+00:00,11.989398,58.8285
S1,AVAXUSDT,2023-10-30T09:05:00+00:00,11.982475,70.811
S1,SOLUSDT,2023-11-01T19:30:00+00:00,-1.005934,69.805
S1,AVAXUSDT,2023-11-02T13:40:00+00:00,-1.008678,68.7963
S1,LINKUSDT,2023-11-05T13:50:00+00:00,-1.010176,67.7862
S1,LINKUSDT,2023-11-06T21:35:00+00:00,11.991845,79.778
S1,XRPUSDT,2023-11-07T00:30:00+00:00,-1.010171,78.7678
S1,AVAXUSDT,2023-11-07T15:15:00+00:00,-1.01019,77.7577
S1,BTCUSDT,2023-11-09T02:20:00+00:00,11.986635,89.7443
S1,BTCUSDT,2023-11-09T02:20:00+00:00,11.981406,101.7257
S1,ETHUSDT,2023-11-09T02:25:00+00:00,11.976522,113.7022
S1,LINKUSDT,2023-11-09T16:05:00+00:00,-1.008093,112.6941
S1,SOLUSDT,2023-11-09T16:10:00+00:00,-1.008617,111.6855
S1,SOLUSDT,2023-11-11T23:30:00+00:00,-1.005108,110.6804
S1,AVAXUSDT,2023-11-12T00:45:00+00:00,-1.006124,109.6743
S1,AVAXUSDT,2023-11-13T14:45:00+00:00,-1.004867,108.6694
S1,AVAXUSDT,2023-11-16T03:30:00+00:00,11.993316,120.6627
S1,DOGEUSDT,2023-11-16T12:20:00+00:00,-1.008603,119.6541
S1,DOGEUSDT,2023-11-16T13:15:00+00:00,-1.009699,118.6444
S1,BTCUSDT,2023-11-16T13:45:00+00:00,-1.018183,117.6262
S1,AVAXUSDT,2023-11-16T19:20:00+00:00,-1.005163,116.6211
S1,DOGEUSDT,2023-11-17T11:20:00+00:00,-1.006587,115.6145
S1,DOGEUSDT,2023-11-17T14:20:00+00:00,-1.006578,114.6079
S1,BTCUSDT,2023-11-20T14:10:00+00:00,-1.031583,113.5763
S1,ETHUSDT,2023-11-20T14:10:00+00:00,-1.022013,112.5543
S1,BTCUSDT,2023-11-28T23:35:00+00:00,-1.025276,111.529
S1,SOLUSDT,2023-11-29T15:05:00+00:00,-1.010739,110.5183
S1,AVAXUSDT,2023-12-01T20:20:00+00:00,-1.011719,109.5066
S1,SOLUSDT,2023-12-03T05:05:00+00:00,-1.012578,108.494
S1,DOGEUSDT,2023-12-04T11:10:00+00:00,0.985742,109.4797
S1,LINKUSDT,2023-12-04T11:10:00+00:00,-1.015317,108.4644
S1,DOGEUSDT,2023-12-04T11:10:00+00:00,-1.01479,107.4496
S1,AVAXUSDT,2023-12-06T05:35:00+00:00,-1.006159,106.4435
S1,SOLUSDT,2023-12-06T10:55:00+00:00,-1.007712,105.4358
S1,DOGEUSDT,2023-12-06T21:35:00+00:00,-1.007842,104.4279
S1,AVAXUSDT,2023-12-07T00:10:00+00:00,-1.005851,103.4221
S1,SOLUSDT,2023-12-09T06:05:00+00:00,11.988862,115.4109
S1,ETHUSDT,2023-12-09T08:20:00+00:00,11.976142,127.3871
S1,AVAXUSDT,2023-12-10T20:20:00+00:00,11.992254,139.3793
S1,BTCUSDT,2023-12-11T02:05:00+00:00,0.982585,140.3619
S1,BTCUSDT,2023-12-11T02:10:00+00:00,0.978627,141.3405
S1,BTCUSDT,2023-12-11T02:10:00+00:00,0.979432,142.32
S1,AVAXUSDT,2023-12-12T14:00:00+00:00,-1.004373,141.3156
S1,DOGEUSDT,2023-12-17T03:10:00+00:00,-1.01328,140.3023
S1,SUIUSDT,2023-12-19T23:15:00+00:00,-1.00554,139.2968
S1,ETHUSDT,2023-12-20T19:35:00+00:00,-1.018098,138.2787
S1,AVAXUSDT,2023-12-20T20:05:00+00:00,-1.007046,137.2716
S1,ETHUSDT,2023-12-23T02:00:00+00:00,-1.013239,136.2584
S1,SOLUSDT,2023-12-24T01:25:00+00:00,11.991129,148.2495
S1,SUIUSDT,2023-12-26T06:00:00+00:00,-1.006094,147.2434
S1,AVAXUSDT,2023-12-26T06:50:00+00:00,0.992322,148.2358
S1,SUIUSDT,2023-12-27T05:30:00+00:00,0.992706,149.2285
S1,ETHUSDT,2024-01-02T11:35:00+00:00,-1.019556,148.2089
S1,AVAXUSDT,2024-01-02T14:30:00+00:00,-1.010994,147.1979
S1,DOGEUSDT,2024-01-02T14:30:00+00:00,-1.021939,146.176
