symbol,chunk,chunk_start_utc,chunk_end_utc,n_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,2024-03,2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,8,0.08223119954337843,3.282231199543368,3.1999999999999895,37.5,3.7095050708282775,4.78125
BTCUSDT,2024-04,2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,12,5.205065681492122,14.405065681492111,9.199999999999989,41.66666666666667,4.268931020254875,5.118055555555555
BTCUSDT,2024-05,2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,4,-4.51608462477254,-2.916084624772517,1.6000000000000227,25.0,2.3080712572806563,0.16666666666666666
BTCUSDT,2024-06,2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,8,-1.4490864064828566,3.350913593517113,4.79999999999997,50.0,5.404383246728811,8.520833333333334
BTCUSDT,2024-07,2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,8,-8.505651031677543,-5.305651031677538,3.2000000000000046,25.0,4.284823864512672,2.9895833333333335
BTCUSDT,2024-08,2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,7,1.4755848620144796,4.47558486201448,3.0,28.57142857142857,3.163952270405116,3.797619047619047
BTCUSDT,2024-09,2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,8,18.375889061225863,6.975889061225826,-11.400000000000038,87.5,1.2030416216216215,8.958333333333334
BTCUSDT,2024-10,2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,14,12.242792787102363,8.242792787102381,-3.9999999999999822,50.0,3.092564522227785,9.017857142857142
BTCUSDT,2024-11,2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,7,1.618633788384911,4.818633788384902,3.1999999999999913,42.857142857142854,3.2609841875243033,5.761904761904761
BTCUSDT,2024-12,2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,8,18.274692778711554,3.474692778711546,-14.800000000000008,37.5,3.3204600359741816,2.6666666666666665
BTCUSDT,2025-01,2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,10,12.116300580461603,13.916300580461611,1.8000000000000078,60.0,2.1716461102268436,2.3
BTCUSDT,2025-02,2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,4,4.663130803970694,7.663130803970694,3.0,50.0,1.0570453115547496,16.25
BTCUSDT,2025-03,2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,6,2.18531088990052,-0.8146891100994802,-3.0,16.666666666666664,5.77694999127438,1.9444444444444442
BTCUSDT,2025-04,2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,8,9.523309606090805,9.72330960609079,0.19999999999998508,50.0,1.5559370567091155,14.5625
BTCUSDT,2025-05,2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,7,-7.642668379157987,-1.242668379158014,6.399999999999974,57.14285714285714,1.033121469284357,0.9047619047619049
BTCUSDT,2025-06,2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,8,-0.45519893072332396,-0.2551989307233242,0.19999999999999973,37.5,2.8588733550332566,1.46875
BTCUSDT,2025-07,2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,3,-3.5801874282594985,-1.9801874282594896,1.600000000000009,33.33333333333333,2.474792333919876,0.8888888888888888
BTCUSDT,2025-08,2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,11,4.080400069130693,5.680400069130693,1.5999999999999996,27.27272727272727,5.603424874344039,3.742424242424242
BTCUSDT,2025-09,2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,6,7.783067936885059,9.383067936885064,1.600000000000005,50.0,2.3415029722070866,0.5416666666666666
BTCUSDT,2025-10,2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,9,-12.310209373551984,-4.710209373551991,7.599999999999993,22.22222222222222,4.2908648615106815,0.32407407407407407
BTCUSDT,2025-11,2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,7,-9.128059980169422,-7.528059980169426,1.5999999999999952,14.285714285714285,5.629009980169426,0.4880952380952381
BTCUSDT,2025-12,2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,5,2.1453451699799384,5.3453451699799235,3.199999999999985,60.0,2.2032666337127926,0.5666666666666667
BTCUSDT,2026-01,2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,7,-1.256499129182299,-3.856499129182308,-2.600000000000009,57.14285714285714,5.076811478727871,5.845238095238094
BTCUSDT,2026-02,2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,5,-5.211191065151757,2.78880893484824,7.999999999999997,100.0,0.0,2.5833333333333335
LINKUSDT,2022-01,2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,5,3.8829727764407815,-0.31702722355921453,-4.199999999999996,60.0,1.4609957575453845,1.3
LINKUSDT,2022-02,2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,12,-3.6699095638946977,8.730090436105302,12.399999999999999,50.0,2.0373305747126436,2.4375
LINKUSDT,2022-03,2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,10,24.874458952701616,20.87445895270162,-3.9999999999999964,80.0,1.057414606741574,0.6083333333333333
LINKUSDT,2022-04,2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,11,15.456660440134106,11.256660440134118,-4.199999999999989,45.45454545454545,4.703332654119448,3.5833333333333335
LINKUSDT,2022-05,2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,8,0.7688343746342348,10.168834374634242,9.400000000000007,75.0,2.0241363636363636,2.9270833333333335
LINKUSDT,2022-06,2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,7,1.8497086905825344,2.0497086905825377,0.2000000000000033,42.857142857142854,4.071746983997663,2.4404761904761902
LINKUSDT,2023-01,2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,6,1.9999538247885873,7.999953824788586,5.999999999999999,33.33333333333333,2.102389581804843,1.152777777777778
LINKUSDT,2023-02,2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,8,27.577544236047295,21.97754423604729,-5.600000000000005,87.5,1.0156279069767447,5.46875
LINKUSDT,2023-03,2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,4,13.912578698871222,5.112578698871226,-8.799999999999997,75.0,1.0152545454545454,7.5625
LINKUSDT,2023-04,2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,9,-0.4600284548504925,5.939971545149502,6.399999999999995,55.55555555555556,1.5547822797398885,4.824074074074074
LINKUSDT,2023-05,2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,7,1.7390403986290064,-4.060959601370987,-5.799999999999994,28.57142857142857,4.095720315656707,3.952380952380953
LINKUSDT,2023-06,2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,10,5.815524107515366,0.01552410751534783,-5.8000000000000185,30.0,4.269647788195782,1.9083333333333334
LINKUSDT,2023-07,2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,3,5.253246197183125,5.253246197183125,0.0,33.33333333333333,2.139353802816898,0.08333333333333333
LINKUSDT,2023-08,2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,8,18.362978891467424,11.16297889146741,-7.2000000000000135,62.5,2.0873845614035087,5.854166666666667
LINKUSDT,2023-09,2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,14,11.071606304849547,22.071606304849524,10.999999999999977,64.28571428571429,2.717194519230775,1.4107142857142856
LINKUSDT,2023-10,2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,7,1.399910601140656,1.5999106011406603,0.2000000000000044,42.857142857142854,2.135989999999998,1.0833333333333333
LINKUSDT,2023-11,2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,8,18.73438568904576,9.934385689045765,-8.799999999999994,50.0,2.9200450801850026,4.895833333333333
LINKUSDT,2023-12,2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,5,12.9145317221713,1.314531722171301,-11.6,80.0,1.0037279264214047,36.45
LINKUSDT,2024-01,2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,1,-1.0020018335684062,0.5979981664315938,1.6,100.0,0.0,282.8333333333333
LINKUSDT,2024-04,2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,6,11.65517021692003,7.25517021692003,-4.4,50.0,1.641692900916384,1.7916666666666667
LINKUSDT,2024-05,2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,8,0.6968639669943171,2.496863966994325,1.8000000000000078,50.0,3.5944407104555607,2.7291666666666665
