symbol,entry_ts,exit_ts,side,entry_price,stop_init,risk_price,pnl_r,reason,hold_5m_bars,hold_hours
BTCUSDT,2022-03-06 12:00:00+00:00,2022-03-06 18:45:00+00:00,LONG,38329.1,38056.0,273.09999999999854,1.3578955327718727,BE,34,2.833333333333333
BTCUSDT,2022-03-07 04:00:00+00:00,2022-03-07 09:10:00+00:00,LONG,37848.9,37529.9,319.0,1.3644054231974876,BE,15,1.25
BTCUSDT,2022-03-09 08:00:00+00:00,2022-03-09 12:00:00+00:00,SHORT,41770.6,41893.5,122.90000000000146,-1.101962408462163,SL,1,0.08333333333333333
BTCUSDT,2022-03-17 00:00:00+00:00,2022-03-17 05:00:00+00:00,SHORT,41105.9,41473.6,367.6999999999971,-1.033537584987762,SL,13,1.0833333333333333
BTCUSDT,2022-03-18 20:00:00+00:00,2022-03-19 00:30:00+00:00,SHORT,42020.3,42091.8,71.5,1.2236910489510286,BE,7,0.5833333333333333
BTCUSDT,2022-03-22 04:00:00+00:00,2022-03-22 08:40:00+00:00,SHORT,42230.0,42500.0,270.0,-1.0469222222222223,SL,9,0.75
BTCUSDT,2022-03-23 16:00:00+00:00,2022-03-23 21:40:00+00:00,SHORT,42588.7,42724.0,135.3000000000029,1.3055682926829397,BE,21,1.75
BTCUSDT,2022-03-24 00:00:00+00:00,2022-03-24 06:15:00+00:00,SHORT,42867.8,43051.0,183.1999999999971,-1.0701983624454159,SL,28,2.333333333333333
BTCUSDT,2022-03-24 08:00:00+00:00,2022-03-24 14:45:00+00:00,SHORT,43060.9,43500.0,439.09999999999854,-1.029419881575951,SL,34,2.833333333333333
BTCUSDT,2022-04-06 20:00:00+00:00,2022-04-07 00:10:00+00:00,LONG,43751.2,43100.0,651.1999999999971,-1.020155651105651,SL,3,0.25
BTCUSDT,2022-04-07 16:00:00+00:00,2022-04-08 18:10:00+00:00,LONG,43305.0,42685.0,620.0,-1.0209540322580646,SL,267,22.25
BTCUSDT,2022-04-08 20:00:00+00:00,2022-04-09 00:00:00+00:00,LONG,42722.0,42298.2,423.8000000000029,-1.0302420953279847,SL,1,0.08333333333333333
BTCUSDT,2022-04-11 12:00:00+00:00,2022-04-11 16:00:00+00:00,LONG,41055.1,40933.6,121.5,-1.1013706172839506,SL,1,0.08333333333333333
BTCUSDT,2022-04-13 12:00:00+00:00,2022-04-14 14:05:00+00:00,LONG,39697.6,39224.0,473.59999999999854,1.3748537162162222,BE,266,22.166666666666664
BTCUSDT,2022-04-18 08:00:00+00:00,2022-04-18 13:35:00+00:00,LONG,38902.2,38465.7,436.5,1.3732630927835017,BE,20,1.6666666666666665
BTCUSDT,2022-04-20 12:00:00+00:00,2022-04-20 16:00:00+00:00,SHORT,42070.7,42166.8,96.10000000000582,7.868665868886584,TP,1,0.08333333333333333
BTCUSDT,2022-04-21 12:00:00+00:00,2022-04-21 16:10:00+00:00,SHORT,42418.0,42700.0,282.0,1.3548744680851168,BE,3,0.25
BTCUSDT,2022-04-25 08:00:00+00:00,2022-04-25 12:25:00+00:00,LONG,38437.2,38111.0,326.1999999999971,1.3646500306560299,BE,6,0.5
BTCUSDT,2022-05-04 20:00:00+00:00,2022-05-05 06:35:00+00:00,SHORT,39855.2,40071.7,216.5,1.3447733949191618,BE,80,6.666666666666666
BTCUSDT,2022-05-05 20:00:00+00:00,2022-05-06 13:35:00+00:00,LONG,36281.3,35388.0,893.3000000000029,-1.0121844733012426,SL,164,13.666666666666666
BTCUSDT,2022-05-08 00:00:00+00:00,2022-05-08 04:00:00+00:00,LONG,35466.7,34700.0,766.6999999999971,-1.0138776705360637,SL,1,0.08333333333333333
BTCUSDT,2022-05-11 16:00:00+00:00,2022-05-11 20:15:00+00:00,LONG,30971.4,29000.0,1971.4000000000015,-1.0047131074363396,SL,4,0.3333333333333333
BTCUSDT,2022-05-30 04:00:00+00:00,2022-05-30 08:00:00+00:00,SHORT,30345.6,30448.0,102.40000000000146,-1.0889031249999988,SL,1,0.08333333333333333
BTCUSDT,2022-06-06 04:00:00+00:00,2022-06-06 08:00:00+00:00,SHORT,31235.0,31292.0,57.0,-1.1643947368421053,SL,1,0.08333333333333333
BTCUSDT,2022-06-12 04:00:00+00:00,2022-06-12 13:50:00+00:00,LONG,27538.2,27244.9,293.2999999999993,-1.0281672690078418,SL,71,5.916666666666666
BTCUSDT,2022-06-12 20:00:00+00:00,2022-06-13 00:00:00+00:00,LONG,27410.0,26850.0,560.0,-1.0146839285714286,SL,1,0.08333333333333333
BTCUSDT,2022-06-16 08:00:00+00:00,2022-06-18 06:50:00+00:00,LONG,21748.9,20179.9,1569.0,-1.0041584894837476,SL,515,42.916666666666664
BTCUSDT,2022-06-30 08:00:00+00:00,2022-06-30 12:00:00+00:00,LONG,19423.1,19300.0,123.09999999999854,-1.0473349309504474,SL,1,0.08333333333333333
BTCUSDT,2022-07-07 16:00:00+00:00,2022-07-07 20:00:00+00:00,SHORT,20882.0,21050.0,168.0,-1.0372892857142857,SL,1,0.08333333333333333
BTCUSDT,2022-07-12 20:00:00+00:00,2022-07-13 12:30:00+00:00,LONG,19383.7,19252.5,131.20000000000073,1.3556775152438971,BE,151,12.583333333333332
BTCUSDT,2022-07-17 04:00:00+00:00,2022-07-17 18:00:00+00:00,SHORT,21314.1,21580.0,265.90000000000146,1.3759525009402032,BE,121,10.083333333333332
BTCUSDT,2022-07-18 08:00:00+00:00,2022-07-18 12:10:00+00:00,SHORT,22243.3,22401.4,158.10000000000218,1.3577925996204985,BE,3,0.25
BTCUSDT,2022-07-19 00:00:00+00:00,2022-07-19 04:25:00+00:00,SHORT,22423.5,22800.0,376.5,1.3821326693227054,BE,6,0.5
BTCUSDT,2022-07-19 16:00:00+00:00,2022-07-19 20:00:00+00:00,SHORT,23117.1,23200.0,82.90000000000146,-1.0836565741857644,SL,1,0.08333333333333333
BTCUSDT,2022-07-22 12:00:00+00:00,2022-07-22 16:00:00+00:00,SHORT,23600.7,23623.6,22.899999999997817,7.690820524017438,TP,1,0.08333333333333333
BTCUSDT,2022-07-26 16:00:00+00:00,2022-07-26 21:20:00+00:00,LONG,20737.6,20689.6,48.0,5.37039,BE,17,1.4166666666666665
BTCUSDT,2022-07-28 04:00:00+00:00,2022-07-28 12:35:00+00:00,SHORT,23126.8,23480.0,353.2000000000007,1.3803566251415589,BE,56,4.666666666666666
BTCUSDT,2022-08-08 08:00:00+00:00,2022-08-08 12:00:00+00:00,SHORT,23796.8,23848.0,51.20000000000073,-1.139434374999998,SL,1,0.08333333333333333
BTCUSDT,2022-08-11 04:00:00+00:00,2022-08-11 08:30:00+00:00,SHORT,24313.6,24480.7,167.10000000000218,-1.0436509874326745,SL,7,0.5833333333333333
BTCUSDT,2022-08-13 04:00:00+00:00,2022-08-13 08:00:00+00:00,SHORT,24786.5,24800.0,13.5,7.449188888888889,TP,1,0.08333333333333333
BTCUSDT,2022-08-14 08:00:00+00:00,2022-08-15 01:55:00+00:00,SHORT,24867.2,25065.0,197.79999999999927,1.3622843276036363,BE,168,14.0
BTCUSDT,2022-08-19 04:00:00+00:00,2022-08-19 08:00:00+00:00,LONG,22759.0,22702.0,57.0,-1.1197842105263158,SL,1,0.08333333333333333
BTCUSDT,2022-08-22 08:00:00+00:00,2022-08-22 12:50:00+00:00,LONG,21089.2,21038.6,50.60000000000218,1.2749652173913242,BE,11,0.9166666666666666
BTCUSDT,2022-08-26 20:00:00+00:00,2022-08-27 00:00:00+00:00,LONG,20635.5,20518.0,117.5,-1.0526863829787234,SL,1,0.08333333333333333
BTCUSDT,2022-09-06 20:00:00+00:00,2022-09-07 00:20:00+00:00,LONG,18813.1,18700.0,113.09999999999854,-1.0499021220159157,SL,5,0.41666666666666663
BTCUSDT,2022-09-09 08:00:00+00:00,2022-09-09 12:00:00+00:00,SHORT,20623.6,20804.9,181.3000000000029,-1.0341261996690563,SL,1,0.08333333333333333
BTCUSDT,2022-09-19 04:00:00+00:00,2022-09-19 08:00:00+00:00,LONG,18766.2,18655.0,111.20000000000073,-1.0506282374100717,SL,1,0.08333333333333333
BTCUSDT,2022-09-27 04:00:00+00:00,2022-09-27 11:40:00+00:00,SHORT,20092.0,20296.1,204.09999999999854,-1.0295325820676142,SL,45,3.75
BTCUSDT,2022-10-04 08:00:00+00:00,2022-10-04 12:05:00+00:00,SHORT,19957.0,19969.5,12.5,0.9210319999999999,BE,2,0.16666666666666666
BTCUSDT,2022-10-05 20:00:00+00:00,2022-10-06 00:45:00+00:00,SHORT,20112.5,20350.0,237.5,-1.0254052631578947,SL,10,0.8333333333333333
BTCUSDT,2022-10-11 04:00:00+00:00,2022-10-11 12:10:00+00:00,LONG,19039.6,18935.7,103.89999999999782,1.345025216554364,BE,51,4.25
BTCUSDT,2022-10-11 20:00:00+00:00,2022-10-12 22:15:00+00:00,LONG,18991.3,18850.0,141.29999999999927,1.3596787685774998,BE,268,22.333333333333332
BTCUSDT,2022-10-13 12:00:00+00:00,2022-10-14 02:00:00+00:00,LONG,18745.0,18550.0,195.0,5.471161538461539,BE,121,10.083333333333332
BTCUSDT,2022-10-14 04:00:00+00:00,2022-10-14 08:40:00+00:00,SHORT,19806.2,19947.9,141.70000000000073,1.3580673253352153,BE,9,0.75
BTCUSDT,2022-10-18 08:00:00+00:00,2022-10-18 12:05:00+00:00,SHORT,19655.8,19706.4,50.60000000000218,1.2834636363636558,BE,2,0.16666666666666666
BTCUSDT,2022-10-23 20:00:00+00:00,2022-10-24 00:00:00+00:00,SHORT,19492.3,19527.0,34.70000000000073,-1.1685213256484115,SL,1,0.08333333333333333
BTCUSDT,2022-10-25 16:00:00+00:00,2022-10-25 20:00:00+00:00,SHORT,19740.3,19799.9,59.60000000000218,-1.099363926174493,SL,1,0.08333333333333333
BTCUSDT,2022-10-28 16:00:00+00:00,2022-10-28 20:00:00+00:00,SHORT,20473.2,20585.0,111.79999999999927,-1.0549370304114494,SL,1,0.08333333333333333
BTCUSDT,2022-11-04 16:00:00+00:00,2022-11-05 00:40:00+00:00,SHORT,20829.2,21297.0,467.7999999999993,-1.0133577597263788,SL,57,4.75
BTCUSDT,2022-11-08 08:00:00+00:00,2022-11-08 14:40:00+00:00,LONG,19785.6,19335.0,450.59999999999854,-1.0131728362183756,SL,33,2.75
BTCUSDT,2022-11-14 00:00:00+00:00,2022-11-14 04:00:00+00:00,LONG,16321.3,16210.3,111.0,-1.0441116216216215,SL,1,0.08333333333333333
BTCUSDT,2022-11-21 08:00:00+00:00,2022-11-21 13:25:00+00:00,LONG,16032.1,15888.0,144.10000000000036,1.3666229701596064,BE,18,1.5
BTCUSDT,2022-11-21 20:00:00+00:00,2022-11-22 00:25:00+00:00,LONG,15712.8,15555.0,157.79999999999927,1.3701277566539878,BE,6,0.5
BTCUSDT,2022-11-30 04:00:00+00:00,2022-11-30 19:15:00+00:00,SHORT,16836.8,17082.2,245.40000000000146,-1.0205828850855745,SL,136,11.333333333333332
BTCUSDT,2022-12-02 00:00:00+00:00,2022-12-05 04:55:00+00:00,SHORT,16970.5,17348.5,378.0,-1.0134686507936508,SL,876,73.0
BTCUSDT,2022-12-08 20:00:00+00:00,2022-12-09 12:40:00+00:00,SHORT,17241.9,17294.9,53.0,-1.0975956603773585,SL,153,12.75
BTCUSDT,2022-12-13 12:00:00+00:00,2022-12-13 16:00:00+00:00,SHORT,17436.9,17512.9,76.0,-1.0688298684210527,SL,1,0.08333333333333333
BTCUSDT,2022-12-17 00:00:00+00:00,2022-12-17 23:10:00+00:00,LONG,16624.1,16521.1,103.0,1.3515802912621429,BE,231,19.25
BTCUSDT,2022-12-19 20:00:00+00:00,2022-12-20 00:00:00+00:00,LONG,16549.3,16511.9,37.39999999999782,-1.1327483957219329,SL,1,0.08333333333333333
BTCUSDT,2022-12-30 08:00:00+00:00,2022-12-30 14:45:00+00:00,LONG,16467.6,16410.0,57.599999999998545,-1.0857687500000022,SL,34,2.833333333333333
BTCUSDT,2023-01-04 04:00:00+00:00,2023-01-04 08:10:00+00:00,SHORT,16855.9,16870.0,14.099999999998545,-1.358636170212803,SL,3,0.25
BTCUSDT,2023-01-05 20:00:00+00:00,2023-01-06 00:25:00+00:00,SHORT,16856.3,16872.8,16.5,1.0935218181817299,BE,6,0.5
BTCUSDT,2023-01-06 20:00:00+00:00,2023-01-07 00:55:00+00:00,SHORT,16932.7,16960.0,27.299999999999272,-1.1860736263736313,SL,12,1.0
BTCUSDT,2023-01-08 16:00:00+00:00,2023-01-08 20:20:00+00:00,SHORT,16990.9,17015.6,24.69999999999709,1.193632793522184,BE,5,0.41666666666666663
BTCUSDT,2023-01-09 00:00:00+00:00,2023-01-09 04:00:00+00:00,SHORT,17124.6,17181.1,56.5,-1.0909270796460178,SL,1,0.08333333333333333
BTCUSDT,2023-01-19 20:00:00+00:00,2023-01-20 01:10:00+00:00,SHORT,21090.1,21140.0,49.900000000001455,1.273205811623221,BE,15,1.25
BTCUSDT,2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,SHORT,21139.7,21250.0,110.29999999999927,-1.0574969174977338,SL,1,0.08333333333333333
BTCUSDT,2023-01-26 00:00:00+00:00,2023-01-29 19:20:00+00:00,SHORT,23060.6,23837.4,776.8000000000029,-1.0089059989701339,SL,1049,87.41666666666666
BTCUSDT,2023-02-02 00:00:00+00:00,2023-02-02 04:00:00+00:00,SHORT,23730.1,23852.4,122.30000000000291,-1.0582095666394098,SL,1,0.08333333333333333
BTCUSDT,2023-02-09 20:00:00+00:00,2023-02-10 00:00:00+00:00,LONG,22027.3,21862.1,165.20000000000073,-1.040001150121065,SL,1,0.08333333333333333
BTCUSDT,2023-02-15 16:00:00+00:00,2023-02-15 20:00:00+00:00,SHORT,22798.0,22924.9,126.90000000000146,-1.0538959810874697,SL,1,0.08333333333333333
BTCUSDT,2023-02-17 16:00:00+00:00,2023-02-17 20:00:00+00:00,SHORT,24131.3,24293.6,162.29999999999927,-1.044604990757856,SL,1,0.08333333333333333
BTCUSDT,2023-02-20 12:00:00+00:00,2023-02-20 16:25:00+00:00,SHORT,24896.0,24990.0,94.0,1.3205446808510484,BE,6,0.5
BTCUSDT,2023-03-03 04:00:00+00:00,2023-03-08 05:40:00+00:00,LONG,22306.4,21883.2,423.2000000000007,-1.0158126654064272,SL,1413,117.75
BTCUSDT,2023-03-08 08:00:00+00:00,2023-03-08 15:15:00+00:00,LONG,21962.2,21800.0,162.20000000000073,1.3593794081381059,BE,40,3.333333333333333
BTCUSDT,2023-03-09 00:00:00+00:00,2023-03-09 10:45:00+00:00,LONG,21695.3,21540.5,154.79999999999927,-1.04204515503876,SL,82,6.833333333333333
BTCUSDT,2023-03-13 00:00:00+00:00,2023-03-13 04:00:00+00:00,SHORT,21986.2,22184.0,197.79999999999927,-1.0333461071789687,SL,1,0.08333333333333333
BTCUSDT,2023-03-13 16:00:00+00:00,2023-03-14 05:10:00+00:00,SHORT,24009.0,24517.2,508.2000000000007,-1.014172963400236,SL,111,9.25
BTCUSDT,2023-03-21 12:00:00+00:00,2023-03-21 16:30:00+00:00,SHORT,28026.1,28180.8,154.70000000000073,-1.0543492566257269,SL,7,0.5833333333333333
BTCUSDT,2023-03-23 16:00:00+00:00,2023-03-23 20:55:00+00:00,SHORT,28574.6,28777.0,202.40000000000146,1.357646343873511,BE,12,1.0
BTCUSDT,2023-03-29 16:00:00+00:00,2023-03-30 02:20:00+00:00,SHORT,28426.4,28649.9,223.5,-1.0381562416107382,SL,77,6.416666666666666
BTCUSDT,2023-03-30 04:00:00+00:00,2023-04-03 21:15:00+00:00,SHORT,28470.4,29184.8,714.3999999999978,1.3880443449048143,BE,1312,109.33333333333333
BTCUSDT,2023-04-10 20:00:00+00:00,2023-04-11 00:00:00+00:00,SHORT,29164.9,29300.0,135.09999999999854,-1.064762916358254,SL,1,0.08333333333333333
BTCUSDT,2023-04-16 08:00:00+00:00,2023-04-16 12:10:00+00:00,SHORT,30330.8,30397.4,66.60000000000218,1.2633747747747575,BE,3,0.25
BTCUSDT,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00,LONG,28601.5,28520.2,81.29999999999927,-1.105540590405905,SL,1,0.08333333333333333
BTCUSDT,2023-04-23 04:00:00+00:00,2023-04-24 08:35:00+00:00,LONG,27545.2,27219.5,325.7000000000007,-1.0253716917408657,SL,296,24.666666666666664
BTCUSDT,2023-04-26 12:00:00+00:00,2023-04-26 16:00:00+00:00,SHORT,28940.7,29146.4,205.70000000000073,-1.0422081186193484,SL,1,0.08333333333333333
BTCUSDT,2023-04-27 20:00:00+00:00,2023-04-28 08:35:00+00:00,SHORT,29659.9,29898.0,238.09999999999854,1.3626292734145253,BE,104,8.666666666666666
BTCUSDT,2023-04-30 16:00:00+00:00,2023-04-30 20:05:00+00:00,SHORT,29644.4,29950.0,305.59999999999854,1.370898821989524,BE,2,0.16666666666666666
BTCUSDT,2023-05-05 20:00:00+00:00,2023-05-06 00:35:00+00:00,SHORT,29548.7,29693.0,144.29999999999927,-1.061431808731809,SL,8,0.6666666666666666
BTCUSDT,2023-05-08 20:00:00+00:00,2023-05-09 01:35:00+00:00,LONG,27329.0,27260.9,68.09999999999854,5.379607929515416,BE,20,1.6666666666666665
BTCUSDT,2023-05-09 16:00:00+00:00,2023-05-10 01:25:00+00:00,LONG,27385.8,27316.8,69.0,5.380931304347826,BE,66,5.5
BTCUSDT,2023-05-11 20:00:00+00:00,2023-05-12 01:20:00+00:00,LONG,26831.5,26688.8,142.70000000000073,1.3435918009810897,BE,17,1.4166666666666665
BTCUSDT,2023-05-12 04:00:00+00:00,2023-05-12 08:00:00+00:00,LONG,26574.7,26515.0,59.70000000000073,-1.133541206030149,SL,1,0.08333333333333333
BTCUSDT,2023-05-25 08:00:00+00:00,2023-05-25 19:15:00+00:00,LONG,26118.9,25850.0,268.90000000000146,1.3708602826329521,BE,88,7.333333333333333
BTCUSDT,2023-05-30 20:00:00+00:00,2023-06-01 03:00:00+00:00,SHORT,27836.4,28038.6,202.1999999999971,5.458699703264094,BE,325,27.083333333333332
BTCUSDT,2023-06-05 16:00:00+00:00,2023-06-05 20:00:00+00:00,LONG,25991.9,25971.0,20.900000000001455,-1.3730894736841845,SL,1,0.08333333333333333
BTCUSDT,2023-06-15 00:00:00+00:00,2023-06-15 11:15:00+00:00,LONG,25115.9,24796.8,319.1000000000022,-1.0236125665935443,SL,88,7.333333333333333
BTCUSDT,2023-06-17 08:00:00+00:00,2023-06-19 18:05:00+00:00,SHORT,26587.7,26900.0,312.2999999999993,-1.0255405379442843,SL,650,54.166666666666664
BTCUSDT,2023-06-20 00:00:00+00:00,2023-06-20 15:50:00+00:00,SHORT,26828.6,27077.0,248.40000000000146,-1.0324016908212559,SL,143,11.916666666666666
BTCUSDT,2023-06-26 08:00:00+00:00,2023-06-26 13:55:00+00:00,SHORT,30395.5,30649.6,254.09999999999854,-1.0358860684769777,SL,24,2.0
BTCUSDT,2023-06-26 16:00:00+00:00,2023-06-27 10:10:00+00:00,SHORT,30400.7,30667.3,266.59999999999854,-1.034209339834959,SL,171,14.25
BTCUSDT,2023-06-27 12:00:00+00:00,2023-06-27 16:30:00+00:00,SHORT,30720.1,30800.0,79.90000000000146,1.2846554443053655,BE,7,0.5833333333333333
BTCUSDT,2023-06-30 12:00:00+00:00,2023-06-30 16:40:00+00:00,SHORT,30897.7,31300.0,402.2999999999993,1.376959209545112,BE,9,0.75
BTCUSDT,2023-07-13 20:00:00+00:00,2023-07-14 08:35:00+00:00,SHORT,31600.5,31850.0,249.5,1.3620034068136242,BE,104,8.666666666666666
BTCUSDT,2023-07-24 16:00:00+00:00,2023-07-26 18:45:00+00:00,LONG,29085.9,28830.0,255.90000000000146,1.3659016412661198,BE,562,46.83333333333333
BTCUSDT,2023-08-08 16:00:00+00:00,2023-08-08 20:00:00+00:00,SHORT,29517.5,29666.0,148.5,-1.059631313131313,SL,1,0.08333333333333333
BTCUSDT,2023-08-17 00:00:00+00:00,2023-08-17 04:00:00+00:00,LONG,28714.4,28705.1,9.30000000000291,-1.9262709677416456,SL,1,0.08333333333333333
BTCUSDT,2023-08-23 12:00:00+00:00,2023-08-29 14:25:00+00:00,LONG,25928.1,25280.0,648.0999999999985,1.3879981021447285,BE,1710,142.5
BTCUSDT,2023-09-11 16:00:00+00:00,2023-09-11 20:00:00+00:00,LONG,25102.4,24915.0,187.40000000000146,-1.0401852721451437,SL,1,0.08333333333333333
BTCUSDT,2023-09-14 12:00:00+00:00,2023-09-14 16:00:00+00:00,SHORT,26431.6,26536.7,105.10000000000218,-1.0754470028544227,SL,1,0.08333333333333333
BTCUSDT,2023-09-18 08:00:00+00:00,2023-09-18 12:00:00+00:00,SHORT,26701.8,26796.0,94.20000000000073,-1.0850375796178338,SL,1,0.08333333333333333
BTCUSDT,2023-09-19 12:00:00+00:00,2023-09-19 16:15:00+00:00,SHORT,27224.4,27470.0,245.59999999999854,-1.0332545602605865,SL,4,0.3333333333333333
BTCUSDT,2023-09-20 16:00:00+00:00,2023-09-21 09:25:00+00:00,SHORT,27168.7,27381.0,212.29999999999927,1.361608054639654,BE,162,13.5
BTCUSDT,2023-09-25 04:00:00+00:00,2023-09-25 20:20:00+00:00,LONG,26148.5,25965.0,183.5,1.357250408719354,BE,149,12.416666666666666
BTCUSDT,2023-09-28 16:00:00+00:00,2023-09-28 20:00:00+00:00,SHORT,27012.3,27075.0,62.70000000000073,-1.129245454545453,SL,1,0.08333333333333333
BTCUSDT,2023-09-29 08:00:00+00:00,2023-09-29 12:30:00+00:00,SHORT,27167.9,27308.7,140.79999999999927,1.3421138494318179,BE,7,0.5833333333333333
BTCUSDT,2023-10-02 00:00:00+00:00,2023-10-02 07:40:00+00:00,SHORT,27981.4,28365.2,383.7999999999993,-1.0218718603439292,SL,45,3.75
BTCUSDT,2023-10-06 16:00:00+00:00,2023-10-06 21:35:00+00:00,SHORT,27926.6,28035.6,109.0,-1.0768622018348624,SL,20,1.6666666666666665
BTCUSDT,2023-10-08 04:00:00+00:00,2023-10-08 10:00:00+00:00,SHORT,28050.0,28082.0,32.0,5.23703125,BE,25,2.083333333333333
BTCUSDT,2023-10-11 04:00:00+00:00,2023-10-11 08:00:00+00:00,LONG,27000.7,27000.0,0.7000000000007276,-3.571728571416541,TP,1,0.08333333333333333
BTCUSDT,2023-10-11 16:00:00+00:00,2023-10-11 20:15:00+00:00,LONG,26769.2,26700.0,69.20000000000073,-1.116051445086704,SL,4,0.3333333333333333
BTCUSDT,2023-10-12 16:00:00+00:00,2023-10-12 21:35:00+00:00,LONG,26665.4,26606.2,59.20000000000073,1.2648712837837854,BE,20,1.6666666666666665
BTCUSDT,2023-10-16 08:00:00+00:00,2023-10-16 13:25:00+00:00,SHORT,27837.2,28168.6,331.3999999999978,-1.0251996378998192,SL,18,1.5
BTCUSDT,2023-10-30 12:00:00+00:00,2023-10-30 16:45:00+00:00,SHORT,34627.8,34746.7,118.89999999999418,1.3126296047098358,BE,10,0.8333333333333333
BTCUSDT,2023-10-31 12:00:00+00:00,2023-10-31 16:15:00+00:00,SHORT,34504.1,34620.7,116.59999999999854,1.3112244425385924,BE,4,0.3333333333333333
BTCUSDT,2023-11-01 00:00:00+00:00,2023-11-01 12:45:00+00:00,SHORT,34651.4,34744.7,93.29999999999563,1.288580707395509,BE,106,8.833333333333332
BTCUSDT,2023-11-02 00:00:00+00:00,2023-11-02 13:50:00+00:00,SHORT,35437.5,35734.0,296.5,1.3641441821247842,BE,119,9.916666666666666
BTCUSDT,2023-11-08 20:00:00+00:00,2023-11-09 00:35:00+00:00,SHORT,35630.8,35791.9,161.09999999999854,-1.0663515828677845,SL,8,0.6666666666666666
BTCUSDT,2023-11-14 20:00:00+00:00,2023-11-16 14:25:00+00:00,LONG,35306.0,34446.3,859.6999999999971,1.387679655693845,BE,462,38.5
BTCUSDT,2023-12-10 16:00:00+00:00,2023-12-10 21:05:00+00:00,SHORT,43945.3,44075.5,130.1999999999971,-1.1012564516129055,SL,14,1.1666666666666665
BTCUSDT,2023-12-11 20:00:00+00:00,2023-12-12 00:25:00+00:00,LONG,40799.3,40228.3,571.0,1.378564290718041,BE,6,0.5
BTCUSDT,2023-12-20 16:00:00+00:00,2023-12-20 20:15:00+00:00,SHORT,44078.9,44384.6,305.6999999999971,1.3567429833169768,BE,4,0.3333333333333333
BTCUSDT,2024-01-01 20:00:00+00:00,2024-01-02 00:00:00+00:00,SHORT,43556.2,43593.2,37.0,-1.3531583783783783,SL,1,0.08333333333333333
BTCUSDT,2024-01-08 16:00:00+00:00,2024-01-08 20:00:00+00:00,SHORT,44969.7,45440.0,470.3000000000029,-1.0286857537741865,SL,1,0.08333333333333333
BTCUSDT,2024-01-10 20:00:00+00:00,2024-01-11 05:40:00+00:00,SHORT,46498.8,46768.0,269.1999999999971,1.3481811292719217,BE,69,5.75
BTCUSDT,2024-01-11 12:00:00+00:00,2024-01-11 16:15:00+00:00,SHORT,47068.5,47699.3,630.8000000000029,1.3776148541534536,BE,4,0.3333333333333333
BTCUSDT,2024-01-13 00:00:00+00:00,2024-01-18 18:10:00+00:00,LONG,42789.0,41370.0,1419.0,-1.0090463002114165,SL,1611,134.25
BTCUSDT,2024-01-18 20:00:00+00:00,2024-01-19 00:05:00+00:00,LONG,41014.2,40805.2,209.0,1.341127942583725,BE,2,0.16666666666666666
