exit_ts,symbol,pnl_r,reason,withdrawal_usd,risk_usd_1r,pnl_usd,equity,period
2022-07-29 08:05:00+00:00,DOGEUSDT,5.271292499999832,BE,0.0,250.0,1317.82,28042.44,"(2022, 7)"
2022-07-30 20:00:00+00:00,SOLUSDT,7.305949999999862,TP,0.0,250.0,1826.49,29868.92,"(2022, 7)"
2022-07-30 20:00:00+00:00,XRPUSDT,2.2255179487179477,BE,0.0,250.0,556.38,30425.3,"(2022, 7)"
2022-07-30 20:15:00+00:00,DOGEUSDT,0.5011812709030068,BE,0.0,250.0,125.3,30550.6,"(2022, 7)"
2022-07-31 22:35:00+00:00,LINKUSDT,0.6447302919708007,BE,0.0,250.0,161.18,30711.78,"(2022, 7)"
2022-08-08 00:00:00+00:00,LINKUSDT,-1.493259999999923,SL,5000.0,250.0,-373.31,25338.47,"(2022, 8)"
2022-08-08 12:00:00+00:00,BTCUSDT,-1.139434374999998,SL,0.0,250.0,-284.86,25053.61,"(2022, 8)"
2022-08-08 12:00:00+00:00,SOLUSDT,-1.0984692307692343,SL,0.0,250.0,-274.62,24778.99,"(2022, 8)"
2022-08-10 20:00:00+00:00,LINKUSDT,2.2329405405405596,BE,0.0,250.0,558.24,25337.23,"(2022, 8)"
2022-08-11 08:00:00+00:00,SOLUSDT,-1.0547749999999996,SL,0.0,250.0,-263.69,25073.53,"(2022, 8)"
2022-08-11 08:30:00+00:00,BTCUSDT,-1.0436509874326745,SL,0.0,250.0,-260.91,24812.62,"(2022, 8)"
2022-08-12 00:00:00+00:00,LINKUSDT,1.5025528846154028,BE,0.0,250.0,375.64,25188.26,"(2022, 8)"
2022-08-13 00:00:00+00:00,SOLUSDT,-1.0744,SL,0.0,250.0,-268.6,24919.66,"(2022, 8)"
2022-08-13 08:00:00+00:00,BTCUSDT,7.449188888888889,TP,0.0,250.0,1862.3,26781.96,"(2022, 8)"
2022-08-14 04:10:00+00:00,DOGEUSDT,-1.0119592391304346,SL,0.0,250.0,-252.99,26528.97,"(2022, 8)"
2022-08-14 12:00:00+00:00,BTCUSDT,1.6306361981799857,BE,0.0,250.0,407.66,26936.62,"(2022, 8)"
2022-08-14 12:00:00+00:00,LINKUSDT,7.784369230769229,TP,0.0,250.0,1946.09,28882.72,"(2022, 8)"
2022-08-16 08:00:00+00:00,DOGEUSDT,-1.0242938775510206,SL,0.0,250.0,-256.07,28626.64,"(2022, 8)"
2022-08-19 04:00:00+00:00,LINKUSDT,-1.048785106382979,SL,0.0,250.0,-262.2,28364.45,"(2022, 8)"
2022-08-19 08:00:00+00:00,BTCUSDT,-1.1197842105263158,SL,0.0,250.0,-279.95,28084.5,"(2022, 8)"
2022-08-19 08:00:00+00:00,SOLUSDT,-1.0244276595744677,SL,0.0,250.0,-256.11,27828.39,"(2022, 8)"
2022-08-19 16:10:00+00:00,DOGEUSDT,0.6407190839694625,BE,0.0,250.0,160.18,27988.57,"(2022, 8)"
2022-08-20 04:00:00+00:00,DOGEUSDT,2.5185835443037976,BE,0.0,250.0,629.65,28618.22,"(2022, 8)"
2022-08-20 17:10:00+00:00,SOLUSDT,-1.011191836734694,SL,0.0,250.0,-252.8,28365.42,"(2022, 8)"
2022-08-22 12:00:00+00:00,BTCUSDT,2.87496521739131,BE,0.0,250.0,718.74,29084.16,"(2022, 8)"
2022-08-22 12:00:00+00:00,DOGEUSDT,5.3347066666667695,BE,0.0,250.0,1333.68,30417.84,"(2022, 8)"
2022-08-22 12:00:00+00:00,LINKUSDT,5.855121428571431,BE,0.0,250.0,1463.78,31881.62,"(2022, 8)"
2022-08-22 12:00:00+00:00,SOLUSDT,-1.1046699999999985,SL,0.0,250.0,-276.17,31605.45,"(2022, 8)"
2022-08-23 00:00:00+00:00,LINKUSDT,1.3189710843373468,BE,0.0,250.0,329.74,31935.2,"(2022, 8)"
2022-08-26 08:05:00+00:00,XRPUSDT,0.5337823529411748,BE,0.0,250.0,133.45,32068.64,"(2022, 8)"
2022-08-27 00:00:00+00:00,BTCUSDT,-1.0526863829787234,SL,0.0,250.0,-263.17,31805.47,"(2022, 8)"
2022-08-27 00:00:00+00:00,SOLUSDT,-1.0252999999999999,SL,0.0,250.0,-256.32,31549.14,"(2022, 8)"
2022-08-27 04:00:00+00:00,LINKUSDT,0.5485663461538473,BE,0.0,250.0,137.14,31686.29,"(2022, 8)"
2022-08-27 04:05:00+00:00,DOGEUSDT,0.593780246913577,BE,0.0,250.0,148.45,31834.73,"(2022, 8)"
2022-08-27 22:35:00+00:00,DOGEUSDT,0.6012870588235137,BE,0.0,250.0,150.32,31985.05,"(2022, 8)"
2022-08-29 00:00:00+00:00,SOLUSDT,-1.019002,SL,0.0,250.0,-254.75,31730.3,"(2022, 8)"
2022-08-29 04:00:00+00:00,XRPUSDT,1.1848545454545676,BE,0.0,250.0,296.21,32026.52,"(2022, 8)"
2022-08-29 04:25:00+00:00,LINKUSDT,2.94140625,BE,0.0,250.0,735.35,32761.87,"(2022, 8)"
2022-08-29 08:45:00+00:00,DOGEUSDT,-1.037787755102041,SL,0.0,250.0,-259.45,32502.42,"(2022, 8)"
2022-09-02 20:00:00+00:00,LINKUSDT,7.930516129032259,TP,5000.0,250.0,1982.63,29485.05,"(2022, 9)"
2022-09-04 20:00:00+00:00,LINKUSDT,0.9509909090909097,BE,0.0,250.0,237.75,29722.8,"(2022, 9)"
2022-09-05 12:00:00+00:00,LINKUSDT,1.3762772727272756,BE,0.0,250.0,344.07,30066.87,"(2022, 9)"
2022-09-05 20:00:00+00:00,LINKUSDT,0.5749135135135133,BE,0.0,250.0,143.73,30210.6,"(2022, 9)"
2022-09-06 04:00:00+00:00,LINKUSDT,1.823937931034482,BE,0.0,250.0,455.98,30666.58,"(2022, 9)"
2022-09-06 20:00:00+00:00,SOLUSDT,7.915600000000003,TP,0.0,250.0,1978.9,32645.48,"(2022, 9)"
2022-09-07 00:20:00+00:00,BTCUSDT,-1.0499021220159157,SL,0.0,250.0,-262.48,32383.0,"(2022, 9)"
2022-09-07 08:00:00+00:00,DOGEUSDT,0.8187917431192665,BE,0.0,250.0,204.7,32587.7,"(2022, 9)"
2022-09-08 20:00:00+00:00,LINKUSDT,-1.026275,SL,0.0,250.0,-256.57,32331.13,"(2022, 9)"
2022-09-09 00:00:00+00:00,XRPUSDT,5.661983333333438,BE,0.0,250.0,1415.5,33746.63,"(2022, 9)"
2022-09-09 04:00:00+00:00,SOLUSDT,-1.025838461538462,SL,0.0,250.0,-256.46,33490.17,"(2022, 9)"
2022-09-09 08:00:00+00:00,XRPUSDT,-1.0646125000000004,SL,0.0,250.0,-266.15,33224.02,"(2022, 9)"
2022-09-09 12:00:00+00:00,BTCUSDT,-1.0341261996690563,SL,0.0,250.0,-258.53,32965.48,"(2022, 9)"
2022-09-10 16:00:00+00:00,LINKUSDT,0.6931587301587135,BE,0.0,250.0,173.29,33138.77,"(2022, 9)"
2022-09-10 16:00:00+00:00,SOLUSDT,0.6295239130434709,BE,0.0,250.0,157.38,33296.16,"(2022, 9)"
2022-09-11 00:05:00+00:00,DOGEUSDT,-1.0279260869565214,SL,0.0,250.0,-256.98,33039.17,"(2022, 9)"
2022-09-11 20:00:00+00:00,SOLUSDT,-1.1509428571428566,SL,0.0,250.0,-287.74,32751.44,"(2022, 9)"
2022-09-12 12:00:00+00:00,SOLUSDT,-1.0120852272727274,SL,0.0,250.0,-253.02,32498.42,"(2022, 9)"
2022-09-13 00:00:00+00:00,XRPUSDT,-1.1188666666666651,SL,0.0,250.0,-279.72,32218.7,"(2022, 9)"
2022-09-18 01:30:00+00:00,XRPUSDT,0.7303365853658543,BE,0.0,250.0,182.58,32401.28,"(2022, 9)"
2022-09-19 08:00:00+00:00,BTCUSDT,-1.0506282374100717,SL,0.0,250.0,-262.66,32138.63,"(2022, 9)"
2022-09-19 12:40:00+00:00,DOGEUSDT,0.5457602409638503,BE,0.0,250.0,136.44,32275.07,"(2022, 9)"
2022-09-20 00:00:00+00:00,XRPUSDT,2.938436842105262,BE,0.0,250.0,734.61,33009.68,"(2022, 9)"
2022-09-20 20:05:00+00:00,XRPUSDT,2.9515961538461535,BE,0.0,250.0,737.9,33747.58,"(2022, 9)"
2022-09-22 12:05:00+00:00,XRPUSDT,-1.0114297297297297,SL,0.0,250.0,-252.86,33494.72,"(2022, 9)"
2022-09-24 00:15:00+00:00,DOGEUSDT,0.7715297297297491,BE,0.0,250.0,192.88,33687.6,"(2022, 9)"
2022-09-24 16:00:00+00:00,SOLUSDT,2.740835483870946,BE,0.0,250.0,685.21,34372.81,"(2022, 9)"
2022-09-25 00:00:00+00:00,LINKUSDT,2.0080926829268306,BE,0.0,250.0,502.02,34874.83,"(2022, 9)"
2022-09-25 00:00:00+00:00,XRPUSDT,0.5532754629629628,BE,0.0,250.0,138.32,35013.15,"(2022, 9)"
2022-09-25 12:20:00+00:00,LINKUSDT,0.6391156862744932,BE,0.0,250.0,159.78,35172.93,"(2022, 9)"
2022-09-27 08:00:00+00:00,LINKUSDT,-1.0416491525423734,SL,0.0,250.0,-260.41,34912.52,"(2022, 9)"
2022-09-27 08:00:00+00:00,SOLUSDT,0.8383479999999954,BE,0.0,250.0,209.59,35122.11,"(2022, 9)"
2022-09-27 11:40:00+00:00,BTCUSDT,-1.0295325820676142,SL,0.0,250.0,-257.38,34864.72,"(2022, 9)"
2022-10-04 12:00:00+00:00,BTCUSDT,2.521032,BE,5000.0,250.0,630.26,30494.98,"(2022, 10)"
2022-10-05 00:00:00+00:00,DOGEUSDT,-1.0161924999999998,SL,0.0,250.0,-254.05,30240.93,"(2022, 10)"
2022-10-06 00:00:00+00:00,XRPUSDT,1.830162000000025,BE,0.0,250.0,457.54,30698.47,"(2022, 10)"
2022-10-06 00:45:00+00:00,BTCUSDT,-1.0254052631578947,SL,0.0,250.0,-256.35,30442.12,"(2022, 10)"
2022-10-06 08:00:00+00:00,LINKUSDT,2.6179742857142583,BE,0.0,250.0,654.49,31096.61,"(2022, 10)"
2022-10-09 00:35:00+00:00,XRPUSDT,0.7559854430379729,BE,0.0,250.0,189.0,31285.61,"(2022, 10)"
2022-10-11 04:00:00+00:00,DOGEUSDT,-1.0508628571428578,SL,0.0,250.0,-262.72,31022.9,"(2022, 10)"
2022-10-11 08:00:00+00:00,BTCUSDT,0.5744766121270714,BE,0.0,250.0,143.62,31166.51,"(2022, 10)"
2022-10-11 08:00:00+00:00,SOLUSDT,0.5899676470588159,BE,0.0,250.0,147.49,31314.01,"(2022, 10)"
2022-10-12 00:00:00+00:00,BTCUSDT,0.629884005661721,BE,0.0,250.0,157.47,31471.48,"(2022, 10)"
2022-10-13 02:15:00+00:00,SOLUSDT,-1.0321724137931032,SL,0.0,250.0,-258.04,31213.43,"(2022, 10)"
2022-10-13 08:00:00+00:00,LINKUSDT,-1.0245823529411764,SL,0.0,250.0,-256.15,30957.29,"(2022, 10)"
2022-10-13 08:00:00+00:00,SOLUSDT,-1.035469230769231,SL,0.0,250.0,-258.87,30698.42,"(2022, 10)"
2022-10-13 12:00:00+00:00,XRPUSDT,0.945006976744176,BE,0.0,250.0,236.25,30934.67,"(2022, 10)"
2022-10-13 12:25:00+00:00,DOGEUSDT,0.7183588235294124,BE,0.0,250.0,179.59,31114.26,"(2022, 10)"
2022-10-13 16:00:00+00:00,BTCUSDT,1.3814179487179488,BE,0.0,250.0,345.35,31459.62,"(2022, 10)"
2022-10-14 08:00:00+00:00,BTCUSDT,1.4012571630204587,BE,0.0,250.0,350.31,31809.93,"(2022, 10)"
2022-10-18 12:00:00+00:00,BTCUSDT,1.8617245059287448,BE,0.0,250.0,465.43,32275.36,"(2022, 10)"
2022-10-19 16:00:00+00:00,XRPUSDT,1.679899999999984,BE,0.0,250.0,419.97,32695.34,"(2022, 10)"
2022-10-20 04:05:00+00:00,SOLUSDT,0.48740689655172065,BE,0.0,250.0,121.85,32817.19,"(2022, 10)"
2022-10-21 00:00:00+00:00,SOLUSDT,-1.0368608695652173,SL,0.0,250.0,-259.22,32557.97,"(2022, 10)"
2022-10-21 00:00:00+00:00,XRPUSDT,0.5777647727272711,BE,0.0,250.0,144.44,32702.42,"(2022, 10)"
2022-10-21 08:30:00+00:00,LINKUSDT,-1.018288990825688,SL,0.0,250.0,-254.57,32447.84,"(2022, 10)"
2022-10-23 02:15:00+00:00,SOLUSDT,0.5687247422680443,BE,0.0,250.0,142.18,32590.02,"(2022, 10)"
2022-10-24 00:00:00+00:00,BTCUSDT,-1.1685213256484115,SL,0.0,250.0,-292.13,32297.89,"(2022, 10)"
2022-10-25 20:00:00+00:00,BTCUSDT,-1.099363926174493,SL,0.0,250.0,-274.84,32023.05,"(2022, 10)"
2022-10-26 00:00:00+00:00,DOGEUSDT,1.7772714285714166,BE,0.0,250.0,444.32,32467.37,"(2022, 10)"
2022-10-26 20:00:00+00:00,LINKUSDT,0.7510740740740669,BE,0.0,250.0,187.77,32655.14,"(2022, 10)"
2022-10-28 20:00:00+00:00,BTCUSDT,-1.0549370304114494,SL,0.0,250.0,-263.73,32391.41,"(2022, 10)"
2022-10-30 00:00:00+00:00,LINKUSDT,-1.042679245283019,SL,0.0,250.0,-260.67,32130.74,"(2022, 10)"
2022-10-31 09:25:00+00:00,SOLUSDT,-1.0159290322580645,SL,0.0,250.0,-253.98,31876.75,"(2022, 10)"
2022-11-03 23:05:00+00:00,DOGEUSDT,0.5603697469099486,BE,5000.0,250.0,140.09,27016.85,"(2022, 11)"
2022-11-04 08:00:00+00:00,LINKUSDT,0.5871807692307636,BE,0.0,250.0,146.8,27163.64,"(2022, 11)"
2022-11-05 00:30:00+00:00,SOLUSDT,-1.019321153846154,SL,0.0,250.0,-254.83,26908.81,"(2022, 11)"
2022-11-05 00:40:00+00:00,BTCUSDT,-1.0133577597263788,SL,0.0,250.0,-253.34,26655.47,"(2022, 11)"
2022-11-08 00:00:00+00:00,LINKUSDT,-1.089330000000002,SL,0.0,250.0,-272.33,26383.14,"(2022, 11)"
2022-11-08 08:00:00+00:00,SOLUSDT,1.6726054945054953,BE,0.0,250.0,418.15,26801.29,"(2022, 11)"
2022-11-08 14:40:00+00:00,BTCUSDT,-1.0131728362183756,SL,0.0,250.0,-253.29,26548.0,"(2022, 11)"
2022-11-09 07:45:00+00:00,SOLUSDT,-1.0015718894009216,SL,0.0,250.0,-250.39,26297.6,"(2022, 11)"
2022-11-09 20:00:00+00:00,LINKUSDT,0.4846547619047584,BE,0.0,250.0,121.16,26418.77,"(2022, 11)"
2022-11-09 21:25:00+00:00,XRPUSDT,-1.0018528301886793,SL,0.0,250.0,-250.46,26168.3,"(2022, 11)"
2022-11-11 10:40:00+00:00,SOLUSDT,0.5481149348362101,BE,0.0,250.0,137.03,26305.33,"(2022, 11)"
2022-11-14 00:00:00+00:00,XRPUSDT,-1.0381444444444448,SL,0.0,250.0,-259.54,26045.8,"(2022, 11)"
2022-11-14 04:00:00+00:00,BTCUSDT,-1.0441116216216215,SL,0.0,250.0,-261.03,25784.77,"(2022, 11)"
2022-11-14 08:55:00+00:00,LINKUSDT,4.699575229357801,BE,0.0,250.0,1174.89,26959.66,"(2022, 11)"
2022-11-19 08:50:00+00:00,SOLUSDT,0.5285787999999969,BE,0.0,250.0,132.14,27091.81,"(2022, 11)"
2022-11-20 16:00:00+00:00,SOLUSDT,7.811959999999996,TP,0.0,250.0,1952.99,29044.8,"(2022, 11)"
2022-11-21 04:00:00+00:00,SOLUSDT,-1.0220095808383234,SL,0.0,250.0,-255.5,28789.29,"(2022, 11)"
2022-11-21 12:40:00+00:00,BTCUSDT,0.5252628036086039,BE,0.0,250.0,131.32,28920.61,"(2022, 11)"
2022-11-22 00:00:00+00:00,BTCUSDT,0.596236755386575,BE,0.0,250.0,149.06,29069.67,"(2022, 11)"
2022-11-22 09:50:00+00:00,SOLUSDT,-1.010171052631579,SL,0.0,250.0,-252.54,28817.13,"(2022, 11)"
2022-11-24 00:00:00+00:00,LINKUSDT,1.6733891304347674,BE,0.0,250.0,418.35,29235.47,"(2022, 11)"
2022-11-24 08:00:00+00:00,SOLUSDT,0.5719594164456193,BE,0.0,250.0,142.99,29378.46,"(2022, 11)"
2022-11-24 20:00:00+00:00,LINKUSDT,1.3061974358974147,BE,0.0,250.0,326.55,29705.01,"(2022, 11)"
2022-11-25 00:00:00+00:00,XRPUSDT,2.5564785714285754,BE,0.0,250.0,639.12,30344.13,"(2022, 11)"
2022-11-25 12:20:00+00:00,XRPUSDT,2.957037931034483,BE,0.0,250.0,739.26,31083.39,"(2022, 11)"
2022-11-26 00:00:00+00:00,LINKUSDT,0.7332978723404366,BE,0.0,250.0,183.32,31266.72,"(2022, 11)"
2022-11-26 14:15:00+00:00,LINKUSDT,-1.0159697674418604,SL,0.0,250.0,-253.99,31012.72,"(2022, 11)"
2022-11-26 19:00:00+00:00,XRPUSDT,0.6674602649006675,BE,0.0,250.0,166.87,31179.59,"(2022, 11)"
2022-11-29 04:00:00+00:00,LINKUSDT,-1.0137388535031846,SL,0.0,250.0,-253.43,30926.16,"(2022, 11)"
2022-11-30 17:20:00+00:00,BTCUSDT,0.4949020374898096,BE,0.0,250.0,123.73,31049.88,"(2022, 11)"
2022-12-02 13:30:00+00:00,BTCUSDT,0.5434096560846561,BE,5000.0,250.0,135.85,26185.73,"(2022, 12)"
2022-12-03 00:15:00+00:00,LINKUSDT,0.5992234693877553,BE,0.0,250.0,149.81,26335.54,"(2022, 12)"
2022-12-07 04:00:00+00:00,SOLUSDT,7.796014285714294,TP,0.0,250.0,1949.0,28284.54,"(2022, 12)"
2022-12-07 12:00:00+00:00,LINKUSDT,0.9704391304347826,BE,0.0,250.0,242.61,28527.15,"(2022, 12)"
2022-12-09 00:00:00+00:00,BTCUSDT,0.48353641509439454,BE,0.0,250.0,120.88,28648.04,"(2022, 12)"
2022-12-12 08:50:00+00:00,SOLUSDT,0.4980456852791915,BE,0.0,250.0,124.51,28772.55,"(2022, 12)"
2022-12-12 09:30:00+00:00,LINKUSDT,0.5193190839694669,BE,0.0,250.0,129.83,28902.38,"(2022, 12)"
2022-12-13 16:00:00+00:00,BTCUSDT,-1.0688298684210527,SL,0.0,250.0,-267.21,28635.17,"(2022, 12)"
2022-12-14 20:00:00+00:00,SOLUSDT,2.9287918032786884,BE,0.0,250.0,732.2,29367.37,"(2022, 12)"
2022-12-15 08:50:00+00:00,SOLUSDT,0.5467729729729744,BE,0.0,250.0,136.69,29504.06,"(2022, 12)"
2022-12-16 16:05:00+00:00,LINKUSDT,-1.0162991304347826,SL,0.0,250.0,-254.07,29249.99,"(2022, 12)"
2022-12-17 04:00:00+00:00,BTCUSDT,0.5515802912621642,BE,0.0,250.0,137.9,29387.88,"(2022, 12)"
2022-12-19 04:00:00+00:00,LINKUSDT,-1.0469578947368419,SL,0.0,250.0,-261.74,29126.14,"(2022, 12)"
2022-12-20 00:00:00+00:00,BTCUSDT,-1.1327483957219329,SL,0.0,250.0,-283.19,28842.96,"(2022, 12)"
2022-12-20 00:00:00+00:00,LINKUSDT,-1.0476027027027017,SL,0.0,250.0,-261.9,28581.05,"(2022, 12)"
2022-12-24 18:00:00+00:00,SOLUSDT,0.779404318936881,BE,0.0,250.0,194.85,28775.91,"(2022, 12)"
2022-12-28 08:00:00+00:00,SOLUSDT,-1.0307685714285713,SL,0.0,250.0,-257.69,28518.21,"(2022, 12)"
2022-12-28 14:40:00+00:00,LINKUSDT,0.6322696629213498,BE,0.0,250.0,158.07,28676.28,"(2022, 12)"
2022-12-30 12:30:00+00:00,BTCUSDT,0.4437451388889001,BE,0.0,250.0,110.94,28787.22,"(2022, 12)"
2023-01-02 08:05:00+00:00,XRPUSDT,0.4984527156549519,BE,5000.0,250.0,124.61,23911.83,"(2023, 1)"
2023-01-03 13:50:00+00:00,SOLUSDT,-1.0033827060020346,SL,0.0,250.0,-250.85,23660.98,"(2023, 1)"
2023-01-04 08:10:00+00:00,BTCUSDT,-1.358636170212803,SL,0.0,250.0,-339.66,23321.33,"(2023, 1)"
2023-01-06 00:00:00+00:00,BTCUSDT,1.7965521212121653,BE,0.0,250.0,449.14,23770.46,"(2023, 1)"
2023-01-07 00:55:00+00:00,BTCUSDT,-1.1860736263736313,SL,0.0,250.0,-296.52,23473.95,"(2023, 1)"
2023-01-07 22:20:00+00:00,SOLUSDT,0.5043726495726492,BE,0.0,250.0,126.09,23600.04,"(2023, 1)"
2023-01-08 20:00:00+00:00,BTCUSDT,2.7936327935222427,BE,0.0,250.0,698.41,24298.45,"(2023, 1)"
2023-01-09 04:00:00+00:00,BTCUSDT,-1.0909270796460178,SL,0.0,250.0,-272.73,24025.71,"(2023, 1)"
2023-01-09 04:00:00+00:00,LINKUSDT,-1.0941368421052626,SL,0.0,250.0,-273.53,23752.18,"(2023, 1)"
2023-01-11 14:05:00+00:00,LINKUSDT,0.5604714285714285,BE,0.0,250.0,140.12,23892.3,"(2023, 1)"
2023-01-12 00:00:00+00:00,SOLUSDT,-1.0320000000000003,SL,0.0,250.0,-258.0,23634.3,"(2023, 1)"
2023-01-13 00:20:00+00:00,LINKUSDT,-1.041510869565218,SL,0.0,250.0,-260.38,23373.92,"(2023, 1)"
2023-01-13 00:20:00+00:00,SOLUSDT,-1.01937578125,SL,0.0,250.0,-254.84,23119.08,"(2023, 1)"
2023-01-16 08:05:00+00:00,LINKUSDT,1.6849845679012376,BE,0.0,250.0,421.25,23540.32,"(2023, 1)"
2023-01-18 08:00:00+00:00,LINKUSDT,0.9719216216216215,BE,0.0,250.0,242.98,23783.3,"(2023, 1)"
2023-01-18 08:20:00+00:00,SOLUSDT,0.6656692810457505,BE,0.0,250.0,166.42,23949.72,"(2023, 1)"
2023-01-20 00:00:00+00:00,BTCUSDT,0.6066727454909351,BE,0.0,250.0,151.67,24101.39,"(2023, 1)"
2023-01-20 20:00:00+00:00,BTCUSDT,-1.0574969174977338,SL,0.0,250.0,-264.37,23837.01,"(2023, 1)"
2023-01-21 04:00:00+00:00,LINKUSDT,-1.067229032258065,SL,0.0,250.0,-266.81,23570.21,"(2023, 1)"
2023-01-22 00:00:00+00:00,LINKUSDT,1.6950392156862677,BE,0.0,250.0,423.76,23993.97,"(2023, 1)"
2023-01-22 20:05:00+00:00,LINKUSDT,0.7974719211822634,BE,0.0,250.0,199.37,24193.33,"(2023, 1)"
2023-01-22 20:05:00+00:00,SOLUSDT,1.2580781867145405,BE,0.0,250.0,314.52,24507.85,"(2023, 1)"
2023-01-27 01:35:00+00:00,BTCUSDT,0.6914029608650849,BE,0.0,250.0,172.85,24680.71,"(2023, 1)"
2023-01-27 12:00:00+00:00,LINKUSDT,1.4403822222222282,BE,0.0,250.0,360.1,25040.8,"(2023, 1)"
2023-01-28 00:05:00+00:00,LINKUSDT,0.7015156862744953,BE,0.0,250.0,175.38,25216.18,"(2023, 1)"
2023-01-29 16:00:00+00:00,LINKUSDT,0.7561391304347912,BE,0.0,250.0,189.03,25405.21,"(2023, 1)"
2023-01-30 00:00:00+00:00,LINKUSDT,0.9266364705882404,BE,0.0,250.0,231.66,25636.87,"(2023, 1)"
2023-01-30 00:00:00+00:00,SOLUSDT,1.379772695035468,BE,0.0,250.0,344.94,25981.82,"(2023, 1)"
2023-02-02 04:00:00+00:00,BTCUSDT,-1.0582095666394098,SL,5000.0,250.0,-264.55,20717.26,"(2023, 2)"
2023-02-09 19:15:00+00:00,LINKUSDT,0.6622899305555567,BE,0.0,250.0,165.57,20882.84,"(2023, 2)"
2023-02-10 00:00:00+00:00,BTCUSDT,-1.040001150121065,SL,0.0,250.0,-260.0,20622.84,"(2023, 2)"
2023-02-10 04:00:00+00:00,SOLUSDT,0.6440150406504062,BE,0.0,250.0,161.0,20783.84,"(2023, 2)"
2023-02-12 00:00:00+00:00,SOLUSDT,2.565603614457817,BE,0.0,250.0,641.4,21425.24,"(2023, 2)"
2023-02-15 20:00:00+00:00,BTCUSDT,-1.0538959810874697,SL,0.0,250.0,-263.47,21161.77,"(2023, 2)"
2023-02-16 00:00:00+00:00,SOLUSDT,-1.2652923076923097,SL,0.0,250.0,-316.32,20845.44,"(2023, 2)"
2023-02-17 20:00:00+00:00,BTCUSDT,-1.044604990757856,SL,0.0,250.0,-261.15,20584.29,"(2023, 2)"
2023-02-19 20:00:00+00:00,SOLUSDT,7.7188888888889,TP,0.0,250.0,1929.72,22514.02,"(2023, 2)"
2023-02-20 16:05:00+00:00,BTCUSDT,0.8779914893617022,BE,0.0,250.0,219.5,22733.51,"(2023, 2)"
2023-02-26 00:00:00+00:00,SOLUSDT,1.5796969387755269,BE,0.0,250.0,394.92,23128.44,"(2023, 2)"
2023-03-03 08:00:00+00:00,SOLUSDT,0.5335937275985638,BE,5000.0,250.0,133.4,18261.84,"(2023, 3)"
2023-03-03 13:55:00+00:00,LINKUSDT,0.5184920560747632,BE,0.0,250.0,129.62,18391.46,"(2023, 3)"
2023-03-05 01:15:00+00:00,BTCUSDT,0.7960965973534924,BE,0.0,250.0,199.02,18590.48,"(2023, 3)"
2023-03-08 00:00:00+00:00,SOLUSDT,2.799997777777748,BE,0.0,250.0,700.0,19290.48,"(2023, 3)"
2023-03-08 12:00:00+00:00,BTCUSDT,0.6350884093711349,BE,0.0,250.0,158.77,19449.25,"(2023, 3)"
2023-03-08 12:00:00+00:00,SOLUSDT,2.3067575757576315,BE,0.0,250.0,576.69,20025.94,"(2023, 3)"
2023-03-09 10:45:00+00:00,BTCUSDT,-1.04204515503876,SL,0.0,250.0,-260.51,19765.43,"(2023, 3)"
2023-03-10 00:00:00+00:00,LINKUSDT,-1.0472124999999999,SL,0.0,250.0,-261.8,19503.63,"(2023, 3)"
2023-03-11 12:00:00+00:00,SOLUSDT,2.950328155339805,BE,0.0,250.0,737.58,20241.21,"(2023, 3)"
2023-03-13 04:00:00+00:00,BTCUSDT,-1.0333461071789687,SL,0.0,250.0,-258.34,19982.87,"(2023, 3)"
2023-03-13 20:10:00+00:00,SOLUSDT,0.5631738944365186,BE,0.0,250.0,140.79,20123.67,"(2023, 3)"
2023-03-14 05:10:00+00:00,BTCUSDT,-1.014172963400236,SL,0.0,250.0,-253.54,19870.13,"(2023, 3)"
2023-03-14 20:00:00+00:00,LINKUSDT,2.9081464285714267,BE,0.0,250.0,727.04,20597.16,"(2023, 3)"
2023-03-14 20:05:00+00:00,SOLUSDT,4.8184414847160975,BE,0.0,250.0,1204.61,21801.77,"(2023, 3)"
2023-03-17 16:00:00+00:00,LINKUSDT,7.465624999999942,TP,0.0,250.0,1866.41,23668.18,"(2023, 3)"
2023-03-18 00:00:00+00:00,LINKUSDT,-1.0167149606299213,SL,0.0,250.0,-254.18,23414.0,"(2023, 3)"
2023-03-18 04:00:00+00:00,SOLUSDT,-1.0661163265306106,SL,0.0,250.0,-266.53,23147.47,"(2023, 3)"
2023-03-20 12:00:00+00:00,SOLUSDT,-1.0855740740740747,SL,0.0,250.0,-271.39,22876.08,"(2023, 3)"
2023-03-20 20:00:00+00:00,LINKUSDT,2.9261523809523964,BE,0.0,250.0,731.54,23607.62,"(2023, 3)"
2023-03-21 16:30:00+00:00,BTCUSDT,-1.0543492566257269,SL,0.0,250.0,-263.59,23344.03,"(2023, 3)"
2023-03-22 08:05:00+00:00,LINKUSDT,-1.0520255813953487,SL,0.0,250.0,-263.01,23081.02,"(2023, 3)"
2023-03-23 12:25:00+00:00,XRPUSDT,0.5288026666666652,BE,0.0,250.0,132.2,23213.22,"(2023, 3)"
2023-03-23 20:00:00+00:00,BTCUSDT,1.725432905138324,BE,0.0,250.0,431.36,23644.58,"(2023, 3)"
2023-03-25 16:00:00+00:00,XRPUSDT,-1.0227186440677964,SL,0.0,250.0,-255.68,23388.9,"(2023, 3)"
