exit_ts,symbol,pnl_r,reason,withdrawal_usd,risk_usd_1r,pnl_usd,equity
2022-03-22 08:05:00+00:00,BTCUSDT,0.5704851851851744,BE,0.0,250.0,142.62,29293.09
2022-03-22 08:05:00+00:00,LINKUSDT,1.555673333333333,BE,0.0,250.0,388.92,29682.01
2022-03-22 12:00:00+00:00,DOGEUSDT,-1.0314358974358973,SL,0.0,250.0,-257.86,29424.15
2022-03-23 20:00:00+00:00,DOGEUSDT,-1.035105607476635,SL,0.0,250.0,-258.78,29165.37
2022-03-23 20:05:00+00:00,BTCUSDT,2.9055682926829287,BE,0.0,250.0,726.39,29891.77
2022-03-23 20:05:00+00:00,LINKUSDT,2.9251211111111233,BE,0.0,250.0,731.28,30623.05
2022-03-23 20:20:00+00:00,SOLUSDT,2.9590071428571423,BE,0.0,250.0,739.75,31362.8
2022-03-24 04:05:00+00:00,BTCUSDT,0.8659370087336382,BE,0.0,250.0,216.48,31579.28
2022-03-24 12:00:00+00:00,LINKUSDT,-1.0548689655172416,SL,0.0,250.0,-263.72,31315.57
2022-03-24 12:00:00+00:00,SOLUSDT,-1.0549452830188677,SL,0.0,250.0,-263.74,31051.83
2022-03-24 12:40:00+00:00,BTCUSDT,0.519202300159422,BE,0.0,250.0,129.8,31181.63
2022-03-25 16:00:00+00:00,LINKUSDT,7.8859093023255795,TP,0.0,250.0,1971.48,33153.11
2022-03-26 12:05:00+00:00,DOGEUSDT,0.5350104651162797,BE,0.0,250.0,133.75,33286.86
2022-03-26 12:05:00+00:00,SOLUSDT,2.887555555555554,BE,0.0,250.0,721.89,34008.75
2022-03-26 20:00:00+00:00,SOLUSDT,-1.0389192307692308,SL,0.0,250.0,-259.73,33749.02
2022-03-28 00:00:00+00:00,SOLUSDT,-1.1105285714285709,SL,0.0,250.0,-277.63,33471.39
2022-03-28 04:00:00+00:00,XRPUSDT,-1.8578000000000945,SL,0.0,250.0,-464.45,33006.94
2022-03-28 04:05:00+00:00,LINKUSDT,2.0205173913043533,BE,0.0,250.0,505.13,33512.07
2022-03-29 12:10:00+00:00,LINKUSDT,-1.0102884146341464,SL,0.0,250.0,-252.57,33259.49
2022-03-29 12:15:00+00:00,SOLUSDT,-1.0068485355648535,SL,0.0,250.0,-251.71,33007.78
2022-03-29 16:05:00+00:00,XRPUSDT,1.3755194174757293,BE,0.0,250.0,343.88,33351.66
2022-03-30 01:45:00+00:00,DOGEUSDT,0.7188247588424461,BE,0.0,250.0,179.71,33531.37
2022-03-30 08:05:00+00:00,LINKUSDT,0.5807627118644111,BE,0.0,250.0,145.19,33676.56
2022-04-03 12:05:00+00:00,LINKUSDT,0.6103487500000091,BE,0.0,250.0,152.59,33829.15
2022-04-04 16:05:00+00:00,DOGEUSDT,5.974155,BE,0.0,250.0,1493.54,35322.68
2022-04-05 12:10:00+00:00,DOGEUSDT,0.6427757281553292,BE,0.0,250.0,160.69,35483.38
2022-04-05 15:05:00+00:00,SOLUSDT,0.5043963604852731,BE,0.0,250.0,126.1,35609.48
2022-04-05 20:00:00+00:00,DOGEUSDT,-1.02022,SL,0.0,250.0,-255.05,35354.42
2022-04-06 22:30:00+00:00,LINKUSDT,-1.0199126582278482,SL,0.0,250.0,-254.98,35099.44
2022-04-06 23:05:00+00:00,XRPUSDT,-1.0165829787234042,SL,0.0,250.0,-254.15,34845.3
2022-04-07 00:10:00+00:00,BTCUSDT,-1.020155651105651,SL,0.0,250.0,-255.04,34590.26
2022-04-07 23:00:00+00:00,BTCUSDT,0.48936854838709914,BE,0.0,250.0,122.34,34712.6
2022-04-09 00:00:00+00:00,BTCUSDT,-1.0302420953279847,SL,0.0,250.0,-257.56,34455.04
2022-04-09 04:00:00+00:00,XRPUSDT,0.5103285714285747,BE,0.0,250.0,127.58,34582.62
2022-04-11 08:05:00+00:00,XRPUSDT,0.8025791666666692,BE,0.0,250.0,200.64,34783.27
2022-04-11 16:00:00+00:00,BTCUSDT,-1.1013706172839506,SL,0.0,250.0,-275.34,34507.93
2022-04-11 16:00:00+00:00,LINKUSDT,-1.0616391304347834,SL,0.0,250.0,-265.41,34242.52
2022-04-11 16:00:00+00:00,XRPUSDT,-1.050557142857143,SL,0.0,250.0,-262.64,33979.88
2022-04-11 20:00:00+00:00,SOLUSDT,-1.1322086956521715,SL,0.0,250.0,-283.05,33696.82
2022-04-12 20:00:00+00:00,LINKUSDT,-1.012627927927928,SL,0.0,250.0,-253.16,33443.67
2022-04-13 16:25:00+00:00,BTCUSDT,2.974853716216216,BE,0.0,250.0,743.71,34187.38
2022-04-14 20:05:00+00:00,LINKUSDT,2.8693451612903176,BE,0.0,250.0,717.34,34904.72
2022-04-15 08:05:00+00:00,XRPUSDT,2.9362459459459465,BE,0.0,250.0,734.06,35638.78
2022-04-16 07:25:00+00:00,XRPUSDT,0.9672833333333333,BE,0.0,250.0,241.82,35880.6
2022-04-18 12:20:00+00:00,BTCUSDT,0.8823123482245199,BE,0.0,250.0,220.58,36101.18
2022-04-20 16:00:00+00:00,BTCUSDT,7.868665868886584,TP,0.0,250.0,1967.17,38068.34
2022-04-20 16:00:00+00:00,SOLUSDT,7.94192105263158,TP,0.0,250.0,1985.48,40053.82
2022-04-21 16:05:00+00:00,BTCUSDT,1.2243780141843972,BE,0.0,250.0,306.09,40359.92
2022-04-24 04:15:00+00:00,XRPUSDT,1.4849853658536143,BE,0.0,250.0,371.25,40731.16
2022-04-25 00:05:00+00:00,XRPUSDT,-1.0273272727272726,SL,0.0,250.0,-256.83,40474.33
2022-04-25 08:00:00+00:00,DOGEUSDT,-1.0084971365638766,SL,0.0,250.0,-252.12,40222.21
2022-04-25 12:05:00+00:00,BTCUSDT,0.9646500306560389,BE,0.0,250.0,241.16,40463.37
2022-04-25 12:05:00+00:00,LINKUSDT,5.92879245283019,BE,0.0,250.0,1482.2,41945.57
2022-04-26 00:05:00+00:00,DOGEUSDT,0.6473422271223828,BE,0.0,250.0,161.84,42107.4
2022-04-26 20:00:00+00:00,XRPUSDT,-1.0783240000000016,SL,0.0,250.0,-269.58,41837.82
2022-04-27 04:05:00+00:00,LINKUSDT,0.6822943965517296,BE,0.0,250.0,170.57,42008.4
2022-04-28 20:05:00+00:00,XRPUSDT,0.9686032786885246,BE,0.0,250.0,242.15,42250.55
2022-04-29 16:40:00+00:00,XRPUSDT,-1.0272999999999999,SL,0.0,250.0,-256.82,41993.72
2022-05-01 00:00:00+00:00,LINKUSDT,-1.0195703910614524,SL,0.0,250.0,-254.89,41738.83
2022-05-01 00:00:00+00:00,XRPUSDT,-1.0208329545454544,SL,0.0,250.0,-255.21,41483.62
2022-05-01 04:10:00+00:00,SOLUSDT,0.9910728873239437,BE,0.0,250.0,247.77,41731.39
2022-05-02 00:20:00+00:00,LINKUSDT,4.741201111111022,BE,0.0,250.0,1185.3,42916.69
2022-05-02 16:00:00+00:00,LINKUSDT,7.8910000000000045,TP,0.0,250.0,1972.75,44889.44
2022-05-05 00:05:00+00:00,BTCUSDT,0.7350736258660441,BE,0.0,250.0,183.77,45073.21
2022-05-06 13:35:00+00:00,BTCUSDT,-1.0121844733012426,SL,0.0,250.0,-253.05,44820.16
2022-05-08 04:00:00+00:00,BTCUSDT,-1.0138776705360637,SL,0.0,250.0,-253.47,44566.69
2022-05-08 04:00:00+00:00,SOLUSDT,-1.0131333333333334,SL,0.0,250.0,-253.28,44313.41
2022-05-08 08:05:00+00:00,LINKUSDT,0.6841456140350786,BE,0.0,250.0,171.04,44484.45
2022-05-08 20:25:00+00:00,SOLUSDT,-1.017658778625954,SL,0.0,250.0,-254.41,44230.03
2022-05-09 08:00:00+00:00,LINKUSDT,-1.0217711111111112,SL,0.0,250.0,-255.44,43974.59
2022-05-09 12:00:00+00:00,XRPUSDT,-1.1504909090909106,SL,0.0,250.0,-287.62,43686.97
2022-05-09 16:00:00+00:00,DOGEUSDT,-1.0100671428571428,SL,0.0,250.0,-252.52,43434.45
2022-05-11 06:45:00+00:00,LINKUSDT,-1.0059841743119267,SL,0.0,250.0,-251.5,43182.95
2022-05-11 06:45:00+00:00,SOLUSDT,-1.0054040431266846,SL,0.0,250.0,-251.35,42931.6
2022-05-11 12:00:00+00:00,DOGEUSDT,-1.011317090909091,SL,0.0,250.0,-252.83,42678.77
2022-05-11 12:45:00+00:00,XRPUSDT,-1.0034314159292035,SL,0.0,250.0,-250.86,42427.92
2022-05-11 20:15:00+00:00,BTCUSDT,-1.0047131074363396,SL,0.0,250.0,-251.18,42176.74
2022-05-14 20:00:00+00:00,LINKUSDT,7.9523857142857155,TP,0.0,250.0,1988.1,44164.83
2022-05-14 20:00:00+00:00,SOLUSDT,7.9623621621621625,TP,0.0,250.0,1990.59,46155.42
2022-05-26 16:05:00+00:00,DOGEUSDT,1.6666616541353456,BE,0.0,250.0,416.67,46572.09
2022-05-26 16:05:00+00:00,SOLUSDT,2.9788596774193548,BE,0.0,250.0,744.71,47316.8
2022-05-27 12:25:00+00:00,DOGEUSDT,0.5578353333333326,BE,0.0,250.0,139.46,47456.26
2022-05-30 08:00:00+00:00,BTCUSDT,-1.0889031249999988,SL,0.0,250.0,-272.23,47184.04
2022-05-30 12:05:00+00:00,LINKUSDT,2.922214285714287,BE,0.0,250.0,730.55,47914.59
2022-05-31 04:00:00+00:00,LINKUSDT,-1.03493125,SL,0.0,250.0,-258.73,47655.86
2022-05-31 04:05:00+00:00,DOGEUSDT,1.2611181818181905,BE,0.0,250.0,315.28,47971.14
2022-05-31 04:05:00+00:00,XRPUSDT,1.3049111111112002,BE,0.0,250.0,326.23,48297.37
2022-06-01 04:05:00+00:00,LINKUSDT,0.8194542857142875,BE,0.0,250.0,204.86,48502.23
2022-06-01 04:05:00+00:00,XRPUSDT,0.9706139534883719,BE,0.0,250.0,242.65,48744.88
2022-06-02 04:00:00+00:00,SOLUSDT,-1.0200449999999999,SL,0.0,250.0,-255.01,48489.87
2022-06-03 16:05:00+00:00,SOLUSDT,-1.035840625,SL,0.0,250.0,-258.96,48230.91
2022-06-05 20:00:00+00:00,LINKUSDT,-1.2519999999999905,SL,0.0,250.0,-313.0,47917.91
2022-06-06 08:00:00+00:00,BTCUSDT,-1.1643947368421053,SL,0.0,250.0,-291.1,47626.81
2022-06-08 00:00:00+00:00,LINKUSDT,-1.0231192660550459,SL,0.0,250.0,-255.78,47371.03
2022-06-11 00:15:00+00:00,DOGEUSDT,0.5027955056179745,BE,0.0,250.0,125.7,47496.73
2022-06-11 16:00:00+00:00,DOGEUSDT,-1.0493431818181806,SL,0.0,250.0,-262.34,47234.4
2022-06-11 20:05:00+00:00,SOLUSDT,0.7211114754098298,BE,0.0,250.0,180.28,47414.67
2022-06-11 20:05:00+00:00,XRPUSDT,1.619451351351373,BE,0.0,250.0,404.86,47819.54
2022-06-12 04:00:00+00:00,XRPUSDT,-1.0239733333333336,SL,0.0,250.0,-255.99,47563.54
2022-06-12 08:05:00+00:00,LINKUSDT,1.267733802816909,BE,0.0,250.0,316.93,47880.48
2022-06-12 08:35:00+00:00,BTCUSDT,0.5166673712921911,BE,0.0,250.0,129.17,48009.64
2022-06-13 00:00:00+00:00,BTCUSDT,-1.0146839285714286,SL,0.0,250.0,-253.67,47755.97
2022-06-13 04:00:00+00:00,LINKUSDT,-1.1707545454545436,SL,0.0,250.0,-292.69,47463.28
2022-06-13 04:00:00+00:00,SOLUSDT,-1.3056000000000245,SL,0.0,250.0,-326.4,47136.88
2022-06-13 04:00:00+00:00,XRPUSDT,-1.0278108108108106,SL,0.0,250.0,-256.95,46879.93
2022-06-15 08:00:00+00:00,XRPUSDT,-1.0199914893617021,SL,0.0,250.0,-255.0,46624.93
2022-06-18 06:50:00+00:00,BTCUSDT,-1.0041584894837476,SL,0.0,250.0,-251.04,46373.89
2022-06-21 20:05:00+00:00,DOGEUSDT,0.8950701612903157,BE,0.0,250.0,223.77,46597.66
2022-06-21 20:05:00+00:00,SOLUSDT,0.9915126865671642,BE,0.0,250.0,247.88,46845.54
2022-06-24 08:15:00+00:00,XRPUSDT,-1.0112469387755103,SL,0.0,250.0,-252.81,46592.73
2022-06-24 16:05:00+00:00,SOLUSDT,1.35745263157898,BE,0.0,250.0,339.36,46932.09
2022-06-26 04:05:00+00:00,SOLUSDT,2.066682926829284,BE,0.0,250.0,516.67,47448.76
2022-06-26 04:15:00+00:00,XRPUSDT,0.4770375000000056,BE,0.0,250.0,119.26,47568.02
2022-06-26 12:00:00+00:00,DOGEUSDT,-1.0255036144578313,SL,0.0,250.0,-256.38,47311.65
2022-06-30 12:00:00+00:00,BTCUSDT,-1.0473349309504474,SL,0.0,250.0,-261.83,47049.81
2022-06-30 12:05:00+00:00,SOLUSDT,-1.0265666666666666,SL,0.0,250.0,-256.64,46793.17
2022-06-30 16:05:00+00:00,XRPUSDT,0.7767574999999945,BE,0.0,250.0,194.19,46987.36
2022-07-05 04:20:00+00:00,SOLUSDT,4.745779166666622,BE,0.0,250.0,1186.44,48173.8
2022-07-07 20:00:00+00:00,BTCUSDT,-1.0372892857142857,SL,0.0,250.0,-259.32,47914.48
2022-07-07 20:00:00+00:00,SOLUSDT,-1.0337588235294115,SL,0.0,250.0,-258.44,47656.04
2022-07-08 00:00:00+00:00,DOGEUSDT,7.7333374999999895,TP,0.0,250.0,1933.33,49589.38
2022-07-08 00:00:00+00:00,XRPUSDT,-1.170650000000003,SL,0.0,250.0,-292.66,49296.71
2022-07-08 00:05:00+00:00,LINKUSDT,5.367405263157863,BE,0.0,250.0,1341.85,50638.57
2022-07-08 08:05:00+00:00,DOGEUSDT,0.9851869863013699,BE,0.0,250.0,246.3,50884.86
2022-07-08 08:15:00+00:00,LINKUSDT,0.9834852459016393,BE,0.0,250.0,245.87,51130.73
2022-07-09 00:00:00+00:00,SOLUSDT,0.5116826086956446,BE,0.0,250.0,127.92,51258.65
2022-07-12 04:05:00+00:00,DOGEUSDT,0.8473965517241481,BE,0.0,250.0,211.85,51470.5
2022-07-13 01:05:00+00:00,BTCUSDT,0.6027811737804678,BE,0.0,250.0,150.7,51621.2
2022-07-13 20:05:00+00:00,DOGEUSDT,0.540864550264549,BE,0.0,250.0,135.22,51756.41
2022-07-15 08:05:00+00:00,XRPUSDT,1.362874999999994,BE,0.0,250.0,340.72,52097.13
2022-07-15 16:25:00+00:00,SOLUSDT,0.6298552631578991,BE,0.0,250.0,157.46,52254.6
2022-07-17 00:35:00+00:00,SOLUSDT,-1.011823,SL,0.0,250.0,-252.96,52001.64
2022-07-17 01:20:00+00:00,XRPUSDT,0.47894000000000003,BE,0.0,250.0,119.74,52121.38
2022-07-17 04:05:00+00:00,LINKUSDT,2.9058142857142855,BE,0.0,250.0,726.45,52847.83
2022-07-17 12:05:00+00:00,LINKUSDT,0.6349669565217395,BE,0.0,250.0,158.74,53006.57
2022-07-17 13:10:00+00:00,BTCUSDT,0.5953582925911856,BE,0.0,250.0,148.84,53155.41
2022-07-18 08:00:00+00:00,SOLUSDT,-1.0357705882352937,SL,0.0,250.0,-258.94,52896.47
2022-07-18 08:00:00+00:00,XRPUSDT,-1.0280815789473687,SL,0.0,250.0,-257.02,52639.45
2022-07-18 12:00:00+00:00,LINKUSDT,-1.061627272727272,SL,0.0,250.0,-265.41,52374.04
