symbol,entry_ts,exit_ts,side,entry_price,stop_init,risk_price,pnl_r,reason,hold_5m_bars,hold_hours
SOLUSDT,2023-07-04 16:00:00+00:00,2023-07-05 05:45:00+00:00,SHORT,19.851,19.95,0.0990000000000002,5.439845454545437,BE,118,9.833333333333332
SOLUSDT,2023-07-06 12:00:00+00:00,2023-07-06 18:55:00+00:00,SHORT,19.888,20.35,0.46199999999999974,-1.0129142857142857,SL,36,3.0
SOLUSDT,2023-07-06 20:00:00+00:00,2023-07-07 00:00:00+00:00,SHORT,20.884,20.95,0.06599999999999895,7.905072727272726,TP,1,0.08333333333333333
SOLUSDT,2023-07-07 16:00:00+00:00,2023-07-07 22:15:00+00:00,SHORT,21.214,21.74,0.5259999999999998,-1.0120992395437263,SL,28,2.333333333333333
SOLUSDT,2023-07-11 08:00:00+00:00,2023-07-11 12:50:00+00:00,SHORT,22.1,22.28,0.17999999999999972,-1.0368333333333335,SL,11,0.9166666666666666
SOLUSDT,2023-07-12 12:00:00+00:00,2023-07-12 16:00:00+00:00,SHORT,22.111,22.272,0.1609999999999978,-1.041200621118013,SL,1,0.08333333333333333
SOLUSDT,2023-07-13 12:00:00+00:00,2023-07-13 16:00:00+00:00,SHORT,22.407,22.501,0.0940000000000012,-1.0715117021276586,SL,1,0.08333333333333333
SOLUSDT,2023-07-16 08:00:00+00:00,2023-07-16 13:35:00+00:00,SHORT,27.697,28.2,0.5030000000000001,-1.0165190854870776,SL,20,1.6666666666666665
SOLUSDT,2023-07-17 04:00:00+00:00,2023-07-17 10:25:00+00:00,SHORT,28.012,28.708,0.695999999999998,1.3879258620689634,BE,30,2.5
SOLUSDT,2023-07-24 16:00:00+00:00,2023-07-25 13:10:00+00:00,LONG,23.204,22.76,0.44399999999999906,-1.0156783783783785,SL,207,17.25
SOLUSDT,2023-08-03 08:00:00+00:00,2023-08-03 15:00:00+00:00,LONG,22.698,22.44,0.2579999999999991,1.3736069767441914,BE,37,3.083333333333333
SOLUSDT,2023-08-08 20:00:00+00:00,2023-08-09 00:05:00+00:00,SHORT,24.571,24.787,0.21599999999999753,1.3658736111111043,BE,2,0.16666666666666666
SOLUSDT,2023-08-10 16:00:00+00:00,2023-08-11 03:10:00+00:00,SHORT,24.548,24.885,0.3370000000000033,-1.0218528189910978,SL,87,7.25
SOLUSDT,2023-08-12 20:00:00+00:00,2023-08-13 00:00:00+00:00,SHORT,24.728,24.839,0.1109999999999971,-1.066832432432434,SL,1,0.08333333333333333
SOLUSDT,2023-08-15 00:00:00+00:00,2023-08-15 04:05:00+00:00,SHORT,25.176,25.29,0.11400000000000077,1.333747368421053,BE,2,0.16666666666666666
SOLUSDT,2023-08-16 16:00:00+00:00,2023-08-16 20:15:00+00:00,LONG,23.069,22.904,0.16499999999999915,1.3580563636363592,BE,4,0.3333333333333333
SOLUSDT,2023-08-17 00:00:00+00:00,2023-08-17 21:35:00+00:00,LONG,22.812,22.3,0.5120000000000005,-1.01336640625,SL,212,17.666666666666664
SOLUSDT,2023-08-18 00:00:00+00:00,2023-08-22 21:25:00+00:00,LONG,21.664,19.63,2.0340000000000025,-1.0031952802359883,SL,1362,113.5
SOLUSDT,2023-08-29 20:00:00+00:00,2023-08-30 14:50:00+00:00,SHORT,21.572,22.063,0.49099999999999966,1.3868195519348283,BE,179,14.916666666666666
SOLUSDT,2023-09-01 20:00:00+00:00,2023-09-02 15:30:00+00:00,LONG,19.275,19.009,0.26599999999999824,1.3782612781954937,BE,187,15.583333333333332
SOLUSDT,2023-09-10 08:00:00+00:00,2023-09-10 15:00:00+00:00,LONG,18.515,17.766,0.7490000000000023,-1.0074158878504673,SL,37,3.083333333333333
SOLUSDT,2023-09-18 12:00:00+00:00,2023-09-18 16:00:00+00:00,SHORT,19.579,19.749,0.16999999999999815,-1.0345511764705886,SL,1,0.08333333333333333
SOLUSDT,2023-09-19 04:00:00+00:00,2023-09-19 08:55:00+00:00,SHORT,19.957,20.15,0.19299999999999784,-1.0310212435233164,SL,12,1.0
SOLUSDT,2023-09-19 12:00:00+00:00,2023-09-19 18:40:00+00:00,SHORT,20.208,20.444,0.23600000000000065,1.3743118644067795,BE,33,2.75
SOLUSDT,2023-09-29 00:00:00+00:00,2023-09-29 04:00:00+00:00,SHORT,19.948,19.982,0.03399999999999892,-1.1760117647058879,SL,1,0.08333333333333333
SOLUSDT,2023-10-04 12:00:00+00:00,2023-10-04 19:05:00+00:00,SHORT,23.567,23.85,0.28300000000000125,1.3750173144876277,BE,38,3.1666666666666665
SOLUSDT,2023-10-12 16:00:00+00:00,2023-10-13 11:35:00+00:00,LONG,21.271,21.08,0.1910000000000025,1.366590052356014,BE,188,15.666666666666666
SOLUSDT,2023-10-16 08:00:00+00:00,2023-10-16 12:00:00+00:00,SHORT,22.809,22.844,0.03500000000000014,-1.1955057142857135,SL,1,0.08333333333333333
SOLUSDT,2023-10-19 08:00:00+00:00,2023-10-19 12:00:00+00:00,SHORT,23.832,23.879,0.0470000000000006,-1.1521191489361682,SL,1,0.08333333333333333
SOLUSDT,2023-10-25 04:00:00+00:00,2023-10-25 12:00:00+00:00,SHORT,31.038,32.622,1.5839999999999996,-1.0058784090909092,SL,49,4.083333333333333
SOLUSDT,2023-10-27 00:00:00+00:00,2023-10-27 12:45:00+00:00,SHORT,32.771,33.25,0.4789999999999992,-1.0205246346555323,SL,106,8.833333333333332
SOLUSDT,2023-10-29 20:00:00+00:00,2023-10-30 01:05:00+00:00,SHORT,32.994,33.2,0.20600000000000307,1.351950485436887,BE,14,1.1666666666666665
SOLUSDT,2023-10-30 12:00:00+00:00,2023-10-30 17:15:00+00:00,SHORT,34.95,35.409,0.4589999999999961,1.3771568627450979,BE,16,1.3333333333333333
SOLUSDT,2023-11-04 04:00:00+00:00,2023-11-04 08:00:00+00:00,SHORT,41.109,41.237,0.1280000000000001,-1.09634921875,SL,1,0.08333333333333333
SOLUSDT,2023-11-07 20:00:00+00:00,2023-11-08 00:05:00+00:00,SHORT,43.898,44.404,0.5060000000000002,1.3739735177865557,BE,2,0.16666666666666666
SOLUSDT,2023-11-10 00:00:00+00:00,2023-11-10 09:55:00+00:00,SHORT,45.305,49.0,3.6950000000000003,-1.003678349120433,SL,72,6.0
SOLUSDT,2023-11-13 04:00:00+00:00,2023-11-13 21:10:00+00:00,SHORT,57.041,60.445,3.4040000000000035,1.3949728848413634,BE,159,13.25
SOLUSDT,2023-11-15 12:00:00+00:00,2023-11-15 16:10:00+00:00,SHORT,63.042,63.726,0.6839999999999975,1.372350000000004,BE,3,0.25
SOLUSDT,2023-11-29 12:00:00+00:00,2023-11-29 16:40:00+00:00,SHORT,60.648,61.799,1.1509999999999962,1.3841925282363174,BE,9,0.75
SOLUSDT,2023-12-02 08:00:00+00:00,2023-12-02 19:05:00+00:00,SHORT,62.055,62.7,0.6450000000000031,-1.0288627906976742,SL,86,7.166666666666666
SOLUSDT,2023-12-06 04:00:00+00:00,2023-12-06 08:05:00+00:00,SHORT,64.424,64.55,0.12599999999999056,5.346609523809512,BE,2,0.16666666666666666
SOLUSDT,2023-12-07 16:00:00+00:00,2023-12-07 20:10:00+00:00,SHORT,65.918,66.311,0.3930000000000007,1.3496809160305416,BE,3,0.25
SOLUSDT,2023-12-08 00:00:00+00:00,2023-12-08 04:00:00+00:00,SHORT,67.807,69.546,1.7390000000000043,-1.0116975848188614,SL,1,0.08333333333333333
SOLUSDT,2023-12-10 04:00:00+00:00,2023-12-11 02:15:00+00:00,SHORT,73.081,77.575,4.494,1.395121428571429,BE,220,18.333333333333332
SOLUSDT,2023-12-20 16:00:00+00:00,2023-12-20 20:00:00+00:00,SHORT,80.756,81.388,0.632000000000005,-1.038333544303797,SL,1,0.08333333333333333
SOLUSDT,2024-01-02 08:00:00+00:00,2024-01-02 12:05:00+00:00,SHORT,114.53,114.8,0.269999999999996,1.2727444444444636,BE,2,0.16666666666666666
SOLUSDT,2024-01-08 04:00:00+00:00,2024-01-08 08:40:00+00:00,LONG,87.249,85.1,2.149000000000001,1.3878200558399254,BE,9,0.75
