symbol,entry_ts,exit_ts,side,entry_price,stop_init,risk_price,pnl_r,reason,hold_5m_bars,hold_hours
DOGEUSDT,2022-01-08 20:00:00+00:00,2022-01-09 00:05:00+00:00,LONG,0.14735,0.14501,0.0023400000000000087,1.3811089743589697,BE,2,0.16666666666666666
DOGEUSDT,2022-01-10 16:00:00+00:00,2022-01-11 13:40:00+00:00,LONG,0.14224,0.13589,0.0063499999999999945,1.3932799999999983,BE,213,17.75
DOGEUSDT,2022-01-13 08:00:00+00:00,2022-01-13 23:15:00+00:00,SHORT,0.16954,0.17542,0.005879999999999996,-1.00865,SL,136,11.333333333333332
DOGEUSDT,2022-01-14 00:00:00+00:00,2022-01-14 04:25:00+00:00,SHORT,0.17163,0.17776,0.0061299999999999966,-1.008399510603589,SL,6,0.5
DOGEUSDT,2022-01-22 00:00:00+00:00,2022-01-22 05:30:00+00:00,LONG,0.14189,0.13941,0.0024799999999999822,-1.0171641129032258,SL,19,1.5833333333333333
DOGEUSDT,2022-02-05 00:00:00+00:00,2022-02-05 04:05:00+00:00,SHORT,0.14775,0.14803,0.00028000000000000247,-1.15830357142857,SL,2,0.16666666666666666
DOGEUSDT,2022-02-06 20:00:00+00:00,2022-02-07 00:00:00+00:00,SHORT,0.1503,0.15359,0.003290000000000015,-1.0137051671732522,SL,1,0.08333333333333333
DOGEUSDT,2022-02-22 00:00:00+00:00,2022-02-22 04:00:00+00:00,LONG,0.12815,0.127,0.0011499999999999844,-1.033430434782609,SL,1,0.08333333333333333
DOGEUSDT,2022-02-24 04:00:00+00:00,2022-02-24 08:00:00+00:00,LONG,0.11557,0.11279,0.0027800000000000047,-1.0124715827338129,SL,1,0.08333333333333333
DOGEUSDT,2022-03-07 04:00:00+00:00,2022-03-07 12:05:00+00:00,LONG,0.11892,0.11795,0.0009699999999999986,1.3632206185567008,BE,50,4.166666666666666
DOGEUSDT,2022-03-07 20:00:00+00:00,2022-03-08 01:15:00+00:00,LONG,0.11521,0.11468,0.0005300000000000027,5.43478679245283,BE,16,1.3333333333333333
DOGEUSDT,2022-03-14 00:00:00+00:00,2022-03-14 04:20:00+00:00,LONG,0.11133,0.10977,0.001559999999999992,5.478590384615389,BE,5,0.41666666666666663
DOGEUSDT,2022-03-19 00:00:00+00:00,2022-03-19 09:05:00+00:00,SHORT,0.1191,0.11953,0.0004299999999999998,-1.083093023255814,SL,62,5.166666666666666
DOGEUSDT,2022-03-22 08:00:00+00:00,2022-03-22 12:00:00+00:00,SHORT,0.1226,0.12377,0.0011700000000000044,-1.0314358974358973,SL,1,0.08333333333333333
DOGEUSDT,2022-03-23 16:00:00+00:00,2022-03-23 20:00:00+00:00,SHORT,0.12521,0.12628,0.0010700000000000154,-1.035105607476635,SL,1,0.08333333333333333
DOGEUSDT,2022-03-26 08:00:00+00:00,2022-03-26 12:35:00+00:00,SHORT,0.13297,0.13383,0.0008599999999999997,1.3536151162790828,BE,8,0.6666666666666666
DOGEUSDT,2022-03-29 04:00:00+00:00,2022-04-04 11:15:00+00:00,SHORT,0.14455,0.15388,0.009329999999999977,-1.0046479099678456,SL,1768,147.33333333333331
DOGEUSDT,2022-04-04 12:00:00+00:00,2022-04-04 16:15:00+00:00,SHORT,0.15507,0.15687,0.001799999999999996,5.474155000000008,BE,4,0.3333333333333333
DOGEUSDT,2022-04-05 08:00:00+00:00,2022-04-05 12:25:00+00:00,SHORT,0.15294,0.155,0.0020600000000000063,-1.0222728155339804,SL,6,0.5
DOGEUSDT,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,SHORT,0.16176,0.16416,0.0024000000000000132,-1.02022,SL,1,0.08333333333333333
DOGEUSDT,2022-04-25 04:00:00+00:00,2022-04-25 08:00:00+00:00,LONG,0.12859,0.12405,0.004540000000000016,-1.0084971365638766,SL,1,0.08333333333333333
DOGEUSDT,2022-04-25 20:00:00+00:00,2022-04-26 15:05:00+00:00,SHORT,0.16202,0.17109,0.009069999999999995,1.3946410143329653,BE,182,15.166666666666666
DOGEUSDT,2022-05-09 12:00:00+00:00,2022-05-09 16:00:00+00:00,LONG,0.11745,0.11395,0.003500000000000003,-1.0100671428571428,SL,1,0.08333333333333333
DOGEUSDT,2022-05-11 08:00:00+00:00,2022-05-11 12:00:00+00:00,LONG,0.10374,0.10099,0.0027500000000000024,-1.011317090909091,SL,1,0.08333333333333333
DOGEUSDT,2022-05-26 12:00:00+00:00,2022-05-26 16:05:00+00:00,LONG,0.0778,0.07647,0.0013299999999999979,1.382451127819553,BE,2,0.16666666666666666
DOGEUSDT,2022-05-27 08:00:00+00:00,2022-05-27 15:25:00+00:00,LONG,0.07749,0.07599,0.0015000000000000013,7.984502,TP,42,3.5
DOGEUSDT,2022-05-31 00:00:00+00:00,2022-05-31 04:50:00+00:00,SHORT,0.08795,0.0885,0.0005499999999999949,1.3520272727272722,BE,11,0.9166666666666666
DOGEUSDT,2022-06-10 20:00:00+00:00,2022-06-11 04:55:00+00:00,LONG,0.07504,0.07415,0.0008900000000000019,1.3747056179775219,BE,60,5.0
DOGEUSDT,2022-06-11 12:00:00+00:00,2022-06-11 16:00:00+00:00,LONG,0.07237,0.07193,0.00044000000000000983,-1.0493431818181806,SL,1,0.08333333333333333
DOGEUSDT,2022-06-21 16:00:00+00:00,2022-06-22 00:20:00+00:00,SHORT,0.06742,0.0699,0.00248000000000001,1.3918443548387107,BE,53,4.416666666666666
DOGEUSDT,2022-06-26 08:00:00+00:00,2022-06-26 12:00:00+00:00,SHORT,0.07056,0.07139,0.0008299999999999974,-1.0255036144578313,SL,1,0.08333333333333333
DOGEUSDT,2022-07-07 20:00:00+00:00,2022-07-08 00:00:00+00:00,SHORT,0.07111,0.07119,7.999999999999674e-05,7.7333374999999895,TP,1,0.08333333333333333
DOGEUSDT,2022-07-08 04:00:00+00:00,2022-07-08 08:45:00+00:00,SHORT,0.07209,0.07355,0.001460000000000003,1.3851869863013697,BE,10,0.8333333333333333
DOGEUSDT,2022-07-12 00:00:00+00:00,2022-07-12 05:50:00+00:00,LONG,0.0617,0.06112,0.0005799999999999972,1.368086206896559,BE,23,1.9166666666666665
DOGEUSDT,2022-07-13 16:00:00+00:00,2022-07-13 23:55:00+00:00,LONG,0.05922,0.05733,0.0018900000000000028,1.3905999999999992,BE,48,4.0
DOGEUSDT,2022-07-19 00:00:00+00:00,2022-07-19 04:20:00+00:00,SHORT,0.06752,0.06894,0.0014200000000000046,1.3857352112676038,BE,5,0.41666666666666663
DOGEUSDT,2022-07-26 16:00:00+00:00,2022-07-26 21:25:00+00:00,LONG,0.06021,0.06,0.00021000000000000185,5.413985714285715,BE,18,1.5
DOGEUSDT,2022-07-28 20:00:00+00:00,2022-07-29 00:00:00+00:00,SHORT,0.06995,0.07,5.000000000000837e-05,7.58030000000007,TP,1,0.08333333333333333
DOGEUSDT,2022-07-29 04:00:00+00:00,2022-07-29 08:15:00+00:00,SHORT,0.07161,0.07201,0.00040000000000001146,5.446292500000002,BE,4,0.3333333333333333
DOGEUSDT,2022-07-30 12:00:00+00:00,2022-08-01 17:45:00+00:00,SHORT,0.07156,0.07455,0.0029900000000000065,1.392820066889632,BE,598,49.83333333333333
DOGEUSDT,2022-08-13 08:00:00+00:00,2022-08-14 04:10:00+00:00,SHORT,0.07335,0.07519,0.0018400000000000083,-1.0119592391304346,SL,195,16.25
DOGEUSDT,2022-08-16 04:00:00+00:00,2022-08-16 08:00:00+00:00,SHORT,0.07936,0.08034,0.0009799999999999948,-1.0242938775510206,SL,1,0.08333333333333333
DOGEUSDT,2022-08-19 12:00:00+00:00,2022-08-19 17:00:00+00:00,LONG,0.06886,0.06755,0.0013100000000000056,1.3842305343511407,BE,13,1.0833333333333333
DOGEUSDT,2022-08-20 00:00:00+00:00,2022-08-20 16:50:00+00:00,LONG,0.06773,0.06694,0.000789999999999999,1.3742797468354395,BE,155,12.916666666666666
DOGEUSDT,2022-08-22 08:00:00+00:00,2022-08-22 12:35:00+00:00,LONG,0.06598,0.06583,0.00014999999999999736,5.368039999999952,BE,8,0.6666666666666666
DOGEUSDT,2022-08-27 00:00:00+00:00,2022-08-27 05:10:00+00:00,LONG,0.06346,0.06265,0.0008100000000000052,-1.0235037037037036,SL,15,1.25
DOGEUSDT,2022-08-27 16:00:00+00:00,2022-08-28 19:15:00+00:00,LONG,0.06302,0.06217,0.0008500000000000035,1.3777576470588302,BE,280,23.333333333333332
DOGEUSDT,2022-08-29 00:00:00+00:00,2022-08-29 08:45:00+00:00,LONG,0.06172,0.06123,0.0004899999999999974,-1.037787755102041,SL,58,4.833333333333333
DOGEUSDT,2022-09-07 04:00:00+00:00,2022-09-07 13:05:00+00:00,LONG,0.05839,0.0573,0.0010900000000000007,1.383929357798164,BE,62,5.166666666666666
DOGEUSDT,2022-09-10 20:00:00+00:00,2022-09-11 00:05:00+00:00,SHORT,0.06423,0.06492,0.00069000000000001,-1.0279260869565214,SL,2,0.16666666666666666
DOGEUSDT,2022-09-19 04:00:00+00:00,2022-09-19 14:30:00+00:00,LONG,0.05673,0.0559,0.0008300000000000043,1.3794951807228883,BE,79,6.583333333333333
DOGEUSDT,2022-09-23 20:00:00+00:00,2022-09-24 00:40:00+00:00,SHORT,0.06356,0.0643,0.0007399999999999907,-1.025767567567568,SL,9,0.75
DOGEUSDT,2022-10-04 20:00:00+00:00,2022-10-05 00:00:00+00:00,SHORT,0.06477,0.06597,0.0012000000000000066,-1.0161924999999998,SL,1,0.08333333333333333
DOGEUSDT,2022-10-11 00:00:00+00:00,2022-10-11 04:00:00+00:00,LONG,0.05934,0.05899,0.00034999999999999615,-1.0508628571428578,SL,1,0.08333333333333333
DOGEUSDT,2022-10-13 08:00:00+00:00,2022-10-13 12:30:00+00:00,LONG,0.05758,0.05656,0.00102,-1.016935294117647,SL,7,0.5833333333333333
DOGEUSDT,2022-10-25 20:00:00+00:00,2022-10-26 00:15:00+00:00,SHORT,0.06379,0.06428,0.0004900000000000043,1.3609448979591838,BE,4,0.3333333333333333
DOGEUSDT,2022-11-02 20:00:00+00:00,2022-11-08 03:05:00+00:00,SHORT,0.13106,0.14805,0.016989999999999977,1.3976858151854035,BE,1478,123.16666666666666
DOGEUSDT,2024-03-03 12:00:00+00:00,2024-03-03 18:35:00+00:00,SHORT,0.14158,0.14492,0.003339999999999982,-1.012716766467066,SL,32,2.6666666666666665
DOGEUSDT,2024-03-10 00:00:00+00:00,2024-03-10 14:00:00+00:00,SHORT,0.17901,0.18511,0.006099999999999994,1.3911962295081965,BE,121,10.083333333333332
DOGEUSDT,2024-03-14 08:00:00+00:00,2024-03-14 15:30:00+00:00,SHORT,0.18643,0.19394,0.007509999999999989,1.3925527296937432,BE,43,3.583333333333333
DOGEUSDT,2024-03-19 08:00:00+00:00,2024-03-20 02:00:00+00:00,LONG,0.13285,0.126,0.006849999999999995,-1.0058182481751825,SL,169,14.083333333333332
DOGEUSDT,2024-03-23 20:00:00+00:00,2024-03-24 00:05:00+00:00,SHORT,0.16991,0.17511,0.005199999999999982,1.390197500000001,BE,2,0.16666666666666666
DOGEUSDT,2024-03-25 16:00:00+00:00,2024-03-25 21:30:00+00:00,SHORT,0.18308,0.1873,0.0042200000000000015,1.3869848341232214,BE,19,1.5833333333333333
DOGEUSDT,2024-03-26 12:00:00+00:00,2024-03-26 16:05:00+00:00,SHORT,0.18393,0.1875,0.00356999999999999,1.3845436974789884,BE,2,0.16666666666666666
DOGEUSDT,2024-03-27 04:00:00+00:00,2024-03-27 09:05:00+00:00,SHORT,0.18443,0.1875,0.0030699999999999894,1.381977524429971,BE,14,1.1666666666666665
DOGEUSDT,2024-03-28 00:00:00+00:00,2024-03-28 04:00:00+00:00,SHORT,0.19071,0.19229,0.001579999999999998,-1.036210759493671,SL,1,0.08333333333333333
DOGEUSDT,2024-03-31 20:00:00+00:00,2024-04-01 00:35:00+00:00,SHORT,0.2225,0.22478,0.0022800000000000042,1.370723684210524,BE,8,0.6666666666666666
DOGEUSDT,2024-04-07 16:00:00+00:00,2024-04-08 07:20:00+00:00,SHORT,0.20013,0.20536,0.005229999999999985,-1.0114797323135756,SL,137,11.416666666666666
DOGEUSDT,2024-04-08 08:00:00+00:00,2024-04-08 12:05:00+00:00,SHORT,0.20619,0.20786,0.001669999999999977,-1.0370401197604795,SL,2,0.16666666666666666
DOGEUSDT,2024-04-12 20:00:00+00:00,2024-04-13 19:50:00+00:00,LONG,0.16908,0.15305,0.016030000000000016,-1.0031643169058015,SL,239,19.916666666666664
DOGEUSDT,2024-04-13 20:00:00+00:00,2024-04-14 03:10:00+00:00,LONG,0.15116,0.14428,0.006879999999999997,-1.0065912790697675,SL,39,3.25
DOGEUSDT,2024-04-14 12:00:00+00:00,2024-05-01 07:25:00+00:00,LONG,0.15223,0.124,0.028230000000000005,-1.0016177470775771,SL,4794,399.5
DOGEUSDT,2024-05-04 04:00:00+00:00,2024-05-04 09:00:00+00:00,SHORT,0.14935,0.15214,0.002789999999999987,-1.0160591397849463,SL,13,1.0833333333333333
DOGEUSDT,2024-05-16 04:00:00+00:00,2024-05-16 08:35:00+00:00,SHORT,0.15755,0.15931,0.0017600000000000116,1.3731448863636397,BE,8,0.6666666666666666
DOGEUSDT,2024-05-21 00:00:00+00:00,2024-05-21 05:10:00+00:00,SHORT,0.16573,0.16637,0.0006400000000000017,5.422314062500021,BE,15,1.25
DOGEUSDT,2024-05-22 16:00:00+00:00,2024-05-23 13:00:00+00:00,SHORT,0.16982,0.1748,0.004980000000000012,1.38976987951807,BE,205,17.083333333333332
DOGEUSDT,2024-06-07 20:00:00+00:00,2024-06-11 15:40:00+00:00,LONG,0.14825,0.13628,0.01196999999999998,-1.0037155388471177,SL,1053,87.75
DOGEUSDT,2024-06-14 20:00:00+00:00,2024-06-15 15:25:00+00:00,LONG,0.13347,0.131,0.00247,1.3837890688259065,BE,186,15.5
DOGEUSDT,2024-06-17 16:00:00+00:00,2024-06-17 20:05:00+00:00,LONG,0.1295,0.12835,0.0011500000000000121,1.3662173913043578,BE,2,0.16666666666666666
DOGEUSDT,2024-06-18 04:00:00+00:00,2024-07-04 01:55:00+00:00,LONG,0.12171,0.11309,0.008620000000000003,-1.0042358468677495,SL,4536,378.0
DOGEUSDT,2024-07-04 04:00:00+00:00,2024-07-04 08:30:00+00:00,LONG,0.11538,0.11167,0.003709999999999991,-1.0093299191374663,SL,7,0.5833333333333333
