symbol,chunk,exit_ts,baseline_r,managed_r,reason,hold_5m_bars
BTCUSDT,2022-01,2022-01-05T12:20:00+00:00,-1.0354528233292075,0.5645471766707999,BE,101
BTCUSDT,2022-01,2022-01-06T00:00:00+00:00,-1.024648395284251,-1.024648395284251,SL,1
BTCUSDT,2022-01,2022-01-10T16:00:00+00:00,-1.0876513285533518,-1.0876513285533518,SL,1
BTCUSDT,2022-01,2022-01-19T03:45:00+00:00,-1.0397090865675447,0.5602909134324552,BE,94
BTCUSDT,2022-01,2022-01-19T12:40:00+00:00,7.909940624090774,4.909940624090774,BE,9
BTCUSDT,2022-01,2022-01-21T04:00:00+00:00,-1.1088579154024651,-1.1088579154024651,SL,1
BTCUSDT,2022-02,2022-02-04T20:00:00+00:00,-1.0310431555497317,-1.0310431555497317,SL,1
BTCUSDT,2022-02,2022-02-10T12:00:00+00:00,-1.0173988984088127,-1.0173988984088127,SL,1
BTCUSDT,2022-02,2022-02-15T16:30:00+00:00,-1.0581767105263158,0.541823289473697,BE,7
BTCUSDT,2022-02,2022-02-17T09:40:00+00:00,7.945980954306511,4.945980954306511,BE,357
BTCUSDT,2022-02,2022-02-18T00:00:00+00:00,-1.026503175284274,-1.026503175284274,SL,1
BTCUSDT,2022-02,2022-02-22T00:00:00+00:00,-1.0121216474080357,-1.0121216474080357,SL,1
BTCUSDT,2022-02,2022-02-24T04:00:00+00:00,-1.0421925576123907,-1.0421925576123907,SL,1
BTCUSDT,2022-03,2022-03-01T00:00:00+00:00,-1.067901095890411,-1.067901095890411,SL,1
BTCUSDT,2022-03,2022-03-06T01:30:00+00:00,-1.0193477995714522,0.5806522004285455,BE,259
BTCUSDT,2022-03,2022-03-06T19:45:00+00:00,-1.042104467228122,0.5578955327718835,BE,46
BTCUSDT,2022-03,2022-03-08T00:10:00+00:00,7.919633620689654,4.919633620689654,BE,3
BTCUSDT,2022-03,2022-03-09T12:00:00+00:00,-1.101962408462163,-1.101962408462163,SL,1
